search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga,Peso
36, Rasuradora Trimmer Solo Micro Touch Barba Bigote Face Body ,"1,399",NA,42,18,12 meses,138.21,NA,Envío gratis,NA,NA,4.3,3,https://perfil.mercadolibre.com.mx/NPK2000,https://articulo.mercadolibre.com.mx/MLM-631411491-recortadora-cabello-barba-multigroom-phillips-23-accesorios-_JM,1,2,0,0,0,#631411491,Philips,MULTIGROOM,MG7790,Removibles,3,NA,Recargable,HASTA 6 HRS,1 h,NA
37, Afeitadora Profoil Plus Andis Lithium Titanium Shaver Recarg ,"1,099",NA,93,4,18 meses,61.06,NA,Envío gratis,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-612747886-rasuradora-philips-norelco-todo-n-uno-mg5750-recargable-18pz-_JM,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h,NA
38, Micro Touch Max Recortadora Vellos Nariz Barba Patillas ,619,NA,63,28,18 meses,34.39,NA,Envío gratis,NA,NA,5,7,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-596891235-maquina-cortadora-recargable-desvanece-pelo-barba-shc4352-_JM,7,0,0,0,0,#596891235,Sinbo,Recortadora,SHC 4352,Planos,4,Láminas,Recargable,1 hora,120 m,NA
39," Recortadora Nariz Y Oreja, 3 Cabezas Intercambiables Timco ",979,NA,244,2,12 meses,96.72,NA,Envío gratis a todo el país,NA,NA,4.6,13,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+JICON,https://articulo.mercadolibre.com.mx/MLM-552893314-rasuradora-wahl-inalambrica-y-alambrica-maquina-rasurar-_JM,9,3,1,0,0,#552893314,Wahl,Casa,79300-400W,Planos,1,Láminas,Eléctrica,CASERO,NA,NA
40, Recortadora De Vello En Nariz Orejas Y Cejas Timco ,299,NA,483,27,18 meses,16.67,NA,Envío a todo el país,NA,NA,2.5,10,https://perfil.mercadolibre.com.mx/CORP.RES+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-557267260-micro-rasuradora-switchblade-2-en-1-cabello-y-barba-_JM,1,2,2,1,4,#557267260,MicroTouch,RASURADORA,Switchblade,Plano,2,Lift&Cut,Eléctrica,15MIN,0 m,NA
41, Rasuradora Recargable 3 Cabezas + Trimmer Bsk-9000 ,599,NA,83,1,12 meses,59.18,NA,Envío gratis,NA,NA,4.7,89,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-606887341-cortadora-barba-bigote-remington-rasurador-recargable-6020-_JM,66,17,4,1,0,#606887341,Remington,Beard Boss,PG6020,Planos,1,Lift&Cut,Recargable,35 minutos,2 h,NA
42, Maquina Rasuradora Corta Pelo Wahl Estuche 6 Pz 9298-5 /e A ,399,NA,21,4,18 meses,22.17,NA,Envío gratis,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OFERTASCREATIVAS?brandId=1073,https://articulo.mercadolibre.com.mx/MLM-684183015-one-rasuradora-maquina-de-afeitar-micro-shave-touch-blade-_JM,NA,NA,NA,NA,NA,#684183015,MICROSHAVE X9,MICROSHAVE X9,MICROSHAVE X9,Giratorios,NA,NA,Recargable,NA,NA,NA
43, Maquina Afeitadora Delineadora Eléctrica Star Wars Norelco ,529,999,720,9,12 meses,52.26,NA,Envío gratis,NA,NA,4.7,89,https://perfil.mercadolibre.com.mx/MERCADAZOOFICIALES?brandId=880,https://articulo.mercadolibre.com.mx/MLM-582625283-rasuradora-cortadora-barba-bigote-remington-all-in-1-8-pzas-_JM,66,17,4,1,0,#582625283,Remington,Remington,PG6025 (110) F,Giratorios,5,Láminas,Eléctrica,65 MINUTOS,4 h,NA
44, Rasuradora Wahl Inalambrica Y Alambrica Maquina Rasurar ,"1,499",NA,32,2,18 meses,83.28,NA,Envío gratis,NA,NA,5,3,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-631614977-rasuradora-philips-norelco-mg7750-multigroom-dual-23-piezas-_JM,3,0,0,0,0,#631614977,Philips,7000,MG7750,Planos,1,Lift&Cut,Recargable,5 horas,2 h,NA
45, Rasuradora Recargable Wahl 14 Pzas Recontruida De Fabrica ,"1,399",NA,125,93,18 meses,77.72,NA,Envío gratis a todo el país,NA,NA,4.8,4,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-613441635-afeitadora-rasuradora-profesional-andis-profoil-thilium-_JM,3,1,0,0,0,#613441635,Andis,ProFoil,Pro Foil,NA,NA,NA,Corriente directa,NA,NA,NA
46, Philips Norelco 3000 Recortadora Barba Delineadora 13 Pza Cl ,449,NA,342,7,18 meses,24.94,NA,Envío a todo el país,NA,NA,4.7,32,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-562492814-recortador-nariz-orejas-philips-nt316010-trimmer-3000-_JM,26,4,1,0,1,#562492814,Philips,Trimmer,NT3160/10,Cuchillas,NA,NA,Recargable,NA,NA,NA
47, Rasuradora Electrica Gillette Fusion Proglide 3 En 1 ,320,NA,23,6,18 meses,17.78,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1714,https://articulo.mercadolibre.com.mx/MLM-665808526-maquina-rasuradora-corta-pelo-wahl-estuche-6-pz-9298-5-e-a-_JM,NA,NA,NA,NA,NA,#665808526,Wahl,Cortadoras de pelo,9298-500,Removibles,1,GyroFlex 3D,Eléctrica,Rasuradora,NA,NA
48, Rasuradora Trimmer Solo Micro Touch Barba Bigote Afeitadora ,226,NA,30,2,12 meses,22.33,NA,Envío gratis,NA,NA,5,2,https://perfil.mercadolibre.com.mx/ALAMODA.MX,https://articulo.mercadolibre.com.mx/MLM-665646590-recortadora-de-vello-en-nariz-orejas-y-cejas-timco-_JM,2,0,0,0,0,#665646590,Timco,Recortadora,X49,Giratorios,NA,NA,Eléctrica,Para nariz,NA,NA
49, Rasuradora De Nariz Oídos Y Cejas Philips Nt1500 Peine 3mm ,699,NA,121,2,18 meses,38.83,NA,Envío gratis,NA,NA,4.9,83,https://perfil.mercadolibre.com.mx/GATITO+TRISTE,https://articulo.mercadolibre.com.mx/MLM-612790460-rasuradora-electrica-gillette-fusion-proglide-3-en-1-_JM,73,10,0,0,0,#612790460,Gillette,Fusion ProGlide,Fusion Proglide Styler,Removibles,4,Láminas,Eléctrica,B00WQSEMIA,NA,NA
50, Rasuradora Maquina Corta Pelo Portatil 4 Cabezas Recargable ,348,767,56,16,18 meses,19.33,NA,Envío a todo el país,NA,NA,3.3,4,https://perfil.mercadolibre.com.mx/BEURER+MEXICO?brandId=785,https://articulo.mercadolibre.com.mx/MLM-555551127-rasurador-electrico-con-cabeza-flexible-hle30-beurer-_JM,1,1,0,0,1,#555551127,Beurer,Elle,HLE30,Removible,2,Láminas,Recargable,10 m,4 m,NA
51, Recortadora Eléctrica Philips Btr383/15 Bikini Rosa ,829,NA,148,8,12 meses,81.90,NA,Envío gratis,NA,NA,4.8,17,https://perfil.mercadolibre.com.mx/RGCBRANDS+MEXICO,https://articulo.mercadolibre.com.mx/MLM-600053779-rasuradora-electrica-inalambrica-3-cabezas-barba-y-bigotes-_JM,14,1,1,0,0,#600053779,Philips,Kissliss,KLS7110 Kissliss,Giratorios,3,Rotativo,Recargable,120 m,60 m,NA
52, Terminadora Wahl Barba Mustache Cortadora Vello Nasal Oido ,599,NA,16,7,18 meses,33.28,NA,Envío gratis,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-665242966-philips-norelco-mg375-recortadora-barba-delineadora-13-pza-_JM,NA,NA,NA,NA,NA,#665242966,Philips,Afeitadora,MG3750,Planos,NA,NA,Recargable,8 horas,NA,NA
53, Cortadora Barba Bigote Remington Rasurador Recargable 6020 ,395,NA,95,2,18 meses,21.94,NA,Envío a todo el país,NA,NA,3.5,12,https://perfil.mercadolibre.com.mx/ALAMODA.MX,https://articulo.mercadolibre.com.mx/MLM-611275983-rasuradora-electrica-recargable-y-recortadora-de-vello-timco-_JM,5,0,2,3,1,#611275983,Timco,3 en 1,RMS-B,Ergónomicos,3,Rotativo,Recargable,30 MINUTOS,12 h,NA
54, Rasuradora Electrica Recargable Y Recortadora De Vello Timco ,395,NA,95,2,18 meses,21.94,NA,Envío a todo el país,NA,NA,3.5,12,https://perfil.mercadolibre.com.mx/ALAMODA.MX,https://articulo.mercadolibre.com.mx/MLM-611275983-rasuradora-electrica-recargable-y-recortadora-de-vello-timco-_JM,5,0,2,3,1,#611275983,Timco,3 en 1,RMS-B,Ergónomicos,3,Rotativo,Recargable,30 MINUTOS,12 h,NA
55, Rasuradora Profesional Wahl Five Stars Recarg. Shaver Shaper ,"1,499",NA,19,12,18 meses,83.28,NA,Envío gratis,NA,NA,5,2,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-652877853-rasuradora-profesional-wahl-five-stars-recarg-shaver-shaper-_JM,2,0,0,0,0,#652877853,Wahl Professional,Five Star,Shaver Shaper,De Rodillo,NA,NA,Recargable,NA,40 m,NA
56, Philips Norelco Mg375 Recortadora Barba Delineadora 13 Pza ,599,NA,16,7,18 meses,33.28,NA,Envío gratis,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-665242966-philips-norelco-mg375-recortadora-barba-delineadora-13-pza-_JM,NA,NA,NA,NA,NA,#665242966,Philips,Afeitadora,MG3750,Planos,NA,NA,Recargable,8 horas,NA,NA
57, Recortador Nariz Orejas Philips Nt3160/10 Trimmer 3000 ,449,NA,342,7,18 meses,24.94,NA,Envío a todo el país,NA,NA,4.7,32,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-562492814-recortador-nariz-orejas-philips-nt316010-trimmer-3000-_JM,26,4,1,0,1,#562492814,Philips,Trimmer,NT3160/10,Cuchillas,NA,NA,Recargable,NA,NA,NA
58, Recortadora Cabello Barba Multigroom Phillips 23 Accesorios ,"1,399",NA,42,18,12 meses,138.21,NA,Envío gratis,NA,NA,4.3,3,https://perfil.mercadolibre.com.mx/NPK2000,https://articulo.mercadolibre.com.mx/MLM-631411491-recortadora-cabello-barba-multigroom-phillips-23-accesorios-_JM,1,2,0,0,0,#631411491,Philips,MULTIGROOM,MG7790,Removibles,3,NA,Recargable,HASTA 6 HRS,1 h,NA
59, Maquina Cortadora Recargable Desvanece Pelo Barba Shc4352 ,619,NA,63,28,18 meses,34.39,NA,Envío gratis,NA,NA,5,7,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-596891235-maquina-cortadora-recargable-desvanece-pelo-barba-shc4352-_JM,7,0,0,0,0,#596891235,Sinbo,Recortadora,SHC 4352,Planos,4,Láminas,Recargable,1 hora,120 m,NA
60, Recortadora De Vello Pubico Y Corporal Manscaped ,"1,599",NA,23,3,18 meses,88.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TODONUEVOYMAS,https://articulo.mercadolibre.com.mx/MLM-675365319-recortadora-de-vello-pubico-y-corporal-manscaped-_JM,NA,NA,NA,NA,NA,#675365319,Manscaped,Lawn Mower,2.0,Removibles,NA,NA,Batería,NA,NA,NA
61, Rasuradora Recargable Wahl 14pzs Recontruida De Fabrica ,244,442,465,291,18 meses,13.58,NA,Envío a todo el país,NA,NA,4.4,15,https://perfil.mercadolibre.com.mx/TC+MEMORY.,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=RRuHlOb77pJaBegTWYyc%2Fzv4pqyiqfh77xF3QbETanFToTBBRcoFUfJ8VFcE%2BGZ0q2gdvjENPJNP6hRqE7tZjVLFxUIieTvFFTtFDQQi4Z5OVGwwqvTh0F1dsITR6UjxTbFPGapRJ1X2MjOIGzOq272%2BcHQhdWFrOKNojfXZQ6xrGtBw4Rh54vz16brmNNOwj2cIBXgYxXjitktsxxlAKfaPxZB0jvBfTwq6qMM7yVXYNtVhllfLFEEKSXcavup3keL6%2Bu6NAAtPfU5qCKzS%2B8bYTr9Hf2LtVmc%2Bhb2B5z1MokDIIE5rKrI4bLnwShZ4zhbcrd8y4YLWX0xUjjAq4bmSStffgq0pjutEB8PfSwRDSY%2FhmLgqc8iiCerd9ua1IXIlNPpzRsUpOtug%2Bt63bwSQtoXsEmsxm3aK12K6j4Cg%2Bd838LPKXW2BNLv7axLbNZ7URAMOBM5jEOpBI%2FdL1GFhzzZVSbkvCnVJj2zAjNbEYsQXGabf1gCs0tluCBrMrTeqqYzPjjsNu2IZ1yXfIjMYfDJ81pFb%2F1f%2BPijx8Te%2BZfr7W%2FfGG6RH3tmYrbvpldGIupIKtcFGmzRD00euvfa61giHr52%2FoGq%2F60ynGEiPyrCjAI0UGytNkbXnTmn7T3avzmpKWSX1wXumRwuOyx6R08IqEgyJ%2Bb9l5KsEE%2BNUQJ4Mfrdghwvyz95Y098II4M64uaySKtpPjSR%2Few2s2dJzUrx3omUu9ns8SzFnB2QryW8wZmNiARhJ%2FAz6Gl8eTN3X9ER2pnylIHP%2FclyB9jXt%2B%2BH35TTAxbB48YJ%2FCd1UO0RPPGRmO9poWC%2Fo8eRcCN7glMAw4LdRhqE%2FKB2vtO9D0Wlgt4E%2F2oHpOpXFPKML22oX%2F5G0gTo062NzEcM%2Bp%2BTwQBu2ivFfX9VQ5izC5%2BA%2FBUiIzRzXLhA3Vnnl2SqrBkIwiXVpuH%2BLK6JBprAfPum%2FjhNbgmRXE703pBcbxjzShoevYgXOAHwQAgq4M0D82zVfJaX7l9pvoHy0aG8aZpXGrbQlhZ5WW7OJxi7tdQDJ3TrYu0bP1egDGQ3ZTpPgd3lXImgFOoGToY4brGNTl9Tw2zIv8MlwPN3SdeqbU7jhkyKhnxkvSG4A5T3l2PT3l9SHJMXNhmUMglAdA5Ptk7LPH2F5JhU80SMw2psKzOJ8oJyIrVoCNiFdaMn5UgGYcWDECs7LY8KiCPbGxTyWbUiG6AO%2BjZmOBiinLTxoX%2Bf543yW2LVZhWvn59PGg0aFcQ04ZxueRxGLWv4Krv1pV7qjn8ppQwWut1woanwDhxYMOq8LpZk5%2BhZKR6MSspG9czzpG7xLUgod5DDFulb6UXEj%2BKTcJNy0zn66LWoQyDGr0wOJnzzLKBA3LRx%2FRfktjCOkjHCfsOZkJnWUjiDl7xwK92w8rt8hMRe88TvBIIhh1vmhjw8FSCMgiEGLAPoE8sqz5h8n9GMcN1h7M%2FWCfos8gog4DRrWURXsjpHwxTVAiBGgjoJGSG2e6ZgiJ51xXPGukfeNLlb9lbgMa6sAHAqU8WuK64xx4%2BTgMqPbeJj2WNNk9fVTZFvaQHcc4WTWQUxKHar%2F%2FClXYwp10sGIJQEJeckNudf1V%2BlR13cmxGpw5d1pRZXUHO31YvZa9a3Y99h6%2FMTnDOYQhb6J%2Ftg9DCCyehgIJMC5xwEK6Mmkpkf79XbwOubDf5sK8c2E2P0QG8HYroRAHLxdKOUhL2HalVMwwaa9PqJRy2IP7Q4FNdYvaIBPrRVlRh9h5iFzMtCCL6mIeDZ6rCGrH2pqwjr%2FrT27XYBz4z5ZKWWueXyVHjy2FYsnze2Pnut%2B6ECLHL3P9DJMQNV3ZP%2BgEwPDzekpAipYp42WhR7,9,3,3,0,0,#669844256,Wahl,rasuradora,All-In-One,Removibles,NA,NA,Recargable,40 minutos,NA,907 g
62, Rasuradora Eléctrica Philips S1520/04 Shaver Series1000 Gris ,719,"1,199",101,11,18 meses,39.94,NA,Envío gratis a todo el país,NA,NA,5,7,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-567650220-rasuradora-electrica-philips-s152004-shaver-series1000-gris-_JM,6,0,0,0,0,#567650220,Philips,Series 1000,S1520/04,NA,NA,NA,Batería,NA,NA,NA
63, Rasuradora Remington Viaje Lámina Flexible Afeita Barba Tf70 ,549,NA,96,10,12 meses,54.24,NA,Envío gratis,NA,NA,4.6,11,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-631979185-rasuradora-remington-viaje-lamina-flexible-afeita-barba-tf70-_JM,8,2,1,0,0,#631979185,Remington,Rasurdora,TF70,Flexibles,1,Láminas,Eléctrica,60 m,1 h,NA
64, Rasuradora Remington Dual Foil Tf70 Negra Envio Gratis! ,389,NA,23,10,12 meses,38.43,NA,Envío gratis a todo el país,NA,NA,4.6,11,https://perfil.mercadolibre.com.mx/RUMA3289457,https://articulo.mercadolibre.com.mx/MLM-634581917-rasuradora-remington-dual-foil-tf70-negra-envio-gratis-_JM,8,2,1,0,0,#634581917,Remington,Remington,TF70,Flexibles,1,Láminas,Eléctrica,60 m,1 s,NA
65, Remington Rasuradora Recargable Con Batería De Litio ,599,NA,17,3,18 meses,33.28,NA,Envío gratis,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-661429607-remington-rasuradora-recargable-con-bateria-de-litio-_JM,NA,NA,NA,NA,NA,#661429607,Remington,Personal,SHAVER PR1240,Flexibles,3,Lift&Cut,Recargable,35 m,8 h,NA
66," Terminadora Barba Y Cortadora Vello Nasal, Oido Wahl Negra ",399,NA,310,19,12 meses,39.42,NA,Envío gratis,NA,NA,4.8,10,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-604530379-terminadora-barba-y-cortadora-vello-nasal-oido-wahl-negra-_JM,8,2,0,0,0,#604530379,Wahl,Beard Home,5537- 1801,Planos,4,Láminas,NA,1 s,1 s,NA
67," Philips Norelco Rasuradora Mg7790-18 Piezas, Barba, Cuerpo. ",999,NA,22,215,18 meses,55.50,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/VADA3470483,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=FH4LVR3dk9nyvlrdr9vj%2BJhNuV4knSZ0Wvg%2B%2FJGNn1FZpI5%2F%2FyRtFubwOegx2lYP1r%2BseWYIw6D0sooWg62qnpYkOOhYEslT5hpCT61RyZhvcvJz4iJRD1GTW65S3cF8t3I466GtEWo%2BcBWOh5zLqEGlCGTeoKBSpGiAuq54gkWcC8p3iMfOpjf7OYwP68rV8oyr8n0%2FAg2YlTP48cmxjsKmmJvsMhCdgAfC%2BQW7hdS1EtC2KEoAnjsL8pckd%2BxWoovyYIlXpAip9UBL5m4o31LRNatkjApya9fIbXd2QxrS15HIHDHF1MlvYVW5lTtmRWpULp3tFxxjywZexUpu8V32QUbYzWfBIzZWUQ8LQTh9bUYdopz2zhqSLUmS6648HBJ%2F3fGrKZ53qmmYJ%2BYtcW%2BiqAbqjW6bayF2fepktBPG9CmIHhfD2k6frddOtrXScm1pNm3dRbMlIYnPSIh2%2FHvB5OeMYew5EJF6ccwWx%2FJKPBnRfrlrXt1XhsQCwYiL0RAgJD8zWS5%2Fp0kppOOuswmh4heroq8%2FEiGjd2kdXejPSprhj3mxava1tgOvvbe%2BEQHgDVmmzo2GZxowUTUtE8R5ImGn2grbXNzJR5hCUaCejg4lzm1uluB9FyRjZsowfdKLNiyw9f%2BCkqlIxJ5VAhIz88Wa0BtTNM%2Fw%2FNDFbHhDV6TmEDxIeI%2B6AJzzPmkE5sUpf%2FgmTawAvFV0pHUP76N34k%2BEqOTTDFQbDOjBtK3fLOzZsukTzCuX9te6R4cPXNJxccSWpLHx%2Fyq%2Fo4DLWaZ9jKs7bcMLJAU51Egd8y64veRb5SUDnWwxrmxS1hkhzLnqBFViliZnQpJCAKbaC2Qi8xHq5kr3jPGAM4M9tmcBlpd7XCm2%2FFXyTguTDFxgs7gPjFAlAoKIiPC23XakAWrW1YIPYM6RMWA9%2Bu%2FcBz%2FWcQIK7NsgwsJVbYHv1n1QqEQqkE9XhYyWZnW9RuM06bXjscS9yxU7b2RyvoUAuBgrKPkxqtyv7OwtW8i5C3qpBAVUpHV%2BbXERVkbA5ooBKLPFZDSQSj5ShryIJk5pC0XwcM7s879Wev93zpGxXSRYJ%2BiirBc520rSe78NUwNIC1H8NVF4bbQcRTT7tM5zBCtMQCdSnZsHpwv74mL%2BMlGmLn5Ms9MZM3%2Fc5zBuTyWJpEdgcFkldNkv2hOYhrK5GwHSsjv4tjBxYd3IpUYGgwGuceS45hd%2BwjfXsxv7I19a05oFMAftEVY%2Bc2L%2BFLKpyvuSIXT4e0g04HLBOb985Wc%2B1W%2F5X1tgoGv%2BsG1xvizbUvHBZ0BHYkbNtiUEyQq1ZIg2ESJbtH5e7wrfboyupRkRqRsSKaIPSzQL8RJPVI9ulhTyBKxYRCagD%2BR1A8zqB9DGi%2Fsr43yF8dOLDsvCH9CY6%2B5YNoVizL52K%2Bv7DNoIXwSJpMM7nj00xqbiWaDwH7aRWyiwkOeHfoQEzpqkf9UcGCENYGLecJRaHATKfT9tZrbfFR%2BC6s%2FB93WDAwkvsaioPyYp2tOYfedYp5Oo00RTUM0WGBGWXi958geivx73hbQa92OTIMuja63hrBTrlAvt6WayVNO5D9PXTSZ811tTGgpcbk52jwUvP5vsodm%2BS1pT%2BMdhvMk38SLE4KZuKJEsi74tu9EtDDnNXes8fF4C43r2nm4IBCSHVvDAOgzBSyh95lqNTmMHWta9%2Fk2hV6WwMcvJMgBDWJLeFzFgokkjVm%2FNBmhAgruPh1MGaFsUWfzUldfUdoaNSVZFXB8bmpUoF0RUUpaPIO15%2BuEdzsrq0uf4Z%2BNMKFKexdvnS8LJ1%2FxogD%2BgVl7UlpHIBWtmfjwY10%2F%2FCVeseyYhAXiLniKLObFegLnUNV%2Bs6%2BE%3D,1,0,0,0,0,#676650261,Philips,Norelco,MG7790,Flexibles,NA,NA,Batería,NA,NA,NA
68, Braun Serie 3 370cc Rasurdora ,"1,399",NA,41,23,18 meses,77.72,NA,Envío gratis,NA,NA,3.3,3,https://perfil.mercadolibre.com.mx/SSAUDIOSYSTEMS,https://articulo.mercadolibre.com.mx/MLM-556936640-braun-serie-3-370cc-rasurdora-_JM,1,0,1,1,0,#556936640,Braun,Serie 3,Serie 3 370CC,Ergónomico,3,Láminas,Recargable,45 m,1 h,NA
69, Rasuradora Wahl 5 Star Shaver ,"1,279",NA,131,16,18 meses,71.06,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/SALAG+M%C3%89XICO,https://articulo.mercadolibre.com.mx/MLM-643641170-rasuradora-wahl-5-star-shaver-_JM,2,0,0,0,0,#643641170,Wahl,5-Star,Shaver,Removibles,1,Rotativo,Recargable,3 HORAS,50 m,NA
70, Micro Rasuradora Portatil Contra Agua Force Como Vio Tv! ,119,NA,142,62,18 meses,6.67,NA,Envío a todo el país,NA,NA,4.1,10,https://perfil.mercadolibre.com.mx/CORP.RES+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-554789483-micro-rasuradora-portatil-contra-agua-force-como-vio-tv-_JM,7,1,0,0,2,#554789483,CORP.RES ELECTRONICS,RASURADORA,WET & DRY SHAVER,Planos,2,Láminas,Eléctrica,10 m,0 m,NA
71, Rasuradora Philips Norelco Todo N Uno Mg5750 Recargable 18pz ,"1,099",NA,93,4,18 meses,61.06,NA,Envío gratis,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-612747886-rasuradora-philips-norelco-todo-n-uno-mg5750-recargable-18pz-_JM,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h,NA
72, Rasuradora Multifuncional Portatil Barba Cabello Recargable ,239,NA,39,961,18 meses,13.28,NA,Envío gratis a todo el país,NA,NA,4,2,https://perfil.mercadolibre.com.mx/MARIAELENAMORALESPEREYRA,https://articulo.mercadolibre.com.mx/MLM-657160425-rasuradora-multifuncional-portatil-barba-cabello-recargable-_JM,0,2,0,0,0,#657160425,LJK,NA,LJK-216,Removibles,3,Lift&Cut,Recargable,45 minutos,12 h,NA
