search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Material
57," Case Funda Silicona iPhone 6, 7, 8, X, Plus ",15,NA,"
			
				Nuevo
			
			
				
					 - 
				
				54
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,2.0,1,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-433067982-case-funda-silicona-iphone-6-7-8-x-plus-_JM,NA,NA,NA,NA,NA,#433067982,Apple,NA,NA
58, Case Slim Tpu Transparente Marca Nillkin iPhone 7 / 8 Plus ,25,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(28 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432175719-case-slim-tpu-transparente-marca-nillkin-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#432175719,Apple,Nillkin,NA
59, Case Slim Tpu Transparente Marca Nillkin Para iPhone 7 / 8 ,25,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(29 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432175758-case-slim-tpu-transparente-marca-nillkin-para-iphone-7-8-_JM,NA,NA,NA,NA,NA,#432175758,Apple,Nillkin,NA
60, Estuche Cuero Correa Samsung iPhone X Xs 7 Plus 8 Luxmo ,30,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(28 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434092787-estuche-cuero-correa-samsung-iphone-x-xs-7-plus-8-luxmo-_JM,NA,NA,NA,NA,NA,#434092787,Samsung,Samsung,Cuero
61, Funda Case iPhone 6 7 8 Plus X Xs Max Xr Otterbox Defender ,60,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434433295-funda-case-iphone-6-7-8-plus-x-xs-max-xr-otterbox-defender-_JM,NA,NA,NA,NA,NA,#434433295,Apple,OtterBox,NA
62," Case Funda Silicona iPhone 5, Se, 6, 7, 8, X ",34,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(991 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-431979684-case-funda-silicona-iphone-5-se-6-7-8-x-_JM,NA,NA,NA,NA,NA,#431979684,Apple,NA,NA
63, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				136
				vendidos
			
		",(99 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425935369-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM,4,0,0,0,1,#425935369,Apple,NA,NA
64, Funda Case Silicona iPhone 6 7 8 X Se Plus Apple ,33,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOHNEDWARDROJASMOZOMBITE,https://articulo.mercadolibre.com.pe/MPE-433417261-funda-case-silicona-iphone-6-7-8-x-se-plus-apple-_JM,NA,NA,NA,NA,NA,#433417261,Apple,Apple,Silicona
65, Rock Case Funda Protector Dot Series iPhone 7 / 8 + Mica 2.5 ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428833455-rock-case-funda-protector-dot-series-iphone-7-8-mica-25-_JM,NA,NA,NA,NA,NA,#428833455,Apple,NA,NA
66," Protector Funda Case Para Apple iPhone 6, 7, 8, X, Xs ",29,NA,"
			
				Nuevo
			
			
		",(999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FREEMARKETPERU,https://articulo.mercadolibre.com.pe/MPE-433394364-protector-funda-case-para-apple-iphone-6-7-8-x-xs-_JM,NA,NA,NA,NA,NA,#433394364,Apple,Apple,NA
67, Protector Bumper Funda Case iPhone 7/8/plus/x Aluminio Pro ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(16 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427126693-protector-bumper-funda-case-iphone-78plusx-aluminio-pro-_JM,NA,NA,NA,NA,NA,#427126693,Apple,NA,NA
68, iPhone 7/8 6 6s Case Funda Ferrari De Cuero Genuino ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433042547-iphone-78-6-6s-case-funda-ferrari-de-cuero-genuino-_JM,NA,NA,NA,NA,NA,#433042547,Apple,NA,NA
69, Protector Funda Case Bumper Auminio S9/plus/note8/9 ,55,NA,"
			
				Nuevo
			
			
				
					 - 
				
				69
				vendidos
			
		",(36 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979840-protector-funda-case-bumper-auminio-s9plusnote89-_JM,NA,NA,NA,NA,NA,#422979840,NA,NA,NA
70, Case Premium iPhone 6 7 8 Plus Xr Xsmax Protector Funda Bump ,49,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SABO520433,https://articulo.mercadolibre.com.pe/MPE-434229773-case-premium-iphone-6-7-8-plus-xr-xsmax-protector-funda-bump-_JM,NA,NA,NA,NA,NA,#434229773,Apple,NA,NA
71, Case iPhone 7 6 Plus Galaxy Note 9 8 S9 C/ Vidrio Funda Usa ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(97 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-432123028-case-iphone-7-6-plus-galaxy-note-9-8-s9-c-vidrio-funda-usa-_JM,NA,NA,NA,NA,NA,#432123028,Apple,NA,NA
72, Case iPhone 7 Plus 7+ 7 8 8+ Funda Cover Extrema Thor Metal ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421670783-case-iphone-7-plus-7-7-8-8-funda-cover-extrema-thor-metal-_JM,NA,NA,NA,NA,NA,#421670783,Apple,NA,NA
73, Funda Case Protector Aluminio iPhone 7/8/plus/x Delgado+glas ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				25
				vendidos
			
		",(75 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979846-funda-case-protector-aluminio-iphone-78plusx-delgadoglas-_JM,NA,NA,NA,NA,NA,#422979846,Apple,NA,NA
74, Funda Protector iPhone 7/8/plus/x Delgado Original ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(84 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425414808-funda-protector-iphone-78plusx-delgado-original-_JM,NA,NA,NA,NA,NA,#425414808,Apple,NA,NA
75, Case Funda Original Jelly iPhone 7plus / 8 Plus / 6 Plus ,28,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435783718-case-funda-original-jelly-iphone-7plus-8-plus-6-plus-_JM,NA,NA,NA,NA,NA,#435783718,Apple,NA,NA
76, Funda Case Magnético iPhone 6/6s iPhone 7 iPhone 8 Apple ,49,NA,"
			
				Nuevo
			
			
		",(25 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433349390-funda-case-magnetico-iphone-66s-iphone-7-iphone-8-apple-_JM,NA,NA,NA,NA,NA,#433349390,Apple,Apple,NA
77, Funda Soporte Case Protector iPhone 7 Plus - 8 Plus ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-422461248-funda-soporte-case-protector-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#422461248,Apple,NA,NA
78, Case Armor Protector Funda Soporte iPhone 5 6 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBITECH.PE,https://articulo.mercadolibre.com.pe/MPE-432409559-case-armor-protector-funda-soporte-iphone-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#432409559,Apple,NA,NA
79, Funda Case Protector Bumper Aluminio iPhone 7/8/plus + Glass ,119,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(38 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424832128-funda-case-protector-bumper-aluminio-iphone-78plus-glass-_JM,NA,NA,NA,NA,NA,#424832128,Apple,NA,NA
80, Apple Leather Case @ iPhone 7 8 Funda Cuero Tienda ,189,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990410-apple-leather-case-iphone-7-8-funda-cuero-tienda-_JM,NA,NA,NA,NA,NA,#435990410,Apple,Apple,Cuero
81, Funda Case Protector Delgado Mate iPhone 7/8/plus/x ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(32 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425119317-funda-case-protector-delgado-mate-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#425119317,Apple,NA,NA
82, Funda Case Protector Bumper Anti Shock iPhone 7/8/plus/x ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(17 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429994028-funda-case-protector-bumper-anti-shock-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#429994028,Apple,NA,NA
83," Case Funda iPhone 6s, 7, 8,7 Plus, 8 Plus,x,xs, Xr Y Xs Max ",55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695527-case-funda-iphone-6s-7-87-plus-8-plusxxs-xr-y-xs-max-_JM,NA,NA,NA,NA,NA,#436695527,Apple,NA,NA
84, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939764-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM,NA,NA,NA,NA,NA,#434939764,Apple,NA,NA
85," Case Funda iPhone 7plus,8 Plus,x, Xs, Xr Y Xs Max Con Anillo ",55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695536-case-funda-iphone-7plus8-plusx-xs-xr-y-xs-max-con-anillo-_JM,NA,NA,NA,NA,NA,#436695536,Apple,NA,NA
86," Runsy - Funda Para iPhone 8/7/6s/6 (batería Recargable, 5800 ",269,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435978-runsy-funda-para-iphone-876s6-bateria-recargable-5800-_JM,NA,NA,NA,NA,NA,#436435978,NA,NA,NA
87, Carcasa Funda Original Otterbox Commuter Para iPhone 7/8 ,80,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PHONECASE,https://articulo.mercadolibre.com.pe/MPE-431324340-carcasa-funda-original-otterbox-commuter-para-iphone-78-_JM,NA,NA,NA,NA,NA,#431324340,Apple,NA,NA
88, Case-mate Funda Case Cuero Genuino iPhone X Xs 8 7 6 6s Plus ,165,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147670-case-mate-funda-case-cuero-genuino-iphone-x-xs-8-7-6-6s-plus-_JM,NA,NA,NA,NA,NA,#436147670,Apple,NA,Cuero
89, Funda Cases Protector 360 + Mica De Vidrio iPhone 8 & 8 Plus ,45,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-432015260-funda-cases-protector-360-mica-de-vidrio-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#432015260,Apple,NA,NA
90, Case Funda Protector Bumper Aluminio iPhone 8/8plus + Vidrio ,135,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428113673-case-funda-protector-bumper-aluminio-iphone-88plus-vidrio-_JM,NA,NA,NA,NA,NA,#428113673,Apple,NA,NA
91, Case Protector Funda Bumper Protector iPhone 7 / 8 Baseus ,45,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-426740775-case-protector-funda-bumper-protector-iphone-7-8-baseus-_JM,NA,NA,NA,NA,NA,#426740775,NA,NA,NA
92, Case Bumpers Fundas iPhone 8 Y 8 Plus ,19,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-426642181-case-bumpers-fundas-iphone-8-y-8-plus-_JM,NA,NA,NA,NA,NA,#426642181,Apple,NA,NA
93, Case iPhone 8 7 Plus Supcase Funda Gancho Armor Anti Shock ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(23 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421249696-case-iphone-8-7-plus-supcase-funda-gancho-armor-anti-shock-_JM,NA,NA,NA,NA,NA,#421249696,Apple,NA,NA
94, Case Funda Protector Minnie Pooh Stich Muñeco iPhone 7/8 ,70,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436104428-case-funda-protector-minnie-pooh-stich-muneco-iphone-78-_JM,NA,NA,NA,NA,NA,#436104428,Apple,NA,NA
95, Funda Cuero Correa iPhone 8 Plus Protector Estuche Cover ,55,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546710-funda-cuero-correa-iphone-8-plus-protector-estuche-cover-_JM,NA,NA,NA,NA,NA,#433546710,NA,NA,NA
96, Case Funda Bmw De Pc Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279649-case-funda-bmw-de-pc-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279649,Apple,NA,NA
97, Case Funda Mercedes-benz De Silicona Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279640-case-funda-mercedes-benz-de-silicona-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279640,Apple,NA,NA
98, iPhone 7/8 6 6s Case Funda Ferrari De Fibra De Carbono ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279652-iphone-78-6-6s-case-funda-ferrari-de-fibra-de-carbono-_JM,NA,NA,NA,NA,NA,#432279652,Apple,NA,NA
99, Case Funda Bmw De Fibra De Carbon iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279582-case-funda-bmw-de-fibra-de-carbon-iphone-78-_JM,NA,NA,NA,NA,NA,#432279582,Apple,NA,NA
100, Case Funda Mercedes-benz De Cuero Genuino iPhone 7 8 6 6s ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054364-case-funda-mercedes-benz-de-cuero-genuino-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#433054364,Apple,NA,NA
101, Funda Case iPhone 8 Plus Brilla Con Led Flash Luz Blanca ,40,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DETALLESMYAPE,https://articulo.mercadolibre.com.pe/MPE-432765700-funda-case-iphone-8-plus-brilla-con-led-flash-luz-blanca-_JM,NA,NA,NA,NA,NA,#432765700,Apple,NA,NA
102, Estuche Case Gel iPhone 8 Plus Protector Funda Transparente ,9,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(74 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431188683-estuche-case-gel-iphone-8-plus-protector-funda-transparente-_JM,NA,NA,NA,NA,NA,#431188683,Motorola,NA,Gel
103, Funda Sobre Tirador iPhone 8 Plus Protector Carcasa Cuero ,39,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546646-funda-sobre-tirador-iphone-8-plus-protector-carcasa-cuero-_JM,NA,NA,NA,NA,NA,#433546646,Apple,NA,Cuero
104, Case De Gel Transparente Protectores Funda iPhone 7/8 ,5,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435443560-case-de-gel-transparente-protectores-funda-iphone-78-_JM,NA,NA,NA,NA,NA,#435443560,Apple,NA,NA
105, Funda Con Tapa Cuero Genuino Para iPhone 8 Plus Y 7 Plus ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-429033178-funda-con-tapa-cuero-genuino-para-iphone-8-plus-y-7-plus-_JM,NA,NA,NA,NA,NA,#429033178,Apple,NA,Cuero
106, Case Funda Bmw De Fibra De Carbon iPhone 7 8 6 6s ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432213957-case-funda-bmw-de-fibra-de-carbon-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#432213957,Apple,NA,NA
107, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611672-iphone-7-8-case-funda-cuero-genuino-ligero-apple-_JM,NA,NA,NA,NA,NA,#432611672,Apple,Apple,NA
108, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus Luxury Case ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(48 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-428375700-funda-iphone-5sse66plus77plus88plus-luxury-case-_JM,NA,NA,NA,NA,NA,#428375700,Apple,NA,NA
109, iPhone 7 8 De 4.7 Case Funda Protector Supcase Pro Extrema ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(18 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421401982-iphone-7-8-de-47-case-funda-protector-supcase-pro-extrema-_JM,NA,NA,NA,NA,NA,#421401982,Apple,NA,NA
110, iPhone 8 Plus Funda Iface Ring Holder Cover Forro Case ,59,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435716148-iphone-8-plus-funda-iface-ring-holder-cover-forro-case-_JM,NA,NA,NA,NA,NA,#435716148,Apple,NA,NA
111, Funda De Mickey Mouse Para iPhone 7 Plus Y 8 Plus ,50,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REVOLUTION.STAR,https://articulo.mercadolibre.com.pe/MPE-436464787-funda-de-mickey-mouse-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#436464787,Apple,NA,Cuero
112, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712855-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM,NA,NA,NA,NA,NA,#429712855,Apple,NA,NA
113, Funda Silicone iPhone 5/5s 6/6plus 7/7plus 8/8plus/x + Mica ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(94 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430828279-funda-silicone-iphone-55s-66plus-77plus-88plusx-mica-_JM,NA,NA,NA,NA,NA,#430828279,Apple,NA,NA
