search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1063, Capa Case Capinha Frente Verso360 iPhone 8 Plus 7 Plus ,49,NA,13,66,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=b2tbmxTafTD7ISdwGjVuphuqDdPc1U2PGxycV7IF2DdLZJowUc%2BxlJk8EgRTJI1DOR5NdQvOEjVj9dTodVFfktggdrFclCQmrkEPoeAhhd5gsZL4QCmXOUxFDGDX2V4VrjXdw2ssOvLXESXrenIdQMxmkeygjFxOO%2FMs71TYoa45Eo0JcnH7L%2BAKQoEJUp4d%2BGLuL1VWN%2F4Q9wKRJyH%2FG9pbnWXtYD1tdYNb3s56kcTaDyRQ7AQI7AFjZqeUlB5jRsoSe9hdkC9%2BuenvzH9xWdfAzLX%2F1E%2Bez%2FlCRcmX12jieOU63Q2VYuXQ9Y1fbZi9Kv0fZJMSjp4%2F9cDSw5kOtrMUP54%2FuwKZPmp5KVbkvKf%2FlKyAM%2BgKkwQt8w0uwE95K2xp%2B1G9UkEbtBFe2NYbLO9IDeCLz4m0Z12LrCP1skevo0krowGAlUKMUs7BqYEJ8SfPdRKP14%2Byz9rTRDPSp0UySqci2KI95rh%2FXoA%2BwZB95XoBNde3mntqY7DO6HyH9Kq7iS7lfFyL1h8%2FgAKGOvjcVWGt5XTSq5nW7e8rE1CuhIojRNTofyTIEPdnP6dArWxIxWINuJYKsYyegIl72HCgPO8H3567UMEYZXWLSrkLPEjovI%2Bcy3fuG68W18Uf24fSCdAcI%2B8jAiT0fEH3W3EJusgV8wEmmEpXq7mDe%2FL4VUcxTUa6G9miVkwkXi4aFqY9hW9pcoNGll8aaTEVTA6ACZ2lGCecnepkcmk36Fn05eK3ggzECo5nYVbqdOGXk%2Bh9Io8S4YSgmR%2B2VUtEkm5VpasEKU83zMUynimMTaPBjsusbynVlrbWtX0wvhMsvQqdw2uJEVn0XZUE%2FJnIyV6nP35ypKrI0kEyOkUZJPB8BEwzyG1z6sqZo5qRAQCA3wFCf%2BDzHmoXJ2AUoGkTnSZLwEOgTQaGmBh1O0tLFH%2Fsusnz1hBvyBwCODwCdulW43zWvd6BcHAr9TJHYPVvwSuimJEG2nMx09E12nKe8zItGI1sUdJVBtSA%2FvPXu6RfIoSApDMnJGjWxup3wruO3DG%2FrHwGSp3argk%2FwnAV9nnA4MXO42xa6Zvj1GGftnYQNGih0HiGWRFIZCSW2lRg5egMw4iXvSX4tdVs4OaBVGJSwJiD%2BgJ8iW8p1fhlnfmt7nqWrR68Q7At%2F0jLIBU2Gj28qi6H%2B7euv3dDNkRZBDE7lq2hn2IPRzzYOx%2BhPKVLAEKnVnKKwZeJcBqVKhU3qhW3Taqu03IZAHHB%2F1hFCDytnidZKG8%2F2%2B7JkUNBR5NqNOS%2F2d%2F%2FW1gPHto5mNRfhPftwLaLBVkqu%2BqQvHdaOizutOuYa2XOB67ltItxrAPApxv3YsXG8k3WIBcDRhkJjMNw3kiH5AkooiS0oMo73TAFyMMaQb1caFRtQIC%2B8AJ9SsC7Js417gB0mq2IVHcoYGmGSw8ONbx34k3hjoQbqiUaVrW1pbIQPCjGXLHug3nCSk6S0D1ydeBfL2DWIZ5KvuLPQi57igcHWw%3D%3D,NA,NA,NA,NA,NA,#1085186592,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,caseology,Legion,protetora,TPU/Policarbonato
1064, Kit Capinha Ultra Fina + Película Gel iPhone 8 / 8 Plus ,22,NA,1,NA,4x,5.75,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SOGI5291161,https://produto.mercadolivre.com.br/MLB-1070828427-capa-case-capinha-frente-verso360-iphone-8-plus-7-plus-_JM,NA,NA,NA,NA,NA,#1070828427,Apple,Iphone 8 PLUS,Iphone 8,Iphone 8 PLUS,360º,NA
1065, Capa Capinha iPhone 7 / 7 Plus Caseology Legion Anti Impacto ,16,NA,NA,85,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1187228532-kit-capinha-ultra-fina-pelicula-gel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1187228532,iPhone,8 / 8 Plus,HRebros,Antichoque,Braçadeira,Silicone
1066, Case Capa Capinha iPhone 8 Plus Anti Impacto Borda Fume ,18,NA,NA,579,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASTOLDIC,https://produto.mercadolivre.com.br/MLB-1193684341-case-capa-capinha-iphone-8-plus-anti-impacto-borda-fume-_JM,NA,NA,NA,NA,NA,#1193684341,Apple,iPhone 7 Plus ou iPhone 8 Plus,Extreme.deal,Anti impacto,Anti impacto,Silicone
1067, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,12,NA,NA,250,2x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MASTER+MIX2,https://produto.mercadolivre.com.br/MLB-1236049582-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=37597584622,NA,NA,NA,NA,NA,#1236049582,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
1068, Capinha Capa Case iPhone X Frente E Verso Transparente 360 ,15,NA,1,997,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HIPERELETRONICO,https://produto.mercadolivre.com.br/MLB-1020629711-capinha-capa-case-iphone-x-frente-e-verso-transparente-360-_JM,NA,NA,NA,NA,NA,#1020629711,Apple,Iphone 8,360,Frente E Verso Transparente 360,NA,Silicone
1069, Capa Capinha Iphone 8 Plus Nillkin Tpu Original Frete Grátis ,49,NA,3,79,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4%2BpPrOJNDAV%2BIpNj2uNszxSvr0cFLKfX%2FxYHr%2BaJO86Ky%2BdrNUVNt4Oyn6LUkREwnWChntr15a42xZYtxYDTAeWnUee4Xra3JnAgFYABLT67X7r1K8hBDpfYiMadDz%2BlGOGHKWlBgNmrW24%2Ff871vzPM7cz8ykpivY5LpZPXui369QDx29BkQhX18pFtwCymFGufjKR3d8awrjhIFGrWruKA74W7w%2FCe%2FM3UzGhKoStQBVUI8%2BEZe7o3dEvmxBUZljhyJPIqtNhlNTw6wEzv5sJEq5yJKAX0uJUgDavbYz1ANy%2FU%2BS%2BqCiVFI8l6PzDxl1f6gOMJVdRQCSd2AOew%2F1%2FTParMH5CuZQeULVoXVpkXONJH6h6COA3U0bG%2BCbvhfjCAoe7B6iZKmUYjoQV7jyfXcX9VILo9cQ3ox7Fz0hBbOp1ewHX7m6HpoDdSkgbPAJOALUNL0%2Bxre873KvImZ0zRuYHN0%2FdAc%2FvPhztwh%2FgRveGDrkDZuKNXjl%2FQLcn1mNACnyDHFmzuUufNmZ%2FIbAy%2BbRRMPqeEk8Hp2Aqlzvuq13cuMRyHpSgYIImY%2FmcrpXa3ai2AEDAyZz1uUmx0WszpugXZtAAkBpY3p71saZLS57b4NztVHu%2FcNchsYBqBuhygavBGhLomFONppM4MJ7Z%2FnvQlofXaytLLI1E6KfpeqEmfq6RasNudej2OTBjLyBaaBUZh53AsXm8S%2Fj%2BA9q7FESU%2Bw9BnOfTW0%2BnbhtrxKIkQDjS1jNavPMbpuo87YskFhHtVi3kTj6eaKnGBMnVPg0YNizA6s5Xe%2B9BKtVeuEmfLtCroLSnG9C2G4VZYhFablMnIiSizloPokLarjACr3UxJsIX3uhUWTWr71XHupw1zCKJKdCvXJ0dHOowEJYuFZWgh7MJJ5Esxj%2FUOaRBtZje%2FHMtP7e11yLBNEk7S3ae5nWjS%2F3nTdbnTHwzTSgYq9VISz0NTYzLfVBY3esoEfiZ2lP3gaxrYy2mqgEZW%2B4ubyLqUcASLpYXc%2BN0DqX25uUlsvMzelU0j7cUqgzoReZtBdkHuxSnmS7lzONWRGUBYWf34hpFHiGp0LelTjECXGU4T0g%2FefoLYNJMV8eVA6VCjG2anv0doAJp8XjvcK38I1oI0mQkW5QFzcRMQAgJ8YWOnJ0Mpx3kkfDgArp9mnjS4Q3iYtJaDi0swepSeXMX7WS8Kjtxj2LSCutNnQYMDucltXaa%2F%2FlmpodomLxGACRxKnlXxamhcUR5NAX09w3GtG7BRKESAc%2BlBAX6BC%2Bg9sNwq7fNrmMs3vIcEk7seXPSqQZ2HPCcdLP%2FqP34IU6ZpYBoqPTccHR8dY1nazzmSDQMtYJ8M4ycYufPPFoS9VNh8o1hSQXLsIgsazrX7w%2Bc1kPG5Jnr1jgzIZp0Rr%2FI71wUMYDNFPXzc7cv8czhWrO%2F%2FXOAvUY8FDSn1pfAhBkASbkOYJP8InTmsFakkGnBqFr2%2BhP5Wwqix4JAe8iozlxo%3D,NA,NA,NA,NA,NA,#942285220,Apple,Iphone 8 Plus / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
1070, Capinha Melancia Com Nome iPhone 8 ,99,NA,NA,2,12x,8.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132506841-capa-capinha-iphone-8-plus-nillkin-tpu-original-frete-gratis-_JM,NA,NA,NA,NA,NA,#1132506841,Apple,iPhone 8 Plus,Nillkin,Nature TPU,Emborrachada,Silicone
1071, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Vault Case ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1168368679-capinha-melancia-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1168368679,Apple,Iphone,Lucases,iPhone 8,Personalizada,Silicone
1072, Capa Carteira Couro Nome Borboletas Roxo Iphone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1181275512-capa-carteira-couro-nome-borboletas-roxo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1181275512,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
1073, Capinha Anti Shock Personalizada iPhone Grátis Película ,15,NA,NA,75,3x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FOMA421591,https://produto.mercadolivre.com.br/MLB-1240189423-capinha-anti-shock-personalizada-iphone-gratis-pelicula-_JM,NA,NA,NA,NA,NA,#1240189423,iPhone,"Apple iPhone 7, iPhone 8, iPhone X, iPhone 7 Plus, iPhone 8 Plus",Hrebos,Anti Shock Personalizada,Emborrachada,TPU/Policarbonato
1074, Capinha Mapa Desenho Rosa Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686415-capinha-mapa-desenho-rosa-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242686415,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1075, Capa Case Capinha iPhone 7 8 Mandala Glamurosa Luxuosa ,34,NA,NA,6930,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QEWCAPAS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=RmAs9fGLOnVH98hR8aih6LE5TGyVNVBFlsyhveGTkZJ%2F%2BSTNwkJ2RdF0sh8u1misEhXsQtJ%2BhVSVs4NevDI9eu7kEXzYHGnFho2BrX7wljq103XoiGQ9WKEGw6iDfACJFp78m2MzGVn5jDsnbKI%2BJ6lR5mHXrrbOpGvWQt7TIMRrn9nc9dWfjIYxdDIOyrCwVfPtMU5IF3nXpSduse2PbsOcF2i3AC0rRNOZGaE18lQ3mfIkV12JKxbsBxQW6gScZgSmn13jUKTotVynf92MejDfKlJUZDdvIxgKC1TJymMiVBnteT%2BNr9tjev2JEPEoeENsn3fpFw5gh1SF6O4vlH7vBXDQqtbEuTbNUgt5667YTCJODIYMfFNoXhVJvz2ajR%2FkxN61mRzdo81%2FmlGWA6GP67N8lVdZ%2FKAQZaBN0%2BmWeIHV%2BM9ldrO%2B8kmoDFDYppUX3t2INDGEoJGL5pPH8EyWXHASeFYIVm3ud9LpacWaJ128EYGyl8SjM5yWOZ9%2BT4xUdPNlen5KFcphIjG4LsrPi2slFu74n4uGWSfMLhQQgrPuojvSygVj%2BqhvFPFsOd5zFryokGoPtCn83ptSSXZHYtzXhH3LdzqLa8BeE7Vkns0iAW%2BQmyMn0ZNND6VH5OBGeWbFABCZ8SrzNejgtymtAfc4L4pE8fbieaFx3ZapLyLSRaIYyk%2FNLyQ0HQ9cXKVUs05aVrpg1JZKpE%2Be40aPdJTB%2BhlrizIozJpG5dSwzywaF3uD3AL0ikwU9Dc%2FqmE43HVqf7g7WUCVKMr1LggLLnvAdeGm6nfOZCF%2F1sk8OBkHU9n4VBkOHaByPhRBwEHHKe4Rqdvd3eV%2BBzSP0UrbqlV40kSG2TYQoqlpryu7Us0g81F1WWnVBbB6Y%2FSiAD7jLCfI51wDjFBXDvPOmYpg6Y6XCkG7QoYkn005SVySzcYJ4hrIWOoJ%2BoMXZaBqjYZl3IQeIoF%2FwELqxylanFlQg3OP2AvIOucaaWN9u5%2BIjXPk%2FPiVx%2Bv1Hkg%2Fba1gRPFuiAS4wMg6aeCAQP1Tg%2FhktXvYJPuYSItC7xxdQxTelldxRfztIoVXo3IB5lVSuhISIvXhRj2j3JURIBU5BaxW7%2FnvmJNwPfdaR0US7NQ%2FUwT%2BwphUeUglqnDCc0gJQEPJ1fwIeA4go6Xs6IGI3jluHzTNZ%2FtFE5AZBxlrFXTRP%2FT4DoYimToPUTj%2FWGhdYCOhH4Hp%2Ff2hEOzy1iRW%2BXIJOydVohCvcC2c5LmQ0MwHVWDaW%2FTp%2F1U0GDXc209obXW0rLvPf1AUbbFHePzZlJW4xTFpA2ogeIpsPfWl%2Bi%2FW7UpB4tZVYJFiK7YCPvweG6jdeTmSTQrZgMRt4j2RPFyO81LStR25jxfTUaIXWn4h8AO%2BCHuiwfmqSf%2Fx4Bf4UsVqNLzXMaDIpF%2FI1L5nzY%2Bxm%2BHm4GttbfkVzlwFeCOxYsfqUrzymWgphQBvoSi3HyueGNfNi%2Fm5XAML%2BlVQ1S0%3D,NA,NA,NA,NA,NA,#1257092961,iPhone,para  iPhone 5_5s_se_6_7_8_plus,Mab,anti shock,anti shok,TPU/Policarbonato
1076, Capa Capinha Personalizada Com Suas Fotos iPhone 8 8 Plus ,31,NA,1,90,6x,5.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-827636540-capa-case-capinha-iphone-7-8-mandala-glamurosa-luxuosa-_JM,NA,NA,NA,NA,NA,#827636540,Apple,iPhone 7 ou iPhone 8,Extreme.deal,Acrilico,Acrilico,Silicone
1077, Capinha Fosca Anti Shock Para iPhone 5_5s_se_6_7_8_plus ,39,NA,1,10,6x,7.40,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/WALLCASE+PERSONALIZE,https://produto.mercadolivre.com.br/MLB-926443843-capa-capinha-personalizada-com-suas-fotos-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#926443843,Apple,iPhone 7 / 8 Plus,Wallcase Personalize,iPhone 7 / 8 Plus,Personalizada,TPU/Silicone
1078, Capinha Capa Case Grêmio - iPhone 8 Plus ,32,NA,NA,199,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-944326403-capinha-capa-case-grmio-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#944326403,Apple,iPhone,Fanatic Store,iPhone,capinha,Emborrachada
1079, Capinha Harry Potter Plataforma 9 3/4 - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021245114-capinha-harry-potter-plataforma-9-34-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021245114,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1080, Capinha Serie Pretty Little Liars Pll - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021402285-capinha-serie-pretty-little-liars-pll-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021402285,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1081, Capinha Serie Grey's Anatomy Meredith - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021413033-capinha-serie-greys-anatomy-meredith-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021413033,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1082, Capa Capinha Case Apple Iphone 7 E 8 .: Maconaria .: T3sm ,21,NA,NA,2,4x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALLES-TUTTO,https://produto.mercadolivre.com.br/MLB-1027712534-capa-capinha-case-apple-iphone-7-e-8-maconaria-t3sm-_JM,NA,NA,NA,NA,NA,#1027712534,Apple,iphone 7 ou iphone 8,Apple,capa com logo triangulo compasso e G p/ iphone 7 ou iphone 8,capa protetora,TPU
1083, Capinha Case Capa iPhone 7 Anti Impacto Air Cushion ,22,NA,NA,14,4x,6.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALL_MIX,https://produto.mercadolivre.com.br/MLB-1094441017-capinha-case-capa-iphone-7-anti-impacto-air-cushion-_JM,NA,NA,NA,NA,NA,#1094441017,Apple,iPhone 7 e iPhone 8,H'maston,AIR CUSHION,ANTI IMPACTO,Acrílico
1084, Capinha Original Para Iphone X Xs 6 7 8 Plus Todas As Cores ,39,NA,NA,58777,6x,6.65,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IREXMOBILE+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1206821999-capinha-original-para-iphone-x-xs-6-7-8-plus-todas-as-cores-_JM,NA,NA,NA,NA,NA,#1206821999,Apple,Iphone 8 e 7 Plus,Genérico,iPhone,Silicone,Silicone
1085, Capinha Capa Case Tpu iPhone 8 Plus Ultra Fina Casca De Ovo ,12,NA,NA,985,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222301660-capinha-capa-case-tpu-iphone-8-plus-ultra-fina-casca-de-ovo-_JM,NA,NA,NA,NA,NA,#1222301660,Apple,iPhone 8 Plus,Silicone,Silicone,Silicone,Silicone
1086, Capinha Aveludada Apple iPhone 5 Se 6 6s 6s 7 8 Plus Xr Xs ,29,NA,NA,4662,5x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272452877-capinha-aveludada-apple-iphone-5-se-6-6s-6s-7-8-plus-xr-xs-_JM?searchVariation=40290827306,NA,NA,NA,NA,NA,#1272452877,Apple,iPhone,Apple,iPhone,Silicone,Silicone
1087, Capinha Magnetica 360 Frente Verso Vidro iPhone Xs Max Xr 7 ,118,NA,NA,1000,12x,9.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-1274572942-capinha-magnetica-360-frente-verso-vidro-iphone-xs-max-xr-7-_JM?searchVariation=40470051902,NA,NA,NA,NA,NA,#1274572942,iPhone,iPhone 6 6s 7 8 7 Plus 8 Plus X Xs Xs MAx,extreme.deal,Magnetica com vidro na frente e na traseira,Magnetica com vidro na frente e na traseira,Aluminio Vidro
1088, Capa (capinha) De Silicone Pug Para iPhone 7 / iPhone 8 ,15,NA,NA,NA,3x,5.31,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GUGAJUNCO,https://produto.mercadolivre.com.br/MLB-1048720684-capa-capinha-de-silicone-pug-para-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#1048720684,Apple,Iphone 7 / 8,Silicone,NA,Protetora,Silicone
1089, Capinha Carteira Couro Nome Iniciais Azul Bebe Iphone 8 ,59,NA,NA,26973,10x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1127353458-capinha-carteira-couro-nome-iniciais-azul-bebe-iphone-8-_JM,NA,NA,NA,NA,NA,#1127353458,Apple,IPHONE 8,CELLWAY,CAPA CARTEIRA COM NOME,Carteira,Couro
1090, Capinha Unicórnio Rosa Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173366083-capinha-unicornio-rosa-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173366083,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
1091, Capa Carteira Couro Nome Borb Verniz Rosa Bebe Iphone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1179806670-capa-carteira-couro-nome-borb-verniz-rosa-bebe-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1179806670,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
1092, Capinha Preta Enfeites Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188996949-capinha-preta-enfeites-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188996949,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1093, Capinha Girassóis Girassol Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242694937-capinha-girassois-girassol-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242694937,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1094, Capinha Case iPhone 8 Plus - Preta ,37,NA,NA,12000,6x,6.96,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1245032125-capinha-case-iphone-8-plus-preta-_JM,NA,NA,NA,NA,NA,#1245032125,Apple,NA,Cases e Acessorios I.L,NA,NA,Silicone
1095, Capa Capinha Case Celular Game Of Thrones iPhone 8 ,32,NA,NA,308,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936690014-capa-capinha-case-celular-game-of-thrones-iphone-8-_JM,NA,NA,NA,NA,NA,#936690014,Apple,iPhone 8,Fanatic Store,iPhone8,capinha,Emborrachada
1096, Capinha Celular Iphone 8 Plus Antishock Contra Impacto ,56,NA,NA,99965,10x,5.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-989978612-capinha-celular-iphone-8-plus-antishock-contra-impacto-_JM,NA,NA,NA,NA,NA,#989978612,Apple,Iphone 8 Plus 5.5,Apple,Impacto,NA,NA
1097, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,15,NA,NA,163,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROCHA_ACESS%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1226558333-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36636547561,NA,NA,NA,NA,NA,#1226558333,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone
1098, Capa iPhone 6 7 8 X E Plus + Pelicula Vidro Capinha iPhone ,19,NA,NA,777,3x,6.65,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1227183772-capa-iphone-6-7-8-x-e-plus-pelicula-vidro-capinha-iphone-_JM?searchVariation=36697357697,NA,NA,NA,NA,NA,#1227183772,Apple,iPhone,H+7,TPU,ANTI IMPACTO,TPU/Policarbonato
1099, Capinha Anti-impacto Fabric iPhone 8 ,10,NA,NA,2,2x,5.24,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOPONLINE+L.A.TECNOLOGIA,https://produto.mercadolivre.com.br/MLB-1038468677-capinha-anti-impacto-fabric-iphone-8-_JM,NA,NA,NA,NA,NA,#1038468677,Apple,IPHONE 8,INOVA CASES,IPHONE 8,Emborrachada,Emborrachada
1100, Capinha Carteira Couro 8 Cartoes Marrom Iphone 8 ,59,NA,NA,999,10x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1038832180-capinha-carteira-couro-8-cartoes-marrom-iphone-8-_JM,NA,NA,NA,NA,NA,#1038832180,Apple,IPHONE 8,CELLWAY,COM 8 PORTA CARTOES,Carteira,Couro
