search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
265," Funda iPhone 8 Plus /7 Plus Con Soporte Para Anillo, Proc ",205,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435958541-funda-iphone-8-plus-7-plus-con-soporte-para-anillo-proc-_JM,NA,NA,NA,NA,NA,#435958541,NA,NA,ProCase,NA,NA
266," Funda Para Funda iPhone 8 Plus / iPhone 7 Plus, Funda Adu ",184,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436955730-funda-para-funda-iphone-8-plus-iphone-7-plus-funda-adu-_JM,NA,NA,NA,NA,NA,#436955730,NA,NA,Aduro,NA,NA
267," Funda iPhone 8 Plus 6 Plus 6s Plus 7 Plus, Bomea Funda Re ",178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959609-funda-iphone-8-plus-6-plus-6s-plus-7-plus-bomea-funda-re-_JM,NA,NA,NA,NA,NA,#436959609,NA,NA,BOMEA,NA,NA
268," Funda iPhone 7 Plus / 8 Plus, Piel De Lujo Bola Suave Par ",169,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965396-funda-iphone-7-plus-8-plus-piel-de-lujo-bola-suave-par-_JM,NA,NA,NA,NA,NA,#436965396,NA,NA,Black Lemon,NA,NA
269," iPhone 8 plus, Funda iPhone 7 plus/6 plus Funda, Salawat ",226,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437159575-iphone-8plus-funda-iphone-7plus6plus-funda-salawat-_JM,NA,NA,NA,NA,NA,#437159575,NA,NA,NA,NA,NA
270, Ikasefu - Funda De Piel Sintética Para iPhone 7 Plus Y 8 ,178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437562722-ikasefu-funda-de-piel-sintetica-para-iphone-7-plus-y-8-_JM,NA,NA,NA,NA,NA,#437562722,NA,NA,NA,NA,NA
271, Protector Case Contra Caidas Golpes iPhone 7 / 8 Plus Armor ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435108755-protector-case-contra-caidas-golpes-iphone-7-8-plus-armor-_JM,NA,NA,NA,NA,NA,#435108755,Apple,NA,NA,NA,NA
272, Case Protector Camiseta De Peru Para iPhone 7 8 Plus Mundial ,25,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432231443-case-protector-camiseta-de-peru-para-iphone-7-8-plus-mundial-_JM,NA,NA,NA,NA,NA,#432231443,Apple,NA,NA,NA,NA
273, Armadura De Aire Líquido Protector iPhone 8 Plus Caso / I ,178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959428-armadura-de-aire-liquido-protector-iphone-8-plus-caso-i-_JM,NA,NA,NA,NA,NA,#436959428,NA,NA,Spigen,NA,NA
274, Gomas/estuches De Silicona Para iPhone 6/7/7plus/ 8 / X ,45,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QIA2,https://articulo.mercadolibre.com.pe/MPE-428739250-gomasestuches-de-silicona-para-iphone-677plus-8-x-_JM,NA,NA,NA,NA,NA,#428739250,Apple,NA,NA,NA,Silicona
275, Otterbox Symmetry Series Estuche Para iPhone 8 Plus Y Iph ,280,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949301-otterbox-symmetry-series-estuche-para-iphone-8-plus-y-iph-_JM,NA,NA,NA,NA,NA,#436949301,NA,NA,OtterBox,NA,NA
276," Case Siliconori iPhone, 6s, 6 Plus, 7, 7 Plus, 8, 8 Plus & X ",33,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CELL.MAGIC,https://articulo.mercadolibre.com.pe/MPE-429557784-case-siliconori-iphone-6s-6-plus-7-7-plus-8-8-plus-x-_JM,NA,NA,NA,NA,NA,#429557784,Apple,NA,NA,NA,Silicona
277, Protector iPhone 7 / 8 Plus Premium Case Aluminio + Vidrio ,99,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CYSCORP,https://articulo.mercadolibre.com.pe/MPE-426110338-protector-iphone-7-8-plus-premium-case-aluminio-vidrio-_JM,NA,NA,NA,NA,NA,#426110338,Apple,NA,NA,NA,Acrílico
278, Protector Ultra Híbrido [2ª Generación] iPhone 8 Caso Plu ,194,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965565-protector-ultra-hibrido-2-generacion-iphone-8-caso-plu-_JM,NA,NA,NA,NA,NA,#436965565,NA,NA,Spigen,NA,NA
279," Estuche Para iPhone 8 Plus, Estuche Para iPhone 7 Plus, I ",232,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965250-estuche-para-iphone-8-plus-estuche-para-iphone-7-plus-i-_JM,NA,NA,NA,NA,NA,#436965250,NA,NA,Incipio,NA,NA
280," Estuche Para iPhone 7 Plus, Estuche Para iPhone 8 Plus, E ",215,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965410-estuche-para-iphone-7-plus-estuche-para-iphone-8-plus-e-_JM,NA,NA,NA,NA,NA,#436965410,NA,NA,SUPCASE,NA,NA
281, Cocomii Iron Man Armor - Carcasa Rígida Para iPhone 8 Plu ,152,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437342707-cocomii-iron-man-armor-carcasa-rigida-para-iphone-8-plu-_JM,NA,NA,NA,NA,NA,#437342707,NA,NA,NA,NA,NA
282, Cover Protector iPhone 7 U 8 Plus Transparente Nuevo ,20,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROB4830,https://articulo.mercadolibre.com.pe/MPE-436700439-cover-protector-iphone-7-u-8-plus-transparente-nuevo-_JM,NA,NA,NA,NA,NA,#436700439,Apple,NA,NA,NA,Silicona
283," Triomph Brazal Para iPhone 8 Plus, 7 Plus, 6 Plus, 6s Plu ",173,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949026-triomph-brazal-para-iphone-8-plus-7-plus-6-plus-6s-plu-_JM,NA,NA,NA,NA,NA,#436949026,NA,NA,Triomph,NA,NA
284," Estuche Supcase Para iPhone 7 Plus, Estuche Para iPhone 8 ",221,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965274-estuche-supcase-para-iphone-7-plus-estuche-para-iphone-8-_JM,NA,NA,NA,NA,NA,#436965274,NA,NA,SUPCASE,NA,NA
285," Aikendo iPhone Running Pouch Belt 8 Plus, Adjustable Runn ",162,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437726074-aikendo-iphone-running-pouch-belt-8-plus-adjustable-runn-_JM,NA,NA,NA,NA,NA,#437726074,NA,NA,NA,NA,NA
286, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,45,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215169-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#432215169,Apple,NA,NA,NA,NA
287, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,40,NA,0,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434123285-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#434123285,Apple,NA,NA,NA,NA
288, Case Protector 360 iPhone 7 8 Plus Textura Mate + Vidrio ,40,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215177-case-protector-360-iphone-7-8-plus-textura-mate-vidrio-_JM,NA,NA,NA,NA,NA,#432215177,Apple,NA,NA,NA,NA
289, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939776-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM,NA,NA,NA,NA,NA,#434939776,Apple,Azul oscuro,Apple,Case Back Cover,NA
290, Case Funda Mickey Mouse iPhone 6 Plus/6s Plus/7 Plus/8 Plus ,39,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069539-case-funda-mickey-mouse-iphone-6-plus6s-plus7-plus8-plus-_JM,NA,NA,NA,NA,NA,#432069539,Apple,NA,NA,NA,NA
291, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434240425-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM,NA,NA,NA,NA,NA,#434240425,Apple,NA,NA,NA,NA
292," Funda Cases Protector 360 + Mica iPhone 7, 7 Plus, 8, 8 Plus ",45,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-433060220-funda-cases-protector-360-mica-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#433060220,Apple,NA,NA,NA,NA
293, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429875871-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM,NA,NA,NA,NA,NA,#429875871,Apple,Roja,NA,NA,NA
294, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685774-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM,NA,NA,NA,NA,NA,#433685774,Apple,NA,NA,NA,Acrílico
295, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434240428-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM,NA,NA,NA,NA,NA,#434240428,Apple,NA,NA,NA,NA
296, iPhone 8 Plus Funda Iface Ring Holder Cover Forro Case ,59,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435716157-iphone-8-plus-funda-iface-ring-holder-cover-forro-case-_JM,NA,NA,NA,NA,NA,#435716157,Apple,NA,NA,NA,NA
297, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404549-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM,NA,NA,NA,NA,NA,#437404549,Apple,NA,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
298, Case Funda Armor Para iPhone 7 / 8 Plus ,35,NA,0,49,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TUNEA.TU.SMART,https://articulo.mercadolibre.com.pe/MPE-423159094-case-funda-armor-para-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#423159094,Apple,NA,NA,NA,NA
299, Protector Case Funda iPhone 7/8/plus/x+ Vidrio Original ,55,NA,0,95,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-432695427-protector-case-funda-iphone-78plusx-vidrio-original-_JM,NA,NA,NA,NA,NA,#432695427,Apple,Roja,NA,NA,NA
300, Funda Audio Multifuncional Para Iphone 7/8 & 7/8plus Baseus ,100,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434476549-funda-audio-multifuncional-para-iphone-78-78plus-baseus-_JM,NA,NA,NA,NA,NA,#434476549,NA,NA,NA,NA,NA
301, Funda Silicona Para iPhone ,20,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437294003-funda-silicona-para-iphone-_JM,NA,NA,NA,NA,NA,#437294003,iPhone,NA,Iphone,"8, 8 Plus, X, Xs, Xs Max y Xr",Silicona
302," Funda Para iPhone 8plus ,8 Y X ",33,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSRONALTORRESBANDA,https://articulo.mercadolibre.com.pe/MPE-432879313-funda-para-iphone-8plus-8-y-x-_JM,NA,NA,NA,NA,NA,#432879313,Apple,NA,NA,NA,NA
303, Funda 3d Para iPhone ,25,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437294317-funda-3d-para-iphone-_JM,NA,NA,NA,NA,NA,#437294317,iPhone,NA,IPHONE,"8, 8 Plus y X",Silicona
304, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ ,139,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434241390-lensun-vidrio-protector-pantalla-360-iphone-78plusxr-_JM,NA,NA,NA,NA,NA,#434241390,Apple,NA,NA,NA,NA
305, Case iPhone Fresco 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,0,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436848561-case-iphone-fresco-66plus-78-78plus-xxs-max-xr-xs-6s-_JM,NA,NA,NA,NA,NA,#436848561,Apple,NA,NA,NA,NA
306, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826915-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#425826915,Apple,NA,OtterBox,NA,NA
307, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434476028-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM,NA,NA,NA,NA,NA,#434476028,NA,NA,NA,NA,NA
