search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
26, Capinha Silicone Aveludado iPhone 8 Plus Azul Marinho ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				347
				vendidos
			
		",(436 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148601,10,1,1,0,4,#835972839,Apple,Apple,7,"7""",Silicone,Silicone,NA
27, Capinha Com Foto Personalizada iPhone 8 Plus ,20,NA,"
			
				Novo
			
			
				
					 - 
				
				242
				vendidos
			
		",(40 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 525
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=32338006784,3,0,0,0,0,#828466878,Apple,Apple,iPhone 7 Plus,iPhone,traseira,TPU,NA
28, Capinha Supreme iPhone 7 8 E iPhone 7 8 Plus Fosca Case ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				64
				vendidos
			
		",(436 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,NA,NA,NA,NA,NA,#1165536357,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
29, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				66
				vendidos
			
		",(434 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
30, Capinha iPhone 7 8 X Xr Xs Max Case Ultra-fina Transparente ,14,NA,"
			
				Novo
			
			
				
					 - 
				
				116
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 760
		
		 sem juros
		
	

	
		",60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205102371-capinha-casca-de-ovo-ultra-fina-iphone-7-8-plus-x-pelicula-_JM?searchVariation=34807626231,NA,NA,NA,NA,NA,#1205102371,Ipremium,Apple,"Iphone 7, 8, 7Plus, 8Plus e X",Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
31, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,12,NA,"
			
				Novo
			
			
				
					 - 
				
				1129
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 650
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,61,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26818765734,47,7,4,1,2,#1046394380,H+,Apple,Escolha o modelo no anúncio,"6, 7, 8 ou 10",Capinha,Silicone,NA
32, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				49
				vendidos
			
		",(451 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542688-capa-case-capinha-silicone-aveludado-iphone-8-plus-preto-_JM,NA,NA,NA,NA,NA,#1165542688,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
33, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Parallax Case ,20,NA,"
			
				Novo
			
			
				
					 - 
				
				384
				vendidos
			
		",(64 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 525
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,11,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828661397-capa-capinha-tpu-ultra-fina-iphone77plus5se5s6-8-barata-_JM?searchVariation=39632579712,7,2,1,0,1,#828661397,Importado,Apple,Iphone 7 plus/ 8plus,Flexível,traseira,TPU,NA
34, Capa Capinha iPhone 8/ 7 Caseology Waterfall Transparente ,64,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 541
		
		 sem juros
		
	

	
		",41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132500213-capinha-ultra-fina-iphone-8-plus-nillkin-nature-tpu-original-_JM,NA,NA,NA,NA,NA,#1132500213,Nillkin,Apple,iPhone 8 Plus,Nature TPU,Emborrachada,Silicone,NA
35, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,6,NA,"
			
				Novo
			
			
				
					 - 
				
				54
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 698
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/CELLMA912,https://produto.mercadolivre.com.br/MLB-1221178387-capinha-capa-anti-impacto-p-iphone-5-se-6-6s-7-8-plus-xs-xr-_JM?searchVariation=36126216995,NA,NA,NA,NA,NA,#1221178387,HR,Apple,Escolher no anúncio.,TPU,Capinha,Silicone,NA
36, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				33
				vendidos
			
		",(467 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542958-capinha-silicone-aveludado-iphone-8-plus-azul-marinho-_JM,NA,NA,NA,NA,NA,#1165542958,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
37, Capa Case Capinha iPhone 6s 6 Plus Glitter Rosa Luxo Premiun ,139,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1166
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132808261-capa-iphone-8-plus-capinha-nillkin-de-fibra-de-carbono-tpu-_JM,NA,NA,NA,NA,NA,#1132808261,Nillkin,Apple,iPhone 8 Plus,Fibra de carbono,Fibra de Carbono,Silicone,NA
38, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				703
				vendidos
			
		",(940 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Marketmix1,Apple,Iphone,Silicone,Silicone,Silicone,NA
39," Capa Capinha Retalho Couro Legítimo Apple iPhone 8, 8 Plus X ",10,NA,"
			
				Novo
			
			
				
					 - 
				
				52
				vendidos
			
		",(3809 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 558
		
		 sem juros
		
	

	
		",58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CIBRATEL+PARTS,https://produto.mercadolivre.com.br/MLB-1238584972-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=37808370147,NA,NA,NA,NA,NA,#1238584972,Apple,Apple,iPhone 7 8 X XR XS XS Max,Anti Impacto,Anti Shock,Silicone,NA
40, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,40,NA,"
			
				Novo
			
			
				
					 - 
				
				21
				vendidos
			
		",(5543 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 667
		
		 sem juros
		
	

	
		",67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1205482450-capa-capinha-anti-impacto-luxo-slim-iphone-5s-6s-7-8-plus-xs-_JM?searchVariation=34838458614,NA,NA,NA,NA,NA,#1205482450,JK CAPAS,Apple,iphone,Anti Impacto,CAPA PROTETOR,TPU/Policarbonato,NA
41, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,118,NA,"
			
				Novo
			
			
				
					 - 
				
				507
				vendidos
			
		",(298 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 983
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,17,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-686398246-capinha-case-magnetica-frente-verso-vidro-iphone-x-xs-max-xr-_JM?searchVariation=40473761554,12,3,0,1,1,#686398246,Marketmix1,iPhone,iPhone 6 6s 7 8 7 Plus 8 Plus X Xs Xs MAx,Magnetica com vidro na frente e na traseira,Magnetica com vidro na frente e na traseira,Aluminio Vidro,NA
42, Capa Capinha iPhone 8 Plus/7 Plus Ringke Fusion Transparente ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				52
				vendidos
			
		",(495 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1130081482-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=29616456882,3,0,0,0,0,#1130081482,Marketmix1,Apple,Iphone,Silicone,Anti impacto,Silicone,NA
43, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Rosa ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				50
				vendidos
			
		",(7767 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272452877-capinha-aveludada-apple-iphone-5-se-6-6s-6s-7-8-plus-xr-xs-_JM?searchVariation=40290827017,NA,NA,NA,NA,NA,#1272452877,Apple,Apple,iPhone,iPhone,Silicone,Silicone,NA
44, Capa Capinha Case Flip Magnética iPhone Xr ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				20
				vendidos
			
		",(480 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536217-capa-case-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536217,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
45, Capinha Case Anti Queda iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,14,NA,"
			
				Novo
			
			
				
					 - 
				
				556
				vendidos
			
		",(9814 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 786
		
		 sem juros
		
	

	
		",86,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,7,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-791106097-case-capa-capinha-silicone-iphone-5-6s-7-8-x-xs-xr-plus-max-_JM?searchVariation=29062828009,6,1,0,0,0,#791106097,Marketmix1,Apple,Iphone,Silicone,Silicone,Silicone,NA
46, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				62
				vendidos
			
		",(106 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1020683996-capa-capinha-ultra-fina-fosca-iphone-7-6-6s-plus-luxo-_JM?searchVariation=23594111914,NA,NA,NA,NA,NA,#1020683996,Bumper,Apple,Iphone,Silicone,Silicone,Silicone,NA
47, Capinha Apple iPhone 8 Plus (consulte Cores) ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				55
				vendidos
			
		",(45 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,NA,NA,4.2,6,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,4,1,0,0,1,#925200208,Benpics,Apple,iPHone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
48, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,12,NA,"
			
				Novo
			
			
				
					 - 
				
				142
				vendidos
			
		",(17 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 650
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1056948426-capinha-capa-fina-p-iphone-5-6-7-8-plus-10-x-_JM?searchVariation=25316698501,NA,NA,NA,NA,NA,#1056948426,H+,Apple,Escolha antes de comprar o Iphone 5 5s 6 6s 7 8 10 X,TPU SILICONE Transparente,capinha de silicone,Silicone,NA
49, Capa Capinha Magnetica 360° Luxo iPhone 7 8 Plus X Xs Xr Max ,12,NA,"
			
				Novo
			
			
				
					 - 
				
				84
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 680
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911212,NA,NA,NA,NA,NA,#1222747558,HR,iPhone,Escolher no anúncio.,TPU,Capinha,Silicone,NA
50, Capa Capinha Anti Impacto Luxo Slim iPhone 5s 6s 7 8 Plus Xs ,64,NA,"
			
				Novo
			
			
				
					 - 
				
				31
				vendidos
			
		",(95 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 621
		
		 sem juros
		
	

	
		",21,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1134696586-capa-capinha-a-prova-de-agua-shock-areia-iphone-6-7-8-x-10-_JM?searchVariation=29936208694,NA,NA,NA,NA,NA,#1134696586,Extreme.Deal,Apple,Iphone 6 6s 7 7 Plus,A prova de Agua,A prova de Agua,Silicone,NA
51, Capa Capinha Case Rosa De iPhone 7 - Feminina ,17,NA,"
			
				Novo
			
			
				
					 - 
				
				47
				vendidos
			
		",(285 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 637
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CERTAOFERTA,https://produto.mercadolivre.com.br/MLB-862314220-capinha-case-iphone-4-5-6-7-8-plus-gatinho-gato-cat-lovers-_JM?searchVariation=18550740190,NA,NA,NA,NA,NA,#862314220,CertaOferta,Apple,Iphone,Silicone,Flexível,Silicone,NA
52, Capa Capinha iPhone 8 / 8 Plus / 7 / 7 Plus Caseology Envoy ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(8881 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204455080-capa-capinha-anti-impacto-slim-luxo-iphone-6-7-8-plus-x-max-_JM?searchVariation=37662508201,NA,NA,NA,NA,NA,#1204455080,gkk,Apple,iphone,capa 360,capa protetor,TPU/Policarbonato,NA
53, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,144,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(14 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1208
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-838245690-capa-capinha-iphone-8-plus-7-plus-caseology-skyfall-case-_JM,NA,NA,NA,NA,NA,#838245690,Caseology,Apple,iPhone 7 Plus,Skayfall,traseira e lateral,TPU/Policarbonato,NA
54, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				764
				vendidos
			
		",(759 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,42,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-688816881-capinha-iphone-5se-6s-7-8-x-xr-max-plus-fume-preta-vidro-_JM?searchVariation=33234442904,29,8,3,2,0,#688816881,Marketmix1,Apple,Iphone,Silicone,Silicone,Silicone,NA
55, Capa Capinha Ultra Fina Fosca iPhone 7 Tpu Case Varias Cores ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				70
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-909671219-capa-capinha-case-bumper-aluminio-espelhada-iphone-8-plus-_JM,3,0,0,0,0,#909671219,Espelhada,Apple,Iphone,Case Bumper,Bumper,Metal,NA
56, Capinha Capa iPhone 7 8 7 Plus 8 Plus Anti-shock + Pelicula ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				18
				vendidos
			
		",(482 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536150-capa-case-capinha-silicone-aveludado-iphone-8-plus-vermelho-_JM,NA,NA,NA,NA,NA,#1165536150,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
57, Capinha Capa Case Casca De Ovo Ultra Fina iPhone 8 Plus ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				45
				vendidos
			
		",(549 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 547
		
		 sem juros
		
	

	
		",47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://produto.mercadolivre.com.br/MLB-1241682514-capinha-magnetica-do-iphone-6-7-8-7-plus-8-plus-x-xs-max-xr-_JM?searchVariation=38648604303,2,0,0,0,1,#1241682514,ZCX,Apple,Iphone,Iphone,Capa magnetica,Vidro temperado,NA
58, Capa Capinha iPhone 8 / 8 Plus / 7 / 7 Plus Caseology Envoy ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				31
				vendidos
			
		",(7064 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272564797-capinha-aveludada-apple-iphone-pelicula-5d-cabo-brinde-_JM?searchVariation=40298913742,3,0,0,0,0,#1272564797,Apple,Apple,iPhone,iPhone,Silicone,Silicone,NA
59, Capinha Case Slim Original Baseus iPhone 8 Plus 5.5 Promoção ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				47
				vendidos
			
		",(585 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 656
		
		 sem juros
		
	

	
		",56,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-989844335-capinha-capa-case-unicornio-iphone-5s-se-5c-6-6s-x-plus-_JM?searchVariation=21407929523,NA,NA,NA,NA,NA,#989844335,ccs,Apple,iPhone,Emborrachada,Emborrachada,Silicone,NA
60, Capinha Capa Anti Impacto iPhone 5 Se 6 7 8 Plus X 10 Xs Xr ,96,120,"
			
				Novo
			
			
				
					 - 
				
				36
				vendidos
			
		",(14 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 807
		
		 sem juros
		
	

	
		",07,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-910928034-capa-capinha-iphone-8-plus7-plus-ringke-fusion-transparente-_JM,3,0,0,1,0,#910928034,Ringke,Apple,iphone 8 Plus,Fusion,protetora,TPU/Policarbonato,NA
61, Capinha Magnética iPhone 6_6plus_7_7plus_8_8plus_x_xr_xs Max ,43,NA,"
			
				Novo
			
			
				
					 - 
				
				67
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 721
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=bd8%2F0hTGrlFAc9kQXLLi6WCy%2Bc7FJApqa6EaIo5u%2BccXVCtkpx5YYwf5TJUNkaNinVCRmEDwNZ2LlhcxMVzPIwpnRn1BEoq%2B3NzrqgFJtUO%2Fg%2F24zEXPcvVPcJvgPucO8egQICJZh6q%2FiM4ThrOoWg%2FfrB8fU4A2CsvlCEJMP6lqd7kzcDHU7sLvqGyv2fNVjqP7ftVV78osgUveMhQX5D%2F69obwIACLg%2Bsej9KsVoM5w%2BA7BleZLHhjPm7hB4urdlumJw8D88fNqknlLn9S8jrbyDI%2B4GPjns11GuiQ2cKa4h8X4b%2FKhjG0m5rvW9I6AdeYs1Y%2BXoL0APi2XSSJJIMbspNrXVg9stTMFRcxERHCJbEdIZ0s3em2msZR4JiDKfcOGZCWZAToAtnbxKrVDA3Rb0r5Ku9aG0Yq%2FG9D90eYiQpFz6e5leGRvWdDOCF59EJP9NxQBrIxVUEd3FF%2FRBNV3XAhaXkE2F8%2FLrsC%2FpGRqO88SlL%2Fuhuxx2FYgHQavlWSB4v7Zj6lwEwl4zE3Rbc2hv2rgiUcXo22nNZDEX6lM5GNJUtYgIYxYCwOkMJMGCdRN8C4POD5m0Xt%2Br8FycVwo3OzI9XRsTW8GWQiPY8qMCJnOzzgul0firx%2FvhxxprUY84h%2B85ppvolO%2F2hPjQdvcsh9rkMMtaHbvj2cOso6yfOMHCWo%2FJdj%2FS8UCikZ0RpS%2Fru%2BjMwHiA7ExV2qzedWfUCFHnm8aHeAiexQ9nLt2KfCECCkUpJwrlCan3UcHcnZxb7%2BvY9tsOaQOrEWyBEUsrYbe2oLd3pPgar%2BnxgTFuaNM8AX7Qn5uS23gUvmq0ycxNmz8SqHqhKgMGnytmyEAOZRCm1tO9lP8Zo6XMvBtHrry6VbgqtemQONzTM32D8CXRXNMeP3lwH%2ButeNvLopmoK465RPYU%2FDBX%2B7duiXtDUs5rjiPwWtEemKHJQDVp3M8inInXP97bamRmPJvLuRABXNFTWjfgnTS0R8aBWUktgyvpFk1MO5vEuz6N5ZrtNTEC0znYgJdJK9VjVi985NcomIjP91l9lX%2FfANFJz3wAvAfaB2cjokPA9RnnJYzgVyenqQvrcVN0mdMWom6u%2FmLqp48Lqf673tAdSUBA%2Bjr1yBPeO8MgUCA0XAJl3H68tJawU8oHrKAiR%2BtA937YXUlqpaXMzrNjzw0xtJhtvtQR9NCRVrWjtHhqWt8ZO%2F0QXJPslHPzLYhdHnnmZeN7oNsfs1YXS6by25MkNrVH0%2FddSV3Gjm%2BG4lU7oGw%2FNqEAviJPnKzb4Nav%2B2r2fqPBl5oTA5HEcb6To9C1csqSBcc9pCNt1FPJ2IyQd9S60FdikJmWcrDa8LoNlKM8wYATI2GGrLr4YaxKgMsJ7SxYfWVjYMdRgKhUEXhIDNIq21fvWihdOhb8y%2BZKcflHwKP%2FtjKZnq6KI3t3ywqpEoyvPT7qbAwHvscnJiB33f1zCT9kGutMsJ1FCu4UUOfz4W9t7JntBlLT2Lp2S8zO3%2BY0sgmxisBFmn4%2F3blb%2FU%2F2kX9gHh7Hy5p9dWHR8kEW97rmNHzTEnaXb66%2BoKwsyRNNvR4lRjQajiUScEyHhUWRPWT79lbIyJxRO6M3d%2Ffg3RggI37k48xAfIqDy3xQa9LxBktpqoJNxLLW60im2zNp7UgQ%3D%3D,NA,NA,NA,NA,NA,#959015003,Apple Inc.,Apple,iPhone 8 Plus,Silicone Case,Silicone,Silicone,NA
