search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Modelo del celular,Marca,Modelo,Material
214, Funda Armor Apple iPhone 8 Estuche Parante Cover Forro ,55,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436644175-funda-armor-apple-iphone-8-estuche-parante-cover-forro-_JM#position=14&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436644175,Apple,NA,NA,Apple,NA,NA
215," Case Funda Nice iPhone 6 , 7 , 8 Plus ",35,NA,0,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427580536-case-funda-nice-iphone-6-7-8-plus-_JM#position=15&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#427580536,Apple,NA,NA,NA,NA,NA
216, Funda Sticker Iphone 7 Y Iphone 8 ,21,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CMARYLIN,https://articulo.mercadolibre.com.pe/MPE-434352496-funda-sticker-iphone-7-y-iphone-8-_JM#position=16&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434352496,NA,NA,NA,NA,NA,NA
217, Case Funda Silicona Geométrica Para iPhone 8 Y iPhone 7 ,49,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939074-case-funda-silicona-geometrica-para-iphone-8-y-iphone-7-_JM#position=17&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434939074,Apple,Negro,Iphone 8 Y 7,Apple,Case Back Cover,Cuero
218, Case Funda Para iPhone 7/8 6 6s Ferrari De Cuero Genuino ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679819-case-funda-para-iphone-78-6-6s-ferrari-de-cuero-genuino-_JM#position=18&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#435679819,Apple,NA,NA,NA,NA,NA
219, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434240425-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM#position=19&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434240425,Apple,NA,NA,NA,NA,NA
220, Protector Bumper Case Funda Cerdito Para iPhone 6 7 8 Plus X ,30,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437402182-protector-bumper-case-funda-cerdito-para-iphone-6-7-8-plus-x-_JM#position=20&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#437402182,Apple,NA,NA,Apple,NA,NA
221, Funda Case iPhone 8 iPhone 8 Plus 360 ,40,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-431278720-funda-case-iphone-8-iphone-8-plus-360-_JM#position=21&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#431278720,Apple,NA,NA,NA,NA,NA
222, Case Bumper Protector Funda Cristal Iphone 7/8 & 7/8 Plus X ,30,NA,0,27,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-431462991-case-bumper-protector-funda-cristal-iphone-78-78-plus-x-_JM#position=22&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#431462991,NA,NA,NA,NA,NA,NA
223, Case Protector Funda Silicona iPhone X 8 Plus ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBITECH.PE,https://articulo.mercadolibre.com.pe/MPE-432438478-case-protector-funda-silicona-iphone-x-8-plus-_JM#position=23&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#432438478,Apple,NA,NA,NA,NA,NA
224, Funda Case Para iPhone 7 8 Plus Nillkin Amplificador Sonido ,45,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666260-funda-case-para-iphone-7-8-plus-nillkin-amplificador-sonido-_JM#position=24&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#433666260,Apple,NA,NA,Nillkin,NA,NA
225, Protector Bumper Funda Case Iphone 7 / 8 Aluminio + Mica 2.5 ,92,NA,0,16,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400751-protector-bumper-funda-case-iphone-7-8-aluminio-mica-25-_JM#position=25&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434400751,NA,NA,NA,NA,NA,NA
226, Funda Estuche Correa iPhone 8 Plus Clip Cuero Vacuno Forro ,55,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360816-funda-estuche-correa-iphone-8-plus-clip-cuero-vacuno-forro-_JM#position=26&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#435360816,Apple,NA,NA,NA,NA,Cuero
227, Case Funda Regalo Protector Pom Pom Jeve Goma Iphone 6/ 7/ 8 ,45,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435684558-case-funda-regalo-protector-pom-pom-jeve-goma-iphone-6-7-8-_JM#position=27&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#435684558,NA,NA,NA,NA,NA,NA
228, Case Funda Protector Caseology iPhone X 8 + Tipo Spigen Usa ,115,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990482-case-funda-protector-caseology-iphone-x-8-tipo-spigen-usa-_JM#position=28&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#435990482,Apple,NA,NA,NA,NA,NA
229," Funda Ibarbe Para iPhone 7 Plus Funda Para iPhone 8 Plus (5, ",116,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436277636-funda-ibarbe-para-iphone-7-plus-funda-para-iphone-8-plus-5-_JM#position=29&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436277636,Apple,NA,NA,IBARBE,NA,NA
230," Lenpow Funda Impermeable Universal Para iPhone X 8, 7, 6, 6s ",138,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821391-lenpow-funda-impermeable-universal-para-iphone-x-8-7-6-6s-_JM#position=30&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436821391,Samsung,"2 Pack (Pink, Black)",NA,LENPOW,NA,NA
231, Case Mate Karat iPhone 6 6s 7 8 Funda Protector + Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437413462-case-mate-karat-iphone-6-6s-7-8-funda-protector-glass-3d-_JM#position=31&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#437413462,Apple,NA,iPhone 6 6s 7 8,Case Mate,Karat,PC (cuerpo) y TPU (bordes)
232, Case Protector Funda Hibrido iPhone 7 Plus / iPhone 8 Plus ,59,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208068-case-protector-funda-hibrido-iphone-7-plus-iphone-8-plus-_JM#position=32&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#424208068,Apple,NA,NA,NA,NA,NA
233," Funda Silicone Case Apple iPhone 8, X Original Oficial Apple ",45,NA,0,93,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SHOPCELLPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430008240-funda-silicone-case-apple-iphone-8-x-original-oficial-apple-_JM#position=33&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#430008240,Apple,NA,NA,Silicone,NA,NA
234, Funda Protector iPhone 5c - Plastico Acrilico Star Wars Bb8 ,14,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-432970960-funda-protector-iphone-5c-plastico-acrilico-star-wars-bb8-_JM#position=34&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#432970960,Apple,NA,Iphone 5C,NA,NA,Acrílico
235, Funda Case Para iPhone 7 8 Plus Nillkin Textura Metalico ,40,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666122-funda-case-para-iphone-7-8-plus-nillkin-textura-metalico-_JM#position=35&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#433666122,Apple,NA,NA,Nillkin,NA,NA
236, Case Protector Funda Silicona Iphone 7 / 8 & 7 / 8plus Apple ,50,NA,0,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434405674-case-protector-funda-silicona-iphone-7-8-7-8plus-apple-_JM#position=36&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434405674,NA,NA,NA,NA,NA,NA
237, Premium Crossbody Bag Purse Funda Para iPhone X/8 plus/samsu ,152,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435887-premium-crossbody-bag-purse-funda-para-iphone-x8plussamsu-_JM#position=37&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436435887,NA,NA,NA,NA,NA,NA
238, Funda Protector + Clip Para Cinturon iPhone 7 / 8 Plus / 8 ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-436500275-funda-protector-clip-para-cinturon-iphone-7-8-plus-8-_JM#position=38&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436500275,Apple,NA,NA,NA,NA,Silicona
239," Carcasa, Case, Funda Protectora 360° iPhone 7 / iPhone 8 ",35,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437334273-carcasa-case-funda-protectora-360-iphone-7-iphone-8-_JM#position=39&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#437334273,NA,Negro,NA,NA,NA,NA
240, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404536-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM#position=40&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#437404536,Apple,NA,iPhone 6 6s 7 8 Y Plus,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
241, Case Tpu Funda Tipo Glass Con Logo Apple iPhone 7 / 8 Plus ,25,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-437490347-case-tpu-funda-tipo-glass-con-logo-apple-iphone-7-8-plus-_JM#position=41&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#437490347,Apple,NA,Iphone 7 Plus / 8 Plus,NA,NA,TPU
242, Case Protector Funda Cover Touch Armor Dorado iPhone 7 8 ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208062-case-protector-funda-cover-touch-armor-dorado-iphone-7-8-_JM#position=42&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#424208062,Apple,NA,NA,NA,NA,NA
243, Case Funda Protector Silicona iPhone 7/8plus ,69,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428001986-case-funda-protector-silicona-iphone-78plus-_JM#position=43&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#428001986,Apple,NA,NA,NA,NA,NA
244," Funda Silicone Case Para iPhone 7,iPhone 8 Nuevo Original ",45,NA,1,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-429327307-funda-silicone-case-para-iphone-7iphone-8-nuevo-original-_JM#position=44&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#429327307,Apple,NA,NA,NA,NA,NA
245, Funda Cuero Correa iPhone 8 Plus Protector Estuche Cover ,55,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546710-funda-cuero-correa-iphone-8-plus-protector-estuche-cover-_JM#position=45&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#433546710,Apple,NA,NA,NA,NA,Cuero
246, Funda Case Protector Anti Caída iPhone 7/8/plus/x/s/r/max ,149,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434240428-funda-case-protector-anti-caida-iphone-78plusxsrmax-_JM#position=46&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#434240428,Apple,NA,NA,NA,NA,NA
247, Case Funda Protector Magnetico iPhone 8 Elegante Moda ,50,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435416247-case-funda-protector-magnetico-iphone-8-elegante-moda-_JM#position=47&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#435416247,Apple,Roja,NA,NA,NA,Aluminio
248, Funda Estuche Case + Mica Vidrio Pantalla iPhone 8 Glass ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872952-funda-estuche-case-mica-vidrio-pantalla-iphone-8-glass-_JM#position=48&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436872952,Apple,NA,NA,Apple,NA,NA
249," Funda Silicona Liquida iPhone 7, 8, 7plus , 8plus Y iPhone X ",29,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-436914724-funda-silicona-liquida-iphone-7-8-7plus-8plus-y-iphone-x-_JM#position=49&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#436914724,Apple,NA,NA,NA,NA,Silicona
250, Protector Funda Case Para Apple iPhone 7 / 8 ,49,NA,0,996,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SMARTPHONES_PERU,https://articulo.mercadolibre.com.pe/MPE-429142688-protector-funda-case-para-apple-iphone-7-8-_JM#position=50&type=item&tracking_id=bd80edb6-62d4-42c4-bb50-7ae7228f79ec,NA,NA,NA,NA,NA,#429142688,Apple,NA,7/8,Apple,7/8,NA
251, Funda iPhone 7/8 Luminary Case Protector Carcasa ,59,NA,37,4,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430692745-funda-iphone-78-luminary-case-protector-carcasa-_JM#position=1&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#430692745,Apple,NA,NA,NA,NA,NA
252, Apple iPhone 7 iPhone 8 Case Funda Cover Ligero Liviano ,20,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432665982-apple-iphone-7-iphone-8-case-funda-cover-ligero-liviano-_JM#position=2&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#432665982,Apple,NA,NA,Apple,NA,NA
253, Funda Case Silicona Para iPhone 7 / 8 En Caja Colores Tienda ,29,NA,0,40,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434123265-funda-case-silicona-para-iphone-7-8-en-caja-colores-tienda-_JM#position=3&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#434123265,Apple,NA,NA,NA,NA,NA
254, Funda Case iPhone 7/8 6 6s Ferrari De Silicona Original ,50,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679754-funda-case-iphone-78-6-6s-ferrari-de-silicona-original-_JM#position=4&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#435679754,Apple,NA,NA,NA,NA,NA
255, Funda Mercedes-benz De Silicona iPhone 7/8 Original Case ,50,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435683532-funda-mercedes-benz-de-silicona-iphone-78-original-case-_JM#position=5&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#435683532,Apple,NA,NA,NA,NA,NA
256," Funda Transparente Para iPhone 6,7, 8 ,plus, X ",11,NA,0,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCKIALANFERNANDEZSALCEDO,https://articulo.mercadolibre.com.pe/MPE-435892850-funda-transparente-para-iphone-67-8-plus-x-_JM#position=6&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#435892850,Apple,NA,NA,NA,NA,NA
257, Case Funda Elegante De Cristal Con Marca Logo iPhone 7 / 8 / ,58,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889192-case-funda-elegante-de-cristal-con-marca-logo-iphone-7-8--_JM#position=7&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#436889192,Apple,NA,NA,NA,NA,NA
258, Case Protector Funda Perlas Popsocks Elegante iPhone 8 + / X ,48,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-437007076-case-protector-funda-perlas-popsocks-elegante-iphone-8-x-_JM#position=8&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#437007076,Apple,NA,NA,NA,NA,NA
259, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429875871-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM#position=9&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#429875871,Apple,Roja,NA,NA,NA,NA
260, Funda Nillkin Para iPhone 8 ,50,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MELISSABARTRA,https://articulo.mercadolibre.com.pe/MPE-432926336-funda-nillkin-para-iphone-8-_JM#position=10&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#432926336,Apple,NA,NA,Nillkin,NA,Cuero
261, Funda Original De Silicona Para iPhone 6-6s-7-8-7plus-x ,35,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434076770-funda-original-de-silicona-para-iphone-6-6s-7-8-7plus-x-_JM#position=11&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#434076770,Apple,NA,NA,NA,NA,Silicona
262, Protector Case Funda Yes iPhone 6 7 8 Plus X ,30,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437410888-protector-case-funda-yes-iphone-6-7-8-plus-x-_JM#position=12&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#437410888,Apple,NA,NA,Apple,NA,NA
263, Funda Compuesta Acabado Cristal iPhone 8 Protector Case ,59,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-437635932-funda-compuesta-acabado-cristal-iphone-8-protector-case-_JM#position=13&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#437635932,Apple,NA,iPhone,NA,NA,Acrílico
264, Funda Acabado Cristal iPhone 8 Protector Estuche Cover ,59,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-437635960-funda-acabado-cristal-iphone-8-protector-estuche-cover-_JM#position=14&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#437635960,Apple,NA,iPhone,NA,NA,Acrílico
265, Case Protector Funda Carcasa Duro Parante iPhone 7 8 ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208071-case-protector-funda-carcasa-duro-parante-iphone-7-8-_JM#position=15&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#424208071,Apple,NA,NA,NA,NA,NA
266, Funda De Gel Transparente Para iPhone 8 + Mica De Vidrio ,30,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TRIPLESENDS,https://articulo.mercadolibre.com.pe/MPE-426992740-funda-de-gel-transparente-para-iphone-8-mica-de-vidrio-_JM#position=16&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#426992740,NA,NA,NA,Apple,NA,NA
267, Case Antigolpes iPhone 7 8 Plus Protector Parante Funda ,34,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDAEXPRESS.PE,https://articulo.mercadolibre.com.pe/MPE-432157016-case-antigolpes-iphone-7-8-plus-protector-parante-funda-_JM#position=17&type=item&tracking_id=6d56ee56-be0b-416a-b683-fe67f989ed1b,NA,NA,NA,NA,NA,#432157016,Apple,NA,NA,NA,NA,NA
