search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
53, Capinha iPhone 5se 6s 7 8 X Xr Max Plus Fume Preta + Vidro ,19,NA,759,759,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,42,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-688816881-capinha-iphone-5se-6s-7-8-x-xr-max-plus-fume-preta-vidro-_JM?searchVariation=33234442904,29,8,3,2,0,#688816881,Marketmix1,Apple,Iphone,Silicone,Silicone,Silicone,NA
54, Capa Capinha Case Bumper Alumínio Espelhada iPhone 8 Plus ,34,NA,69,5,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-909671219-capa-capinha-case-bumper-aluminio-espelhada-iphone-8-plus-_JM,3,0,0,0,0,#909671219,Espelhada,Apple,Iphone,Case Bumper,Bumper,Metal,NA
55, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Vermelho ,29,NA,19,481,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536150-capa-case-capinha-silicone-aveludado-iphone-8-plus-vermelho-_JM,NA,NA,NA,NA,NA,#1165536150,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
56, Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr ,54,NA,45,549,10x,5.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://produto.mercadolivre.com.br/MLB-1241682514-capinha-magnetica-do-iphone-6-7-8-7-plus-8-plus-x-xs-max-xr-_JM?searchVariation=38648604303,2,0,0,0,1,#1241682514,ZCX,Apple,Iphone,Iphone,Capa magnetica,Vidro temperado,NA
57, Capinha Aveludada Apple iPhone + Pelicula 5d + Cabo + Brinde ,49,NA,26,6211,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272564797-capinha-aveludada-apple-iphone-pelicula-5d-cabo-brinde-_JM?searchVariation=40298913742,2,0,0,0,0,#1272564797,Apple,Apple,iPhone,iPhone,Silicone,Silicone,NA
58, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,50,NA,NA,10,10x,5.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=67dETGvJjtJ1qsWl25ZdYJDJFzPSQZhBH96QWA0GmagdbfK%2Fr5w446fDBelfO4QDEIIQKzKY5sQz%2BdZYD3Ykkg3MTKosjUiFFHBYxp14ftFRWuC75dHYbhN6xaRT47egimb7cY5%2F6HGD7j%2FG%2FeAPBPQVmRA62VZ2iDG5ovw4Op1gvKVj6u%2FJ1c84rxCTCLD%2FfRGGtYuv9%2FlQ63w%2F%2BAELt6Y7IYBJF1ZanHSbFVcHRqnUyVyI8tER9AMJmIjOYADWECtkYGWrwSk4m4ItDpDv4qbc9ZQz1cKELVDtOL7rh3rDKEkWnyhQSuTVZJZfhT2thtG%2Fljv1weMXiXwpjcAWgsRDyd0XD5N%2B4SVlIGvBgc9addQVC2iv14ws4dQjqpBB0agKwSiWW9SD6VFlEzjWn%2FwyT9sCtHsoDl2jIyfvOawnhuaNYUfBQgqa%2BuyxbDX9DW%2BImoAp2AX%2BT2WGKvcOVyLJV%2FUjwfx9lMxwDF0O9rk%2FyxmMhL%2FW2ZKL%2Ft6k3ADmc%2FdQCNrk2Ro44ZKjOxF2Je51KynhG17fCjYDfMCFXVuHkS0gNs1gYvaveYgza8hRWfbKrYYpXurvX2OijyDc%2BJWI6UCyl9fipr2%2F36r7lp%2BBy%2BYTsHFgMJzweoJTq7MMAUKv%2BJphl1JXkggwX0QBaZQVdzu2mHQTuWv1WG9zPnwK%2FuqEiW%2F61XVOch%2FNDr0gkDKzWtw1PsfCcKI%2FYqBHyADq69NvUNiCR78OOg3AL4vkApPbQWDpwLaOErSapOKjd6F1jRXAONfTiO2362EHniSH5iBI0jHkHHbFBuW%2F1tEfydS%2FraEiaO%2FnnU0Okyf0TlaHhO%2BIHI77QnLYJHh3euTZoHcE30bvB3nZ4YXORDqBMTHlvgmED7D3SwZAXmH%2BxdRpxzW%2BORuSapbFoBUzUi7WGop7twJEU6gFcCSpgWGMh7F%2BUjbC4YCbMo2ddttUfUklFlXcYizvbBxz0YqQ%2B24ErpCx%2Fd%2BBVB%2FFZqOeFLJhyjHvoHsOP%2FNbZ5mst1xgtg%2FDzYsy3yUvn8AGVkkDVGodddhus0Z1SZU4NOHKoL1cRH78o8jBm7lti9jhkJCAWeE0GYY5gixzlJiHz%2Bn%2B9g87AAFjdPBjQP3Iyy5oL4KDG8lpWokVhf9GDs8F6ZqMEMhacvD5B1tUDmvlgC9ym%2FFdYtLyE1eDwTWGG44X3I%2FQntpzt6JL1URRbowi17Tbprh0%2Fk06bunz3ZqPnkbZnz5yRP4kK%2B9s2hByveb2%2BGbj735k9s7FBiGhskzzEB7iww30Yc43RBRgggHhT8QZC4ha7iUT2XxzhtzFNiT3RGOhLL1sq3ZQ%2FmEnaGYahQk2X0mYGU%2FzG%2BXhVe%2FYfN6N8nIXRMMINHfkKr%2FwKBzlSx1vCdg%2F1PFinurDyOQ0oYbgvXVwhbs9iL9CkH0LzoIjX1aSrLdtvd5sB9PZ14FoxpFHC6b37xnxBtKlWOE6hz5Ta7sJ45F%2FEjQNV2a7DHkqvbzo90kKTJZ5QnztOwtLkkgeM0EADiGo%2BJDstoOlL9ufoyReIDiH4MInnBY3k%2BuGNNejJou%2B5q2BO6rjtq%2B7ML0Wm4NjZDfx2ICBJ8t0bOSpi85nw4YP6I1T%2B44b4msEAcMZH%2BB4HRSsiE3AdQvgTqLX10nMJdhpnivoFE5hOILYyURO,NA,NA,NA,NA,NA,#1295280664,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
59, Capinha Capa Case Unicornio iPhone 5s Se 5c 6 6s X Plus ,29,NA,46,586,5x,6.56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-989844335-capinha-capa-case-unicornio-iphone-5s-se-5c-6-6s-x-plus-_JM?searchVariation=21407929523,1,0,0,0,0,#989844335,ccs,Apple,iPhone,Emborrachada,Emborrachada,Silicone,NA
60, Capinha Anti Impacto Queda iPhone X Xs Xr Max 5 6 7 8 Plus ,16,NA,310,97,3x,6.02,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,19,https://perfil.mercadolivre.com.br/CERTAOFERTA,https://produto.mercadolivre.com.br/MLB-844250362-capinha-anti-impacto-queda-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=28511932283,16,2,1,0,0,#844250362,CertaOferta,Apple,Iphone,Anti Impacto,Anti Impacto,Silicone,NA
61, Capinha Armor Para iPhone 8 Plus - Gorila Shield ,90,NA,15,9986,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GORILASHIELD.COM.BR?brandId=1976,https://produto.mercadolivre.com.br/MLB-911931350-capinha-armor-para-iphone-8-plus-gorila-shield-_JM,NA,NA,NA,NA,NA,#911931350,Gorila Shield,Apple,iPhone 8 Plus,iPhone 8 Plus,Anti Impacto,Poliuretano,NA
62, Capa Capinha Case Magnetica iPhone 6 7 8 Plus X Xr Xs Xs Max ,47,NA,19,23,6x,7.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WESLEYRODRIGUESDESOUZAMELO,https://produto.mercadolivre.com.br/MLB-1288403466-capa-capinha-case-magnetica-iphone-6-7-8-plus-x-xr-xs-xs-max-_JM?searchVariation=41418396340,NA,NA,NA,NA,NA,#1288403466,Reobote,Apple,Iphone,Magnetica Iphone,magnetica,Alumínio e Vidro aeroespacial,NA
63, Capa Capinha iPhone 8/8 Plus/7/7 Plus Caseology Parallax ,142,149,37,31,12x,11.87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-795848904-capa-capinha-iphone-88-plus77-plus-caseology-parallax-_JM?searchVariation=29915602967,2,0,0,0,0,#795848904,Caseology,Apple,Iphone 8 Plus / 7 Plus 8 / 7,Parallax,protetora,TPU/Policarbonato,NA
64, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,32,NA,389,811,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,7,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uovZ3W8mx8BCbaD0Y819Dal7iSSOKPfuv6cwgtpxVBEqucar4vEXmVitHgvERLXWtBIv%2BCufn4k3WZ9b%2F2xAKScJYj%2BLqshmfeK%2BKd0xxVO3JGDEKoSM05fcDtX9i6n5cXUz%2BCz3i%2FXfIXHuHGeSx94KRVrPWqwJC%2BzLapWop9E3JKrybGC6g59BHsfON%2FsIe3kXUobzFmYazdV%2Bx15rYLxKkAJZsLuN9nAfF8fZyRjdT953cSeGzwHm7KRVi4WTMMgxV0DFSnou3go5zcvVgVeRtljrIeACWVZR6LfxhX%2BKoUSXv7HdVEBCyGJVs1xkyye6QQw7O0sir5bdLNZgU50DTvRyevGr%2Ftie%2Fpygu3FXjx%2FrUTUITWJNmRUizJvoUMw0P31FeCCS2hmCnQ5ZM4Wj8ou4OMP0kjm4qxhrfMe8guZdSrB2HVjZkjNMiEqCOADaUm3P1s%2F44JcEu3bBBnVh9tKoTvVHhw5iAafXI%2B6eUWK29OUTDbOtQEVv0DQwjA0IYowwOT6OvQys%2BttFTP0iEFGXhycmwBBFGcVK6Og%2F0ZGxcLmJEhuXxcU299pK2Q15MhzHIRTMRUKPFAVm%2F0tGJraB1VSWFP57bzSg3jN1gjbaWmPWl9xBq%2FlztQV%2B3Kg8Wj%2Busl8EcQk%2B0aWO5CMd3GRF%2Byv%2FFLkWDYhMi21Bxpe5Vxg%2Fbv5v0%2FoFV%2FWfYj0APDgp4wACLGOxD7VFHahzGC%2BFKAQt%2BuJTdekBZFCcZDLI2a3O0IYMQOG6U50nw%2FD6%2FkdFBj8waUwC6Te3upW5OV0xw8COGaj%2FAWMGaMw%2FVHtrmPs4AG3UgiwMrQ%2FWlbTr3sFJ041nfl6LW2EXcEFzy9vkmbXsPeDgc5GAbgAfzVUZ7MKAW%2BSIYtji024vXZ8TzKMNtRcJI9OURFsZeooR3hR3dwvdTzw9fH5c5VCHqF2%2BuIJsZLonvkUmUpGuyUAgPMy1mToyjyiBv8aZu7fG2mEMStWFTRhsZLyfyL8%2BQKLkHMmvJ8BTSQ4b7V8PH1lyStzRJSpgxb9HN2qfWtTkUtcKoejP6gW64JgkkAdeL%2BvSyGj%2BoyyW3TOgbmYBMiOigTnQuWRp4JmEs7wCBZZkes6vTSI%2FwjfEG8NxGg9N4apXFbg78r4LAbFMaIZ2ughTJzJ974FaTVATopVh1Buh3v0S51D%2FqAfF4kBiAyXTD%2Bg5yE4zHIoheZtthBs2aMUS7%2F3XOVJX0O9Vcppk8NGRETpiWkCG9rAsSQJ8YY5RZr9AwuiBXB0xaOIsDWOrgghqSQ95HecOmYIrvBOrboCfez%2FTNrs7n4KKlKqvogmh%2F%2BHSgGs0bKB7dQIcbM9JcyHnPLQ5vlaHuyVraDX%2FN%2BPeFcfQClVlvR0tx8GTAZ6kXNmb489kpRJVxwk%2FaoKZPQ64SZlejvsw%2BDanRIL%2BfJDnq5ziqbsx0TgIQbwng6DoPh%2Fa48JOe4kJipr%2ByY1dgh%2BzZtaoRjBwL6zPGxc2B1QKLIJcTByTenkIXFexkF2TBtff2cO62TOr6zDIiYDYf4dZck6qwiFcRe38p3fY68%2FFNkjjWRDwnibBbp7j9uNy1TwOPZs03z%2BnyIe%2BxzMdRs1yPw3I0xnzEnZVBz9FFjPGe72XAV00%2B13GXjU0F3G5lEvrRMhnig3prHNzw6lXxvOwsw%3D%3D,7,0,0,0,0,#1246923437,Silicone,Apple,iphone7 plus  iphone 8 plus,iPhone,Silicone,Silicone- Aveludada,NA
65, Capinha Magnética iPhone 6_6plus_7_7plus_8_8plus_x_xr_xs Max ,49,NA,7,598,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://produto.mercadolivre.com.br/MLB-1235179135-capinha-magnetica-iphone-66plus77plus88plusxxrxs-max-_JM?searchVariation=41022758025,NA,NA,NA,NA,NA,#1235179135,ADS,Apple,Iphones 6_6 plus_7_7 plus_8_8 plus_X_Xr_Xs Max,Magnética,Magnética,Vidro Temperado,NA
66, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,43,NA,64,5,6x,7.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://produto.mercadolivre.com.br/MLB-959015003-capinha-iphone-8-plus-apple-55-poleg-silicone-case-lacrada-_JM,1,0,0,0,0,#959015003,Apple Inc.,Apple,iPhone 8 Plus,Silicone Case,Silicone,Silicone,NA
67, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Rosa ,29,NA,9,491,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165539233-capa-case-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,NA,NA,NA,NA,NA,#1165539233,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
68, Capinha Case iPhone 8 Plus Verde Água Com Película 5d ,37,NA,12,90,6x,6.32,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1182583395-capinha-case-iphone-8-plus-verde-agua-com-pelicula-5d-_JM,NA,NA,NA,NA,NA,#1182583395,Cases e acessorios i.l,NA,NA,NA,NA,NA,NA
69, Capinha Unicórnio Love Com Nome iPhone 8 Plus ,22,NA,13,1987,4x,5.72,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188997303-capinha-unicornio-love-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188997303,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
70, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,43,NA,64,5,6x,7.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=OmjWZH41%2BsR4ZyqGQdVitD2BKzTkjDiCMT0YSIcATVudiPJpkSpzFRrsTWYGcUjr7qXLgySQ3c0qO22iydPXOAiTd2SZXFc2KzpH53CxM6vOta1QaViumCnqyDOOLJArX2BrR4hMXMho27My4Epi1xO5pB0wjejumaDFIiy%2FOrM%2B53x4A3oIiheTwsil4KH9uZt7o8mtfM7Ij%2FN3i2%2F7wzRJYEozlYErm64aklT367tZ01XHRgO%2B60R%2FOowHL7YxnOjGgoVjox3rwZ2qVTFoGdiQVmYTL6mmQYjnU1Op4XWADMnBrCPdAUwk8OyiGHSlXIeoDqult15vnbdArZGujR9PjU9JSqGNzH8OC3FRMFdBfCtdPsAY8%2FoIO%2BLkT76KV4134ahX%2BcR%2BJtd2u3xf6adUja%2Bbe6EFW%2F8SMfWYPizOAXzia1MgRhJDX%2Fremp9hC3Mfv0ubvBCSxsp0ggLKilSmn49N%2F3Z4YkwzA5erl5S8hnkPk019b7eFh4y3ovgr51MKHn4fNy9LGlnmdVOfdOPdUFkLVZKIg7YLLjTdavpPrJZ6G1g7hnlhmAi4TS0DVlZqbJZG39s0FRqiQZQCFclxG6bjorOWbjo7JrrD450Ro4me5cJTSwMWcS2uOU7zQ4RSQd8rxVOTkXy311Nc6%2Bkqxl0XrgpR0F0GNDN2XgCaAUxYJ%2FhQ8fkEHj4ZTPuHGgILFl%2FrUuETtx5mc3WSrHnMuIPZFFbCrEJnhRbziV%2F1Clo%2F7IueWIm0CVVQAcRF8RrxVYWexBrAeuM1kIRpaiN4pAvDVUN2NSDbO0NsmyAvntLS7ImQqLsl%2FhonoyvhNpGu%2FUZJ6Fsz8fzHzupjxheuRMu0utDj1TKrZvpzOsuCO3%2BzAXGiCGm9%2Bn0lHxIDAWm918qbwuRzKtsJXhzF3%2FMd9yqeSZiEJ5ufF1Xv3x7EdcLHSXkeh6p2DteKSWgHQn6v4KXGGyzkDndCf5c5fm%2B%2BFWayAkQV%2B%2F6wzWgV122B17NzwtqWmsp570iaQfGSGpNtqv98bl6kxrB8yevWzV3RVITbxgWfPTg1sXxy6FfgKip9Wbl51O1Ds%2BmiO86s1MRHwIKP94Kqx%2FTUnAlOS7fYkRAVWGrWvkuBHBGY3Z5fclQu6DoezSkwhxBxjR9KX3nYZD4JaBO9MLx1gDbzTS3AcRVJSyN6eYP4toFQAAiZO4%2BspMGrB0TgSE4r4IC9bCWPvXwWN6djNAVP3%2FDb0uIH9QtJwvSBVY6rNQRswD3ARbpdlBGZ71knw3BMFtXDlYu%2BTfD1mC%2BrXEWb57OKrYVXK2tRxNsA5NLosziZLLjDLhhK68vD9KQDEdlsALCeqQt%2BdaqugwouWdH1EfXyf7tDgYvneOLKvnHJS%2FGk8K5YoqQ8ETwGTv3uLB5PTuzzlsQ1p1seP2xNpWQ2a3ALIGC6JTUiXCJIw%2F%2FFtiobFClgae39VkJ0uctQUihAIZs6Pi67%2FXgNkYIE7cZ46uaRXaQiHgD3oucbNSJzmn7tn9119xYQ7orZrYn7bJMMex9bABgahmrtiQFSg%2FOddVVCwqgBDgU7%2FvLpZkjZOu5CujZil8ftWeJEcELRMnBg2vLuFDvxJJfZskh%2FuX1ZZy4olRFNl6pxyobGHqtTnsIsGCsLpigCSXRPJx1BNsk1%2FTOB%2BTm%2B,1,0,0,0,0,#959015003,Apple Inc.,Apple,iPhone 8 Plus,Silicone Case,Silicone,Silicone,NA
71, Capinha Case Slim Original Baseus iPhone 8 Plus 5.5 Promoção ,34,NA,7,99,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,https://produto.mercadolivre.com.br/MLB-1265418640-capinha-case-slim-original-baseus-iphone-8-plus-55-promoco-_JM?searchVariation=39741467712,NA,NA,NA,NA,NA,#1265418640,Baseus,iPhone,iPhone 7/8 Plus,STYLISH CHOICE,Rígida,TPU/Policarbonato,NA
72, Capinha Com Nome Iniciais Cerejeira iPhone 8 Plus ,29,NA,10,57942,5x,5.98,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1088561775-capinha-com-nome-iniciais-cerejeira-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1088561775,CELLWAY,Apple,IPHONE 8 PLUS,INICIAIS CEREJEIRA,FLEXÍVEL,SILICONE / TPU,NA
73, Capinha iPhone 7 8 X Xr Xs Max Case Ultra-fina Transparente ,9,NA,16,17,1x,9.90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205108713-capinha-iphone-7-8-x-xr-xs-max-case-ultra-fina-transparente-_JM?searchVariation=34807596898,NA,NA,NA,NA,NA,#1205108713,H'maston,Apple,"Iphone 7 8 Plus X, Xr, Xs Max 6.5",Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
74, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Parallax Case ,149,NA,15,18,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-910926463-capa-capinha-iphone-8-plus-7-plus-caseology-parallax-case-_JM,2,0,0,0,1,#910926463,Caseology,Apple,Iphone 8 Plus / 7 Plus,Parallax,Protetora,TPU/Policarbonato,NA
75, Capinha Capa Case Casca De Ovo Ultra Fina iPhone 8 Plus ,14,NA,97,8805,2x,7.04,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-931045928-capinha-capa-case-casca-de-ovo-ultra-fina-iphone-8-plus-_JM,4,0,0,0,0,#931045928,Marketmix1,Apple,Iphone 8 plus,Silicone,Silicone,Emborrachada,NA
76, Capinha Casca De Ovo Ultra Fina iPhone 5 6 7 8 Plus +p Vidro ,18,NA,527,8514,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-690682568-capinha-casca-de-ovo-ultra-fina-iphone-5-6-7-8-plus-p-vidro-_JM?searchVariation=21743066264,20,4,7,1,1,#690682568,Marketmix1,Apple,Iphone,Silicone,Silicone,Emborrachada,NA
77, Capinha Case Capa Silicone Tpu iPhone 8 8 Plus iPhone X ,19,NA,79,7860,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-911913692-capinha-case-capa-silicone-tpu-iphone-8-8-plus-iphone-x-_JM,NA,NA,NA,NA,NA,#911913692,Apple,Apple,Iphone,Silicone,Silicone,Silicone,NA
78, Capinha Dissipação De Calor Respirável iPhone 5 6 7 8 Plus X ,29,NA,95,100,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,4,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,https://produto.mercadolivre.com.br/MLB-1107863226-capinha-dissipaco-de-calor-respiravel-iphone-5-6-7-8-plus-x-_JM?searchVariation=27895472141,2,0,2,0,0,#1107863226,Apple,Apple,Todos os modelos Apple Iphone,DISSIPAÇÃO CREATE,Dissipação de Calor,Silicone,NA
79, Capa Capinha Case iPhone 6 6s 7 7 8 P Ultra Fina Casca D Ovo ,8,NA,75,1625,1x,8.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOBH,https://produto.mercadolivre.com.br/MLB-940134811-capa-capinha-case-iphone-6-6s-7-7-8-p-ultra-fina-casca-d-ovo-_JM?searchVariation=18638244501,NA,NA,NA,NA,NA,#940134811,Silicone,Apple,Iphone,Silicone,Silicone,Silicone,NA
80, Capa Case Capinha Tpu iPhone 8 / 8 Plus Renda Floral ,29,NA,414,12,5x,6.56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,18,https://perfil.mercadolivre.com.br/LINCSTORE,https://produto.mercadolivre.com.br/MLB-956384742-capa-case-capinha-tpu-iphone-8-8-plus-renda-floral-_JM?searchVariation=19324913158,14,2,2,0,0,#956384742,Apple,Apple,iPhone 8 / 8 Plus,iPhone 8 / 8 Plus,SILICONE,Silicone,NA
81, Capinha Case iPhone 8 Plus Rosa Bebê Com Película 5d ,37,NA,9,95,6x,6.32,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1182583374-capinha-case-iphone-8-plus-rosa-beb-com-pelicula-5d-_JM,NA,NA,NA,NA,NA,#1182583374,Cases e acessorios i.l,NA,NA,NA,NA,NA,NA
82, Capa Capinha Case Flip Magnética iPhone Xr ,48,NA,9,875,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1246176937-capa-capinha-case-flip-magnetica-iphone-xr-_JM,NA,NA,NA,NA,NA,#1246176937,000,Apple,iPhone 8 Plus,Magnético,Flip Magnético,TPU/Policarbonato,NA
83, Capa Capinha iPhone 8 / 8 Plus / 7 / 7 Plus Caseology Envoy ,98,109,36,28,12x,8.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1079499491-capa-capinha-iphone-8-8-plus-7-7-plus-caseology-envoy-_JM?searchVariation=26263523686,NA,NA,NA,NA,NA,#1079499491,caseology,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,Envoy,protetora,TPU/Policarbonato,NA
84, Capa Capinha Ultrafina Casca Ovo iPhone 5 6 7 8 Plus X Xs ,12,NA,318,8749,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,14,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-868191215-capa-capinha-ultrafina-casca-ovo-iphone-5-6-7-8-plus-x-xs-_JM?searchVariation=20025328776,6,5,1,0,2,#868191215,Marketmix1,Apple,Iphone,Silicone,Silicone,Emborrachada,NA
85, Capinha iPhone 6 7 8 X E Xr Supreme Box Logo Case Apple ,33,NA,22,53,6x,6.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GMARTINS+IMPORTADOS,https://produto.mercadolivre.com.br/MLB-1096355719-capinha-iphone-6-7-8-x-e-xr-supreme-box-logo-case-apple-_JM?searchVariation=32900264112,NA,NA,NA,NA,NA,#1096355719,Supreme,Apple,iPhone 7 e 8,Supreme Box Logo,Rigida,TPU/Policarbonato,NA
86, Capinha Supreme iPhone 7 8 E iPhone 7 8 Plus Fosca Case ,33,NA,28,40,6x,6.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GMARTINS+IMPORTADOS,https://produto.mercadolivre.com.br/MLB-1005029517-capinha-supreme-iphone-7-8-e-iphone-7-8-plus-fosca-case-_JM?searchVariation=38414538960,NA,NA,NA,NA,NA,#1005029517,Supreme,Apple,iPhone 7 e 8,Supreme Fosca,Rigida,TPU/Policarbonato,NA
