search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato,Línea,Color
35, Auriculares - Audifonos Bluetooth Manos Libres ,17.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				124
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 497
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,8,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=eC1ydceCUssMwC2txal8janypVo8jiJgqiDCGYn7PmhWQJqJADV5NqLxcwfI1RvpJ%2FkoZZgr5TaA5hEEFlVA8z0m4fT6YqZOcBVYZKIaCPmtReSG4wUM3S2FMW744%2FWb8uKnz9WsU3i1B59e4scGHLCwiZAx1VqACUQUHjZUWo82PTm%2FdPwDf2rGr32%2FfTxHBLDZVVuRzo2zf8EsU38hkSPq6r8FOc7WXgHf1DyFCw9J2EIALL%2BM1ntcjtK5k%2Bbij318LabxPPPCViHN0o%2FcaUQSF0UHma%2FtyMK5soGe7MSiVRezMpvtX404Z2Jy28Jcl3ZrodOS5HmEeIBRk0hmC4oOkhsDF29KatAOOkbzgw%2FVAgtdPobzgB%2FYd6%2FvJp1m%2BJRx9tDqcu8otWpCDFE%2BAm76mSOzsp53Ud30MFsblluWt%2BIn9NXGHZL82sfMUofsVhl3RaGrdJu6YZlMbBaWEM6IjkrIzm98w%2BITnp4ghnaG8mlTcvVq3q3Am2RXIecocylhmqJHKqLwlGPqE6SBZ6hJftmlhwJndx8iCGrYwG%2BckRUqcDiJ8N3p4Z4CQvD1%2B%2BmpJBbIk6qha39Q3k%2FgGsBGk4nT%2BxIovsdsA%2B4rOUo2EA55K4ziSlq%2BqFQcQbzqlgW%2BmYicouDhwXrU5Z3%2F6O%2F0rjQ3haPy17wQ1mHWBoq0RGG0OEM%2FmjOny1K3VFmooIXL02a30HHQIogNuw1DK%2B6d8o%2F6xIPOuxcDnno17sclUe2ixm6niQO5dl8eGaEOVHNTg8A25LzU79xkJaZCe%2Bw20puF%2FdTvy%2FTCfk3v2l0aOxxoWLKmF6ox7WAuMxMSiRNNfiE%2B%2Bn3%2BvyJjV2ZAwbrzgQ60g%2FtHDxqgE7YsLpkDAQ7kV6yg8icIkorR5JqQeREWujeynTTKmxBed6WJXpunfm0mniOYc1aBWlPzQU0b2U1SgB%2F%2BREDQ%2BZb10PL%2BQxVjtbhclhp2PuZBs3XKX%2Bo%2BGLKPA50MpDah6cBINSbAE6VGJf%2F6JW41dM84gVaPlRu7U%2BeeKFcdII4IKdHTXY6P9p6t48ZKiRwRnBK%2BnFuBeBjdC1dScFv5ODcesWTveR%2BempkZjITorbit8ZvS9wD1vCmsCr8fPeQplSbNclN8AmVH4z9Ptw6m9XkDxRUdDKsRl2YxLDrrF0DRuyDDLCGfsSFg%2FAUNuNp6Nt8aKSqsewSzvBhT4nmSgQE2VtMYhTvdmLxV54PnNvhnNDVoxwLeadNomFihqBnRBjYbm29N6LiU6mMcypqtOadWsOuizmzDra8IbbNpvbDycXnzMY4uliwV0AY6fyw7a7FXK%2FOcIn5RysjQthaSfdkXQdU7GK5vosUGvDeTagY%2Fo0Y8mBsoH2BooeMAqLt13HkjzPhq6foEg57F6jsslwj2N8843vjAJfiftxxQw481orgxd0buet9OEFBw8Ng9QBhadk9iEkNdaGgmlhmAZCwOnREMBTqWbXbX%2FedIl1U5f%2BAjyo4AXkiropVKpzeTSLDnTPReAriHvuQNRCu0mx5fEY7zkudMdOS49IBPTHP3k85fa4VruPZuy%2FhT9pTAo8qgcX2vVvS3,5,2,1,0,0,#503477818,NA,NA,NA,NA,NA
36, Manos Libres Auricular Bluetooth Micrófono De Voz ,69.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				476
				vendidos
			
		",(26 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.942
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.4,45,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-457575396-manos-libres-auricular-bluetooth-microfono-de-voz-_JM,30,10,2,1,2,#457575396,NA,NA,NA,NA,NA
37, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,30.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				403
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.1,7,https://perfil.mercadolibre.com.co/VYH+TECHSOLUTIONS,https://articulo.mercadolibre.com.co/MCO-498995590-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM,1,6,0,0,0,#498995590,NA,NA,NA,NA,NA
38, Auriculares - Audifonos Bluetooth ,17.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				65
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 497
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.7,3,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-494603240-auriculares-audifonos-bluetooth-_JM,2,0,0,0,1,#494603240,NA,XT11,In-ear,Auriculares Bluetooth,NA
39, Manos Libres S530 iPhone Android Mini Audífono Bluetooth 4.1 ,9.400,NA,"
			
				Nuevo
			
			
				
					 - 
				
				109
				vendidos
			
		",(107 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 261
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-515223772-manos-libres-s530-iphone-android-mini-audifono-bluetooth-41-_JM,NA,NA,NA,NA,NA,#515223772,NA,NA,NA,NA,NA
40, Audifonos Bluetooth Jbl T450bt Negro Factura Legal ,142.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				77
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.969
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,10,https://perfil.mercadolibre.com.co/PYN+COMPUSTAR,https://articulo.mercadolibre.com.co/MCO-500357955-audifonos-bluetooth-jbl-t450bt-negro-factura-legal-_JM,9,0,1,0,0,#500357955,JBL,T450BT,Over-ear,NA,NA
41, Audifonos Bluetooth Táctiles Brightside Alta Calidad ,99.900,119.900,"
			
			
				
				283
				vendidos
			
		",(42 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,21,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-brightside-alta-calidad-_JM,11,4,2,3,1,#498314603,NA,NA,NA,NA,NA
42, Audifonos Bluetooth Inalámbricos Sport X2t Cargador Portatil ,79.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				110
				vendidos
			
		",(73 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.219
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,18,https://perfil.mercadolibre.com.co/JACOF+IMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-454925900-audifonos-bluetooth-inalambricos-sport-x2t-cargador-portatil-_JM,12,2,3,1,0,#454925900,NA,NA,NA,NA,Negro
43, S530 Mini Auricular Inalámbrico Bluetooth Manos Libres Teléf ,12.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				164
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 356
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G,https://articulo.mercadolibre.com.co/MCO-500208927-s530-mini-auricular-inalambrico-bluetooth-manos-libres-telef-_JM,NA,NA,NA,NA,NA,#500208927,NA,NA,NA,NA,Negro
44, Audifonos Inalambricos Manos Libres Bluetooth 4.1 ,17.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				192
				vendidos
			
		",(97 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 472
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.1,10,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,https://articulo.mercadolibre.com.co/MCO-503288927-audifonos-inalambricos-manos-libres-bluetooth-41-_JM,4,5,0,0,1,#503288927,NA,NA,NA,NA,NA
45, Auriculares Xiaomi Mi Sports Bluetooth 4.1 Inalambricos ,109.900,149.900,"
			
				Nuevo
			
			
				
					 - 
				
				237
				vendidos
			
		",(27 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.053
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,16,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-497853973-auriculares-xiaomi-mi-sports-bluetooth-41-inalambricos-_JM,10,6,0,0,0,#497853973,NA,NA,NA,NA,NA
46, Audifonos Inalambricos Jbl T110bt Bluetooth Manos Libres ,126.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				145
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.525
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,47,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468960790-audifonos-inalambricos-jbl-t110bt-bluetooth-manos-libres-_JM,40,5,1,1,0,#468960790,JBL,T110BT,In-ear,tune,NA
47, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				42
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.944
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,4,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-452616230-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,4,0,0,0,0,#452616230,NA,NA,NA,NA,Negro
48, Manos Libres Bluetooth S530 Audífono Auricular Promoción ,9.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				190
				vendidos
			
		",(32 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 250
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,2.7,3,https://perfil.mercadolibre.com.co/GIYA437534,https://articulo.mercadolibre.com.co/MCO-513756641-manos-libres-bluetooth-s530-audifono-auricular-promocion-_JM,1,0,0,1,1,#513756641,NA,NA,NA,NA,NA
49," Audifonos Inalambricos N65s Micro Sd, Fm, Bluetooth Lcd 1.5 ",27.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				32
				vendidos
			
		",(18 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-513776141-audifonos-inalambricos-n65s-micro-sd-fm-bluetooth-lcd-15-_JM,NA,NA,NA,NA,NA,#513776141,NA,NA,Over-ear,NA,NA
50, Auriculares Inalambricos Bluetooth U8 Tipo Beats + Funda ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				214
				vendidos
			
		",(24 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.386
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.8,18,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-501029711-auriculares-inalambricos-bluetooth-u8-tipo-beats-funda-_JM,14,4,0,0,0,#501029711,NA,NA,NA,NA,NA
51, Nuevo* Mini Audífonos Bluetooth Tws Ultima Generación Stereo ,109.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				113
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.053
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/NEXINIMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-450240189-nuevo-mini-audifonos-bluetooth-tws-ultima-generacion-stereo-_JM,4,2,0,0,0,#450240189,NA,NA,NA,NA,NA
52, Audifonos Inalambricos Bluetooth A7 Tws ,95.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				75
				vendidos
			
		",(86 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.639
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,6,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-487917037-audifonos-inalambricos-bluetooth-a7-tws-_JM,4,1,1,0,0,#487917037,NA,NA,NA,NA,NA
53, Audífonos Hbq I7 Bluetooth Inalámbr 2 Auriculares-blanc ,29.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				207
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.7,6,https://perfil.mercadolibre.com.co/VENTAS+CRT,https://articulo.mercadolibre.com.co/MCO-513544770-audifonos-hbq-i7-bluetooth-inalambr-2-auriculares-blanc-_JM,3,1,0,1,1,#513544770,NA,NA,NA,NA,NA
54, Audifonos Bluetooth Original I9s Tws + Obsequio ,45.999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				107
				vendidos
			
		",(17 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.278
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,2,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-508958708-audifonos-bluetooth-original-i9s-tws-obsequio-_JM,NA,NA,NA,NA,NA,#508958708,NA,NA,NA,NA,NA
55, Audifonos Kz Zst Pro Negros Con Microfono Garantizado ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				63
				vendidos
			
		",(209 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.192
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,164,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-496091760-audifonos-kz-zst-pro-negros-con-microfono-garantizado-_JM,126,30,5,2,1,#496091760,KZ,ZST  PRO,In-ear,NA,NA
56, Manos Libres Auricular Bluetooth 24 Horas De Batería ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				63
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.944
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,9,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,https://articulo.mercadolibre.com.co/MCO-508637636-manos-libres-auricular-bluetooth-24-horas-de-bateria-_JM,7,1,1,0,0,#508637636,New Bee,LC-B41,In-ear,NA,NA
57, Audifonos Inalambricos Bluetooth Jbl Endurance Sprint Negro ,174.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				73
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.858
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,11,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-476310290-audifonos-inalambricos-bluetooth-jbl-endurance-sprint-negro-_JM,8,1,0,1,0,#476310290,JBL,SPRINT,NA,NA,NA
58, Auriculares - Audifonos Bluetooth Manos Libres ,17.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				124
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 497
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,8,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-503477818-auriculares-audifonos-bluetooth-manos-libres-_JM,5,2,1,0,0,#503477818,NA,NA,NA,NA,NA
59, Auriculares Bluetooth Estéreo Mini 503 Micro Sd Fm Radio ,44.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				141
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.247
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.3,12,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-456015540-auriculares-bluetooth-estereo-mini-503-micro-sd-fm-radio-_JM,7,2,2,1,0,#456015540,NA,NA,Over-ear,NA,NA
60, Audífonos Inalambrico Tipo Air Pods I9s Tws Bluetooth ,59.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				68
				vendidos
			
		",(18 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.661
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,https://articulo.mercadolibre.com.co/MCO-509503342-audifonos-inalambrico-tipo-air-pods-i9s-tws-bluetooth-_JM,NA,NA,NA,NA,NA,#509503342,NA,NA,NA,NA,NA
61, Audífono Alambico Bluetooth AirPods Con Micrófono I7 1 Pc ,12.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				148
				vendidos
			
		",(21 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 347
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JAGOGANGAS,https://articulo.mercadolibre.com.co/MCO-514368930-audifono-alambico-bluetooth-airpods-con-microfono-i7-1-pc-_JM,NA,NA,NA,NA,NA,#514368930,NA,NA,NA,NA,Negro
62, Audifonos Bluetooth 5.0 Tws B9 5h De Batería Calidad Premium ,132.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				52
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.667
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,4,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,https://articulo.mercadolibre.com.co/MCO-509962878-audifonos-bluetooth-50-tws-b9-5h-de-bateria-calidad-premium-_JM,4,0,0,0,0,#509962878,NA,NA,NA,NA,NA
63, Audifonos Touch Sumergibles Inalambricos Auriculares Hbq ,159.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				97
				vendidos
			
		",(484 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.439
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://articulo.mercadolibre.com.co/MCO-491837719-audifonos-touch-sumergibles-inalambricos-auriculares-hbq-_JM,NA,NA,NA,NA,NA,#491837719,HBQ,q18s,NA,NA,NA
64, S530 Mini Auricular Inalámbrico Bluetooth Manos Libres Teléf ,22.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				132
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 636
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.3,4,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G,https://articulo.mercadolibre.com.co/MCO-475471454-s530-mini-auricular-inalambrico-bluetooth-manos-libres-telef-_JM,2,1,1,0,0,#475471454,NA,NA,NA,NA,Negro
65, Audífonos In Ears Kz Zst Pro Auténticos Garantizados Nuevos ,82.100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				174
				vendidos
			
		",(200 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.281
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,164,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-490238493-audifonos-in-ears-kz-zst-pro-autenticos-garantizados-nuevos-_JM,126,30,5,2,1,#490238493,KZ,ZST PRO,N/A,NA,NA
66, Apple AirPods Serie 1 Audífonos Bluetooth ,554.900,699.900,"
			
				Nuevo
			
			
				
					 - 
				
				24
				vendidos
			
		",(10 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 15.414
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTHIINGS,https://articulo.mercadolibre.com.co/MCO-513097933-apple-airpods-serie-1-audifonos-bluetooth-_JM,NA,NA,NA,NA,NA,#513097933,NA,NA,NA,NA,NA
67, Sennheiser Hd 4.40 Bt Audifonos Bluetooth - Negro Envio Hoy ,289.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 8.028
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/ELCENTRO.COM,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=J%2FIaezybu8%2F19HQU5R2I17l%2BPpBDH4SoeeBNPGvXD53FLvVYipmHZki9P9%2FmOHgRB60%2FbsyUu%2B9TlOOVUH9p4jeEiBzC8jmob3BPZ6w6IzUhO%2FJ%2FF%2FJ1HLgXF%2FKWo6DG5YrNwLVCiSe%2BYp2dzTNzIQ%2FNUZcoj6oPaJPkxfcmIeTsMGYHYJRHgiIap3RwMPjR01nMVGaAvqLfyVswgw%2FjQUieKpI5JV14Tv0pXbWfQiDAkuC3HwTM3MPAtaslkEwXnbuQ8lOlbwHpAbwFrP3niSvGKjZRqGumo9lxJFBMtKOMLDaFTOU0BIqcxpVixWy%2BG%2FMzvlfMhR6rE1OjbAq4Jdiv1vAEtYhRTjjGXgzz9%2B%2FOCov%2FLkYdvKcGz7BmK0zvShB%2F2dZoh7iea9wjeLE%2Fw4kfXwdnpfE8vtUDY58BUxI95X0zqSGzJ0EAWMuPTJqon6Vyqz54sv33e9vvMDDApnEZdFGv587rpQU%2FWeNcga4B9K1f5lpbz8XQEQDx1ruDTRvjXdyDRTvsCUmYDV00BUnKnrsTAT2QHr5R%2FDOjqacweSI1PCor21ps8TIM3hTyUhzQXNber%2FM%2F9tj3MGPXgjVVE%2FAkpv78P1lbzTYi%2FWO%2FgJfxJ0fXt9A%2Fw6%2FTKfdeiYFUFMstl3qvpni92HLDI8%2F3DdP8WD51PL%2BTwSRkPdw4EX%2BeSP0%2FjD%2FG6RA2kHQtyL4H0cJ6lx%2FRXjXWGXZiupuy3c5EYWPF7X5wj1g%2BDegktRYtNS%2F3EFxOhteUJLvm6RPKFBRNoL2buR6qJX1ztmmk3itiqdVFd4KeQmgBsiRLhY%2BnomHmhMDfr%2FvqUZqTBECjk6ht3CvGWyx1gbXafS011x9rxjwwgIPKPdLs3zZbXO9RPQJEyVCKCsKFsV%2BgbT3BU%2FFPwhajr3EShhRBYMmSbQCdEQhm4DBVszBQwpefZOjuWWtbOSupKCSt2ldDaJWPvI6j99XupB8FXrOcAH2sbHlmUZpSqpCQZLO%2FfjfK01A16JZCb5uEM78ssp8QlDuayfiHk2knl5BQnKtOggPcQap8AFccVvdi72o3bzc6lYMxX014YmbnJmBptKzkxGNzRTMpIcaDTUgfZeippTbQHArmWwieyKtaQ%2BBZ816nlwlxi0dF8BAnC6OvmmJJiyjH7R7Izpe5oQYB1jM%2FzXUKhg%2Bh8v0%2BJFejfXyrNxj9dWOE3O7RRNcWEYyWafRl2MFgqFlPJ2kAqaV1YNljGhAusTKe17b%2B0ujABHCee%2BzZoAeUN6l4vXc10hkxSs0JjPixCpchf6y2%2FBv25NWimrQFtVJG3C0seZG7I%2FencorKoErJqYTgOEyeXQ%2BvmmIb8hwh8qUF07gMrDVCZTPPsYa%2BVI0yTzxtUF5pYszKQl4GWKfuwtMlB43fgNfVgNISi8bPKRcd9Y9uXey%2FRpHbTq%2Fdpj3UYybRaBzhY9%2Bl%2FdwTCwoTPvJOOi6oTJnKTFhbwx4uoXuyweh0a0f5S7uDGBI7X00%2FLIr%2FqQZNDLee73nVbN5GdNXbcnnb2%2FEMH2F4ptzS9wgMsAeuaJrInlaYSQtw4czhPD0GRYgbUw%2FOztmc1%2Bz85Gr4nNvP8VwT7Rh0rPt%2BqFTJB2CylyWn3yr6py%2FkMs4mosY0Urqb,NA,NA,NA,NA,NA,#471933275,Sennheiser,HD 4.40 BT,Over-ear,NA,Negro
68, Audífonos Sony Noise Cancelling Bluetooth - Wh-1000xm3 ,1.199.900,1.699.000,"
			
			
				
				9
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 33.331
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,9,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-523558745-audifonos-sony-noise-cancelling-bluetooth-wh-1000xm3-_JM,9,0,0,0,0,#523558745,Sony,WH-1000XM3,Over-ear,NA,NA
69, Mini Audífono S530 Manos Libres Inalámbrico Bluetooth ,9.400,NA,"
			
				Nuevo
			
			
				
					 - 
				
				147
				vendidos
			
		",(73 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 261
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.7,3,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514996251-mini-audifono-s530-manos-libres-inalambrico-bluetooth-_JM,1,1,0,1,0,#514996251,NA,NA,NA,NA,NA
70, Audifonos K15 Bluetooth 5.0 Manos Libres Inalambrico ,129.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.606
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://articulo.mercadolibre.com.co/MCO-516073257-audifonos-k15-bluetooth-50-manos-libres-inalambrico-_JM,NA,NA,NA,NA,NA,#516073257,Genérico,K15,NA,NA,NA
