search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
601, Capinha iPhone 6 iPhone 7 iPhone 8 Plus Gocase Girassol ,50,NA,NA,1,10x,5.68,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AMSGUIDOLIN,https://produto.mercadolivre.com.br/MLB-1274831375-capinha-iphone-6-iphone-7-iphone-8-plus-gocase-girassol-_JM,NA,NA,NA,NA,NA,#1274831375,Gocase,Apple,"iPhone 6, 7 e 8 plus",Protetora,Emborrachada,Silicone,NA
602, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,56,NA,NA,4990,10x,5.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DECIOTERUO,https://produto.mercadolivre.com.br/MLB-1275489115-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM,NA,NA,NA,NA,NA,#1275489115,Mustang,Apple,Iphone,Silicone,Silicone,Silicone,NA
603, Capinha Capa Anti Impacto iPhone 5 Se 6 7 8 Plus X 10 Xs Xr ,24,NA,NA,500,4x,6.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/2M.SHOP,https://produto.mercadolivre.com.br/MLB-1200566678-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=34479933369,NA,NA,NA,NA,NA,#1200566678,CAPINHA,Apple,iPhone,ANTI CHOQUE,Capinha Anti Impacto,TPU/Policarbonato,NA
604, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Brinde ,22,NA,NA,10,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NEGOCIOFECHADOFAST,https://produto.mercadolivre.com.br/MLB-1244396708-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-brinde-_JM?searchVariation=38304571343,NA,NA,NA,NA,NA,#1244396708,ANTI IMPACTO,Apple,Escolher no anúncio.,TPU,capinha de silicone,Silicone,NA
605, Capa Capinha Case Super Homem Superman iPhone 8 Plus ,32,NA,1,298,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936742042-capa-capinha-case-super-homem-superman-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936742042,Fanatic Store,Apple,iPhone 8,iPhone 8,capinha,Emborrachada,NA
606, Capinha Homem De Ferro Para iPhone 8 Plus ,43,NA,NA,1010,6x,7.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1099943365-capinha-homem-de-ferro-para-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1099943365,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
607, Kit Capinha Ultra Fina E Pelicula Gel iPhone 8 / 8 Plus ,15,NA,NA,86,3x,5.30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1149557401-kit-capinha-ultra-fina-e-pelicula-gel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1149557401,HRebros,iPhone,Iphone 8 / 8 Plus,Ultra Fina Casca de Ovo,Braçadeira,Silicone,NA
608, Capinha Unicórnio Rosa Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173366083-capinha-unicornio-rosa-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173366083,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
609, Capa Capinha Case Herois Personagens iPhone 8 / 8 Plus ,27,NA,NA,88,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1188327183-capa-capinha-case-herois-personagens-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1188327183,Tudo Celular,Outros,Mais de 150 modelos,Silicone Flexível,Silicone,Silicone,NA
610, Capa Capinha Silicone Ultra Slim Fosca iPhone 7 Plus 8 Plus ,29,NA,NA,3,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GTREZE,https://produto.mercadolivre.com.br/MLB-1269684450-capa-capinha-silicone-ultra-slim-fosca-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#1269684450,Primeiros Danet®,Apple,"iPhone 8 Plus / 7 Plus 5.5""",Ultra Fina Fosca,Tpu fosca,Silicone,NA
611, Capinha Antishock Queda iPhone 8 Plus 5.5 A C/ Suporte Anel ,29,NA,NA,8855,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JRSHOPP,https://produto.mercadolivre.com.br/MLB-1278874597-capinha-antishock-queda-iphone-8-plus-55-a-c-suporte-anel-_JM?searchVariation=40787534648,NA,NA,NA,NA,NA,#1278874597,Apple,Apple,Iphone 7 / 8 Plus 5.5,Impacto,Armadura,TPU/Policarbonato,NA
612, Capinha iPhone 7 8 Plus X Xs Couro Usams - Frete Grátis ,120,NA,1,198,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-922709251-capinha-iphone-7-8-plus-x-xs-couro-usams-frete-gratis-_JM?searchVariation=23622468887,NA,NA,NA,NA,NA,#922709251,Usams,Apple,iPhone 10 / iPhone X,Usams,Case,Couro,NA
613, Capa Capinha Celular Orange Is The New Black iPhone 8 Plus ,32,NA,1,306,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937468897-capa-capinha-celular-orange-is-the-new-black-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937468897,Fs Store,Apple,iPhone 8 Plus,Case,capinha,Emborrachada,NA
614, Capinha Corações Rosas Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173369682-capinha-coracoes-rosas-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173369682,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
615, Capinha Preta Enfeites Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188996949-capinha-preta-enfeites-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188996949,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
616, Capa Capinha iPhone 7plus/ 8plus Transparente + Pelicula ,19,NA,NA,196,3x,6.57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MOBIEXPRESSO,https://produto.mercadolivre.com.br/MLB-1217879122-capa-capinha-iphone-7plus-8plus-transparente-pelicula-_JM,NA,NA,NA,NA,NA,#1217879122,case power,Apple,iPhone 8 Plus 5.5,iPhone 8 Plus 5.5,silicone flexível Maleável,Silicone,NA
617, Capinha Flip Cover Couro Original Mofi iPhone 7 8 Plus X Xs ,65,NA,1,3,12x,5.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-1082882039-capinha-flip-cover-couro-original-mofi-iphone-7-8-plus-x-xs-_JM?searchVariation=26441956541,NA,NA,NA,NA,NA,#1082882039,Mofi,Apple,iPhone,Vintage Classical,Flip Cover,Couro,NA
618, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,60,NA,NA,1270,12x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ACAOELETRO,https://produto.mercadolivre.com.br/MLB-1290953371-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=41576520476,NA,NA,NA,NA,NA,#1290953371,acaoeletro,Apple,Iphone,Magnetica,Silicone,Emborrachada,NA
619, Capa Capinha iPhone 7plus/ 8plus Transparente + Pelicula ,18,NA,4,196,3x,6.30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POWER.CELULARES,https://produto.mercadolivre.com.br/MLB-1007327723-capa-capinha-iphone-7plus-8plus-transparente-pelicula-_JM,NA,NA,NA,NA,NA,#1007327723,case power,Apple,iPhone 8 Plus 5.5,iPhone 8 Plus 5.5,silicone flexível Maleável,Silicone,NA
620, Capinha Capa Case Grêmio - iPhone 8 Plus ,32,NA,NA,199,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-944326403-capinha-capa-case-grmio-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#944326403,Fanatic Store,Apple,iPhone,iPhone,capinha,Emborrachada,NA
621, Capinha Case iPhone 8 Plus Preta Com Película De Vidro 5d ,42,NA,NA,11998,6x,7.81,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1181897306-capinha-case-iphone-8-plus-preta-com-pelicula-de-vidro-5d-_JM,NA,NA,NA,NA,NA,#1181897306,Cases e Acessorios I.L,NA,NA,NA,NA,NA,NA
622, Kit Capinha Ultra Fina + Película Gel iPhone 8 / 8 Plus ,16,NA,NA,85,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1187228532-kit-capinha-ultra-fina-pelicula-gel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1187228532,HRebros,iPhone,8 / 8 Plus,Antichoque,Braçadeira,Silicone,NA
623, Capinha iPhone X Xs 7 8 Plus Couro Original Usams ,69,NA,7,198,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-955523864-capinha-iphone-x-xs-7-8-plus-couro-original-usams-_JM?searchVariation=23622532333,NA,NA,NA,NA,NA,#955523864,Usams,Apple,iPhone X / iPhone 10,Usams,Case,Couro,NA
624, Capinha iPhone 8 Plus Carteira Porta Cartão Couro Importada ,120,NA,1,1,12x,10.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDRO200392,https://produto.mercadolivre.com.br/MLB-735620031-capinha-iphone-8-plus-carteira-porta-carto-couro-importada-_JM,NA,NA,NA,NA,NA,#735620031,Outros,Apple,iphone,Plus,Carteira,Couro,NA
625, Capinha iPhone 8 Plus Carteira Pronta Entrega Frete Gratis ,122,NA,NA,1,12x,10.21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDRO200392,https://produto.mercadolivre.com.br/MLB-913082787-capinha-iphone-8-plus-carteira-pronta-entrega-frete-gratis-_JM,NA,NA,NA,NA,NA,#913082787,Outros,Apple,iPhone,Plus,Carteira,Couro,NA
626, Capa Capinha Case Fitas Senhor Do Bonfim iPhone 8 Plus ,32,NA,1,195,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937417688-capa-capinha-case-fitas-senhor-do-bonfim-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937417688,Fs Store,Apple,iPhone 8 Plus,Case,capinha,Acrílico,NA
627, Case Capinha Anti Impacto Apple iPhone Todos Modelos +brinde ,19,NA,NA,250,3x,7.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOBH,https://produto.mercadolivre.com.br/MLB-1218622018-case-capinha-anti-impacto-apple-iphone-todos-modelos-brinde-_JM?searchVariation=35852417607,NA,NA,NA,NA,NA,#1218622018,CAPINHA,Apple,iPhone,ANTI CHOQUE,Capinha Anti Impacto,TPU/Policarbonato,NA
628, Capa Capinha Silicone Ultra Slim Fosca iPhone 7 Plus 8 Plus ,29,NA,NA,3,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SOMA+FERRAMENTAS,https://produto.mercadolivre.com.br/MLB-1269684457-capa-capinha-silicone-ultra-slim-fosca-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#1269684457,Primeiros Danet®,Apple,"iPhone 8 Plus / 7 Plus 5.5""",Ultra Fina Fosca,Tpu fosca,Silicone,NA
629, Capa Capinha Tpu Ultra Fina iPhone 8 Plus 5.5+pelicula Vidro ,50,NA,139,39469,10x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,5,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-802457300-capa-capinha-tpu-ultra-fina-iphone-8-plus-55pelicula-vidro-_JM,5,0,0,0,0,#802457300,jkcapas,Apple,iphone 8 plus,ultra fina,capa protetor,TPU,NA
630, Capinha Case iPhone 8 Plus Nillkin Nature Tpu - Transparente ,69,NA,NA,1,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AV+CAPAS,https://produto.mercadolivre.com.br/MLB-1158551935-capinha-case-iphone-8-plus-nillkin-nature-tpu-transparente-_JM,NA,NA,NA,NA,NA,#1158551935,Nillkin,Apple,iPhone 8 Plus,Nature TPU,Emborrachada,Nature TPU,NA
631, Capa Case Capinha Celular Frida Kahlo- iPhone 8 Plus ,32,NA,NA,198,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936741102-capa-case-capinha-celular-frida-kahlo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936741102,Fanatic Store,Apple,iPhone 8,iPhone 8,capinha,Emborrachada,NA
632, Capa Case Capinha Homem Aranha Spiderman iPhone 8 Plus ,32,NA,NA,297,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937412182-capa-case-capinha-homem-aranha-spiderman-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937412182,Fanatic Store,Apple,iPhone,iPhone 8,capinha,Emborrachada,NA
633," Capinha Transparente iPhone 7plus,8plus,x + Película ",45,NA,NA,3,6x,7.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GPO+EXPRESS,https://produto.mercadolivre.com.br/MLB-1123736326-capinha-transparente-iphone-7plus8plusx-pelicula-_JM?searchVariation=29073893265,NA,NA,NA,NA,NA,#1123736326,GPO Express,Apple,"Iphone 7 plus , 8 plus , X",Transparente,Silicone,Emborrachada,NA
634, Capinha Capa Case Tpu iPhone 8 Plus Ultra Fina Casca De Ovo ,12,NA,NA,985,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPAS+DELIVERY,https://produto.mercadolivre.com.br/MLB-1222279604-capinha-capa-case-tpu-iphone-8-plus-ultra-fina-casca-de-ovo-_JM,NA,NA,NA,NA,NA,#1222279604,Silicone,Apple,iPhone 8 Plus,Silicone,Silicone,Silicone,NA
635, Capa Capinha Case Masculina iPhone 8 / 8 Plus ,27,NA,NA,88,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MARIADELAZILMARQUES,https://produto.mercadolivre.com.br/MLB-1267347279-capa-capinha-case-masculina-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1267347279,Tudo Celular,iPhone,Iphone 8 / 8 Plus,Silicone Flexível,Silicone,Silicone,NA
636, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,20,NA,NA,4990,4x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MUSTANG.JOAQUIM,https://produto.mercadolivre.com.br/MLB-1275489151-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM,NA,NA,NA,NA,NA,#1275489151,Mustang,Apple,Iphone,Silicone,Silicone,Silicone,NA
637, Capinha Preta iPhone 8 Plus Porta Cartao Couro Sintetico Pr ,121,NA,NA,1,12x,10.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLAD68,https://produto.mercadolivre.com.br/MLB-842739108-capinha-preta-iphone-8-plus-porta-cartao-couro-sintetico-pr-_JM,NA,NA,NA,NA,NA,#842739108,Outros,Apple,iphone,Plus,Carteira,couro sintetico,NA
638, Capa Case Capinha Harry Potter Mapa Maroto - iPhone 8 Plus ,32,NA,NA,494,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936732803-capa-case-capinha-harry-potter-mapa-maroto-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936732803,Fanatic Store,Apple,iPhone 8,iPhone 8,NA,Acrílico,NA
639, Capa Capinha P/ Apple iPhone 8 Plus - Odontologia ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099137-capa-capinha-p-apple-iphone-8-plus-odontologia-_JM,NA,NA,NA,NA,NA,#967099137,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
640, Capinha Celular iPhone 8 Plus Antishock Contra Impacto ,56,NA,NA,99965,10x,5.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-989978612-capinha-celular-iphone-8-plus-antishock-contra-impacto-_JM,NA,NA,NA,NA,NA,#989978612,Apple,Apple,Iphone 8 Plus 5.5,Impacto,NA,Gel,NA
641, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,24,NA,NA,10,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=R83zCBdVilyJmwyJuc2%2F1n4HBHQEQlJF9sir3u85gYGEAZqk8ZF2ujCipSUb7h3gvthmeXL7pTjTq8qwxBrW6ylUlR6n83taDqgVlrOlaB4ygkKwZVkRU46qATgDU7dgjM01HGvzXDSbicdlM7fLjtLwFvZj4WQIyPB15V0NVbGFmeAbOwJ5SNCDxrwqFx2YqhGHbRGL7D8p06EiaFSIvKtdtSYmh5yl3VRNecBJzZLsmu0wlJ5SlRXF6S2Bw61Swt8pJJ%2Bui4qwCHiSs120FrJ3iRaAKL739Zf7rNZYAobmFiIQw3IBzai7VTKcfzKFU7yGVHgNyuZOfwPNIZ3Wm3EwGRokvS%2FB%2FO9vWWNV9DXH0CjdkWgxxvK0etLCMytoackMCEH55ukeY2qVaF6FhSRKX1tVNaGiD8rc1YGDgTmrmvX5kb26FVtQO317ytWd4A9yBg8HkrniwpZp7qO5WMzNj%2BFEkYETuylDEt4maNeOLe0ln%2FIj1N6vWkoSiXmVEJ6wsDMbj9ONpJ5Qzf7ATOVsCFnocH6vgiG0im7UQx9ahGuW9eU83zMKr2bC%2B9e%2FaIuotSt2XiWdQ62%2BLfLOW%2BM6Vo%2BZ26U0pKrEiOJeKnLNfcPP85IWEAvE2c5f%2FvKrtaIShXVVmA8ZWW40rwhw1tzzWxjNkGurhr5aQooDTwwGqFz8Trnx4W%2BvzCMYMzJQ81OBT53DHjdKmZMKqxA4HwOnr5PvXwXcFhUmxWTrYjAcFew%2F0rId%2B2zsB71dMTGo8JLTNNmJ9jooiQ0Ao%2B7KXFs%2FuxvOflPCvq%2BNQKcH08KJmHZOt17loXS7YX3RBXakHnTIypwh8%2BNqoZ3pJBQX%2B%2F1eK1ajwi4H4X7GamL7z3PwYfT7gN%2F42uPJBnuysob5psWNegjYh0ANEyaRYKVy85jWhXfyezHWGoFLYiVdYVKHR9BBx8LsekIIMrwDI1ht2b5QN3U2yNMVG0Zm%2FfDuSC%2B8T7sFIJEobIWqp%2B6EhBH8AnKuZWF3ftBxnEOBzcVwyQJYzGUaecM4bwTsyhlYuk2TJIvRQpws62DAm79fX6NiDFpzsjLXCti25%2FViZEuIW16t7x5eA7ZXPIsxKDka31y6uCDN1DJoEDS1iayVLJDD82E9IgFvoQLZe7wzRgcTelFU7XRRlHGF8J3Tj%2B4Ewd0HF1fTnvPTyi%2FzxQEqPiIP2E7irb9wkCmRZs8GXc%2F1hFhKzyct8aB4zFa4cCX4o9wYWv4I5pHo70%2BdakAldSaPiqiKAq2A4buc73AmbSGzyKv9neLknbiGMl4%2BCdA73V89kgLwAK4rLtldRGXRaXmKKF787LoTwSRi0ghyGv2dSo5%2Bo%2FQpRuATSbVO5toKaYgvi5nPhzKaND%2BgGl%2BfIjHJKKItChPrbKabM%2FyjW2LkqET%2F8R0XLKzCAOXIvjp7eiPOhJMuWR3bx%2BVpuxfTj9OLCNB9BaxJq46ZNzFloNxCmwStkBzkos%2BR7aZaJfulNC0nIItjlxoL7yqWHtMV1QV9sAy8qPMOIvDcnDyCZcB694D30JsrXIdsS%2BZIHPFQG6oludjYr0pRvg9Yv9vxd7qNqzrEfnNpCBwJTrRG93Qw5uZGcj7IWysFrszKAa8KPrc7DWa7%2BqdIyEg7J7bkpt31M3Fbe14GnVeX6O02WoYhBjRD%2BA%3D%3D,NA,NA,NA,NA,NA,#1295273051,NA,Apple,Iphone,Holográfica,Holográfica,TPU/Policarbonato,NA
642, Capa Capinha Case Kids Infantil iPhone 8 / iPhone 8 Plus ,27,NA,NA,89,5x,5.52,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1183902113-capa-capinha-case-kids-infantil-iphone-8-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1183902113,Tudo Celular,Outros,Mais de 150 MODELOS,Silicone Flexível,Silicone,Silicone,NA
643, Case Capa Capinha iPhone 8 Plus Anti Impacto Borda Fume ,18,NA,NA,579,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222304766-case-capa-capinha-iphone-8-plus-anti-impacto-borda-fume-_JM,NA,NA,NA,NA,NA,#1222304766,Extreme.deal,Apple,iPhone 7 Plus ou iPhone 8 Plus,Anti-impacto,Anti impacto,Silicone,NA
644, Capa Capinha Anti Impacto 4em1 iPhone 6 7 8 Plus Xr X Xs Max ,49,NA,NA,2148,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1254822065-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=38969356112,NA,NA,NA,NA,NA,#1254822065,JK CAPAS,Apple,IPHONE,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
645, 5 Capinhas +1 Película iPhone 4 5 5s 5c Se 6 6s 7 7 8 X Plus ,50,NA,NA,9963,10x,5.68,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-915645421-5-capinhas-1-pelicula-iphone-4-5-5s-5c-se-6-6s-7-7-8-x-plus-_JM,NA,NA,NA,NA,NA,#915645421,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,NA
646, Capa Case Capinha Tpu Transparente iPhone 8 Plus ,9,NA,NA,1000,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L.AELETRONICOS,https://produto.mercadolivre.com.br/MLB-1177251492-capa-case-capinha-tpu-transparente-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1177251492,Silicone,Apple,Iphone,8 Plus,Trazeira,TPU,NA
