search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Marca,Modelo,Tipos de filtros del parlante,Conectores de entrada,Tipos de parlante,Color,Potencia de salida (RMS)
53, Parlante Activo Bluetooth 12 Pulgadas +microfono Inalambrico ,395,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-428023951-parlante-activo-bluetooth-12-pulgadas-microfono-inalambrico-_JM,NA,NA,NA,NA,NA,#428023951,NA,NA,NA,NA,NA,NA,NA,NA
54, Parlante Google Home Mini Asistente Voz 2018 Sellado Español ,184,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIALIENSTORE,https://articulo.mercadolibre.com.pe/MPE-435231077-parlante-google-home-mini-asistente-voz-2018-sellado-espanol-_JM,NA,NA,NA,NA,NA,#435231077,NA,Google,NA,NA,USB,NA,NA,NA
55, Lg Parlantes Bluetooth Pk7 40w Calidad Sonido Nuevo ,669,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DALTHRON+S.A.C.,https://articulo.mercadolibre.com.pe/MPE-433443995-lg-parlantes-bluetooth-pk7-40w-calidad-sonido-nuevo-_JM,NA,NA,NA,NA,NA,#433443995,NA,LG,NA,NA,NA,NA,NA,40 W
56, Pioneer Parlante Monitor De Escritorio Dj Dm-40bt - Negro ,709,NA,"
			
			
				
				1
				vendido
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=82,https://articulo.mercadolibre.com.pe/MPE-435480798-pioneer-parlante-monitor-de-escritorio-dj-dm-40bt-negro-_JM,NA,NA,NA,NA,NA,#435480798,NA,Pioneer DJ,DM-40BT,NA,NA,NA,NA,NA
57, Bose Parlante Soundlink Color Ii Bluetooth Negro ,599,NA,"
			
			
				
				2
				vendidos
			
		",(106 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071199-bose-parlante-soundlink-color-ii-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071199,540 g,Bose,Color,NA,NA,Inalámbrico,NA,NA
58, Parlante Micronics Jazz 1 70w Bluetooth Radio Usb Sd -negro ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-431001610-parlante-micronics-jazz-1-70w-bluetooth-radio-usb-sd-negro-_JM,NA,NA,NA,NA,NA,#431001610,NA,NA,NA,NA,NA,NA,NA,70 W
59, Soundbar Samsung Curvo Ms6500 Wifi Hdmi 450w Nuevo Sellados ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELECTROFERTAS+SELLADAS,https://articulo.mercadolibre.com.pe/MPE-436657284-soundbar-samsung-curvo-ms6500-wifi-hdmi-450w-nuevo-sellados-_JM,NA,NA,NA,NA,NA,#436657284,NA,Samsung,ms6500,9,NA,Woofer,NA,450 W
60, Parlante Bluetooth Acuatico Para Ducha Portatil + Regalo ,34,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(85 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.5,2,http://perfil.mercadolibre.com.pe/SHOPOPERU,https://articulo.mercadolibre.com.pe/MPE-427736137-parlante-bluetooth-acuatico-para-ducha-portatil-regalo-_JM,NA,NA,NA,NA,NA,#427736137,NA,NA,NA,NA,NA,NA,NA,NA
61, Parlante Cafini Bluetooh Recargable Con Migrofono Vincha Isc ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-432430252-parlante-cafini-bluetooh-recargable-con-migrofono-vincha-isc-_JM,NA,NA,NA,NA,NA,#432430252,NA,Cafini,ISC,NA,NA,NA,Verde lima,NA
62, Parlante Bluetooth Perrito Snoopy C/bateria Tflash (20w) ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(17 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243280-parlante-bluetooth-perrito-snoopy-cbateria-tflash-20w-_JM,NA,NA,NA,NA,NA,#436243280,NA,NA,NA,NA,USB,NA,NA,20 W
63, Parlante Bluetooth Power Bank Usb Radio Fm Aux Sd ,54,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(94 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SPORTECH+BALHER,https://articulo.mercadolibre.com.pe/MPE-433385771-parlante-bluetooth-power-bank-usb-radio-fm-aux-sd-_JM,NA,NA,NA,NA,NA,#433385771,NA,NA,NA,NA,NA,NA,Simple,NA
64, Parlante Logitech Bluetooth Ue Megaboom Electric 984-000511 ,817,NA,"
			
			
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORAMESAJILHNOS?brandId=153,https://articulo.mercadolibre.com.pe/MPE-435552165-parlante-logitech-bluetooth-ue-megaboom-electric-984-000511-_JM,NA,NA,NA,NA,NA,#435552165,877 g,Logitech,NA,NA,Auxiliar,NA,NA,NA
65, Philips Parlante Bluetooth Inalambrico Portatil Recargable ,89,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434301995-philips-parlante-bluetooth-inalambrico-portatil-recargable-_JM,NA,NA,NA,NA,NA,#434301995,NA,Philips,NA,NA,NA,Portatil,Como,2 W
66, Parlante Portatil Bluetooth Recargable 8 Pulgadas + Pedestal ,285,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(95 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-425798995-parlante-portatil-bluetooth-recargable-8-pulgadas-pedestal-_JM,NA,NA,NA,NA,NA,#425798995,NA,NA,NA,NA,NA,NA,NA,NA
67, [ ] Parlante Logitech Ue Megaboom 40 Watts Bluetooth Wireles ,699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-433923775--parlante-logitech-ue-megaboom-40-watts-bluetooth-wireles-_JM,NA,NA,NA,NA,NA,#433923775,NA,Logitech,NA,NA,NA,NA,NA,40 W
68, Parlante Bluetooth Portátil Marshall Stockwell Con Case ,769,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIRAFLORES+STORE,https://articulo.mercadolibre.com.pe/MPE-433090838-parlante-bluetooth-portatil-marshall-stockwell-con-case-_JM,NA,NA,NA,NA,NA,#433090838,NA,Marshall,Stockwell,Activo,NA,NA,NA,20 W
69, Parlante Sony Wifi Bluetooth Con Google Home Assistant ,449,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,https://articulo.mercadolibre.com.pe/MPE-437045425-parlante-sony-wifi-bluetooth-con-google-home-assistant-_JM,NA,NA,NA,NA,NA,#437045425,NA,Sony,LF50G,NA,NA,"WIFI, BLUETOOTH, TOUCH",NA,18 W
70," Parlante Micronics Atlantis Pc,laptop,smartphone,dvd Y Tv ",160,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LACASADIGITALYAGA,https://articulo.mercadolibre.com.pe/MPE-430606946-parlante-micronics-atlantis-pclaptopsmartphonedvd-y-tv-_JM,NA,NA,NA,NA,NA,#430606946,NA,NA,NA,NA,NA,NA,NA,NA
71, Receptor Usb Aux Bluetooth Auto Equipo Sonido Parlante ,24,NA,"
			
				Nuevo
			
			
				
					 - 
				
				118
				vendidos
			
		",(882 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/GRUPONATIC+TIENDA,https://articulo.mercadolibre.com.pe/MPE-419751157-receptor-usb-aux-bluetooth-auto-equipo-sonido-parlante-_JM,NA,NA,NA,NA,NA,#419751157,NA,NA,NA,NA,NA,NA,NA,NA
72, Parlante Tronsmart T6 Oferta Plus 40w Bluetooth 5.0 ,279,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PULSE+TEC,https://articulo.mercadolibre.com.pe/MPE-436996662-parlante-tronsmart-t6-oferta-plus-40w-bluetooth-50-_JM,NA,NA,NA,NA,NA,#436996662,NA,Tronsmart,T6 Plus,NA,NA,Bluetooth,NA,40 W
73, Micrófono Parlante Bluetooth Ld Canta Tus Canciones Favorita ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FROG_PEOPLE+_IMPORT,https://articulo.mercadolibre.com.pe/MPE-436998978-microfono-parlante-bluetooth-ld-canta-tus-canciones-favorita-_JM,NA,NA,NA,NA,NA,#436998978,NA,NA,NA,NA,NA,NA,Disco,NA
74, Parlante Portatil Maxtron Urban 6.5 Bluetooth Karaoke Fm Usb ,93,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,https://articulo.mercadolibre.com.pe/MPE-434666177-parlante-portatil-maxtron-urban-65-bluetooth-karaoke-fm-usb-_JM,NA,NA,NA,NA,NA,#434666177,NA,NA,NA,NA,NA,NA,NA,NA
75, Bose Parlante Soundlink Micro Bluetooth Sellado Nuevo ,589,648,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TOUCHKING+PERU,https://articulo.mercadolibre.com.pe/MPE-436222440-bose-parlante-soundlink-micro-bluetooth-sellado-nuevo-_JM,NA,NA,NA,NA,NA,#436222440,NA,Bose,Micro,Activo,NA,NA,NA,NA
76, Bose Soundlink Micro Bolso Protector Estuche ,33,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VENTA_ONLINE_PERU,https://articulo.mercadolibre.com.pe/MPE-432595079-bose-soundlink-micro-bolso-protector-estuche-_JM,NA,NA,NA,NA,NA,#432595079,NA,Bose,Micro,Activo,NA,NA,NA,NA
77, Parlante Amplificado Portatil Bluetooth Mpa40bt Pro + Envio ,899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(100 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOUNDA+E.I.R.L,https://articulo.mercadolibre.com.pe/MPE-428582326-parlante-amplificado-portatil-bluetooth-mpa40bt-pro-envio-_JM,NA,NA,NA,NA,NA,#428582326,NA,NA,NA,NA,NA,NA,NA,NA
78, Parlante Fiddler Fd-p08 Soundbar Bluetooth ,49,69,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(224 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACROTELSTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-434653611-parlante-fiddler-fd-p08-soundbar-bluetooth-_JM,NA,NA,NA,NA,NA,#434653611,0.7 kg,NA,NA,NA,USB,NA,NA,NA
79, Parlante Portatil Bluetooth Maxtron Zenith 80w Led Ritmico ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,https://articulo.mercadolibre.com.pe/MPE-434666116-parlante-portatil-bluetooth-maxtron-zenith-80w-led-ritmico-_JM,NA,NA,NA,NA,NA,#434666116,NA,NA,NA,NA,Auxiliar,NA,Negro,80 W
80, Google Home Mini 2019 ,165,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EVOLUCI%C3%93N+GEEK,https://articulo.mercadolibre.com.pe/MPE-434076177-google-home-mini-2019-_JM,NA,NA,NA,NA,NA,#434076177,173 g,Google,Home Mini,NA,NA,NA,NA,NA
81, Potente Parlante Recargable Con Bluetooth Usb Sd Cafini ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PLAZATECH,https://articulo.mercadolibre.com.pe/MPE-428756009-potente-parlante-recargable-con-bluetooth-usb-sd-cafini-_JM,NA,NA,NA,NA,NA,#428756009,NA,NA,NA,NA,USB,NA,Cartón,NA
82, Parlante Marshall Acton M-accs-10126 50w Bluetooth Negro ,749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(10 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/UNALUKA,https://articulo.mercadolibre.com.pe/MPE-427454401-parlante-marshall-acton-m-accs-10126-50w-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#427454401,NA,NA,NA,NA,NA,NA,NA,NA
83, Jbl Pulse 3 Parlante Bluetooth Altavoz - Tienda Dlectro ,749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(91 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-433189510-jbl-pulse-3-parlante-bluetooth-altavoz-tienda-dlectro-_JM,NA,NA,NA,NA,NA,#433189510,960 g,JBL,Pulse 3,NA,NA,NA,NA,NA
84, Parlante Portatil Micronics Sound Master Bluethoot Microfono ,296,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,https://articulo.mercadolibre.com.pe/MPE-435201375-parlante-portatil-micronics-sound-master-bluethoot-microfono-_JM,NA,NA,NA,NA,NA,#435201375,NA,NA,NA,NA,NA,NA,NA,NA
85, Jbl Flip 4 Nuevos Originales ,314,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/DISTRIBUIDORA+DACSA,https://articulo.mercadolibre.com.pe/MPE-431754808-jbl-flip-4-nuevos-originales-_JM,7,2,0,0,0,#431754808,515 g,JBL,Flip 4,Activo,NA,NA,NA,16 W
86, P Parlante Logitech Ue Wonderboom Bluetooth A Prueba De Agua ,256,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-426041783-p-parlante-logitech-ue-wonderboom-bluetooth-a-prueba-de-agua-_JM,NA,NA,NA,NA,NA,#426041783,NA,Logitech,NA,NA,NA,NA,NA,NA
87, Silla Gamer Zeus Pro+luces Rgb+ Parlante Bluetooth Lima ,699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WAKAIMPORTACIONES,https://articulo.mercadolibre.com.pe/MPE-436643884-silla-gamer-zeus-proluces-rgb-parlante-bluetooth-lima-_JM,NA,NA,NA,NA,NA,#436643884,NA,NA,NA,NA,NA,NA,NA,NA
88, Parlante Portatil Recargable Karaoke Bluetooth + Microfono ,239,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(199 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-429697637-parlante-portatil-recargable-karaoke-bluetooth-microfono-_JM,NA,NA,NA,NA,NA,#429697637,NA,Cafini,NA,NA,NA,NA,NA,NA
89, Coolbox - Parlante Bluetooth Con Subwoofer S-11 Negro ,109,NA,"
			
			
				
				34
				vendidos
			
		",(90 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,2,NA,https://articulo.mercadolibre.com.pe/MPE-430569726-coolbox-parlante-bluetooth-con-subwoofer-s-11-negro-_JM,NA,NA,NA,NA,NA,#430569726,NA,NA,NA,NA,NA,Subwoofer,NA,NA
90, Parlante Bluetooth Bulldog ,80,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESPINOZAGUISELLA,https://articulo.mercadolibre.com.pe/MPE-430732618-parlante-bluetooth-bulldog-_JM,NA,NA,NA,NA,NA,#430732618,NA,NA,NA,NA,NA,NA,NA,NA
91, Parlantes Bluetooth 40w Klip Xtreme Kws-616 ,239,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-431832624-parlantes-bluetooth-40w-klip-xtreme-kws-616-_JM,NA,NA,NA,NA,NA,#431832624,NA,NA,NA,NA,USB,NA,NA,40 W
92, Parlante Jbl Charge 4 Acuatico Bluetooth Portatil By Harman ,499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(298 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELEAZARALATAMARINO,https://articulo.mercadolibre.com.pe/MPE-437378262-parlante-jbl-charge-4-acuatico-bluetooth-portatil-by-harman-_JM,NA,NA,NA,NA,NA,#437378262,NA,JBL,Charge 4,Activo,NA,Woofer,NA,30 W
93, Bola Parlante Bluetooth Usb Luces Led Sicodelicas Ritmica ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(92 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.0,2,http://perfil.mercadolibre.com.pe/PLAZATECH,https://articulo.mercadolibre.com.pe/MPE-426129584-bola-parlante-bluetooth-usb-luces-led-sicodelicas-ritmica-_JM,NA,NA,NA,NA,NA,#426129584,NA,NA,NA,NA,NA,NA,NA,NA
94, Parlante Bluetooth Tronsmart Element Force 40w Ipx7 ,260,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AVY-BELLA,https://articulo.mercadolibre.com.pe/MPE-436210426-parlante-bluetooth-tronsmart-element-force-40w-ipx7-_JM,NA,NA,NA,NA,NA,#436210426,NA,NA,NA,NA,Auxiliar,NA,NA,40 W
95, Parlante Bluetooth Recargable Portatil Cafini16w Fm Usb Sd ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-435182460-parlante-bluetooth-recargable-portatil-cafini16w-fm-usb-sd-_JM,NA,NA,NA,NA,NA,#435182460,NA,Cafini,ISC,NA,NA,NA,NA,16 W
96, Skullcandy Parlante Bluetooth Acuatico Barricade Mini + Gafa ,179,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(29 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435362133-skullcandy-parlante-bluetooth-acuatico-barricade-mini-gafa-_JM,NA,NA,NA,NA,NA,#435362133,NA,Skullcandy,Barricade mini,NA,NA,Portatil,NA,NA
97, Altavoz Parlante Bluetooth 40w Menú Táctil Tronsmart Mega ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+STA.L,https://articulo.mercadolibre.com.pe/MPE-435840415-altavoz-parlante-bluetooth-40w-menu-tactil-tronsmart-mega-_JM,NA,NA,NA,NA,NA,#435840415,662.3 g,Tronsmart,Mega,NA,NA,NA,NA,40 W
98, Equipo De Sonido Bluetooth Parlante + Control Entrada Usb Sd ,289,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-421923040-equipo-de-sonido-bluetooth-parlante-control-entrada-usb-sd-_JM,NA,NA,NA,NA,NA,#421923040,NA,NA,NA,NA,NA,NA,NA,NA
99, Sound Bar Klip Xtreme Bluetooth 160w Mystik Ksb-250 Sellado ,449,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-429015635-sound-bar-klip-xtreme-bluetooth-160w-mystik-ksb-250-sellado-_JM,NA,NA,NA,NA,NA,#429015635,5.2 kg,NA,NA,NA,NA,NA,NA,160 W
100, Sony Parlante Bluetooth Extra Bass Acuatico Portatil - Xb01 ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435243874-sony-parlante-bluetooth-extra-bass-acuatico-portatil-xb01-_JM,NA,NA,NA,NA,NA,#435243874,NA,Sony,Xb01,NA,NA,Portatil,Como,NA
101, Parlantes Bluetooth Inalámbricos ,19,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(11 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PATRICIAEGOVIL,https://articulo.mercadolibre.com.pe/MPE-436628686-parlantes-bluetooth-inalambricos-_JM,NA,NA,NA,NA,NA,#436628686,143 g,NA,NA,NA,NA,NA,NA,NA
102, Cafini - Parlante Bluetooth Usb Radio Fm Cn-s1912fm-bt ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(129 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CIROXELECTRONIC,https://articulo.mercadolibre.com.pe/MPE-428431249-cafini-parlante-bluetooth-usb-radio-fm-cn-s1912fm-bt-_JM,NA,NA,NA,NA,NA,#428431249,NA,Cafini,NA,NA,NA,NA,NA,NA
103, Echo Dot (2da Generación) Smart Speaker Alexa Nuevo Sellado ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KODE_PE,https://articulo.mercadolibre.com.pe/MPE-431056796-echo-dot-2da-generacion-smart-speaker-alexa-nuevo-sellado-_JM,NA,NA,NA,NA,NA,#431056796,NA,NA,NA,NA,NA,NA,NA,NA
104," Parlante Bluetoot ,reloj Despertador,bass,radio Fm,sd,aux ",170,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHGAMER,https://articulo.mercadolibre.com.pe/MPE-427789649-parlante-bluetoot-reloj-despertadorbassradio-fmsdaux-_JM,NA,NA,NA,NA,NA,#427789649,NA,NA,NA,NA,NA,NA,NA,NA
105, Parlante Portátil Bluetooth Marley Chant Mini Garantía ,155,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-429010816-parlante-portatil-bluetooth-marley-chant-mini-garantia-_JM,NA,NA,NA,NA,NA,#429010816,NA,NA,NA,NA,NA,NA,NA,NA
