search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
226,Casco Calavera Burbuja Doble Uso Craneo Choppes Moto,37,NA,3,2,6,6.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=fZDKymXx2DmEAaivdXOUcrrndJiO4E5BmU90NovpA8dBDOMbpKa6e48GM7iarPSFv86ZfvqVhp5Fh3bPTyoSptO1k7MDkEf81P13bZl3FIqnBvE183YK7iNI4lHCdxLglYPgGrjRkCWnyEoC5YKnsGokTsYLRcRgB4SZrJsTY3GUbj2N0YwZRf5L77OQuo8DGBJ4TJJTWxV00RpCh%2FbIuZC0rDWmNgN8HGHUYQsmhi2rvHvFx5tx9qjQIOwiH8DjoGn23Mh8g3%2Bd74XvcqOVwOv6LiuB1l9mugRejzTsz9BIUDvmiOEB6Y5TcUG8SBrw478mPkOBOPcAeX75E5hLGs4yTk%2BPJssclpCs3KpoNQX7o9YBhAnmg1cqPihvpMd2vbxM8O3aZFS2vrBSGgaGSaSz7hcHeuUkq3Q%2BVb2r9zm662MhDsRvZKj36%2BQdBj6g7jYSV1jC5F5q%2B0Jf1fuO209fsOfKtqZATwFsr%2Br%2BTlhSuhPC0FxtjssbfyjXM9UT%2Bth7vbnlMrO9HYrhW1x7ne2syKK3Z7b6ypOiiKIBHM6gAk9ONbqIXnDWgFPLwLdH7brWNNYQf0MANAmK7khFhTJqL7LxwTHpGpYTUSQtDtWah3vt8KYMXQr5lUDozo3XX3f4DfKdrRMmRXfpWdVnHqNGg6oj2kGWcwUZspK2yXVqbSI7irW5Fqw3Mz5dYThUYo%2FCsSgIdactn03rNZ4SdvEocCjPe0x9fsUxaXgJGvtYySbLPBJGN2g56HNs4shf%2Bz%2ByQCzTLByBIi4BBkD%2FaFkv9wOg4AKJLf2FqMAiqUxGmOfTzJyvcuYWUJkIcnh1Ln%2Bd7XpDb0v4ijhC43qV0t1O5K6E2YTUASmiHP1Q3ydUMyNHIINny9pxtK1dvFOoXIwMJSnct%2FeCkFAPhL%2BIWkuhONU1ods%2FvkwCRuIShOfofwKZzC4tSFM%2FamaG4NSXoBeGITon9YRLShKugiYMxO2xFaZLg%2BjKAgfZ33PrwoeuWjWqCzYwV3oZFNO1vtHgfRnOsGZYLVh2T41p2zMSQk5B8F7sCfKXlSjsnjipIrkya8jCPS%2B4b51XiNlHWuwGLjZbpRSEtEK3%2F42o%2B2qjkygcY6YHbY1J6HOuW6rILTkUOKFS%2B3VYs0rjRoiOx7g6zwRafr6H1uzm2RrB%2Bkpc%2B9TZekyn5cWmh3NGU0Sef16DXg6SOprZnr47PzUDtzO%2BHICbUiOte9IsLDG%2BEuPu%2FW5SXbwR%2BTPCOaIuOlTEVME9abeGt04GTufzAo2WRnkCni3yGqx42LSVC3CcW6QrS5HUjb%2FSf9AT5KNUpEOPPE4ZMqgyb1JZh645nEoPfrsrUDenCswCqJYBnv5cY0MRE2QrTKSKkYlz%2FjLaNbLNHHctuT0LnmK%2B50p5JiT4uAwI5gtKMRcTZ0Hihy%2BsUNW4tMoY0tcSgE%2Fq1s7DhIwTxufpS9gFKTJvM7padZMZqYBVkeeBaL1t5O%2B33elm1GVK6CuzQ7K5XW8WYd2F0GxTIlbmMfQTC4uz1q2qnMMtxvOVBIXuxMQLNrz0kofZNMKuaveVx9NtFUFDunc8FWWz14k8XqRV2mEylP%2B3ypta5DGPX8USb3OIXKqq33WGL8e4z5tS134qxQl%2BtMyxQKHk2FdFepHSiVKkINSqEhWxofrbB1vM0J09Cu4YWKY7YRGguFCf1S%2FdAKTrClIsM%2FIIV7rMr5lOXQZgJTBfimH7pJuiLPBTKUC69jOML2qgdBR9J5OyRjSglLlQzSEiEZVgVKUTgNToU483ii5DnH4oDwCvKULndTmMog%3D%3D,NA,NA,NA,NA,NA,#489832649,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
227,Casco Moto Ls2 Ff353 Rapid Infinity Negro Gris Azul,64.99,NA,4,28,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464565695-casco-moto-ls2-ff353-rapid-infinity-negro-gris-azul-_JM,NA,NA,NA,NA,NA,#464565695,"M,L,XL",NA,LS2,INFINITY,FF353 RAPID,Integral,Unisex,1250 g,NA,NA
228,Pedalines De Aluminio Para Moto Belta,7.99,NA,5,41,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-450950734-pedalines-de-aluminio-para-moto-belta-_JM,NA,NA,NA,NA,NA,#450950734,NA,NA,Tiene Foto,NA,NA,NA,NA,NA,Integral,NA
229,Casco Moto Parapente Capitán América Tipo Piloto,61.99,NA,0,3,12,5.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470767224-casco-aleman-de-bajo-perfil-para-motocicleta-color-negro-mat-_JM,NA,NA,NA,NA,NA,#470767224,NA,NA,NA,NA,NA,NA,NA,1.7 lb,Abierto,NA
230,Casco Moto Abatible Ghb 158 Camo Negro Azul Matte,36.99,NA,3,2,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=WBs6TS%2FI2%2FbuebfF1IynuBa3nGH827fwQ0%2BuR8pGIIlkjGXofzHai0b84AOOH%2BX2gDLxqdjH%2F%2FuIY2MylSApoAAOROuZ9i9c0HaHCXk91VygKx0gvjzRGMgHiHxMeD2g9eksI6LXH0gwDAYw2xxyi%2FJoDZNz1wBwH5XmxQnSzCW2A30G4m16eviETZ8x%2B191qunMKXTcejv6%2BKRli%2FN5Shs3mCiD4zguaEfvYGhP6%2Bek8%2FtpzzVukuPr2RNFrN4UAkly7PwnbYygoGsr%2FjgdzHWdbgaw5sxxr1%2BPGzJFAJ1IRfEB8dWl7dcJZjUkjZP7mwwmUc3ZcRcG6Kp4n5qj9Jld15HtKu%2BmiERbhyIVLeYCk9NcrTtEs%2BmnVCLcwvN6XY4dmzEOxYnx%2F6PbQ%2FkXKp2DjxYR4EwNWSUvZ8j4pjc7lkTT9f9aPCAgzl810uEPyiZXCE46Sf2sgNObb25BankRv1lbITFp0FGLnvNW%2FOSXSHq89EcA7yqmyhXYskI6mitIYIqpVnIGOMIugdwvTCM8hmL%2Bf4LVRCqplNXLUHWspYpoFMs0jZVVsfjVMtW8DkFaO9XplwBrR7jCFvJvUv%2FdwIXGyGefSErwjWWXHpE%2FyOHJyVmbR7IsFALRUeAchjk1Ba93kXw%2FZ57vBi57KolFuLaUMyo5kqFOM%2BFyY8Yr4qzarG%2FrPbxBeJ7uz0a0MgYEKUzW45lJLU6IttucT8F0Fw%2BQMCbZFWoo8Lt14XawSRpO3ZB8hPdMB%2FGl7EfFzbNPBuUJxWzIe0%2BeT0jw%2FwZ2NzTSE6J%2FLDxVI%2FOtnMZ9M%2BF7Jih7gEh3OQyLE26NScwolP3xVnnCgY48eEYZgOIHSF6sx%2BtIXX%2B%2BosTivP10TDDoNSyhNYsRuzybe7BO9yu3Lat4o2fALSUrvDWu%2B%2FQEkw7oXw8Bc3mG1djZ3A8tiMOc40IeE%2BEe4Nem7eQojTkAGpTAc6K7062RY%2FznpnzcIxTE3nKoO8iZ3Ts4wyRCmC72k6waVS5eTwyM9yHi3kmKIaBapAb%2Fmb5c35L7YJGVebCkeUwdg87qJCfU2%2Fgvs7KSfbFVY85hEC%2BBjdZC2YR6uugfnyYNlMV8VO8suz%2B5pTybyoRCm6NcePXAajRr7VEAbMYPxeRHduUM4hjSGvss7ffcZC8L%2FUB6Yq%2F2oaY0kpLCEE9q9UUpslexo6UINppY%2B1Nj4jn%2F4US%2FCr1qCsULhgZ6PoA2h8DjeBJei75V0x7L2ZOuLz%2FcMMnpoZmvI3PvFGsXbybt8w8tmy7KQOrz%2FyxHXa1rOoYvsTWN4LcSSxD67cN0OE2fD8O1e5aBD2CWJdSw%2BS%2F1NoEHQ1KO79ljlRmkAOZxjOqU7fsCmWZkymBrEfSgOdDaBjZUZae5dA5EICFd7djjgkaDeVWpWtvZL08GqwMmxQZh7moZS4h2m6QwQpAf4OzDec2Ca%2B58thHBfRcetUtdPgzzHCDf0UR8%2FSzYBm2fRcgA3Tz2CEoct6U73LUpEHHbTrjct4b%2BUk2htMC5HyH7WXBtsOdUR0arAFxXnEmo4cQe9DFR%2FazQ4pkUa5Vvr6M35MUfxx%2Fyieo6pL8kteHrw7051i2LFSb2YhJXGyviggLtqrKzo5Qk6hgoX0pC7FNPQ2MBOo1qzXlusi%2Bt%2F085dFc6LH%2BN%2Bmlg4fpOLjj%2B97wCgkrFgtLhTRu2R5Del5sPdpUDdcVP89INKJYah0Jl7hxc95ApGZk0oi3RRRsSO7bp1PGs1PYRoCaa0oI8YuWKm7OTEREsVcab9zNmywmQt3fa2I08pbgf7g%3D%3D,NA,NA,NA,NA,NA,#477177818,Camuflaje,NA,GHB,NA,158 Abatible,Rebatible,Unisex,1400 g,NA,NA
231,Visor Transparente Casco Moto Shiro Sh-881,22.99,NA,3,NA,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-494033413-visor-transparente-casco-moto-shiro-sh-881-_JM,NA,NA,NA,NA,NA,#494033413,NA,NA,Shiro,NA,NA,Rebatible,NA,NA,NA,NA
232,Ilm Bluetooth Sigiloso Para Casco De Moto Modular Levantado,309.99,NA,1,2,12,25.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637552-ilm-bluetooth-sigiloso-para-casco-de-moto-modular-levantado-_JM,NA,NA,NA,NA,NA,#468637552,NA,NA,ILM,NA,NA,NA,NA,NA,Integral,NA
233,Tornillo Fijacion Mica Ff392/325/386/370/569/396/358,9.9,NA,8,2,12,825,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-477730578-tornillo-fijacion-mica-ff392325386370569396358-_JM,NA,NA,NA,NA,NA,#477730578,Negro,NA,LS2,NA,TORNILLO FIJACION MICA,NA,NA,NA,NA,NA
234,Casco Moto Integral Saiko Flecha Blanco L España,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-480092954-casco-moto-integral-saiko-flecha-blanco-l-espana-_JM,NA,NA,NA,NA,NA,#480092954,Blanco,L,Saiko,NA,Flecha,Integral,NA,NA,NA,NA
235,Casco Moto Agv K3 Sv Myth Negro Brillant + Pinlock Integral,200,NA,1,6,6,33.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475814650-casco-moto-agv-k3-sv-myth-negro-brillant-pinlock-integral-_JM,NA,NA,NA,NA,NA,#475814650,NA,NA,AGV,K-3 SV,K-3 SV,Rebatible,NA,NA,NA,NA
236,"Medio Casco, Perfil Bajo, Para Motocicleta Chopper Alemana,",49.99,NA,0,NA,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MILITARIACHILE,https://articulo.mercadolibre.cl/MLC-480004326-casco-moto-parapente-capitan-america-tipo-piloto-_JM,NA,NA,NA,NA,NA,#480004326,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
237,Raleri Antiempañante Alta Definicion Standard,31.9,NA,6,6,6,5.317,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MARCOGENNARO,https://articulo.mercadolibre.cl/MLC-458798348-raleri-antiempanante-alta-definicion-standard-_JM,NA,NA,NA,NA,NA,#458798348,NA,NA,RALERI,NA,ALTA DEFINICION STD,NA,NA,NA,Integral,NA
238,Casco Moto Ls2 Mx470 Subverter Nimble Blanco Azul Amarillo,144.9,NA,3,4,12,12.075,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-461071258-casco-moto-ls2-mx470-subverter-nimble-blanco-azul-amarillo-_JM,NA,NA,NA,NA,NA,#461071258,NA,NA,LS2,NIMBLE,MX470 SUBVERTER,NA,NA,1350 g,MX ENDURO,NA
239,Casco Moto Abatible Casco Abatible Moto Visor Sol Fgn,32.99,NA,2,29997,12,2.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ADKAR+SHOP,https://articulo.mercadolibre.cl/MLC-497098651-casco-moto-abatible-casco-abatible-moto-visor-sol-fgn-_JM?searchVariation=40298375633,NA,NA,NA,NA,NA,#497098651,Negro,Tamaño: 54-60cm,FGN,NA,862,Rebatible,Unisex,NA,NA,NA
240,Casco Moto Integral Saiko Kotarr Rojo Talla M España,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-480110685-casco-moto-integral-saiko-kotarr-rojo-talla-m-espana-_JM,NA,NA,NA,NA,NA,#480110685,Rojo,M,Saiko,NA,Kotarr,Integral,NA,NA,NA,NA
241,Casco Para Moto Tipo Aviación. Negro Opaco. Talla L. Nuevos.,66.99,NA,0,3,12,5.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468651949-medio-casco-perfil-bajo-para-motocicleta-chopper-alemana-_JM,NA,NA,NA,NA,NA,#468651949,NA,NA,NA,NA,NA,NA,NA,1.6 lb,Abierto,NA
242,Apagado Carretera Casco Motocicleta Y Moto Suciedad Biciclet,12.041,NA,2,10,12,1.003,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-471371862-apagado-carretera-casco-motocicleta-y-moto-suciedad-biciclet-_JM,NA,NA,NA,NA,NA,#471371862,NA,NA,NA,NA,no model,NA,NA,NA,Cross,NA
243,Casco Moto Integral Saiko Kotarr Azul Talla L España,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-478518563-casco-moto-integral-saiko-kotarr-azul-talla-l-espana-_JM,NA,NA,NA,NA,NA,#478518563,Azul,L,Saiko,NA,Kottar,Integral,NA,NA,NA,NA
244,Casco Moto Ls2 Ff325 Abatible Strobe Zone Negro Rojo,99.99,NA,1,4,12,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475243217-casco-moto-ls2-ff325-abatible-strobe-zone-negro-rojo-_JM,NA,NA,NA,NA,NA,#475243217,NA,NA,LS2,325,FF325 STROBE,NA,NA,0.155 g,Rebatible,NA
245,Casco Bell Qualifier Street Tagger Splice,99.99,NA,2,NA,6,16.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PINCHEIRAMOTOS.OFICIAL,https://articulo.mercadolibre.cl/MLC-463458785-casco-bell-qualifier-street-tagger-splice-_JM,NA,NA,NA,NA,NA,#463458785,NA,NA,Bell,NA,Qualifier,NA,NA,NA,Integral,NA
246,Casco Moto Armad 818 Integral Sun Visor Blk Orange Ecer2205,13.9,NA,68,NA,6,2.317,NA,Envío a todo el país,NA,NA,4,1,https://perfil.mercadolibre.cl/REBAJATOTAL15,https://articulo.mercadolibre.cl/MLC-471152445-casco-para-moto-tipo-aviacion-negro-opaco-talla-l-nuevos-_JM,0,1,0,0,0,#471152445,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,Negro
247,Casco Moto Abatible Certificado Helmet Hd Casco De Moto,37.99,NA,1,99999,12,3.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPVIRTUAL23,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=c9p0hVxZthqe4u34Ki%2B7OVG4sDLrxLCGWvXUCywi2HYLswgwdPAc4sPkYbdrX%2FT5wlGqCQs%2FVrDRZBWLMmk7Hd5x3v0HcUhx9FRSnt2802YClWbJZST6FyfAHIc819f54Nn6TvNjgnJ4HquNjOriVkF%2BJjuobc6hlN%2B37Z2k4ygidRAcXN0pNl2aDIW3t5t4rrSNjWsBQXNkCudEsH%2BhSpApRpJs1193YJErdXxTQiN%2BqDoEkIR61FshzOsjLfGjAZ06EPaCWHdWrAuVeNLanu9Yil8BUXt5LLhZ5l3p5kzkqqlNo7UuY1nj8PSgSYMpstcM74x6PsqjIuMcxzdhfoSfaAFx2iX4nztLNS5AbBsLl0IFnuPjzdyNQL3mlkJW7pNHA20xfrBeElYFWhy489rcLYmXiv1XwUDB0GmFfKH8bogx8IFhN4CNRterFAMAQRdP261wz%2FC3u2HTMwudqzslgR%2FaKFT0i8XLU9Ni1n4qk0Jhfr9DO32hWXnMjyZpQgZlEqKCF8s6LVOdKHkVYbnavzXEtY1FSO79v6BHbQ4eCxR1UfM5YkY9Ckw7kHzoRjI7M6iEb7gzW%2B%2F50IVycvwmVVbSychIrsSmAWgjFn0%2Ba8ule798Wic%2Bhlir20WnwKRiPuQip0rcRYblKntWGf0fj45Q3qrKWt88275%2B61N1VS2yW%2BYK0cHFIfjWuSNhTuV%2Bw3D2nogrQ3AOqLdICNwkwKD%2BtXK7fZ86tjPSo04ZFa8IFsyxIhblYD%2Fqwi5f3jWDJ1REkcuc%2BC5nHD%2B33HUe8vj8TJuH%2BYZYFiv%2Fnp48MaUThS%2BHvJQG4vLpO%2FILLQTMZhXqB8t0LqaETR9Y%2BuQ5hMm66%2Fc2AP3sbMolhzm5C8%2Fx4%2B8YN6SKwdcqck9vKrxOmb5RH%2FdCjCzkSKrMylG7BXu8hH752EvCcW%2Fz%2B3PhMzedSAMSTwNxuZR%2BLzVA36sIvAMU6MCcxK8eJUUvl1%2BpBmOP98F9JLWAk1pKElxa1KTtEPUlAPzvU%2FXE1r7%2FTRrf%2FZOuZa5JIDyb8txTjvnnoz6cSg6HtboluAr3LQnbLo4mOZronEkcQ%2FHX7WSWVpZ1mqheyIsZLUZNjqqgXkp%2Fg6jacna3V1Q2EJkDU3WMgJsLsioEkvLwJFKUEU586pn84uGFuoowMFHmKQfzOKxzcyDrJ5yVRakzNd%2BUvaL6oTHpeK9vUbK7n3I1XPt6dnS1gXBto7pMJyVeIsYn7qRfwEoXZfqtyq%2FRiImonG%2Bfx5PGJyjYQHLPOX%2F8pvGEEaigpqKXu8zLvEWuuNaP3gAQ0EPbklnirdtrzUdzs0wm1gALX8us78rNYx0vnLhKpwp0zcOM7kmlAuy1bC2Kr7BfQR4AC%2F7diwEA00aHH8%2BBuNGkJO8zQHj6gIWMRvtEVpnpTAMYWoB3ykTVANmSfe8jxVxbJyTeFKCrFLubqt%2FmFTGcrNFXE%2By8TiKMmosvSfAxtdvInJum4Mcdq5N4n3ysvVgkuRhB8h795%2FwKT5o6VctsrfUhi44uNi0WbDI0F%2BRRIv9Ce7nPcW7mtbX%2BK5bRbZIDuUVxcGDumNiRTzovK4VLUsO0AB4yf6fUWkBJUKyGfZ9zt1V4OcBND9JEqkmeqV1Dd1dEO%2Bt8xZ4GfdRd8ez5wNltjcw9YR3ywxdSu%2FlIZmdkA11pz3UvBGRku85%2FcmNQFkbs9zyFzOIXuo7DxQILaXQTqSdWEupCX5fgot9z63a0y70rP696oHOfoGFYNN5aU%2BnlD5IVy2IW0KBi8qywrvji1TLn8cVOX09JpORdldDN9KAbfQ%3D%3D,NA,NA,NA,NA,NA,#478604686,Blanco,"m, l, xl",helmets,NA,HD,Rebatible,NA,NA,NA,NA
248,Casco Moto Abatible Ghb 160 Plain Negro Rojo,45.99,NA,3,23,12,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-468110994-casco-moto-abatible-ghb-160-plain-negro-rojo-_JM,NA,NA,NA,NA,NA,#468110994,"S,M,L",NA,GHB,NA,160 PLAIN,Rebatible,Unisex,1400 g,NA,NA
249,Casco Moto Telepizza Talla M Shiro España,19.99,NA,1,9,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-482691937-casco-moto-telepizza-talla-m-shiro-espana-_JM,NA,NA,NA,NA,NA,#482691937,Rojo,M,Shiro,NA,Telepizza,Integral,NA,NA,NA,NA
250,Casco Moto Ls2 Mx470 Subverter Emperor Negro Naranja,144.9,NA,2,4,12,12.075,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-467394553-casco-moto-ls2-mx470-subverter-emperor-negro-naranja-_JM,1,0,0,0,0,#467394553,NA,NA,LS2,EMPEROR,MX470 SUBVERTER,NA,NA,1350 g,MX ENDURO,NA
251,Piloto Jet Casco Mitad Cara Fuerza Aire Motocicleta Para Har,69.99,NA,10,20,6,11.665,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-440633233-casco-moto-armad-818-integral-sun-visor-blk-orange-ecer2205-_JM,1,0,0,0,0,#440633233,blk orange,NA,ARMAD,NA,818 BLK ORANGE,NA,NA,1.55 g,Abierto,NA
252,Casco Integral S-line Blanco Y Negro Para Moto,50,NA,5,10,6,8.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DYNAMOBIKESCHILE,https://articulo.mercadolibre.cl/MLC-460124936-casco-integral-s-line-blanco-y-negro-para-moto-_JM,NA,NA,NA,NA,NA,#460124936,Blanco,"L,XL",S-Line,NA,Mate,Integral,NA,NA,NA,NA
253,Casco Moto Abatible Ghb 158 Camo Negro Azul Matte,36.99,NA,3,2,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://articulo.mercadolibre.cl/MLC-477177818-casco-moto-abatible-ghb-158-camo-negro-azul-matte-_JM,NA,NA,NA,NA,NA,#477177818,Camuflaje,NA,GHB,NA,158 Abatible,Rebatible,Unisex,1400 g,NA,NA
254,Casco Moto Ls2 Ff353 Rapid Poppies Blanco Rosa,64.99,NA,11,28,12,5.416,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-472842390-casco-moto-ls2-ff353-rapid-poppies-blanco-rosa-_JM,1,0,0,0,0,#472842390,"XS,S,M",NA,LS2,NA,FF353 RAPID,Integral,Unisex,1250 g,NA,NA
255,Casco De Moto Para Niño,14,NA,1,3,12,1.167,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CORO+RONDON,https://articulo.mercadolibre.cl/MLC-476570778-casco-de-moto-para-nino-_JM,NA,NA,NA,NA,NA,#476570778,Azul opáco,NA,NA,NA,NA,NA,NA,NA,Integral,NA
256,Casco Moto Integral Arex 807 Jyh Negro Gris Fucsia Mate,55,NA,1,9,6,9.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-458259666-casco-moto-integral-arex-807-jyh-negro-gris-fucsia-mate-_JM,NA,NA,NA,NA,NA,#458259666,NA,NA,Arex,NA,807,Rebatible,NA,NA,NA,NA
257,Casco De Moto Para Niños,14,NA,3,1,12,1.167,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CORO+RONDON,https://articulo.mercadolibre.cl/MLC-476570470-casco-de-moto-para-ninos-_JM,NA,NA,NA,NA,NA,#476570470,Azul,NA,NA,NA,NA,Integral,NA,NA,NA,NA
258,Casco Moto Hdtk Helmets Open Face Vintage,25.293,NA,0,10,12,2.108,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492567594-piloto-jet-casco-mitad-cara-fuerza-aire-motocicleta-para-har-_JM,NA,NA,NA,NA,NA,#492567594,NA,NA,Beon,NA,NA,NA,NA,NA,Abierto,NA
259,Casco Moto Shoei Hornet Adv Negro Mate,399.99,NA,2,1,6,66.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452056632-casco-moto-shoei-hornet-adv-negro-mate-_JM?searchVariation=38591896543,NA,NA,NA,NA,NA,#452056632,Negro mate,S,Shoei,NA,Hornet Adv,NA,NA,1.45 g,NA,NA
260,Bluetooth Auricular Para Casco Moto,49.99,NA,9,1,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GOJE552441,https://articulo.mercadolibre.cl/MLC-454767956-bluetooth-auricular-para-casco-moto-_JM?searchVariation=39941380218,NA,NA,NA,NA,NA,#454767956,Negro,NA,NA,NA,NA,Integral,NA,NA,NA,NA
261,Casco Moto Agv Abatible Compact St Seattle N.amarillo Mate,210,NA,1,NA,6,35.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-470864106-casco-moto-agv-abatible-compact-st-seattle-namarillo-mate-_JM,NA,NA,NA,NA,NA,#470864106,NA,NA,AGV,Compact ST,Compact ST,Rebatible,NA,NA,NA,NA
262,Casco Moto Jiekai Abierto Cara Carreras Equitación,20,NA,3,3,12,1.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CAVA7978333,https://articulo.mercadolibre.cl/MLC-435174327-casco-moto-hdtk-helmets-open-face-vintage-_JM,NA,NA,NA,NA,NA,#435174327,NA,NA,HDTK,NA,Vintage Open Face,NA,NA,NA,Abierto,NA
263,Casco Integral Deportivo Fgn Con Visor Interno.,39.99,NA,1,5,6,6.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PINCHEIRAMOTOS.OFICIAL,https://articulo.mercadolibre.cl/MLC-488936399-casco-integral-deportivo-fgn-con-visor-interno-_JM,NA,NA,NA,NA,NA,#488936399,Negro Diseños,"M,L,XL",NA,NA,NA,Integral,NA,NA,NA,NA
264,Casco Moto Integral Agv K-3 Sv Misano + Pinlock Deportivo,200,NA,1,6,6,33.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475816643-casco-moto-integral-agv-k-3-sv-misano-pinlock-deportivo-_JM,NA,NA,NA,NA,NA,#475816643,NA,NA,AGV,K-3 SV,K-3 SV,Rebatible,NA,NA,NA,NA
