search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
47, Apple iPhone 8 Plus 256gb Nuevo + Lamina Y Funda ,889.99,NA,1,899,6,148.332,NA,Envío gratis a todo el país,NA,NA,4.9,47,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-451468316-apple-iphone-8-plus-256gb-nuevo-lamina-y-funda-_JM,44,1,2,0,0,#451468316,NA,Apple,NA
48, Caso Lumee iPhone 8 Carcasa Funda Rosa Selfie Original De Ap ,14.134,NA,1,499,12,1.178,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MINGYUANCL,https://articulo.mercadolibre.cl/MLC-459061147-caso-lumee-iphone-8-carcasa-funda-rosa-selfie-original-de-ap-_JM,NA,NA,NA,NA,NA,#459061147,Apple,NA,Carcasa
49, Carcasa Funda Original Happy Plugs Deluxe Slim iPhone 8 Blck ,19.99,NA,0,900,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-463109226-carcasa-funda-original-happy-plugs-deluxe-slim-iphone-8-blck-_JM,NA,NA,NA,NA,NA,#463109226,Apple,NA,Carcasa
50, iPhone 7 Plus Funda iPhone 8 Plus Back Funda Built-in Metal ,30.133,NA,0,NA,12,2.511,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498166866-iphone-7-plus-funda-iphone-8-plus-back-funda-built-in-metal-_JM,NA,NA,NA,NA,NA,#498166866,Apple,LINAZI,Carcasa
51, Para iPhone 7 Funda / iPhone 8 Funda Slim Fit Dual Layer ,912,NA,0,200,12,76,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AUTOSTARCL,https://articulo.mercadolibre.cl/MLC-487203527-para-iphone-7-funda-iphone-8-funda-slim-fit-dual-layer-_JM,NA,NA,NA,NA,NA,#487203527,Apple,No Brand,Carcasa
52," iPhone 8 Funda, Iphone7 Funda, Clear Funda With Swarovski Cr ",42.373,NA,0,NA,12,3.531,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487141729-iphone-8-funda-iphone7-funda-clear-funda-with-swarovski-cr-_JM,NA,NA,NA,NA,NA,#487141729,Apple,ICONFLANG,Carcasa
53," Moshi Vesta For iPhone 8 / 7 - Protective Fabric Funda, Mili ",89.518,NA,0,NA,12,7.460,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485839283-moshi-vesta-for-iphone-8-7-protective-fabric-funda-mili-_JM,NA,NA,NA,NA,NA,#485839283,Apple,Moshi,Carcasa
54, Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Azul 3 En 1 ,9.995,NA,15,2,6,1.666,NA,Envío gratis a todo el país,NA,NA,4,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825207-carcasa-360-iphone-8-plus-7-plus-lamina-azul-3-en-1-_JM,0,1,0,0,0,#452825207,Apple,NA,Carcasa
55, Carcasa Apple Cuero iPhone 8 7 + Lámina De Vidrio Templado ,15.99,NA,19,1,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-459700109-carcasa-apple-cuero-iphone-8-7-lamina-de-vidrio-templado-_JM,NA,NA,NA,NA,NA,#459700109,Apple,OEM,Carcasa
56, Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik ,23.99,NA,20,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452411101-carcasa-metalica-iphone-8-7-plus-negro-lunatik-taktik-_JM,1,1,0,0,0,#452411101,Apple,NA,Carcasa
57," Carcasa Iphone8, iPhone 8. Gel Silicona. Case Liquida. ",11.99,NA,3,2,12,999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/4BUY.CL,https://articulo.mercadolibre.cl/MLC-473583584-carcasa-iphone8-iphone-8-gel-silicona-case-liquida-_JM,NA,NA,NA,NA,NA,#473583584,Apple,NA,Carcasa
58, Carcasa 360° Magnética iPhone 8 Plus 7 Plus + Vidrio Frontal ,15.99,NA,13,1,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-466054141-carcasa-360-magnetica-iphone-8-plus-7-plus-vidrio-frontal-_JM,NA,NA,NA,NA,NA,#466054141,Apple,Apple,Carcasa
59, Carcasa 360° iPhone 8 7 + Lámina Full Rojo 3 En 1 ,9.995,NA,4,5,6,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452847188-carcasa-360-iphone-8-7-lamina-full-rojo-3-en-1-_JM,NA,NA,NA,NA,NA,#452847188,Apple,NA,Carcasa
60, Carcasas El Principito iPhone 7 / iPhone 8 ,7.99,NA,11,NA,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/KABRA74,https://articulo.mercadolibre.cl/MLC-458114543-carcasas-el-principito-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#458114543,Apple,NA,Carcasa
61," Pack Carcasa Madera + Lamina iPhone 6, 6s, 7 , 8 & Plus ",10.99,NA,1,999,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SAPEAR,https://articulo.mercadolibre.cl/MLC-490347472-pack-carcasa-madera-lamina-iphone-6-6s-7-8-plus-_JM?searchVariation=37628184885,NA,NA,NA,NA,NA,#490347472,Apple,NA,Carcasa
62, Tapa Trasera iPhone 8 Plus ,11.99,NA,4,NA,6,1.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDATRANSPARENCIA,https://articulo.mercadolibre.cl/MLC-460227967-tapa-trasera-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#460227967,Apple,NA,Carcasa
63, Carcasa Silicone Case iPhone 8 Plus + Lamina ,5.99,NA,1,2,6,998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDATRANSPARENCIA,https://articulo.mercadolibre.cl/MLC-487703759-carcasa-silicone-case-iphone-8-plus-lamina-_JM,NA,NA,NA,NA,NA,#487703759,Apple,Silicone,Carcasa
64, Carcasa Metálica iPhone 8 7 Plus + Plata Lunatik Taktik ,23.99,NA,5,4,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452411177-carcasa-metalica-iphone-8-7-plus-plata-lunatik-taktik-_JM,NA,NA,NA,NA,NA,#452411177,Apple,NA,Carcasa
65, Carcasa Slim Colores iPhone 8 Plus Miaustore ,3,NA,8,2,12,250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-454538872-carcasa-slim-colores-iphone-8-plus-miaustore-_JM,NA,NA,NA,NA,NA,#454538872,Apple,Fullpro,Carcasa
66, Carcasa Metálica iPhone 8 7 Plata Lunatik Taktik Armadura ,23.99,NA,1,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452413414-carcasa-metalica-iphone-8-7-plata-lunatik-taktik-armadura-_JM,NA,NA,NA,NA,NA,#452413414,Apple,NA,Carcasa
67, Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik ,23.99,NA,20,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=WhKuXvEvu%2BIKv%2FtEKsaBzfalFOwLPc85PzN4llRS4KW3Cu6w1z7DZ9taETl3eYTcfyTrkPb9Fd7Avvbu9TpLMI967FuwKdB6hQpAhl4l9itjslsiaCV6SvtbA%2FflzNtDTyl52fVPFbYQ9ftzdU4vTTRkY1ommfnpHdLnX7x68h0hNTHtDMe2yO3UJE9bEB5nbnDYab6PIBqPeLouaI4zt4OI8YGrQ4qnERiepLH%2BB5qlJBUj03mquNOZXp8w8%2Fg7eCXjcKo1694%2FTfmoGpmt1zHZZtljZeyHrsEB%2FGpOjce7XxJV1%2BkNL8knqJUMOFOfmp1bjmdEJZ%2FPbkbtsx5XkGpUASyi5YaRXW3UVyMoT2Dxlo0nHPSvQdV51StGZgZeNG8602SO5tRJk%2FS8fqFQEQH1DQznr3HLAnJ2M2uPCOtEqPJ9r4ZE64SQmFQJ7HxM8gqwawuZ5T8iW5o4fuzwfexdd6jmfmIHtWv64Vk2ThlaHlNQvUUNuIeR4X87c2ZQAFSUcA2Htcpbk727uloJ7ns6nVmv7%2F%2FEfSpW67JTAayJgQezP3WOX%2FB6VLbBNIVizStj1vnpXqh6riP56gj4dhfm%2FUS9EI0%2B3Ad3pPNcrQz4qYR%2BAuytvNst%2BHAzOqKZ6umSlsJDSd6gYu%2Faz%2F9ibpkt6yuNASY7lEZ2Ga2PZNiiot4QikE0YsqDzNCFQZT%2Bbohqm9%2FsOeHqiSsMDUVvWyyNvgIGGOTA%2F9uBRvW230lv4oCfdly8BLt93Olk1yX3bYMo7JG5XUzzwOekfBPtF5LFvxBCK%2BbbAPHyVOTMQ3i5xK9LUAocS2bHetg6RcM0Zl7r8nvpuXyxMDVgm24duvdcwzfiHz9832thkDoi9M3XuQY2KYaE9wIFT7Bsf0hDFpjWjENnsJZ0X2%2BUI21N4z5BHQ4QDl%2FHH3EI04J%2BYIRXK%2FXPlHNKYvvLj1t8u4JEqI1NQQGBCM5Sm11zSTHqnJdkIuNBlZsYmd%2B0gPDfG4MBIJhYwSV%2B6nKZq3m%2BW7VAisWHLJ1r5F9JF7ioNXt7D%2BWKP0yEd%2FEk%2FejppfomlKtOncd8PWHfl8saxGYK2RQEV0FOiOFmyyiGQ89oL1rZjArF0AGaoZS%2BICUTGTTLdKgF8Qdo88yfIMuQjnR7y0owxq%2F%2FrGozeonFViCU42JzWgLCeZnk9geOKwg6RhP4U5ucJIBehSP3P0nHSD17kiyk9WE9jGPpJCh2TN2Y6NjOfsDWLlM%2FgDBMCAN7uKKnDrDNoyXoq%2B7EQD599royLuAedII3%2B%2BIvyV30qogCWVac2XjcYSNoPisCu1jGeEjsLb%2FIZ0jy3S7zWxqddibcqvYT50gUOvaYQtoEUzKQBfMBx8iOfVuc02a55ju0wnY3gcWJFAXd%2BE4o%2F9KjiHf30FpGYitFYIn38UmZSOWGqoJSD9kUnMPIRBkRQaHa9nAaZ3mzRLaU%2B%2FyYy8jIWtEVjpe9lJfk3Vy1sVS%2BksG8zOtVNXlKAIVVAzzWJgolUwgLFhSfdqZb9MBxl4tCrj%2B2OvK%2FOUnj64p7bQvsiOqQzCU8xxasNeCtuz5gNYZAx9e%2FKESQ9MeLmd%2FW,1,1,0,0,0,#452411101,Apple,NA,Carcasa
68, Carcasa Magnética 360° iPhone 8 iPhone 7 ,15.99,NA,7,2,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-466053983-carcasa-magnetica-360-iphone-8-iphone-7-_JM,NA,NA,NA,NA,NA,#466053983,Apple,Apple,Carcasa
69, Carcasa Silicona + Vidrio + Protec Camara iPhone 8 ,10.99,NA,2,3,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ACCESORIOSPAM1,https://articulo.mercadolibre.cl/MLC-474152228-carcasa-silicona-vidrio-protec-camara-iphone-8-_JM,NA,NA,NA,NA,NA,#474152228,Apple,NA,Carcasa
70, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rosegold 3en1 ,9.995,NA,3,NA,6,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825685-carcasa-360-iphone-8-7-plus-vidrio-templado-rosegold-3en1-_JM,NA,NA,NA,NA,NA,#452825685,Apple,NA,Carcasa
71, Carcasa 360 iPhone 7 Y iPhone 8 - Tecnostrike ,15,NA,12,8,6,2.500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=WZzk60I2TXPsacMd3FDOAi1zdAoVhmNbYj0uubDT35NrEdyr5QNakZis4JLrJXXSCqZEtHpVUVvtAYu3R%2FYxOVxfnxJM6gW%2FrU3nbNZhF7eTLtB1eWF%2B3x06R2MmuvsSvbMvDc0KvfS0AsfNKw4ErePxZzrJ%2Fswy05iG8gzGi%2BO0MQ9RYGPdzPJrksfS2F%2FidDp724JgN4tyNTeCSv345hD5C%2FfuxC9zAoZtINSL1wvGHtIKA9Ux52OXMBsrBoi0zgLmAO73h1Jjekg6cqwOc6fmh3KgdbUCB%2FroIVQ%2F7K76p6SLovEbItR6ZJj5htkWBdf0Hdum0wcCvZlOANgRPENSp%2FW3VBLFAS8NDaxknjSdr9t0O4xc9hrJ1lu%2BfaiKdDUiom4nzorFimc0Wykt0gnIDj4PyCY6bzHogMZCp8ydxZZTmd37pf69FB4TMJd0pL1uYUTlpBR4Q8bZErRohE9Z2bojMflC6Q8sJrUOqXBmdCPsgDvklNT13QmWhEXzK29tU6LxlfYwtL6rk1RvkDcV%2FgzIrzLE5JC2pg2McAdZK3zmvqVNm55h0RMrdIhfzcgfiz6VahiQcC%2FRNazfQwK4R5jAUGh1TazaLWq9iG9yvfxUQgIp6KMeL8G3UU7%2FIvIEiYLRiR1bG4aCq9GWmc0teyZAzjHu2T4i5tAXsK51H7%2BBA4yvT41kBB3%2BACENZ4vSluGxfGWWtfLtJbXbLWiGo7TmCc5Yc3cW61xb%2BJCR3Zt9lKEeHmb149HcIU5UslTJL1PFF1RzBlg%2FP%2Bc2kXPqrz%2BGEbLeq4JTmZS6xejRLPtb0T21Q2iHuYzePIQOfCgjWmvM3vUtr%2FiedvZn3d%2F3b5CWgufujvhpnIaoZ3OlorZNM2t8lEOgai%2B4sGWDMJBsGmsmoK0nEvheqx%2F2KsQMF6ZM1xI0ni%2FfLVzAyvKSQ6w8YMP53WT%2F27YjdcdLZkrKbPSm1qYzfD9rkRkHAgDkQ8gV1xHi2nrStkOWJPCX93poMi94bYguEWSzavhrjwPJU9wsLeuDn7ClT7HRILaRL3gPYhjCtrsgaJPNsnymlS7Q46Nrq1LJvsw%2BSd%2BLhq1LrR7izFPHOm1tkgYl3q2oIiGmOzc8BbepAb9AAbSoex5z%2BpVJN8uQHIMK1SiPufucbE%2BPNmstrwEZLseKFBm0lZ7%2FKSHaSiKDs1qQdX%2FsZliLbsPyux8waAUZlPkWNvW%2B5yiGSVZGCvNV3X720yqeyZuYW1MknwDviznB%2BbnNdTTx8HY7YGiZgSOjGWOQ7VD87xgkHQHrtBxTF3FKaX6jmiylHDuOdHKiD0cDQ7s9441Dk%2FFpuHGo%2FopTKHGWisBp1x5Cjc3Fx2FmCTbb6YGsRuxA8nLDIfhSMNkBBD6qlyEOSGrl1seB%2FBduKW33Eas%2BBdqwlxaxcvoL8G%2Bm%2BMLKazo9%2B8Y8VmfJuFYFqYSNQGqCe6Umdpm%2FBSkauMgloquAaaOC3bPYF%2F2F%2FY3MpMQiOWJSn%2FCvVd14Gw1hdrx59054Wwb75liE9LtJIicjC8c83qwufvnvjR5dZu5gwRHYPUKy9NBVQf5RhY8%3D,NA,NA,NA,NA,NA,#470875704,Apple,NA,Carcasa
72, Carcasa 360° iPhone 8 7 + Lámina Full Dorado 3 En 1 ,9.995,NA,3,3,6,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452847441-carcasa-360-iphone-8-7-lamina-full-dorado-3-en-1-_JM,NA,NA,NA,NA,NA,#452847441,Apple,NA,Carcasa
73, Carcasas Minnie Mickey Mouse iPhone 7 / iPhone 8 ,6.99,NA,5,2,6,1.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/KABRA74,https://articulo.mercadolibre.cl/MLC-459309557-carcasas-minnie-mickey-mouse-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#459309557,Apple,NA,Carcasa
74, Apple iPhone 8 Plus Case Defender 2 Series Ultraresistente ,15,NA,18,940,6,2.500,NA,Envío a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-455904304-apple-iphone-8-plus-case-defender-2-series-ultraresistente-_JM,1,1,0,0,0,#455904304,Apple,Apple,Carcasa
75, Funda Caso Fibla De Carbono De Apple Iphone8 Plus Negro Con ,107.094,NA,0,NA,12,8.924,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486996225-distinctink-funda-para-iphone-7-iphone-8-not-plus-otte-_JM,NA,NA,NA,NA,NA,#486996225,Apple,DistinctInk,Carcasa
76," Battery Charger Funda Para iPhone 8/7/6s/6,4000 Mah Wireless ",11.292,NA,0,998,12,941,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AZSHOPPINGCL,https://articulo.mercadolibre.cl/MLC-459614871-funda-caso-fibla-de-carbono-de-apple-iphone8-plus-negro-con-_JM,NA,NA,NA,NA,NA,#459614871,Apple,GX,Carcasa
77, Thin iPhone 8 Funda 7 Funda Slim Hard Anti-scratch Skin Ultr ,47.415,NA,0,NA,12,3.951,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498496434-battery-charger-funda-para-iphone-876s64000-mah-wireless-_JM,NA,NA,NA,NA,NA,#498496434,NA,Ubank,NA
78," Funda Bateria Para iPhone 8/7, Gixvdcu [6000mah] Rechargeabl ",29.978,NA,0,NA,12,2.498,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498414420-thin-iphone-8-funda-7-funda-slim-hard-anti-scratch-skin-ultr-_JM,NA,NA,NA,NA,NA,#498414420,Apple,Luni,NA
79, Otterbox Nfl Symmetry Series Cell Phone Funda Para iPhone 8- ,59.005,NA,0,NA,12,4.917,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498532445-funda-bateria-para-iphone-87-gixvdcu-6000mah-rechargeabl-_JM,NA,NA,NA,NA,NA,#498532445,Apple,Gixvdcu,Carcasa
80," Chinfai iPhone 8 Gamepad Funda, Silicone Gaming Grip Cover [ ",78.869,NA,0,NA,12,6.572,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486950324-otterbox-nfl-symmetry-series-cell-phone-funda-para-iphone-8--_JM,NA,NA,NA,NA,NA,#486950324,Apple,OtterBox,Carcasa
81," iPhone 7 Funda,iPhone 8 Funda,retro 3d Game Boy Gameboy Desi ",38.868,NA,0,NA,12,3.239,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485813568-chinfai-iphone-8-gamepad-funda-silicone-gaming-grip-cover--_JM,NA,NA,NA,NA,NA,#485813568,Apple,CHINFAI,Carcasa
82, Funda Caso Fibla De Carbono Iphone8 Azul Con Mica De Cristal ,33.631,NA,0,NA,12,2.803,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485840887-iphone-7-fundaiphone-8-fundaretro-3d-game-boy-gameboy-desi-_JM,NA,NA,NA,NA,NA,#485840887,Apple,Glamour Store,Carcasa
83," iPhone 8+ 5.5-inch Funda, Jordan 11s 3d Textured Sneaker Sho ",11.645,NA,0,999,12,970,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AZSHOPPINGCL,https://articulo.mercadolibre.cl/MLC-459614809-funda-caso-fibla-de-carbono-iphone8-azul-con-mica-de-cristal-_JM,NA,NA,NA,NA,NA,#459614809,Apple,GX,Carcasa
84, Caso Lumee iPhone 8 Plus Carcasa Funda Rosa Selfie Original ,45.801,NA,0,NA,12,3.817,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485852390-iphone-8-55-inch-funda-jordan-11s-3d-textured-sneaker-sho-_JM,NA,NA,NA,NA,NA,#485852390,NA,Jordan Shoe Case,NA
85, Spigen Air Skin iPhone 8 Funda/iPhone 7 Funda With Semi-tran ,13.112,NA,1,499,12,1.093,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MINGYUANCL,https://articulo.mercadolibre.cl/MLC-459061177-caso-lumee-iphone-8-plus-carcasa-funda-rosa-selfie-original-_JM,NA,NA,NA,NA,NA,#459061177,Apple,NA,Carcasa
86, Funda Rhinoshield Para iPhone 8 iPhone 7 No Plus | Solids... ,40.613,NA,0,NA,12,3.384,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498419165-spigen-air-skin-iphone-8-fundaiphone-7-funda-with-semi-tran-_JM,NA,NA,NA,NA,NA,#498419165,Apple,Spigen,Flip Cover
87," Asiwo iPhone 8/7 Funda Bateria 3100mah,rechargeable External ",45.798,NA,0,203,6,7.633,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REDPAGOSCHILE,https://articulo.mercadolibre.cl/MLC-483192761-funda-rhinoshield-para-iphone-8-iphone-7-no-plus-solids-_JM,NA,NA,NA,NA,NA,#483192761,NA,NA,NA
88, Carcasa Original Ipaky 360º iPhone 8 Plus + Vidrio Templado ,13.99,NA,3009,4,6,2.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MONKEYCOLOR,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=1fOpfGnEGIoa8pBMzo3jyOdEvHeHUbIbV157zX0%2BFKJgQAanUuPyHYmvPmtV4ga27jMWVI2UjLeN%2FUmyEVVPcjVA3%2BdvoDWRP56S%2FjQh4fa3pwzLBR3iyN7PkVUdm2SMi8WYg0oKpVUjEqYFZJgeh2tcKj7RNDPI8S7S9fTqNu3QDPq5DYk5dVKLZ8f5AaT0bogAkHdIc7Za9wghU91hnBoQTOUn4eA%2BC9ple6DkK%2B%2FN9MO0BY9lz0LYnPKsSQ7%2BKnG8y0OGZO004tCz3CLEPkAefy41a2MxfmrdKRZ17DtNxp%2FRQhpuIq3Kw0603gTLbeMMu3R4BDANvzW5zGBLgMOAqYcrX50A1%2B7UFB7lyYq97tkvTp3eShwiqpL7tmBEOgV1EQq7%2BubsOdIb0Hx8lwOtjubpCZnU5sVlz3%2FeyIbMOWg9J6f9bcx4CG5wZzDZ6TaDjmC66Nrn8hJiT%2BKqvjkgLCqUzXGmCVGhSDKYKyk62uHxwlig%2FV4h77L31zF8BGI%2BOdrJebSodUDkA4%2FmIWt4YXstDLC7gRyEDCZwUqBGiVcfhTUCbpNwU%2B9FL%2FxYpm4zM4s%2FLTJpA4O6pdT16H9TedpQ%2FZCasZx3sGKSfEYULlG8EIXEVoc8YPDNHzHr%2BPmiOt7gPp1L4vWyehmBS80OO8ambFY9BdoaJeslgoGUQy9V0bEjWm7%2BHGxiT6FtPrNnjgXI7%2BPbHivJzVog7wdU1qbP4iAvvoTJW7VPmD3%2BI95C%2BKG6vLlFbjVn2Umpyo9ER7VXkBv2mVfUxuXM1VHFHFZVwNxs4V9ZCyq59WUtSD%2BxNUmHzjmXnjrLbestNUeYegykqdCOyexOTCqDVRIshcheJEgfHEO4y%2F2os%2FLt9OP45QM7PdWcqkauIryGBf6D6D9pzqenwOy3npokgQLf6J8Ud%2B2%2FublqSBtiawd3Y2W924NmoMKAw0o49WWsh%2BPKM%2BNlGMK1VWTfv8oOQTHEEfux6zLm2S2b%2FrUlHDoEF7Q8HwuGm1XD0hun%2FMGaLUbjHhl8ENy40BD%2FexZLh0%2BXerQQ0IGPDUBmCMxADAvctKD2FCI7hIdiSAhfG3aVtkS4KqN2AMlCl6PMgMoH8kZp76%2FgrpOJoIIhxdSqKcCXQL8mL%2BNg1nnzaHiFqt1fz2FVzQkidHkFCk8UCF4eo9ClrMkXk61qPhZM1Erv4cDWpu%2FTrlu%2FCOBoCwEhnrBI7WWQg1HRcSNTzO%2F2EPjOlVWQY077cJPk4rbJ4leIXVAF1Tpd%2B5FEY9uy%2BZvKwXnkB9%2FEGSeG4BFh5rWCqJU2s7LWII%2Bixr%2Bob49EURuL1eujJJjtoRJ1wOr49AJsHIdT6aTkA7CMpYrdu%2FL03hMcikpeaOHyK3Yg11XpZiGRmPo0p0Q8kKiOrd4yPtS0zZwrfqP3I5IkhClXd1cnpVZIxUwvC%2FC2kZcECeQW1S8%2FYvr0I3kjkhoHORfjPF5cQpPL%2BoR7ZbGAFfKUtnL1b8G1h34l%2BEU9qvWYg7KsHHtZlJ7GDRuLT3GYX4ZGsMbEFgxWN77giWLsbKLEANsjXLRzSgK3%2Fqj3NDZ7FT5d%2B%2FYQllhswcBcefUPsV0V,NA,NA,NA,NA,NA,#451130493,Apple,Genérico,Carcasa
89, Funda Protectora iPhone 8 Plus Y iPhone 7 Plus ,54.627,NA,0,NA,12,4.552,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487014469-asiwo-iphone-87-funda-bateria-3100mahrechargeable-external-_JM,NA,NA,NA,NA,NA,#487014469,Apple,Asiwo,Carcasa
90, Iphone7-plus Breathable Phone Funda (blue) ,8,NA,0,3,12,667,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ARIPAUT,https://articulo.mercadolibre.cl/MLC-452340271-funda-protectora-iphone-8-plus-y-iphone-7-plus-_JM,NA,NA,NA,NA,NA,#452340271,Apple,NA,Bumper
91," Sena Funda Genuine Leather Lugano Wallet iPhone 8, iPhone 7, ",36.784,NA,0,NA,12,3.065,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498428850-iphone7-plus-breathable-phone-funda-blue-_JM,NA,NA,NA,NA,NA,#498428850,NA,Apple,NA
92, adidas Originals Moulded/booklet Funda Para Apple iPhone 8/7 ,63.299,NA,0,NA,12,5.275,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498628983-sena-funda-genuine-leather-lugano-wallet-iphone-8-iphone-7-_JM,NA,NA,NA,NA,NA,#498628983,Apple,Sena Cases,Carcasa
