search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Modelo del celular,Marca,Modelo,Material
196, Funda Protector iPhone 5c - Plastico Acrilico Star Wars Bb8 ,14,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-432970960-funda-protector-iphone-5c-plastico-acrilico-star-wars-bb8-_JM#position=46&type=item&tracking_id=e7f36952-2ba8-4125-b926-6090bd5c9a47,NA,NA,NA,NA,NA,#432970960,Apple,NA,Iphone 5C,NA,NA,Acrílico
197, Funda Case Para iPhone 7 8 Plus Nillkin Amplificador Sonido ,45,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666260-funda-case-para-iphone-7-8-plus-nillkin-amplificador-sonido-_JM#position=47&type=item&tracking_id=e7f36952-2ba8-4125-b926-6090bd5c9a47,NA,NA,NA,NA,NA,#433666260,Apple,NA,NA,Nillkin,NA,NA
198, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685763-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM#position=48&type=item&tracking_id=e7f36952-2ba8-4125-b926-6090bd5c9a47,NA,NA,NA,NA,NA,#433685763,Apple,NA,NA,NA,NA,Acrílico
199, Funda Estuche Correa iPhone 8 Plus Clip Cuero Vacuno Forro ,55,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360816-funda-estuche-correa-iphone-8-plus-clip-cuero-vacuno-forro-_JM#position=49&type=item&tracking_id=e7f36952-2ba8-4125-b926-6090bd5c9a47,NA,NA,NA,NA,NA,#435360816,Apple,NA,NA,NA,NA,Cuero
200, Case Funda Para iPhone 7/8 6 6s Ferrari De Cuero Genuino ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679819-case-funda-para-iphone-78-6-6s-ferrari-de-cuero-genuino-_JM#position=50&type=item&tracking_id=e7f36952-2ba8-4125-b926-6090bd5c9a47,NA,NA,NA,NA,NA,#435679819,Apple,NA,NA,NA,NA,NA
201, Case Funda Protector Caseology iPhone X 8 + Tipo Spigen Usa ,115,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990482-case-funda-protector-caseology-iphone-x-8-tipo-spigen-usa-_JM#position=1&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435990482,Apple,NA,NA,NA,NA,NA
202," Funda Silicone Case Para iPhone 7,iPhone 8 Nuevo Original ",45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(24 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-429327307-funda-silicone-case-para-iphone-7iphone-8-nuevo-original-_JM#position=2&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#429327307,Apple,NA,NA,NA,NA,NA
203," Funda Silicone Case Apple iPhone 8, X Original Oficial Apple ",45,NA,"
			
				Nuevo
			
			
		",(93 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SHOPCELLPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430008240-funda-silicone-case-apple-iphone-8-x-original-oficial-apple-_JM#position=3&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#430008240,Apple,NA,NA,Silicone,NA,NA
204, Funda Cuero Correa iPhone 8 Plus Protector Estuche Cover ,55,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546710-funda-cuero-correa-iphone-8-plus-protector-estuche-cover-_JM#position=4&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#433546710,Apple,NA,NA,NA,NA,Cuero
205, Funda Case Para iPhone 7 8 Plus Nillkin Textura Metalico ,40,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666122-funda-case-para-iphone-7-8-plus-nillkin-textura-metalico-_JM#position=5&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#433666122,Apple,NA,NA,Nillkin,NA,NA
206, Funda Case Silicona Para iPhone 7 / 8 En Caja Colores Tienda ,29,NA,"
			
				Nuevo
			
			
		",(40 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434123265-funda-case-silicona-para-iphone-7-8-en-caja-colores-tienda-_JM#position=6&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#434123265,Apple,NA,NA,NA,NA,NA
207, Protector Bumper Funda Case Iphone 7 / 8 Aluminio + Mica 2.5 ,92,NA,"
			
				Nuevo
			
			
		",(16 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400751-protector-bumper-funda-case-iphone-7-8-aluminio-mica-25-_JM#position=7&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#434400751,NA,NA,NA,NA,NA,NA
208, Case Protector Funda Silicona Iphone 7 / 8 & 7 / 8plus Apple ,50,NA,"
			
				Nuevo
			
			
		",(14 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434405674-case-protector-funda-silicona-iphone-7-8-7-8plus-apple-_JM#position=8&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#434405674,NA,NA,NA,NA,NA,NA
209, Case Funda Regalo Protector Pom Pom Jeve Goma Iphone 6/ 7/ 8 ,45,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435684558-case-funda-regalo-protector-pom-pom-jeve-goma-iphone-6-7-8-_JM#position=9&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435684558,NA,NA,NA,NA,NA,NA
210, Premium Crossbody Bag Purse Funda Para iPhone X/8 plus/samsu ,152,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435887-premium-crossbody-bag-purse-funda-para-iphone-x8plussamsu-_JM#position=10&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436435887,NA,NA,NA,NA,NA,NA
211, Funda Protector + Clip Para Cinturon iPhone 7 / 8 Plus / 8 ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-436500275-funda-protector-clip-para-cinturon-iphone-7-8-plus-8-_JM#position=11&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436500275,Apple,NA,NA,NA,NA,Silicona
212, Funda Armor Apple iPhone 8 Estuche Parante Cover Forro ,55,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436644175-funda-armor-apple-iphone-8-estuche-parante-cover-forro-_JM#position=12&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436644175,Apple,NA,NA,Apple,NA,NA
213," Lenpow Funda Impermeable Universal Para iPhone X 8, 7, 6, 6s ",138,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821391-lenpow-funda-impermeable-universal-para-iphone-x-8-7-6-6s-_JM#position=13&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436821391,Samsung,"2 Pack (Pink, Black)",NA,LENPOW,NA,NA
214, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404536-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM#position=14&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437404536,Apple,NA,iPhone 6 6s 7 8 Y Plus,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
215, Case Mate Karat iPhone 6 6s 7 8 Funda Protector + Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437413462-case-mate-karat-iphone-6-6s-7-8-funda-protector-glass-3d-_JM#position=15&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437413462,Apple,NA,iPhone 6 6s 7 8,Case Mate,Karat,PC (cuerpo) y TPU (bordes)
216, Case Funda Protector Magnetico iPhone 8 Elegante Moda ,50,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435416247-case-funda-protector-magnetico-iphone-8-elegante-moda-_JM#position=16&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435416247,Apple,Roja,NA,NA,NA,Aluminio
217, Funda Estuche Case + Mica Vidrio Pantalla iPhone 8 Glass ,65,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872952-funda-estuche-case-mica-vidrio-pantalla-iphone-8-glass-_JM#position=17&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436872952,Apple,NA,NA,Apple,NA,NA
218," Funda Silicona Liquida iPhone 7, 8, 7plus , 8plus Y iPhone X ",29,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-436914724-funda-silicona-liquida-iphone-7-8-7plus-8plus-y-iphone-x-_JM#position=18&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436914724,Apple,NA,NA,NA,NA,Silicona
219," Carcasa, Case, Funda Protectora 360° iPhone 7 / iPhone 8 ",35,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437334273-carcasa-case-funda-protectora-360-iphone-7-iphone-8-_JM#position=19&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437334273,NA,Negro,NA,NA,NA,NA
220, Protector Funda Case Para Apple iPhone 7 / 8 ,49,NA,"
			
				Nuevo
			
			
		",(996 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SMARTPHONES_PERU,https://articulo.mercadolibre.com.pe/MPE-429142688-protector-funda-case-para-apple-iphone-7-8-_JM#position=20&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#429142688,Apple,NA,7/8,Apple,7/8,NA
221, Funda iPhone 7/8 Luminary Case Protector Carcasa ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(4 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430692745-funda-iphone-78-luminary-case-protector-carcasa-_JM#position=21&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#430692745,Apple,NA,NA,NA,NA,NA
222, Apple iPhone 7 iPhone 8 Case Funda Cover Ligero Liviano ,20,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432665982-apple-iphone-7-iphone-8-case-funda-cover-ligero-liviano-_JM#position=22&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#432665982,Apple,NA,NA,Apple,NA,NA
223, Funda Mercedes-benz De Silicona iPhone 7/8 Original Case ,50,NA,"
			
				Nuevo
			
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435683532-funda-mercedes-benz-de-silicona-iphone-78-original-case-_JM#position=23&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435683532,Apple,NA,NA,NA,NA,NA
224," Funda Transparente Para iPhone 6,7, 8 ,plus, X ",11,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCKIALANFERNANDEZSALCEDO,https://articulo.mercadolibre.com.pe/MPE-435892850-funda-transparente-para-iphone-67-8-plus-x-_JM#position=24&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435892850,Apple,NA,NA,NA,NA,NA
225, Case Funda Elegante De Cristal Con Marca Logo iPhone 7 / 8 / ,58,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889192-case-funda-elegante-de-cristal-con-marca-logo-iphone-7-8--_JM#position=25&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436889192,Apple,NA,NA,NA,NA,NA
226, Case Protector Funda Perlas Popsocks Elegante iPhone 8 + / X ,48,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-437007076-case-protector-funda-perlas-popsocks-elegante-iphone-8-x-_JM#position=26&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437007076,Apple,NA,NA,NA,NA,NA
227, Case Tpu Funda Tipo Glass Con Logo Apple iPhone 7 / 8 Plus ,25,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-437490347-case-tpu-funda-tipo-glass-con-logo-apple-iphone-7-8-plus-_JM#position=27&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437490347,Apple,NA,Iphone 7 Plus / 8 Plus,NA,NA,TPU
228, Funda Nillkin Para iPhone 8 ,50,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MELISSABARTRA,https://articulo.mercadolibre.com.pe/MPE-432926336-funda-nillkin-para-iphone-8-_JM#position=28&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#432926336,Apple,NA,NA,Nillkin,NA,Cuero
229, iPhone 8 Plus Apple Funda Estuche Case Protector Holster ,69,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546856-iphone-8-plus-apple-funda-estuche-case-protector-holster-_JM#position=29&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#433546856,Apple,NA,NA,Apple,NA,Cuero
230, Funda Original De Silicona Para iPhone 6-6s-7-8-7plus-x ,35,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434076770-funda-original-de-silicona-para-iphone-6-6s-7-8-7plus-x-_JM#position=30&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#434076770,Apple,NA,NA,NA,NA,Silicona
231, Protector Case Funda Yes iPhone 6 7 8 Plus X ,30,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437410888-protector-case-funda-yes-iphone-6-7-8-plus-x-_JM#position=31&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437410888,Apple,NA,NA,Apple,NA,NA
232, Funda De Gel Transparente Para iPhone 8 + Mica De Vidrio ,30,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TRIPLESENDS,https://articulo.mercadolibre.com.pe/MPE-426992740-funda-de-gel-transparente-para-iphone-8-mica-de-vidrio-_JM#position=32&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#426992740,NA,NA,NA,Apple,NA,NA
233, Case Antigolpes iPhone 7 8 Plus Protector Parante Funda ,34,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDAEXPRESS.PE,https://articulo.mercadolibre.com.pe/MPE-432157016-case-antigolpes-iphone-7-8-plus-protector-parante-funda-_JM#position=33&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#432157016,Apple,NA,NA,NA,NA,NA
234, Case Funda 369 Jelly Original iPhone 7g . 8g ,28,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435436900-case-funda-369-jelly-original-iphone-7g-8g-_JM#position=34&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435436900,Apple,NA,NA,NA,NA,NA
235, Case Funda 369 Jelly Original Protector iPhone 7plus 8 Plus ,28,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435436901-case-funda-369-jelly-original-protector-iphone-7plus-8-plus-_JM#position=35&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435436901,Apple,NA,NA,NA,NA,NA
236, Funda Case iPhone 7/8 6 6s Ferrari De Silicona Original ,50,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679754-funda-case-iphone-78-6-6s-ferrari-de-silicona-original-_JM#position=36&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435679754,Apple,NA,NA,NA,NA,NA
237, Case Funda Bmw De Poli Carbonato Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435680766-case-funda-bmw-de-poli-carbonato-original-iphone-78-_JM#position=37&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435680766,Apple,NA,NA,NA,NA,NA
238, Case Tpu Funda Tipo Glass Con Logo Apple iPhone 7 / 8 ,25,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-437490378-case-tpu-funda-tipo-glass-con-logo-apple-iphone-7-8-_JM#position=38&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#437490378,Apple,NA,Iphone 7 / 8,NA,NA,TPU
239, iPhone 8 4.7 Apple Funda Robot Armor Estuche Case Holster ,59,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-422203883-iphone-8-47-apple-funda-robot-armor-estuche-case-holster-_JM#position=39&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#422203883,Apple,NA,NA,Apple,NA,NA
240, Rock Case Funda Royce Series Kickstand Iphone 7/8 & 7/8 Plus ,40,NA,"
			
				Nuevo
			
			
		",(18 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428783321-rock-case-funda-royce-series-kickstand-iphone-78-78-plus-_JM#position=40&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#428783321,NA,NA,NA,NA,NA,NA
241, Funda Protección 360 Y Vidrio iPhone 7/8 Galaxy J3 ,30,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430469726-funda-proteccion-360-y-vidrio-iphone-78-galaxy-j3-_JM#position=41&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#430469726,Apple,Galaxy,NA,NA,NA,NA
242, Carcasa iPhone 8 Plus Apple Funda Robot Armor Protector ,69,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360774-carcasa-iphone-8-plus-apple-funda-robot-armor-protector-_JM#position=42&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#435360774,Apple,NA,NA,Apple,NA,NA
243, Funda Hdd Apple iPhone 8 Carcasa Estuche Cuero Window Cover ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436062926-funda-hdd-apple-iphone-8-carcasa-estuche-cuero-window-cover-_JM#position=43&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436062926,Apple,NA,NA,Apple,NA,Cuero
244, iPhone 8 Funda Tpu 360 Tacto Cuero Y Mica Vidrio Templado ,59,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436643441-iphone-8-funda-tpu-360-tacto-cuero-y-mica-vidrio-templado-_JM#position=44&type=item&tracking_id=66401a7c-aa91-45d1-8e80-737fffdcd1be,NA,NA,NA,NA,NA,#436643441,Apple,NA,NA,NA,NA,Silicona
