search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada
35, Parlante Tipo Jbl Xtreme Bluetooth Portable Musica Waterpool ,1490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				64
				vendidos
			
		",(936 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8278
		
		 sin interés
		
	

	
		",78,NA,Envío a todo el país,NA,NA,4.0,10,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=gTN8X9T1uihlZTjlsYFpdTVxgAvHSPy%2FWPJuIb21ItwrQdsgX6kgE4H6XdBUV9qlLjU0guLI1vbM%2BL9891LxbQ9ecDFsQuY4pDFh1kk%2BzMsQDbuwcDONF8odGxk2I91F8J%2FldiUWZ2hUB7uOfXvUW0fU40txgB%2FD2iXYV1NpjYqg2ZAg4XX1j1kDPEyz0n5p5InWIPuJtReT7iI%2BmSMT08ugE19ztxtHvxS7%2BFECwvcX0RTjLhOE0CzyLgswxSqeqBTEMxIT%2F%2BFp9IM6YY7kcaAJj6k3ybB4y7iJsyGHMTob6jzv6fgjc2COVNNy2qcr3bgVgIaGUko15J7l1FmMfDW7CjpFdDrIH9cPtxaW1iwzSJLok%2BWiLM%2Frsh86nI6IM0PI6wf7NZT%2BrTWf3RM8n1G1mUqCEoPBIIUiDtKQlRGow2GtL628wi7U9AIXLvhw%2BMdnWRMj8gzdk3VIYHNDZJoIOf%2BSRh9eOW51%2BeUbC3ait0JCGPpB50kcLtpQfPWjTGhaip5GjAk5mbdoUNkL8bruTmxOn%2F4pCF2TcRqSXt18XZ5mTFOxHdK%2BHs8CCm5OxervMw9OsA3ygzAuVC0Hw1b3muSl3X2wrEVmAHJZNFjE6Yqn8Hp7jG1kCsRrQdGuWiefC53Z%2B78pSfFhuY0egzW1gKQeaTsTHbWB%2F0c727GYcIHyRlk%2FU8vDOsbN2iG3aS9khtzLqGmydbvZhLrBPSOUSv3%2BKvwOiUu4dP95jkguk5spr%2FeJJJt2CKIJCoqUF4TY2jk%2BWi4HukcNcHnLong7kogSWQzk%2FWXmgGVWAie3NBa1TRBzdpZNQi3fAYweeN4m%2Fas2EhAwKP49RczskfmU9G%2FGsoiN6qMdsVpxc2Cx1cKayWs9TGyskUlvbqv03%2FSsiTwGbxo3cbW1Yj05%2Fk30RuS%2B9siIA2xEjk7pyaiLNgdIyd%2FiaCve5Ym7Y1FIJ4B%2B0k%2FcYQanT3PWSnOKPkmpBxQTcTv0J1c7rZLaxdJ23yrnnXKQ0ntgzdhPCQlkYUkHnZ2oQNCz7N4QyRfjBRCqvmcqtQiTyzkJC5CTOvKmv25oWbW8YNr1WQ1RoCx3wnV7fxfLdxMI8sChg2GiL6U%2FmbSFN6FEDemJ78U6jrcRWDhHlB%2BUvQhr4ghazf8EkXyf%2FUzZ8DDdTwFfiutFtIn6QfBav6NEhPAsbu2HqkpKjNeH9wPH%2BWTTxerjJFP9Jei8CJyIvzYbqMlaaNyLL%2BxaOyXlV4gbcaWKIOhLhFGul4i0GKq3zZKWS7hEKpWF5YMfgZsQFS814SUHmNCNu7dhRu2Ji27RV03B0jtwr39Wyn1Yd%2FULrzWgUv%2FdJwLh7Yg0g1hZ2UiaQhk3GFel8qAGDTJeXdp3vTadnHfHLPGWVjWcT8VYJJ4LTn3DORpuJhk1e57srDcyC%2B4ksTU6Fd53Ei0M1vrnq1H4AspAkGfpW6dJklt0ASx4RV5uDY4krRKvbNxeGgOVhC7MjOCgeH3pa0xFnDQiokLs%2FYf%2BfNKWFXiY4MtzKL4080oLg0PU3jPLTnvmFOFvku1JAobwWfyjVcWhyGIich97SyC1XSXkho25yQbVm7BhEix%2FE6OzVc0Vj5JeZBYbuCrf%2F0jzsz29bQLgiBOPCChNak50Yq3LAxjDv644DlkJJJCUdI2OepDpohimdTQ%3D,5,3,0,1,1,#455224472,40 W,Xtreme,Xtreme,Pasivo,NA,NA
36, Parlante Bluetooth Jbl Flip 4 Nuevos Garantidos ,4190,NA,"
			
				Nuevo
			
			
				
					 - 
				
				118
				vendidos
			
		",(911 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 23278
		
		 sin interés
		
	

	
		",78,NA,Envío gratis a todo el país,NA,NA,4.8,207,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-450357543-parlante-bluetooth-jbl-flip-4-nuevos-garantidos-_JM,175,26,4,1,1,#450357543,16 W,JBL,Flip 4,Activo,515 g,NA
37, Parlantes Edifier R1280db 42w Rms Bluetooth De Madera ,133,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 25839
		
		 sin interés
		
	

	
		",39,NA,Envío a todo el país,NA,NA,5.0,5,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-446564901-parlantes-edifier-r1280db-42w-rms-bluetooth-de-madera-_JM,5,0,0,0,0,#446564901,NA,Edifier,R1280DB,NA,NA,NA
38, Parlante Boombox Resistente Al Agua Tipo Jbl Bluetooth Radio ,2290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(21 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 12722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-450436906-parlante-boombox-resistente-al-agua-tipo-jbl-bluetooth-radio-_JM,2,0,1,0,0,#450436906,NA,JBL,Boombox,Activo,1700 kg,NA
39, Parlante Portatil Bluetooth Jbl Charge 3 Batería Futuro21 ,6249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				48
				vendidos
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 34717
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,4.7,28,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-458974093-parlante-portatil-bluetooth-jbl-charge-3-bateria-futuro21-_JM,21,5,2,0,0,#458974093,20 W,JBL,Charge 3,Pasivo,NA,NA
40, Parlante Bluetooth T&g Portátil 10w Resistente Al Agua Loi ,677,713,"
			
			
				
				12
				vendidos
			
		",(997 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3761
		
		 sin interés
		
	

	
		",61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462550224-parlante-bluetooth-tg-portatil-10w-resistente-al-agua-loi-_JM,NA,NA,NA,NA,NA,#462550224,NA,NA,NA,NA,NA,NA
41, Parlante Portatil 15´´ Bluetooth Microfono Con Luces Dimm ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(95 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 21176
		
		 sin interés
		
	

	
		",76,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449928360-parlante-portatil-15-bluetooth-microfono-con-luces-dimm-_JM,NA,NA,NA,NA,NA,#449928360,NA,NA,NA,NA,NA,NA
42, Parlante Portátil Jbl Flip 4 Bluetooth Gtia 1 Año Solo Febo ,3728,4350,"
			
				Nuevo
			
			
				
					 - 
				
				107
				vendidos
			
		",(99274 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 20711
		
		 sin interés
		
	

	
		",11,NA,Envío a todo el país,NA,NA,4.8,207,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-453364621-parlante-portatil-jbl-flip-4-bluetooth-gtia-1-ano-solo-febo-_JM,175,26,4,1,1,#453364621,16 W,JBL,Flip 4,Activo,515 g,NA
43, Parlante Portátil Bluetooth 3w Rms Usb Microsd Aux En Loi ,257,NA,"
			
			
				
				10
				vendidos
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1428
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,3.0,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462660839-parlante-portatil-bluetooth-3w-rms-usb-microsd-aux-en-loi-_JM,NA,NA,NA,NA,NA,#462660839,NA,NA,NA,NA,NA,NA
44, Parlante Bluetooth Jbl Go2 Portátil Calidad Potencia Febo ,1248,NA,"
			
				Nuevo
			
			
				
					 - 
				
				120
				vendidos
			
		",(98931 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 6933
		
		 sin interés
		
	

	
		",33,NA,Envío a todo el país,NA,NA,4.8,215,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-458234258-parlante-bluetooth-jbl-go2-portatil-calidad-potencia-febo-_JM,182,29,2,2,0,#458234258,3 W,JBL,GO 2,Activo,184 g,NA
45, Parlante Portatil Bt Radio Fm Usb Aux Sd Ahorro Y Compras ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				70
				vendidos
			
		",(127 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3328
		
		 sin interés
		
	

	
		",28,NA,Entrega a acordar con el vendedor,NA,NA,2.0,1,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-446675269-parlante-portatil-bt-radio-fm-usb-aux-sd-ahorro-y-compras-_JM,NA,NA,NA,NA,NA,#446675269,NA,NA,NA,NA,1.5 kg,USB
46, Jbl Go Parlante Go 2 Portatil Bluetooth - Otec ,1283,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(26 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 7128
		
		 sin interés
		
	

	
		",28,NA,Entrega a acordar con el vendedor,NA,NA,4.8,215,http://perfil.mercadolibre.com.uy/O+TEC,https://articulo.mercadolibre.com.uy/MLU-460365921-jbl-go-parlante-go-2-portatil-bluetooth-otec-_JM,182,29,2,2,0,#460365921,3 W,JBL,GO 2,Activo,NA,NA
47, Parlante Kolke Estilo Torre Bluetooth Radio Fm Usb Musica ® ,1787,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(985 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9928
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954449-parlante-kolke-estilo-torre-bluetooth-radio-fm-usb-musica--_JM,NA,NA,NA,NA,NA,#459954449,NA,Kolke,NA,NA,NA,NA
48, Parlante Xiaomi Mi Bluetooth Speaker Azul-tienda Oficial ,59,NA,"
			
			
				
				8
				vendidos
			
		",(18 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 11462
		
		 sin interés
		
	

	
		",62,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/ESLOPETSAESLOPETSA?brandId=228,https://articulo.mercadolibre.com.uy/MLU-459818327-parlante-xiaomi-mi-bluetooth-speaker-azul-tienda-oficial-_JM,NA,NA,NA,NA,NA,#459818327,3 W,Xiaomi,Bluetooth Speaker,NA,270 g,NA
49, Parlante Portátil Bose Revolve Soundlink Gtía. Oficial Amv ,309,NA,"
			
				Nuevo
			
			
				
					 - 
				
				60
				vendidos
			
		",(9 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 60032
		
		 sin interés
		
	

	
		",32,NA,Envío a todo el país,NA,NA,4.8,8,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-443967982-parlante-portatil-bose-revolve-soundlink-gtia-oficial-amv-_JM,6,2,0,0,0,#443967982,NA,Bose,Revolve,Activo,0.66 kg,Auxiliar
50, Parlante Tipo Jbl Xtreme Bluetooth Portable Musica Waterpool ,1490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				64
				vendidos
			
		",(936 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8278
		
		 sin interés
		
	

	
		",78,NA,Envío a todo el país,NA,NA,4.0,10,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455224472-parlante-tipo-jbl-xtreme-bluetooth-portable-musica-waterpool-_JM,5,3,0,1,1,#455224472,40 W,Xtreme,Xtreme,Pasivo,NA,NA
51, Parlante Barra Sonido Subwoofer Bluetooth Fm Usb Klip Xtreme ,4890,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(491 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 27167
		
		 sin interés
		
	

	
		",67,NA,Envío a todo el país,NA,NA,4.0,1,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-457206849-parlante-barra-sonido-subwoofer-bluetooth-fm-usb-klip-xtreme-_JM,NA,NA,NA,NA,NA,#457206849,NA,NA,NA,NA,NA,NA
52, Mini Parlante Portátil Bluetooth Mp3 Sd Recargable Clicshop ,185,NA,"
			
				Nuevo
			
			
				
					 - 
				
				47
				vendidos
			
		",(35 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1028
		
		 sin interés
		
	

	
		",28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-453546717-mini-parlante-portatil-bluetooth-mp3-sd-recargable-clicshop-_JM,NA,NA,NA,NA,NA,#453546717,NA,NA,NA,NA,NA,NA
53, Parlante Bluetooth Jbl Charge 3 Resistente Al Agua ,6300,NA,"
			
				Nuevo
			
			
				
					 - 
				
				114
				vendidos
			
		",(886 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 35000
		
		 sin interés
		
	

	
		",00,NA,Envío gratis a todo el país,NA,NA,4.8,6,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-459229297-parlante-bluetooth-jbl-charge-3-resistente-al-agua-_JM,5,1,0,0,0,#459229297,20 W,JBL,Charge 3,Pasivo,NA,NA
54, Radio Y Parlante Bluetooth Mk-113bt Retro Circuit ,1260,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(15 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 7000
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-447676940-radio-y-parlante-bluetooth-mk-113bt-retro-circuit-_JM,NA,NA,NA,NA,NA,#447676940,NA,NA,NA,NA,NA,NA
55, Home Parlantes Barra Sonido Bluetooth Tv Klip Xtreme Febo ,3725,NA,"
			
				Nuevo
			
			
				
					 - 
				
				23
				vendidos
			
		",(99933 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 20694
		
		 sin interés
		
	

	
		",94,NA,Envío a todo el país,NA,NA,4.0,2,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459248547-home-parlantes-barra-sonido-bluetooth-tv-klip-xtreme-febo-_JM,NA,NA,NA,NA,NA,#459248547,NA,Xtreme,NA,NA,NA,NA
56, Parlante Logitech 5.1 Bluetooth Sonido Envolvente Z607 Nnet ,155,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 30113
		
		 sin interés
		
	

	
		",13,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462194828-parlante-logitech-51-bluetooth-sonido-envolvente-z607-nnet-_JM,NA,NA,NA,NA,NA,#462194828,NA,Logitech,NA,NA,NA,RCA
57, Micrófono Karaoke Bluetooth Inalámbrico Parlante Usb Oferta ,645,NA,"
			
				Nuevo
			
			
				
					 - 
				
				226
				vendidos
			
		",(81 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3583
		
		 sin interés
		
	

	
		",83,NA,Envío a todo el país,NA,NA,4.1,23,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-454535976-microfono-karaoke-bluetooth-inalambrico-parlante-usb-oferta-_JM,13,6,0,1,3,#454535976,NA,NA,NA,NA,NA,NA
58, Parlante Bluetooth Mp3 Musica Usb Portable Ahorro Y Compras ,390,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(186 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2167
		
		 sin interés
		
	

	
		",67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-456740342-parlante-bluetooth-mp3-musica-usb-portable-ahorro-y-compras-_JM,NA,NA,NA,NA,NA,#456740342,NA,NA,NA,NA,NA,NA
59, Parlante Jbl Flip 4 Original Portátil Bluetooth - Gtia 1 Año ,3730,NA,"
			
				Nuevo
			
			
				
					 - 
				
				66
				vendidos
			
		",(9941 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 20722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,4.8,207,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-447579883-parlante-jbl-flip-4-original-portatil-bluetooth-gtia-1-ano-_JM,175,26,4,1,1,#447579883,16 W,JBL,Flip 4,Activo,NA,NA
60, Barra Sonido Bluetooth Tienda Oficial Thonet & Vander Grund ,393,NA,"
			
			
				
				35
				vendidos
			
		",(146 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 76351
		
		 sin interés
		
	

	
		",51,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-445297707-barra-sonido-bluetooth-tienda-oficial-thonet-vander-grund-_JM,4,1,0,0,0,#445297707,NA,Thonet & Vander,Grund,NA,NA,NA
61, Parlante Bluetooth T&g Portátil Con Correa 10w Rms Loi ,947,NA,"
			
			
				
				5
				vendidos
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5261
		
		 sin interés
		
	

	
		",61,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462549045-parlante-bluetooth-tg-portatil-con-correa-10w-rms-loi-_JM,NA,NA,NA,NA,NA,#462549045,NA,NA,NA,NA,NA,NA
62, Parlante Portatil Jbl Go 2 Bluetooth Colores Futuro21 Dimm ,1599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				51
				vendidos
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8883
		
		 sin interés
		
	

	
		",83,NA,Envío a todo el país,NA,NA,4.8,215,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446606517-parlante-portatil-jbl-go-2-bluetooth-colores-futuro21-dimm-_JM,182,29,2,2,0,#446606517,3 W,JBL,GO 2,Activo,NA,NA
63, Parlante Bluetooth Kolke Catch Portable 6w Rms Usb Fm Loi ,599,NA,"
			
			
				
				17
				vendidos
			
		",(9995 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3328
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-460210748-parlante-bluetooth-kolke-catch-portable-6w-rms-usb-fm-loi-_JM,NA,NA,NA,NA,NA,#460210748,6 W,Kolke,NA,NA,NA,NA
64, Parlante Inalambrico 8000w Luces Bluetooth Microsonic Yanett ,175,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 33999
		
		 sin interés
		
	

	
		",99,NA,Envío a todo el país,NA,NA,5.0,2,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,https://articulo.mercadolibre.com.uy/MLU-451266414-parlante-inalambrico-8000w-luces-bluetooth-microsonic-yanett-_JM,NA,NA,NA,NA,NA,#451266414,NA,NA,NA,NA,NA,Auxiliar
65, Parlante Multimedia Bluetooth Energy Sistem Tower 8 120w Amv ,239,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 46432
		
		 sin interés
		
	

	
		",32,NA,Envío a todo el país,NA,NA,5.0,3,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-452350467-parlante-multimedia-bluetooth-energy-sistem-tower-8-120w-amv-_JM,3,0,0,0,0,#452350467,NA,Energy Sistem,NA,NA,NA,NA
66, Parlante Bluetooth Barra Sonido Potente Para Tv Usb Aux Clic ,1350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 7500
		
		 sin interés
		
	

	
		",00,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-453404970-parlante-bluetooth-barra-sonido-potente-para-tv-usb-aux-clic-_JM,NA,NA,NA,NA,NA,#453404970,NA,NA,NA,NA,NA,NA
67, Parlante Equipo Audio Sony V81 Alta Potencia Bluetooth Pcm ,859,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.66885
		
		 sin interés
		
	

	
		",85,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=NIZq%2B54%2FIGEuS4KaXWQB1tBDMQ9qCYY0wPBA1NxP6UPhPsyiicSzponaCRfniDy33seEuaNmWHy5CCeiB0ujPptDOzIrCtjcqDMS8qM%2F%2Bw7KNOkAbnas369wlSmrBcou%2FrbyJcBgKDun8quvdXxQzT8QLbue4pQV0GEeW6BK2v352KltWacJyBkkMgZu4MugBuUDGxk5t00fC6zZhI5v%2FQJDLxEo3BlMCpA5U6dFQS%2Fro66hQmJ0fxmreJbXko6dn68MeRTfBHGSdhBpo5kosasvZZkX99efENoP7%2BU5j6UPhpZe36nJ57BvPM8DBnb29SOer3Z17RKi4cvlqJVQM9aKMCPoE%2FuRqzfFYV%2Fp1uM8FovwoaeeU%2BuAzQOxSBWTI1pEck7TLk%2FpanYUzCSScU5r3k9Shm6qZTMO6sBxrhgXswHP8ZSLFdQ%2F%2B7jAFwuR%2BQtUYK5GeP7r8ttkU2%2F8RTGzmCSqi54XFIfuvKxqEzFVs5%2BS5KtKTNrWE%2FKO2XfIaAlTFIALwb8jMPfSpb%2B%2B9XSCFPLB0Zyb3o9huY8qugjybgP9zPMBT%2FS3H46PT%2Br4xtlERwyvEYltcjYo%2BNOc%2B1L56F375NDeiXJEIMs%2B06Fwg0Ozbgdy8KfibMSlWLmXwFo0MqLk%2FIod2bf4uVuSr8Q4RQ43MYnFX7%2FwINRpfSJoqMhX3KUK815aEnnntDEYqSuOsm2qA4WXn437Wxs%2FdSHiASIdLFrchcO8PsHuFR7gBWYBaTOVaCPuPWvvVlMOnU5egv0VIY3prtARKHkgzMlTjp6cDF0i6Es8fO6T3rzH%2FtalV22BGRlO%2FS7Ux%2FWHB2ah3ePZXIvtksYn0ZyY5hwHlkcgrNqiq0H%2BTipoKxZmntMQYC4HAHE8%2BvwvMRr6nyjKN7%2FQocMiUr6VhqhzNaXWJoZNbneiXgXXqd%2F2JE4lc8VT5cyWj%2FWd0YzHKGwPBDrMQSd%2BULZ6i1xdNkOtopz20Cmb%2BOmuy5JtJYTbpolXgZqVNPLzPPYwtMTVP1wzXqYkiV0beEtD6D0b7XXtwyhHBOe6i%2B%2BTpUXn3mB7SDqh%2Fd7z1EHR2fd1wSiMoV8RMJxbRWoW95ngCE4j1QOiLxJcLvDQDn46Pu5jq0Tn3CxXPfRA2VRxBZg1uoBR2vHxGPyuXFgLqU96eCjtnJwaPsBE%2FvDl9UPPQg2c0IaON%2FrLnpJvRjZ2dReReJcfAXYjnm%2BCqf9SWfWe84xkO5miPDM%2BnCc3rfC8GamQmJMq9XjoNtSiW1L%2FgPUjPpCns%2F5ua4i3YqHwgul7D14Cf6d0pHr7b7jhLJIMGSM0C98QfQR1Sw%2F%2FhBd4i%2B5c0QbkXWVegv8VljpwsodT9jJkYvKJ2GUuYS2HCxDZXAmmqQFGo6hGXxsLaLQBYtgf%2BkdUbInYxOmg9lkBBl8YEhn7pe%2B2PD0Gg8cUnieLg6E8SQlERHGig1i1bjYU5CuTs5Kr8b4bf23SQfrtnd4GMCNUdxtP7o6Fa2IW7Yvnj8idEYf%2BCaRLaZIC75IxnGIjxVkO7PWGo1ev7THzuDqeUXdGnMkuHsm%2FK98D9SU3TZeLnH4QczWCyqrhcoHtm3w3iajVqCXT2%2FtDV2qf2qys7oWp1GSPtCaPQKZxRYF7innPbK50TO3Kygne3OD6f0bVOrvtc%2F9Y1nZIAQQ9cFfhTB6jXdU5%2BI72dcPqRukKn8fs3%2B1MPAyBzg%3D%3D,NA,NA,NA,NA,NA,#458268876,NA,Sony,NA,NA,NA,NA
68, Parlante Bluetooth Usb Aux Micro Sd Fm Kolke Alto 50w Grpro ,1790,NA,"
			
				Nuevo
			
			
				
					 - 
				
				47
				vendidos
			
		",(9953 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9944
		
		 sin interés
		
	

	
		",44,NA,Entrega a acordar con el vendedor,NA,NA,4.9,7,http://perfil.mercadolibre.com.uy/GRPRO,https://articulo.mercadolibre.com.uy/MLU-446535112-parlante-bluetooth-usb-aux-micro-sd-fm-kolke-alto-50w-grpro-_JM,6,1,0,0,0,#446535112,NA,Kolke,NA,NA,NA,NA
69, Parlante Kolke Estilo Torre Bluetooth Con Radio Fm Usb Nnet ,1813,NA,"
			
				Nuevo
			
			
				
					 - 
				
				132
				vendidos
			
		",(6 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 10072
		
		 sin interés
		
	

	
		",72,NA,Envío a todo el país,NA,NA,4.4,19,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-449318005-parlante-kolke-estilo-torre-bluetooth-con-radio-fm-usb-nnet-_JM,14,2,1,1,1,#449318005,NA,Kolke,NA,NA,30 kg,NA
