search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Línea,Formato,Color
35, Audífonos Bluetooth Inalámbricos ,45.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				385
				vendidos
			
		",(226 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.4,16,https://perfil.mercadolibre.com.co/BELLAYVITAL,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2FtqHY3A5qeRd0ooCCqLclhCNylyPuEGUzD4J0J%2BNbufGJPyVVhxCGefiZlJ1uJc%2BGJEYogJdIz%2BH27%2F7TXhMQKOmL%2BFEqNedI5n2XzqQGKzbO55lNr%2BEfSoWBk7%2FwSdN5lhX%2BKqevZCD254WOsDlWy8BxBk9y38v9dm8t0e0YeLO%2FT0MimG1ZVqCzxe5VyPllZsNzCXj5%2F2JGQtcf5H8YDgOs3SAn0lr2ydhdr19s2uuh%2BYWQwbDp0t4VN%2FV%2BOo%2FlPAotS5bzBGd3wO5MAnNXx97yVKA3O5fEKHmv0KUp%2FeJa%2FjhBcIxVA7KjB3iVmclF%2B03Xo49yCX2BjWcV5Ybu24Vvd2tyFjMKWIoHxSgXlQLAwArfMbqdgy%2ByoD%2F1Sv%2BrE6UbWtwGGZfJq99G1UfyEwbROgfWkQ1eUFZG0%2FFs2%2BWBrXeZ1FaHGmHh3UeDlf4C%2FjqJ2jNHCYZEzlHusTC%2BGVzF27jLaIEiQPM5iog6Yo4cpqYYFscxW4xC%2FGnoLcA%2FsBT2Bd7gp2dCx1N7s8r2MnQdzW%2FQC05%2FCmxgkLXbFea83MFNtdJVjVBlOyA6sw%2FD3ODiiRdxMbFHXPRJdsbpQcbY7eimw5hWEnUFmXQwKtElPXz7ZsHx%2Fmsn54iq083u8GYjLKSbZFLdv%2BTdZ0qxhbuDMaSZ086McTcH0R1doCtvLCaBGzbwe5Z3PStsmmfz5GBMZ45wYAbjgNL18Kdg2Nzv2gBudInah4eud3Axm5vOkmzZ%2FHNHeRjHipH0U8wCIXRAaZEJaa5Y9iLqnc0XHuEjEFkLR%2F746MzctAELUS712peTSNeAlNQ0le%2FUpudWupmPHMza44wLp92xfzeil57mH8oecOJ%2BQFNspnUvbjgN96DDXdcjphcy10WpgTF8XfowJ3JlcWh00DHhBz%2FLBDuvOvBEBl9jz0Z9A%2Byw5lOfFbOKEpg%2BHwhvC9GVa5rMQCStvWS2ZJx04Zoc553hTuaOcnXYBHJy3ktKwv0my1yCaP1ydjXerTodNmPpWWImEW2qoG7v7N73jL3Vj1v9A9E3c%2FMmRM0b1bRxhU%2BPrX8Rmms6Jo4DJ0GYF6LlWhFOZj6KAROazZaQ3Z3MVHq%2FQnHilrxZZTPNXdjyY%2FW25ZX8XwQgx9bvjX0tKuAwpzG0454V5nZ53WkRa6wkwZiZUcIZ3eJt0vX3Nzxb0phPXMs6jrgx%2BNfeqJ%2F3gaB93luOhaPqfZozfKB3cnw8iQHvjKTLYJ0TzJJmcI%2FRSUR6NvyiFOpEZG%2Fj6gyriojVgcs274bEtxBwQyZdOHuazLmj1Psq8s%2B8ZgsqE79BARYfohSzb0i5QBM8fLIcsi4yjeMI6jt%2FE0jbxqGx3OLDLfNGDwDFdjPr%2F%2Bd5ChL7k3RWSbBIvD9qkURFry1tNzNVm%2FjlnN9Rbao6%2FlG1uoW2UsFBXFKkeKr1L8HUw8Hj%2Ff%2FB%2BZaHjzHPFhOJYmGL5AjCPBIG4BM0bs7aup8MlTPyDYjS278cTvl%2F3B9UT3xzKS01YcRJ2tqyBVwb2WcT7e6fk6vrhIYx9HCIOgVxbLqK8I8nRaT7wdCn%2B8%3D,6,3,2,1,4,#488555518,NA,NA,NA,NA,NA
36, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,30.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				421
				vendidos
			
		",(43 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.500
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.0,9,https://perfil.mercadolibre.com.co/VYH+TECHSOLUTIONS,https://articulo.mercadolibre.com.co/MCO-498995590-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM,2,6,0,1,0,#498995590,NA,NA,NA,NA,NA
37, Audífonos Inalámbricos Con Bluetooth 4.1 Recargable ,27.900,49.900,"
			
				Nuevo
			
			
				
					 - 
				
				334
				vendidos
			
		",(907 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,12,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655619-audifonos-inalambricos-con-bluetooth-41-recargable-_JM,1,6,4,1,0,#450655619,NA,NA,NA,Over-ear,NA
38, Manos Libres Bluetooth S530 Audífono Auricular Promoción ,9.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				209
				vendidos
			
		",(13 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,2.7,3,https://perfil.mercadolibre.com.co/GIYA437534,https://articulo.mercadolibre.com.co/MCO-513756641-manos-libres-bluetooth-s530-audifono-auricular-promocion-_JM,1,0,0,1,1,#513756641,NA,NA,NA,NA,NA
39, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,33.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				46
				vendidos
			
		",(53 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.825
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/FRAN+LINK,https://articulo.mercadolibre.com.co/MCO-505269558-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,NA,NA,NA,NA,NA,#505269558,NA,NA,NA,NA,Negro
40, Audífonos Inalambrico Tipo Air Pods I9s Tws Mini Bluetooth ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				131
				vendidos
			
		",(74 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.664
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,https://articulo.mercadolibre.com.co/MCO-513010745-audifonos-inalambrico-tipo-air-pods-i9s-tws-mini-bluetooth-_JM,6,2,1,0,0,#513010745,NA,NA,NA,NA,NA
41," Audífonos Sony Bluetooth 950 Bt, Llamadas, Sd, Fm + Envío ",70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				58
				vendidos
			
		",(14 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.944
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/CORALLI+SHOP2,https://articulo.mercadolibre.com.co/MCO-468838457-audifonos-sony-bluetooth-950-bt-llamadas-sd-fm-envio-_JM,3,1,0,0,0,#468838457,Sony,NA,NA,Over-ear,NA
42, Manos Libres S530 iPhone Android Mini Audífono Bluetooth 4.1 ,9.400,NA,"
			
				Nuevo
			
			
				
					 - 
				
				111
				vendidos
			
		",(105 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 783
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-515223772-manos-libres-s530-iphone-android-mini-audifono-bluetooth-41-_JM,NA,NA,NA,NA,NA,#515223772,NA,NA,NA,NA,NA
43, Audifonos Inalambricos Bluetooth 5.0 Tws Syllable Hbq-q13s ,129.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.606
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,4,https://perfil.mercadolibre.com.co/DCH+TECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-485584714-audifonos-inalambricos-bluetooth-50-tws-syllable-hbq-q13s-_JM,2,2,0,0,0,#485584714,Syllable,Hbq-q13s,NA,NA,NA
44, Auriculares Xiaomi Mi Sports Bluetooth 4.1 Inalambricos ,109.900,149.900,"
			
				Nuevo
			
			
				
					 - 
				
				238
				vendidos
			
		",(26 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.053
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,17,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-497853973-auriculares-xiaomi-mi-sports-bluetooth-41-inalambricos-_JM,11,6,0,0,0,#497853973,NA,NA,NA,NA,NA
45, Audifonos Inalambricos Jbl T110bt Bluetooth Manos Libres ,129.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				145
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.608
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,47,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468960790-audifonos-inalambricos-jbl-t110bt-bluetooth-manos-libres-_JM,40,5,1,1,0,#468960790,JBL,T110BT,tune,In-ear,NA
46, Audifonos Inalambricos Bluetooth A7 Tws ,95.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				77
				vendidos
			
		",(84 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.639
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,6,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-487917037-audifonos-inalambricos-bluetooth-a7-tws-_JM,4,1,1,0,0,#487917037,NA,NA,NA,NA,NA
47, Audifonos Bluetooth Táctiles Brightside Alta Calidad ,99.900,119.900,"
			
			
				
				284
				vendidos
			
		",(41 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 8.325
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,21,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-brightside-alta-calidad-_JM,11,4,2,3,1,#498314603,NA,NA,NA,NA,NA
48, Audifonos Bluetooth Inalámbricos Sport X2t Cargador Portatil ,79.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				112
				vendidos
			
		",(71 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.219
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,18,https://perfil.mercadolibre.com.co/JACOF+IMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-454925900-audifonos-bluetooth-inalambricos-sport-x2t-cargador-portatil-_JM,12,2,3,1,0,#454925900,NA,NA,NA,NA,Negro
49, Audifonos Bluetooth Original I9s Tws + Obsequio ,45.999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				122
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,4,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-508958708-audifonos-bluetooth-original-i9s-tws-obsequio-_JM,4,0,0,0,0,#508958708,NA,NA,NA,NA,NA
50," Diadema Inalambrica Bluetooth Nia X3 Radio En,cable Aux Mp3 ",29.450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				138
				vendidos
			
		",(72 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.454
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,7,https://perfil.mercadolibre.com.co/VENTASBOGOTAOFICIAL,https://articulo.mercadolibre.com.co/MCO-463392219-diadema-inalambrica-bluetooth-nia-x3-radio-encable-aux-mp3-_JM,7,0,0,0,0,#463392219,NA,NA,NA,Over-ear,NA
51, Manos Libres Auricular Bluetooth 24 Horas De Batería ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				65
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.944
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,9,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,https://articulo.mercadolibre.com.co/MCO-508637636-manos-libres-auricular-bluetooth-24-horas-de-bateria-_JM,7,1,1,0,0,#508637636,New Bee,LC-B41,NA,In-ear,NA
52, Audifonos Inalambricos Bluetooth Jbl Endurance Sprint Negro ,174.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				77
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.858
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,11,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-476310290-audifonos-inalambricos-bluetooth-jbl-endurance-sprint-negro-_JM,9,1,0,1,0,#476310290,JBL,SPRINT,NA,NA,NA
53, Nuevo* Mini Audífonos Bluetooth Tws Ultima Generación Stereo ,109.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				113
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/NEXINIMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-450240189-nuevo-mini-audifonos-bluetooth-tws-ultima-generacion-stereo-_JM,4,2,0,0,0,#450240189,NA,NA,NA,NA,NA
54, Audífonos Inalambrico Tipo Air Pods I9s Tws Bluetooth ,59.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				70
				vendidos
			
		",(16 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.983
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,https://articulo.mercadolibre.com.co/MCO-509503342-audifonos-inalambrico-tipo-air-pods-i9s-tws-bluetooth-_JM,NA,NA,NA,NA,NA,#509503342,NA,NA,NA,NA,NA
55, Audifonos Bluetooth 5.0 Tws B9 5h De Batería Calidad Premium ,132.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				54
				vendidos
			
		",(13 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.667
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,5,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,https://articulo.mercadolibre.com.co/MCO-509962878-audifonos-bluetooth-50-tws-b9-5h-de-bateria-calidad-premium-_JM,5,0,0,0,0,#509962878,NA,NA,NA,NA,NA
56, Audifonos Inalámbricos Jbl T450bt Manos Libres Bt Colores ,129.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				102
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.608
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,46,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468536777-audifonos-inalambricos-jbl-t450bt-manos-libres-bt-colores-_JM,41,3,1,0,1,#468536777,JBL,T450BT,NA,Over-ear,NA
57, Audifonos Kz Zst Pro Negros Con Microfono Garantizado ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				63
				vendidos
			
		",(209 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,165,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-496091760-audifonos-kz-zst-pro-negros-con-microfono-garantizado-_JM,127,30,5,2,1,#496091760,KZ,ZST  PRO,NA,In-ear,NA
58, Audifonos Inalámbricos Bluetooth Manos Libres De Cuello Spo ,27.900,39.900,"
			
				Nuevo
			
			
				
					 - 
				
				899
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.3,53,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,https://articulo.mercadolibre.com.co/MCO-445124211-audifonos-inalambricos-bluetooth-manos-libres-de-cuello-spo-_JM,33,8,8,1,3,#445124211,NA,NA,NA,NA,NA
59, Combo Xiaomi Mi Smart Band 4 + Redmi Airdots Audífonos Orig ,239.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				42
				vendidos
			
		",(208 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 19.917
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,386,https://perfil.mercadolibre.com.co/CASESHOPCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-523589780-combo-xiaomi-mi-smart-band-4-redmi-airdots-audifonos-orig-_JM,343,37,3,1,2,#523589780,Xiaomi,4,Mi Band,NA,NA
60, Audífonos Sony Noise Cancelling Bluetooth - Wh-1000xm3 ,1.199.900,1.699.000,"
			
			
				
				9
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 99.992
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,10,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-523558745-audifonos-sony-noise-cancelling-bluetooth-wh-1000xm3-_JM,10,0,0,0,0,#523558745,Sony,WH-1000XM3,NA,Over-ear,NA
61, Manos Libres Bluetooth Audifonos Xiaomi Original Auriculares ,49.900,79.900,"
			
				Nuevo
			
			
				
					 - 
				
				87
				vendidos
			
		",(14 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.386
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,6,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-496602808-manos-libres-bluetooth-audifonos-xiaomi-original-auriculares-_JM,4,1,1,0,0,#496602808,Xiaomi,NA,NA,NA,NA
62, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				42
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,4,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-452616230-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,4,0,0,0,0,#452616230,NA,NA,NA,NA,Negro
63, Mini Audífono S530 Manos Libres Inalámbrico Bluetooth ,9.400,NA,"
			
				Nuevo
			
			
				
					 - 
				
				149
				vendidos
			
		",(71 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 783
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.7,3,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514996251-mini-audifono-s530-manos-libres-inalambrico-bluetooth-_JM,1,1,0,1,0,#514996251,NA,NA,NA,NA,NA
64, Audifonos Touch Sumergibles Inalambricos Auriculares Hbq ,159.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				97
				vendidos
			
		",(484 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.439
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://articulo.mercadolibre.com.co/MCO-491837719-audifonos-touch-sumergibles-inalambricos-auriculares-hbq-_JM,NA,NA,NA,NA,NA,#491837719,HBQ,q18s,NA,NA,NA
65, Audifonos Inalambricos Bluetooth Cargador Portatil + Obseq ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				138
				vendidos
			
		",(44 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.992
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.3,3,https://perfil.mercadolibre.com.co/MERCADO+CLICKS,https://articulo.mercadolibre.com.co/MCO-493328726-audifonos-inalambricos-bluetooth-cargador-portatil-obseq-_JM,1,0,1,1,0,#493328726,Apple,NA,NA,NA,NA
66, Audifonos Inalambricos Jbl T110bt Bluetooth Original Negro ,126.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				98
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 3.514
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,12,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-478705563-audifonos-inalambricos-jbl-t110bt-bluetooth-original-negro-_JM,10,1,1,0,0,#478705563,JBL,T110BT,NA,NA,NA
67, Audifono Bluetooth I7 Tws Mini + Base De Carga ,54.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				534
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.8,12,https://perfil.mercadolibre.com.co/MARIACLAUDIAGUEVARAPICO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=dSobqqM56q1ievlVRQ5%2Fqim7sbBdmpzrclq9I9S7NzOi5bj9E%2BoNSp9sNnL5QNY0gj7Ifn4OwrqvECXsPoPzJGS2bxQc5xeS8NBtM9VSbO%2F3LZoBU3bGfuSA1YdeTgtzCyTH9%2FpvkMuMtsODsNGye3QVVtp%2Fwp%2BWP8zQyQieHdzRcia9yiz5%2BvT9BsTBWpLTmIIQxInOzXVE%2FomfMCAdDtSp6ozYQnyHq2szBey2TVoAKbEfmwasNfl2MKQc%2FO%2FMvmFyvpkCGEXxYN9zvP1zMLqDvZBSSXo4R0IhZwbzFOiCmaSW1IYMCmyiJW%2BgvkrRQaojzTn49egdfUnyLcaVuQ4fapFprNEyfiRqp4IZrEDAfuzAAYYPR6N0eXt2H2ZnGAGbggrtK%2FkvzhI8BqS%2F83geqnQsFkaZartGWhHxdoKe8BZBodphbj2S1J%2Fbyvjl%2BCxGIuFfj3vrzqucUHYMf1Tng5TCD1%2Bq4LLG%2B4RMsXrkouqwnYa%2FR0dJj3T9EzZMJDQrXtwXWVhbnnyDJ%2BrT7koeNR%2FEEGxQWbnRJKGhQ8xU0FIHQv%2Bu9EMlwlJmEYsK2vBMMU07WUwtWYTyah82aB5Qs7wlYx198IUTfiLjrTHka%2BkE5FmPH1m%2Bg0cbjDAE0wyfCESt01ZB0WUCpmsIDeFdiG6hW%2BxIH114EEYBdtEnTmEpd%2BEmSXKpKrAgaUNFgmLHfYozS%2F6FaSNql6uBOlYqY8WQbNH4YFl3fAehJql%2B%2BhWNz1LmQKMQ9x4dxiEkI1E2WLBdplLUoGs09ohbHO4zH9Uu96N7zCBrg0mQ04NJd6qdfzfLC21BH9AE4ndFq%2BZSEoU2GHIazTXcSW5Rf%2FfTCkSS5EW6gg9qs3wvpRBsWV4P25iD6SBS%2F05X9yJanLgYGBvpSt0ynYbghetqi8lsii7CyQulSKbMc3KEGurjt1TT9LtgNybC2RFYARmCUQMQY9tafNYZ9L%2FrSLnLCEPgadZ5X6ENTvNVC2m5dKt6Ruby9TUgk1haE6dtXbNRYmN93BCDD5zr6JnAqhwmkZxZKowCwRHMlMZzmf%2FLLIFp5IIKlQMPMYdK4%2FzUsameK86496yTMCU%2BH2afOpmUwEK3knZu%2FIb2hVzJYTSkSa7%2BP88NiCyLXR0V0gL43xLSvqbol5ZF8xqrJbDi85lvPRMSVcD%2BpX99EQBQoNyfuWqkb0jnLUd7HO1n6dPHCoaP55hZA%2FO%2FSum9h2mR9RPZ%2F6zVyl2WBInPH473QCw7clVzGiCoHIUXDUBLP42Nb2mPQ%2BjjEWm8eRc%2FCwjD48WzWPBqB0x175SV9yvbzyU3PKO8p5BiYcNGBpVC0e1cVWS%2Bh7YipNIyUs04NUNaQ85iPgBUou6dJGKLBDwKyc6HRVSIBDapxFEWwBlvF7fGRw9EwM3lMiw6UR8O10aVCPgHNyQbKLSRRssRB6PCQlnIykurTRPvlKJ%2BmBH9lQeWbvsQ1utfOiQMp2Oyn8IwiJaVEsnucoAO3vF25mzV3X4raYzgR96TbRTR2d61VP9R3YDMKrSc%2FZ%2FlWnYly1R9cO9Dhqs5SlcAw%2FvJGOI0LufqcuN9U830AN1%2BSjY9nkLcLnouG87%2FrQFbEJzoJczWPw%3D%3D,6,1,3,0,2,#479550378,NA,NA,NA,NA,NA
68," Audífonos, Auriculares Bluetooth 4.1 Magnéticos, Black ",13.980,NA,"
			
				Nuevo
			
			
				
					 - 
				
				192
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 388
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.0,8,https://perfil.mercadolibre.com.co/INNOVA+IMPO,https://articulo.mercadolibre.com.co/MCO-501798909-audifonos-auriculares-bluetooth-41-magneticos-black-_JM,4,1,2,1,0,#501798909,NA,NA,Magnética Bluetooth,NA,NA
69, Auriculares Inalambricos Bluetooth U8 Tipo Beats + Funda ,50.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				228
				vendidos
			
		",(33 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.167
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.8,18,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-501029711-auriculares-inalambricos-bluetooth-u8-tipo-beats-funda-_JM,14,4,0,0,0,#501029711,NA,NA,NA,NA,NA
70, Audifonos K15 Bluetooth 5.0 Manos Libres Inalambrico ,129.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.606
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://articulo.mercadolibre.com.co/MCO-516073257-audifonos-k15-bluetooth-50-manos-libres-inalambrico-_JM,NA,NA,NA,NA,NA,#516073257,Genérico,K15,NA,NA,NA
