search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Línea,Tipos de parlante,Peso,Conectores de entrada,Color,Tipos de filtros del parlante
873, Parlante Micronics Friendly ,139,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FILIUM360,https://articulo.mercadolibre.com.pe/MPE-433312156-parlante-micronics-friendly-_JM#position=31&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433312156,NA,NA,NA,NA,Woofer,NA,NA,NA,NA
874," Parlante Inalámbrico Logitech Ue Roll Volcano, Bluetooth, ",298,NA,"
			
				Nuevo
			
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432429107-parlante-inalambrico-logitech-ue-roll-volcano-bluetooth-_JM#position=32&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#432429107,Logitech,NA,NA,NA,NA,330 g,NA,Negro,NA
875, Parlante Macetero Led Con Bluetooh Envios Peru ,38,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITAL-PERU,https://articulo.mercadolibre.com.pe/MPE-433001463-parlante-macetero-led-con-bluetooh-envios-peru-_JM#position=33&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433001463,NA,NA,NA,NA,NA,400 g,NA,NA,NA
876, Parlante Inalámbrico Portátil Logitech Ue Wonderboom Dlectro ,249,NA,"
			
				Nuevo
			
			
		",(600 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-433430935-parlante-inalambrico-portatil-logitech-ue-wonderboom-dlectro-_JM#position=34&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433430935,Logitech,NA,NA,NA,NA,408 g,NA,Púrpura,NA
877, Luces Sicodelias Y Parlante Bluetooth Usb Luces Led ,45,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SELLMERX+SAC,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=z2tkwARQSoc6dhkJYQEXBZvThHPDGNLEH18SxO97i0Z7SnU3Yb0%2BHm3YpCeLtDGtgz1PD0QWoEBhXKea1gIgekDbHpOugrrf7VMxD%2FDMHYzF2rzueXHOIHdlz%2B7DKtFlpRG%2FQ9w8lMia7SIGmrvYM5aYiaBmn%2FTYJwBERst5kBLTFgZzUb9KyQB9NtkrfpSMSNkXhJY1ArctNxiMjY5lvAwduG%2F6RUB0qmW1ifRjE5ba1EKcOJ%2FOEeHx3hAG%2FHjEsn7nRYNid2Vm5Bf4FZKfv2PlL7yfNGuj%2BPnPBKsASwtPseuSMFAQpYsxiRkwtGQDAhuEHAFWamP%2FWNtVOpvaV3hM0Z5LgD3cAgY6Kr4EaaZrTlrcDf7lWekeS%2BlBpJnEISupLC341iqR7PMKOdJJLJmPipT8s9Zn0zQxk7KiWbwG7Ul6OFwSMBvZwJqxTMUl1pjJsxG%2BullYtiL%2FAe7PgHAiB%2B3qla90Llbd1G8sP6jdaOrS4rg8qPwkprYe3KSkvdD6pO%2BZEn%2FiMlyAQT2FAmtb2UDmU%2BDbZtnAHwCgND54r5elgeVZAc%2FW%2BHZ2ZRLi9IUfdBsIXVqkivAJgo4lvOr%2FVHSttOIs6YiFVVp2SzTDv9kElqgCwmJfxz0UbwobScoyDP%2FeTQ1BNQm2222j98TjA0gtt%2FCwxiwgBDyEjOgNOHX5AVNsr8fSD2XOdn4gTEtQVIUNOeQrMgDRQuLhUTr3ybYzR34IRTF3XGUkbIm0WrlbW16h61ituisme0%2B3jYaOLiov030qhids7KhHH%2Bj%2B5mZySESyNw%2FZKCsNXnXHcOrC1PqLSxhqgXIzW75NGZVCY4IGZE4ZkHI%2Fgbu6dlWgGZyVKu5UMZmz8Os0nX4FDNHMWyG0yQE99PbBeeBcAgHHsYZ96Fs1%2FK4Rco1UScuP2T53R%2FR%2BeH%2B9DX1O%2BeSZjrS8HlwPkjyYm9kYzTpNXyeFAVqzwObufYAZmq9hVxWtnf0Nhl9IKW52suEhGF1pGaPggYH%2B6kOfecvUflzjM8M1Uw%2FE4NXSPry3B5QIoRa5O4JZcSJfwt0vhDyz3FPAQMm4vXRuPWDdSz0oeEBX42aCAblyp%2FcSFMiIXxTIIr4dhmf6Ir1s9vLtQJANTcA%2FTQ6PE%2B9PRrlCR%2BjEIH2QvZqZCoZKC%2F3hHBOjhyNCZ7GvpbBouzoU9LqniRDljOpQRXwh7eBsuM3GU9fzS9yAi70N1WQNMkvLD8buXv0a99hpP89NNCwBPWDXCzcq4VUT8zKx8a94M%2FLe%2F319FS%2Fe96%2BOm2bBhPm0AnVZmGlBumNIaLzWhImC4pvE5eTYOM1%2BC49e%2BU1QstspNbkeg6GtoJnBogIKVBAQdTp5MENtSgfQPPIas1x37sK%2Femrw0hfCFrEuSSedY7qk6wN%2Blzzm3TwGWqs5X4t0fCXsbz8rmRPZDEba5tKJ2jkw0Wyt0iRMpvrLHzbxdcTaWdAUo%2F8kGGw01HbX6%2BsNI3v5jDfi7BpN1cRpAbhbU6YkSwbo6zc2kz4JBBYgrOay8wXw0UA9a2TZ2o2uaubte4OXv1K6Tc%2Bq28MQ5xP03%2FLpXZH6Xp1BVeFGWpkPTGsp5CqvTGK5CaN2E1VncMgxZZUz50zfhDtgr7HQSRyOHxdSybZ5FES0mbbTlkZlH2%2BCYkmGjz4IU5n1YYDtsCxTeX9KR36KYOmrEJ6Q%2FyzfcME5N8oPIpEMWFP6s272Q1FbPSvs603oSwbMS6KWjLAdxfkq,NA,NA,NA,NA,NA,#433789260,NA,NA,NA,NA,NA,NA,NA,NA,NA
878, Parlantes Inalambricos Maxell Bt-boost Bluetooth Waterproof ,161,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUSTEC,https://articulo.mercadolibre.com.pe/MPE-433626621-parlantes-inalambricos-maxell-bt-boost-bluetooth-waterproof-_JM#position=36&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433626621,NA,NA,NA,NA,NA,NA,Auxiliar,NA,NA
879, Parlante Bluetooth 6w Klip Xtreme Kws-614gd ,135,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-435522475-parlante-bluetooth-6w-klip-xtreme-kws-614gd-_JM#position=37&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#435522475,NA,NA,6 W,NA,NA,250 g,Auxiliar,NA,NA
880, Parlante Halion Bluetooth Activo Recargable 1000w 15 2 Mic ,690,NA,"
			
				Nuevo
			
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-435181194-parlante-halion-bluetooth-activo-recargable-1000w-15-2-mic-_JM#position=38&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#435181194,Halion,ISC,NA,NA,NA,NA,NA,NA,NA
881, Parlante Bluetoh Venta Por Docena Envio Para Provincia ,13,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/23JOSEREVOLLEDO,https://articulo.mercadolibre.com.pe/MPE-432326531-parlante-bluetoh-venta-por-docena-envio-para-provincia-_JM#position=39&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#432326531,NA,NA,NA,NA,NA,NA,NA,NA,NA
882, Parlante Bluetooth Tronsmart Element Blaze 4.2 10 W ,150,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO-PERU,https://articulo.mercadolibre.com.pe/MPE-437811272-parlante-bluetooth-tronsmart-element-blaze-42-10-w-_JM#position=40&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#437811272,NA,NA,10 W,NA,NA,NA,NA,NA,NA
883, Xiaomi Mi Bluetooth Speaker - Parlantes Xiaomi Bluetooth 4.0 ,140,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437835531-xiaomi-mi-bluetooth-speaker-parlantes-xiaomi-bluetooth-40-_JM#position=41&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#437835531,Xiaomi,Mi Bluetooth Speaker,6 W,Mi,NA,200 g,"Plug, Lector SD",Azul,Activo
884, Parlantes Xiaomi Mi Bluetooth Speaker - Bluetooth 4.0 ,140,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437835539-parlantes-xiaomi-mi-bluetooth-speaker-bluetooth-40-_JM#position=42&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#437835539,Xiaomi,Mi Bluetooth Speaker,6 W,Mi,NA,200 g,"Plug, Lector SD",Azul,Activo
885, Parlantes Subwoofer Cyclon Ha-271bt Halion Pantal Usb Sd Fm ,130,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436235350-parlantes-subwoofer-cyclon-ha-271bt-halion-pantal-usb-sd-fm-_JM#position=43&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#436235350,NA,NA,NA,NA,Subwoofer,NA,NA,NA,NA
886, Oferta Parlante Bluetooth Para Ducha Resistente A Agua ,24,NA,"
			
				Nuevo
			
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONATECPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-426609632-oferta-parlante-bluetooth-para-ducha-resistente-a-agua-_JM#position=44&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#426609632,NA,NA,NA,NA,NA,NA,NA,NA,NA
887, Parlantes Jbl Playlist 150 Bluetooth Origtinal ,670,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MYJ+C%C3%81NEPANEGOCIOS,https://articulo.mercadolibre.com.pe/MPE-430871922-parlantes-jbl-playlist-150-bluetooth-origtinal-_JM#position=45&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#430871922,JBL,Playlist,30 W,NA,NA,NA,NA,NA,Activo
888, Parlante Motorola Z Nuevo ,279,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ADVANCEL+ACCESORIOS,https://articulo.mercadolibre.com.pe/MPE-431625516-parlante-motorola-z-nuevo-_JM#position=46&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#431625516,JBL,soundboost 2,NA,NA,NA,NA,NA,NA,NA
889, Parlante Jbl Flip 4 ,375,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/ADVANCEL+ACCESORIOS,https://articulo.mercadolibre.com.pe/MPE-431656403-parlante-jbl-flip-4-_JM#position=47&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,7,2,0,0,0,#431656403,JBL,Flip 4,16 W,Flip,NA,NA,NA,NA,Activo
890," Mini Parlante Inalámbrico Portátil Logitech X50, Bluetooth ",99,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432429247-mini-parlante-inalambrico-portatil-logitech-x50-bluetooth-_JM#position=48&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#432429247,Logitech,X50,3 W,NA,NA,NA,Auxiliar,Azul/Verde,Activo
891, Parlante Portatil Behringer Mpa200bt Bluetooth 200w 8'' 2ch ,1440,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELSHADDAI+STORE,https://articulo.mercadolibre.com.pe/MPE-436395293-parlante-portatil-behringer-mpa200bt-bluetooth-200w-8-2ch-_JM#position=49&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#436395293,Behringer,Mpa200bt,NA,NA,NA,NA,NA,NA,NA
892, Parlantes Micronics Fiero - Mic S7000bt ,160,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433523290-parlantes-micronics-fiero-mic-s7000bt-_JM#position=50&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433523290,NA,NA,NA,NA,NA,NA,NA,NA,NA
893, Parlantes Micronics Quantum - Mic S7502-2bt ,200,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433543141-parlantes-micronics-quantum-mic-s7502-2bt-_JM#position=51&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#433543141,NA,NA,NA,NA,NA,NA,NA,NA,NA
894, Parlante Cafini Con Bluetooth Recargable Con Micrófono Vinch ,65,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NAPOLEONGARCI,https://articulo.mercadolibre.com.pe/MPE-436171924-parlante-cafini-con-bluetooth-recargable-con-microfono-vinch-_JM#position=52&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#436171924,Cafini,NA,NA,NA,NA,NA,NA,NA,NA
895, Parlante De Sonido 10w X 2 Bluetooth Estéreo Tf 32gb 2019 ,249,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HEINEROSORIO,https://articulo.mercadolibre.com.pe/MPE-436217784-parlante-de-sonido-10w-x-2-bluetooth-estereo-tf-32gb-2019-_JM#position=53&type=item&tracking_id=80048d4e-6dd6-47d1-b27c-26e55fcd69fc,NA,NA,NA,NA,NA,#436217784,NA,NA,10 W,NA,NA,821 g,NA,NA,NA
896, Parlantes Subwoofer Boxer Halion 200w Usb Sd Fm Bluet Karok ,355,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436242857-parlantes-subwoofer-boxer-halion-200w-usb-sd-fm-bluet-karok-_JM#position=1&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#436242857,NA,NA,200 W,NA,Subwoofer,NA,NA,Negro,NA
897, Parlante Bluetooth Portatil Huawei Modelo Cm51 Speaker ,170,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-437537807-parlante-bluetooth-portatil-huawei-modelo-cm51-speaker-_JM#position=2&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#437537807,Huawei,NA,NA,NA,NA,NA,NA,NA,NA
898, Parlante Portatil Bluetooth Sony Extra Bass Srs Xb31 ,520,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-437619519-parlante-portatil-bluetooth-sony-extra-bass-srs-xb31-_JM#position=3&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#437619519,Sony,SRS-XB31,NA,EXTRA BASS,NA,NA,NA,NA,Activo
899, Parlantes Micronics Becker - Mx 205bt Portatil ,100,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433382222-parlantes-micronics-becker-mx-205bt-portatil-_JM#position=4&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#433382222,NA,NA,NA,NA,NA,NA,Auxiliar,NA,NA
900, Parlante Bluetooth Super Portátil 2watts ,65,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NANDOXSM,https://articulo.mercadolibre.com.pe/MPE-436812748-parlante-bluetooth-super-portatil-2watts-_JM#position=5&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#436812748,NA,NA,2 W,NA,NA,NA,NA,NA,NA
901, Parlante Inalambrico Portable Teros ( Te-6020n ) Negro | 25w ,170,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YURIKODIANETOLEDOMANJO,https://articulo.mercadolibre.com.pe/MPE-436981338-parlante-inalambrico-portable-teros-te-6020n-negro-25w-_JM#position=6&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#436981338,NA,NA,25 W,NA,NA,NA,NA,NA,NA
902, Jbl Xtreme 2 Parlante Acuatico Bluetooth Harman - Dlectro ,940,NA,"
			
				Nuevo
			
			
		",(165 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-437104989-jbl-xtreme-2-parlante-acuatico-bluetooth-harman-dlectro-_JM#position=7&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#437104989,NA,NA,NA,NA,NA,NA,NA,NA,NA
903, Jbl Charge 4 - 30w- Parlante Bluetooth Sellado - Dlectro ,539,NA,"
			
				Nuevo
			
			
		",(40 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-437104968-jbl-charge-4-30w-parlante-bluetooth-sellado-dlectro-_JM#position=8&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#437104968,JBL,Charge 4,30 W,NA,NA,NA,NA,NA,Activo
904, Altavoz Parlante Bluetooth 15w Tronsmart Pixie Super Bass ,200,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOTECH+PERU,https://articulo.mercadolibre.com.pe/MPE-432899300-altavoz-parlante-bluetooth-15w-tronsmart-pixie-super-bass-_JM#position=9&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#432899300,Tronsmart,NA,15 W,NA,NA,530.3 g,NA,Gris oscuro,NA
905, Parlante Pantro Ha-834bt Subwoofer 2.1 Power 120w Radio Fm ,265,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PCGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433163718-parlante-pantro-ha-834bt-subwoofer-21-power-120w-radio-fm-_JM#position=10&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#433163718,NA,NA,120 W,NA,Subwoofer,NA,NA,Negro,NA
906, Parlante Bluetooth Motorola Sonic Play 100 Negro ,115,NA,"
			
				Nuevo
			
			
		",(900 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-434356694-parlante-bluetooth-motorola-sonic-play-100-negro-_JM#position=11&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#434356694,Motorola,NA,8 W,NA,NA,NA,NA,NA,NA
907, Parlantes Halion Ha-2016 6.5 C/bateria ,210,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436327986-parlantes-halion-ha-2016-65-cbateria-_JM#position=12&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#436327986,NA,NA,NA,NA,Subwoofer,NA,NA,Negro,NA
908, Parlante Bluetooth Tronsmart T6 Plus 40w Powerbank+funda ,309,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437173143-parlante-bluetooth-tronsmart-t6-plus-40w-powerbankfunda-_JM#position=13&type=item&tracking_id=03bb1012-603a-46a0-a823-bace3bb68e44,NA,NA,NA,NA,NA,#437173143,Tronsmart,NA,40 W,NA,NA,NA,NA,Negro,NA
