search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Marca,Modelo,Tipos de filtros del parlante,Conectores de entrada,Tipos de parlante,Color,Potencia de salida (RMS)
898, Parlante Portátil Bluetooth Mackie Freeplay Live + Garantía ,1999,NA,0,5,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMAACOUSTICWORKSEIRL,https://articulo.mercadolibre.com.pe/MPE-433940507-parlante-portatil-bluetooth-mackie-freeplay-live-garantia-_JM,NA,NA,NA,NA,NA,#433940507,NA,NA,NA,NA,NA,NA,NA,NA
899, Parlante Get Together Mini Em-ja013-sb House Of Marley ,469,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SERPROCTI+SAC,https://articulo.mercadolibre.com.pe/MPE-434916750-parlante-get-together-mini-em-ja013-sb-house-of-marley-_JM,NA,NA,NA,NA,NA,#434916750,NA,House of Marley,NA,NA,NA,NA,NA,NA
900, Parlante Nuke Bluetooth Portatil Y De Alta Potencia ,60,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NANDOXSM,https://articulo.mercadolibre.com.pe/MPE-426191491-parlante-nuke-bluetooth-portatil-y-de-alta-potencia-_JM,NA,NA,NA,NA,NA,#426191491,NA,NA,NA,NA,NA,NA,NA,NA
901, Ofertaunica! Parlante Inalámbrico Xiaomi Mi Pocket Speaker ,135,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434593828-ofertaunica-parlante-inalambrico-xiaomi-mi-pocket-speaker-_JM,NA,NA,NA,NA,NA,#434593828,NA,NA,NA,NA,NA,NA,NA,NA
902, Parlante Bluetooth Acuático Manos Libres Micrófono Isc ,29,NA,15,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-418866806-parlante-bluetooth-acuatico-manos-libres-microfono-isc-_JM,NA,NA,NA,NA,NA,#418866806,200 kg,GN,ISC,NA,NA,NA,Verde lima,NA
903, Moto Z2 Play 64gb 4gb Ram+ Mod Parlant Libre De Fabrica Gris ,1239,NA,0,901,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/TOUCHKING+PERU,https://articulo.mercadolibre.com.pe/MPE-432708125-moto-z2-play-64gb-4gb-ram-mod-parlant-libre-de-fabrica-gris-_JM,1,0,0,0,0,#432708125,145 g,Motorola,Z2 Play,NA,NA,NA,Gris,NA
904, Parlante Multimedia Bluetooth Karaoke + Microfono 80 W ,269,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-426193442-parlante-multimedia-bluetooth-karaoke-microfono-80-w-_JM,NA,NA,NA,NA,NA,#426193442,NA,NA,NA,NA,NA,NA,NA,NA
905, Parlantes Genius Sp 920bt Black Bluetooth Alimentacion Mic ,103,NA,NA,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LOGINSTORELOGINSTORE?brandId=21,https://articulo.mercadolibre.com.pe/MPE-427245119-parlantes-genius-sp-920bt-black-bluetooth-alimentacion-mic-_JM,NA,NA,NA,NA,NA,#427245119,307 g,LoginStore,NA,NA,NA,NA,NA,NA
906, Parlante Bluetooth Nebula Ha-q54 100w C/bateria Usb-sd-fm-bt ,150,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243528-parlante-bluetooth-nebula-ha-q54-100w-cbateria-usb-sd-fm-bt-_JM,NA,NA,NA,NA,NA,#436243528,NA,NA,NA,NA,NA,NA,NA,NA
907, Parlantes Aura Box - Altavoz (manos Libres) ,160,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436354527-parlantes-aura-box-altavoz-manos-libres-_JM,NA,NA,NA,NA,NA,#436354527,NA,NA,NA,NA,NA,NA,NA,NA
908, Parlantes Subwoofer Urano Halion 150w Usb Sd Fm Bluet Kara ,290,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436242352-parlantes-subwoofer-urano-halion-150w-usb-sd-fm-bluet-kara-_JM,NA,NA,NA,NA,NA,#436242352,NA,NA,NA,NA,NA,Subwoofer,Negro,150 W
909, [ ] Parlante Logitech Ue Wonderboom Bluetooth Fireball Red ,250,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-436649427--parlante-logitech-ue-wonderboom-bluetooth-fireball-red-_JM,NA,NA,NA,NA,NA,#436649427,NA,Logitech,NA,NA,NA,NA,NA,NA
910, Blitzwolf Bw-f3 Parlante Bluetooth Ipx5 Bs3 Productostech ,169,NA,10,94,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRODUCTOSTECH,https://articulo.mercadolibre.com.pe/MPE-425301201-blitzwolf-bw-f3-parlante-bluetooth-ipx5-bs3-productostech-_JM,NA,NA,NA,NA,NA,#425301201,NA,NA,NA,NA,NA,NA,NA,NA
911, Parlante Apple Homepod Huancayo Blanco Negro Nuevo ,1999,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KITTY1PQ,https://articulo.mercadolibre.com.pe/MPE-432902729-parlante-apple-homepod-huancayo-blanco-negro-nuevo-_JM,NA,NA,NA,NA,NA,#432902729,NA,Apple,HomePod,Activo,NA,NA,NA,NA
912, Parlantes Bluetoh Envio Provincia ,13,NA,1,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REVOLLEDO2323,https://articulo.mercadolibre.com.pe/MPE-433240657-parlantes-bluetoh-envio-provincia-_JM,NA,NA,NA,NA,NA,#433240657,NA,NA,NA,NA,NA,NA,NA,NA
913, Parlante Recargabje Kareoke Bluetooth Maxtron Bazooka Lince ,289,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARKETLINCE,https://articulo.mercadolibre.com.pe/MPE-431448659-parlante-recargabje-kareoke-bluetooth-maxtron-bazooka-lince-_JM,NA,NA,NA,NA,NA,#431448659,NA,NA,NA,NA,Auxiliar,Woofer,Verde lima,NA
914, Parlante Logitech Z607 5.1 160v Itelsistem ,390,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ITELSISTEMSAC,https://articulo.mercadolibre.com.pe/MPE-435484428-parlante-logitech-z607-51-160v-itelsistem-_JM,NA,NA,NA,NA,NA,#435484428,NA,Logitech,NA,NA,RCA,NA,NA,NA
915, Parlante Jbl Charge 4 Acuatico Bluetooth Portatil By Harman ,499,NA,1,298,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELEAZARALATAMARINO,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=nE%2B9npxVdbGzBvBwsxoXS31%2BQDf85dhd0pKSX1PuwJWFG8IfC4PYmDybAwt2dYR1fatMYynoSMYClL62r1cgxa6lfBGIgljgTKl3gSif5MI4%2BTrbGqywmouHZayHzfSWLkXtbxO2eWvZrcMorKVw5nLs427CB3khgcSjqrhUuSy1h4cFl%2Bxj2GUg%2BevXlMny9BfCpgxDz%2BDvEwk%2Bi%2FIgh9crYgyD9sURlp7iJa9in9tzdbk4DR6yhRySXIbZuQxz6kA8GaPtDUWSKD%2F5ym%2F3PFd9avn3Qv1z5IzWyQrVMb%2BpjufxTy%2BfbIKre8eYG03MwAEHd0fnxnx3gAftO9hrRTvUNOD2jxeEVqPJzFO59ziZl3VyugTjLDWWHvU%2BnLsQTsbeb%2BXZDH%2Bz1%2Fl%2BUCBGAM904SfccQhWD1ONJTgABTRhAocdliD1RauFMd6NdSapjrzMtEZhZ%2F55%2BLU8wnbclLiYwOnAY98rrWAJTS9UdwcJsfzMdX%2Fcn8oeFHsblZJKFHh2qFqVimeLVmCwUHlwUn8awpfoxwt0Bl%2F0l4i0NYalHpmfcGz%2BnC%2FVa1NpKq%2BTI5vrJxE%2Bh%2FodVOF%2BRz2LI%2B4s2laVYx2Vp46gvbcD2UO3c4ZLMuZGuBMZmeEGjBSMZin3dtOn8p4vLAe2ec%2FmUxmQA6NBz2BCaat6seBIrjZdj3Bes8jUq4b6iAl7nXT1FXK%2FgWHTFcXMVjKQOVbcyolhbVutMhCVdsUwwropaHHniHzTp%2B6baD4g1lJ9MsC9GFFcY8TCrwDWw4af0bVFTASPCNl044WfZ4HAuVMt3zexJ6A7jv9qXcHTYRilM1G8ldqYriehvTiuGeDpM52M%2BjYJ66UnH5d3q9qJTguMaieKt4GgZ7pBm%2BtzDljuAdWK36s%2FDqvLleN%2FvXO7DE21ECqp09lJHan4u6erZqeoS8uKwEIL%2BQ7pOmr%2FnofUal0eSCeflLtH4Ya4NrDM%2BG5vz4Y355iBU6I515ZSUZDVL3INoJs%2BBPNd1ZLkYojAiZGwlsXt21uE1OEE9ApiObFefSo2%2Bk2ybCyRZZi5uc%2BlUS6awiyaKOcXkUlc4Z2vpsTcsrYyNmyvsUX6jFEhSWys9Ilvz4v03mvmWQ%2FIrpRwD580igYgi43G57uwmijpftJi9yx9gPIXi85mS%2FtElGEyz%2BpH95cwJa5pouXmugVTgob07GCVArc51uDBU4lhj%2BQBssvolYt%2BBqug19MVgb%2B%2BZFR6LDgnteDwo5LtfuUG%2ByLPG1nmJOzGLPCj5KXR%2FUs9RWmgGiqEfy6sQaXMXf4vjK2JC%2BkqqhH%2FOzSkW51QWAwv%2B%2BL%2FP3BOR5EY6fgHXV1NMjb2p9UcnJQ8Xn2UXC9bcadpB2%2FasQe5JYoVLR4gvIThUhCyO%2FeX9xj%2F7U3hhw23IY37aLIy7WIr8bexLiAT3RJUHHljcGHAOKuFTwgeWuD7rnrCRm%2FD0%2Bu8Ise%2F5GPwh7PFC7aFJ%2B1A56VKYtxoSS2mLcYkfXWqo6EhxJeg98hNPjuch8oC2tMJ%2Bz9hCh1RFqo9wko8AsbpptMtQxWHp2%2BYU%2F%2FmQGA49Wrq1jWYqcSI8Aw6jFIfWHOkUSG9oaJ5txooQepasYZxfyhLkVcFGMLGOdb1Vs748rJnpqByQQ%3D%3D,NA,NA,NA,NA,NA,#437378262,NA,JBL,Charge 4,Activo,NA,Woofer,NA,30 W
916, Parlante Portátil Gama Profesional Bluetooth Marca Dell ,259,NA,0,40,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTADOR912Y285Y067,https://articulo.mercadolibre.com.pe/MPE-432590498-parlante-portatil-gama-profesional-bluetooth-marca-dell-_JM,NA,NA,NA,NA,NA,#432590498,NA,NA,NA,NA,NA,NA,NA,NA
917, Parlante Altavoz Bluetooth Perrito Bailarin ,35,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENYAN+MENDES,https://articulo.mercadolibre.com.pe/MPE-434605168-parlante-altavoz-bluetooth-perrito-bailarin-_JM,NA,NA,NA,NA,NA,#434605168,NA,bluetooth,NA,NA,NA,Super tweeter,NA,5 W
918, Parlante Bluetooth Radio Fm Peluche Darth Vader Ingreso Usb ,88,NA,0,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENERGYZONE_MIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-434644555-parlante-bluetooth-radio-fm-peluche-darth-vader-ingreso-usb-_JM,NA,NA,NA,NA,NA,#434644555,NA,NA,NA,NA,NA,NA,NA,NA
919, Parlante Jbl Boombox Resistente Al Agua Bluetooth Nuevo ,1439,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELEAZARALATAMARINO,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=5e%2BSxUXXxdxe0kn%2FBiEOs8JZeXhlRCr86ZmWsrX72r20PIKk532k1L4zGUDIh6DZTzEPYFVfVRGLGF6ZET8vQT%2FVUMwUw42SeylQNfDuDbYG4hna9SW1QO6Gr4el6%2FuQ%2B8qRtzCKTAIRwd%2BEDepWs794zLlZnlmbPQ%2B%2BIZpm7nfu17A6HmvIBGyloIHuLG522xbtNd%2Fc5BdC10d03Krb%2F0PbtPb0fBvzD46y6KL%2BQNQ7WQUJ4NjgmxUYXX9FV4sIfZ41CbWOY3eMKVX6Sq8Ayxs445V5xBd%2BXbb1dA1QLC4rx5D1XnPCoTUW6Dg0i1LZNCvm8eFYscxLhj8wzxfiSkpONmXUkQ57NzEGypdfO55QNLWidmRKk7rJ9EYCJeboRcUxNnzfD341S%2BMLqhLV8xpJP7XqAMHXcCAeNdCKEbDhHgijexDxppxYkVO1FCE9ewlCw5enK41AENoR10KmxwHEvxQPkhub%2BdJzhsDnTXA3CpEi2J45hFZQxs9%2Bm1wJw%2BroYvSdIRfpi4jCBkaVTdvRkz5udS22%2F2Bxzwfqun1GTm5eHwHtR4iLeohpDx58CJDfjLjVbur%2F94wPE8r7C6COzBiescHsHNqwneirveyHrKxifd6%2FP%2F63P87QwDh4sQ%2FYRDUFFiGyV3su16FRJ69RxzOQXs%2B1tzztHdCUVGjs8rJC7MuO2QsrX27rSCzuj9TLm1xxQa5lfoxEbX8GhaiFLUmXFHVo3oSH9%2FmVW0jjiVzoNkaa18fFUuRxamv3MrpVegymR85WC4mNn7XyqpGmGhqzXym3PUWsbyMrK4B1AFNUJevvH%2BKhHVJ%2FKSQ2K9DEuUm6IlCSPEOy2cGyj3dIvgWYLZtutkWSzghsXW8xAGeNUW9nymOWvNOJyEtwiKQyAOVDO0oH26TxBrugYzsrUXCRZjXZ%2FhMW9xNQZAQnb0A0D9ODPJRJxrbUw8dt0gEMb5E6ZOPNuudod1%2FxI%2FwEhhNmaaL7SqvIPJiQpgyvcFP4EfYiHIFsc5mw1rVU5KLiAxmlPkfB7%2Ber4KrUygH6i1%2FdCU1U%2BhfwmKuOx%2Bv7GuACCZdCbHTAeVq8z0ao1bYVWDyFolaZ6eHsYpJgkjZZ1GR2s9I67hm7Jssnx%2BTIQquUk7ZXuyaSlfHAs83wwmTV5GNYYaI7LAw9%2Bkkj1R0Pdy3Swv3nqlfL37FIwOMj05kBRQ9Axm166bCcoN9np991%2FYXev1CA4liWVMXXmOCu3HTZqU8TOyRRYSE151fH9IKSFo6nJ9MWXXrBIZjBF2oNaA1JZ%2F1uCHQzV9v%2B7ZUXa2p%2F1rDMFy0hYp99liWhPEChJzXEpx2IEbtKzKp2IRwmOQRTn9efcZr%2BSBSz%2BGTPbGaJPt1P8%2F487CSxhheJ8mMqbyR%2FvD%2FTB55Q2cVbR0AvHRCV9wPig5EAA8R6r%2F92Fo8QC5Q5dY2vePb4PNddd2f2RjDqSacFGdLb%2BMZ63%2BhLPdWC7Bdw3g4S1RzYANUNJ1N4AVyQ3SniCqhK0Hba5aPz5MTGJIK2ECxKXufZbXln8JaYyPTtT2KJafycoJgmN8%2FKmjddg9vXOcbFLKPtNJOXqSDeM836juWB2cNsrV1%2F6L2%2FgBmQHVhiW6ofpEo3d%2BlnZ18OOFtw,NA,NA,NA,NA,NA,#435772155,NA,JBL,Boombox,Activo/Pasivo,NA,Tweeter,NA,60 W
920, Parlante Iblue Bluetooth Foco Led Disco Night ,84,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436495099-parlante-iblue-bluetooth-foco-led-disco-night-_JM,NA,NA,NA,NA,NA,#436495099,NA,i-Blue,NA,NA,NA,NA,NA,NA
921, Parlante Karaoke Portatil Bluetooth Urbano+ Microfono Gratis ,125,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AHORAONUNCA1978,https://articulo.mercadolibre.com.pe/MPE-431844180-parlante-karaoke-portatil-bluetooth-urbano-microfono-gratis-_JM,NA,NA,NA,NA,NA,#431844180,NA,NA,NA,NA,NA,NA,NA,NA
922," Parlante Inalámbrico Portátil Teros Te-bs201, Bluetooth, Usb ",139,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-426890554-parlante-inalambrico-portatil-teros-te-bs201-bluetooth-usb-_JM,NA,NA,NA,NA,NA,#426890554,NA,NA,NA,NA,NA,NA,Negro,NA
923, Bose Soundlink Revolve+ Bluetooth Parlante Alta Fidelidad ,1499,NA,3,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALTAPATAGONIAEXIM,https://articulo.mercadolibre.com.pe/MPE-429015444-bose-soundlink-revolve-bluetooth-parlante-alta-fidelidad-_JM,NA,NA,NA,NA,NA,#429015444,NA,Bose,Revolve+,Activo,NA,NA,NA,NA
924," Parlantes Intense Devices Idc617u-mf35 150 Rms, Bluetooth, ",255,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432250198-parlantes-intense-devices-idc617u-mf35-150-rms-bluetooth-_JM,NA,NA,NA,NA,NA,#432250198,NA,NA,NA,NA,NA,NA,NA,NA
925, Parlante Jbl Go 2 - Altavoz - Para Uso Portátil ,170,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,4.8,15,http://perfil.mercadolibre.com.pe/SATIAGOTEJADACHACON,https://articulo.mercadolibre.com.pe/MPE-432560362-parlante-jbl-go-2-altavoz-para-uso-portatil-_JM,12,1,1,0,0,#432560362,184 g,JBL,GO 2,Activo,NA,NA,NA,3 W
926, Microcomponente Parlante Panasonic Sc Ua3 300w One Box Nuevo ,570,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AUDIO77,https://articulo.mercadolibre.com.pe/MPE-434141813-microcomponente-parlante-panasonic-sc-ua3-300w-one-box-nuevo-_JM,NA,NA,NA,NA,NA,#434141813,6 kg,Panasonic,NA,NA,NA,NA,NA,NA
927, Parlante Bluetooth Sonido Intenso. Por Mayor. Resistente ,25,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOCE9013499,https://articulo.mercadolibre.com.pe/MPE-432743838-parlante-bluetooth-sonido-intenso-por-mayor-resistente-_JM,NA,NA,NA,NA,NA,#432743838,NA,NA,NA,NA,NA,NA,NA,NA
928, Parlante Pantro Ha-834bt Subwoofer 2.1 Power 120w Radio Fm ,265,NA,0,3,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PCGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433163718-parlante-pantro-ha-834bt-subwoofer-21-power-120w-radio-fm-_JM,NA,NA,NA,NA,NA,#433163718,NA,NA,NA,NA,NA,Subwoofer,Negro,120 W
929, Parlante Inalambrico Logitech Ue Megaboom Plum Bluetooth N ,549,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LOGINSTORELOGINSTORE?brandId=21,https://articulo.mercadolibre.com.pe/MPE-427245196-parlante-inalambrico-logitech-ue-megaboom-plum-bluetooth-n-_JM,NA,NA,NA,NA,NA,#427245196,877 g,LoginStore,NA,NA,USB,NA,Púrpura,NA
930, Parlante Portátil Bluetooth Marley Chant Mini Garantía Real ,155,NA,1,11,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-431979699-parlante-portatil-bluetooth-marley-chant-mini-garantia-real-_JM,NA,NA,NA,NA,NA,#431979699,NA,NA,NA,NA,NA,NA,NA,NA
931," Parlante Inalámbrico Logitech Ue Wonderboom Lilac, Bluetooth ",276,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432429069-parlante-inalambrico-logitech-ue-wonderboom-lilac-bluetooth-_JM,NA,NA,NA,NA,NA,#432429069,408 g,Logitech,NA,NA,NA,NA,Púrpura,NA
932, Parlante Maceta Florero Suena Al Tocar Led Bluetooh Musica ,39,NA,5,94,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SPORTECH+BALHER,https://articulo.mercadolibre.com.pe/MPE-431289561-parlante-maceta-florero-suena-al-tocar-led-bluetooh-musica-_JM,NA,NA,NA,NA,NA,#431289561,NA,NA,NA,NA,NA,NA,NA,NA
933, Parlante Skill Bluetooth Barril Micro Usb Radio Rosado ,45,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-435394754-parlante-skill-bluetooth-barril-micro-usb-radio-rosado-_JM,NA,NA,NA,NA,NA,#435394754,NA,NA,NA,NA,NA,NA,NA,NA
934, Parlante Bluetoo (ha-m1) Luces Led Negroc/naranja Rojo (20w) ,59,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243316-parlante-bluetoo-ha-m1-luces-led-negrocnaranja-rojo-20w-_JM,NA,NA,NA,NA,NA,#436243316,NA,NA,NA,NA,USB,Subwoofer,NA,NA
935, Parlante Murcielago Ha-77bt 80w C/bateria Usb-sd-fm-bt Subwo ,130,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243340-parlante-murcielago-ha-77bt-80w-cbateria-usb-sd-fm-bt-subwo-_JM,NA,NA,NA,NA,NA,#436243340,NA,NA,NA,NA,USB,Subwoofer,NA,NA
936, Luces Sicodelias Y Parlante Bluetooth Usb Luces Led ,45,NA,0,99999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SELLMERX+SAC,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=FN2pFSmuH7t2pn2lp0Mdxbkh0zWIIOQepWWRMvum9SvwWvVODh7KM9P8OfAuyFaxE%2Bh%2B1CX%2FYyBXjiEFpQItHPML7og5SJYU4Q2uEjXtBIZewFAt1P%2F3mKPqjCIQi9HhW7FBNjfr6isBsXwBKMS5l%2FWWpM2xRyem%2BTjzRjfK2rlVZqU1MYgcmJ%2BMiqJXFoRJ6q3UKzEHKeA86%2FuIP%2Bwm1qr7u8daTQGrKCWIr%2BD2uY2kU9w0XVTqGTh5ZS9i6Ztb4ZySwEqgZ7FVsjmvkFa0ARKo7uDZvFIKGCEcu2Ya6YVbTLtG5afJGH264xqD%2BMUBsp1oq9WlwBjBT4b8BFfhxpxW8Au4h%2FnpqllQgUjo2wu0HnLiisO0H5woOvEqui1GzMzV7yQFHy%2Ba2J1hTV%2Bn%2Bk3foq2rxEqB9J95aC88RbDcwljMHkzpviZDGDXVUV3As6ZPty%2F1Q6m3ioGpVKxGBgXcw7BRJnBGGz3%2F3gy9jih2uDrKjdTAObiBg2cW%2BfjObOX5m%2B8wmdyQsAC6O0P4ZyrrQf2ifCvPtH%2BGDA7SS%2FTwkiujII1QeGYyaHHz%2Fqi6ALpBs2pDmXhMYplF8V0OmrmyutsGyd0ORH9tiDrp1GT%2BxTWTwwed2SEcW3VKlpUsbGDqtygc3AfG%2FaccrsC2qE5YhIjnHXqBAZze4VA5JQhK2nD7DmVxdgtYuOE%2BGHNQ9ODFB%2Fc%2BYUNE64%2BSsiVuZiN9OHfgXc6SfGOfk6humotpsKcPAaTHZtaDnoiSBJJPUugohKsppb5FgUUklaoToGFtGCCXDD9%2BkPOqNp19vNg9wpU58WydLTDIXbpkXoX%2BxHePq%2BZu5gDrHQoXl1%2FfP%2FRqnS0%2FuFFEPqqBTrSAw9HF7HNRr2VfdZYs7uJ8tl8LDFaaJ%2F303cZofSOHSQjXLZX8qO%2FsLRljxFWpceKoQFUFr5415jfvYFrX90CWlm7NH9NB0t3Mq%2FCpoaDGynfU7Tn7RoatpXBrszLpUpJjp3cDyws2sDyBXdRXJNOVjti7zIw6WqeVDiybqzT96D%2B2JFVu4zfDy56huNLq4GHai4rkhp%2BcKz4nYWVZsYMcJzD6HNe7Us1ovPkyStQ9aXFMc7MQ9XmVKS7f%2F5gMSiS6%2FPIUZ590dut1Lm7JayBNXynHDni5nchSkc0Hpdo3bsKwBYndDS3LCoaypRshbhIPmn9090Xy40Gf0gTvmX5QViCrxyEtsr1Gaop3XKshtzps1tRXKy%2B73kalESpA94imqltCcEF7i3LQZgaJyed7TDlPurtL%2B6myU5J5gc3UnQDQHyeMTDMn1sxxpubsVGRNiOm56KFdJ0UVkNrw0tbACQhYRVMFJ2PpuvHHbztRRQDYtjK5RGkRB8qfCLgoMkz9BDln50thVIUUPC3a%2BPflZ2hZyXtUpIrMet02kBzaHDS6WxxHtSJuSi4mKYumpvue4UxFpptd1D3JU6IrSmEWNdcvF1TEhGeLmy6TKEqslJAoILQh4dweqQLF%2B3jcKrgS1V4Of%2BV2KzPeBhdVICBFm5pnSaP1GX81DzefxbAEg2R5XcEL4TDxJwIvIT98EDyh5bGX6YzGBcl%2BcjszeuNwb2LvqmqAHEICfMb6805OIv6JNm63K0nNhd4%3D,NA,NA,NA,NA,NA,#433789260,NA,NA,NA,NA,NA,NA,NA,NA
937, Parlante Bluetooth Recargable Sd/radio/usb ,75,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PLUSTONER+SAC,https://articulo.mercadolibre.com.pe/MPE-436742875-parlante-bluetooth-recargable-sdradiousb-_JM,NA,NA,NA,NA,NA,#436742875,NA,JBL (Generico),NA,NA,USB,NA,NA,NA
