search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
531, Capa Case Capinha Iphone 7plus/ 8plus Supreme Luxo+ Pelicula ,24,NA,"
			
				Novo
			
			
		",(2 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 618
		
		 sem juros
		
	

	
		",18,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POWER.CELULARES,https://produto.mercadolivre.com.br/MLB-1082925090-capa-case-capinha-iphone-7plus-8plus-supreme-luxo-pelicula-_JM,NA,NA,NA,NA,NA,#1082925090,Apple,IPhone 7 Plus iPhone 8 Plus,case Power,Capa Luxo,Braçadeira,TPU/Policarbonato
532, Capinha Capa Casca De Ovo Ultra Slim iPhone 6 6s 6 Plus 7 8 ,26,NA,"
			
				Novo
			
			
		",(60 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 591
		
		 sem juros
		
	

	
		",91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALL_MIX,https://produto.mercadolivre.com.br/MLB-1061522144-capinha-capa-casca-de-ovo-ultra-slim-iphone-6-6s-6-plus-7-8-_JM?searchVariation=26296311534,NA,NA,NA,NA,NA,#1061522144,Apple,IPHONE 5 5s 6 6S 7 8 e Iphone X,H'maston,CASCA DE OVO,ULTRA FINA,Silicone
533, Capinha Flores Rosas Capa Preta Com Nome iPhone 8 Plus ,22,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188994844-capinha-flores-rosas-capa-preta-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188994844,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
534, Capinha Os Vingadores Thanos Avengers - iPhone 8 8 Plus ,33,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 563
		
		 sem juros
		
	

	
		",63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1064259437-capinha-os-vingadores-thanos-avengers-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1064259437,Apple,Iphone,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
535, Capinha Com Nome Amor Rosa iPhone 8 Plus ,29,NA,"
			
				Novo
			
			
		",(33966 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1089536608-capinha-com-nome-amor-rosa-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1089536608,Apple,IPHONE 8 PLUS,CELLWAY,AMOR ROSA,FLEXIVEL,Silicone
536, Capinha Minnie Mickey Mouse - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021243484-capinha-minnie-mickey-mouse-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021243484,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
537, Capa Capinha iPhone 8 7 - Plus X Xs Anti Impacto Logo Apple ,28,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 578
		
		 sem juros
		
	

	
		",78,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SOUZAMARCIA15,https://produto.mercadolivre.com.br/MLB-763934766-capa-capinha-iphone-8-7-plus-x-xs-anti-impacto-logo-apple-_JM?searchVariation=35488065068,NA,NA,NA,NA,NA,#763934766,Apple,"Iphone XS X , 8 7 ,  8 7 PLUS - Escolha o Moldelo e cor em Opções !!",Floveme,Laterias e parte interna emborrachada,Protetora,Emborrachada nas Laterias e Interna e na parte traseira acabamento Piano com logo Apple
538, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Coastline Case ,31,32,"
			
				Novo
			
			
				
					 - 
				
				95
				vendidos
			
		",(917 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 522
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=0RS5Jz43GjtxnvTwUv5FA%2BgTKtjg8ULP2T6fDWQ1pVFOTwWmy2Q8ddF9Q141T%2FLLI5cvPKef82Spfge7NLuFRIuS1zTQZrNWeQVZll3xvf5mZqc9eDwconqdbDtQeDXEyd9cU9SCrlLeojAQVL6dNO3WwtIQfOOLzVoN11bCOTsI%2Fxu3ssrkTU946D8U%2Fzr4q3i6SFCVTK%2FyrmSHu81ftaozqhoO1OXEvz58x8OCCLQd13DcPFDEPOilpaAJHZySQiHTW7l3aKdWId5PFFJSreLXgiDmNUfO2aamBirPxqVBwbKg9vaPhAf1D7jCHg4UL6lNA%2FkOtkSO5Qbuc3R2Cb8y8zxftCSoVw4kis4rnwxalOh40EBgvyOx26LBeW1oVpSl4kOPy1SP%2BipwUThP8rUzM2%2BVOWTQlJfDdi7vUGTO1ItTJTA3MGJqHoUHFZ%2BGaMPR8aE7SgtGbe9lcd2OfvfBL2vTAWmOZ4MAabY94eCHErLLhl8elGaUO5PpHp02pqNlO%2BTKvmtWiLeoo52QSNACG3Q%2Bmd%2B3k1QtNh7KvohhvIg18NDeg1KNyFBZpoxEMizAuJKRAr5DSuEPmpWYfzSXLwJTEghgVu%2Fm2a37UVNn%2BDnnJG2sGj1wZJ%2Beq6kI9WPaxYSauBMe2GJYYy7G9orij%2BZFW95%2Fq9RLuGP%2BVsfVsSpJkH%2BDubEWLseU6PlDcUVRcpsmU9wT4SnHO2Y4j6DXhb9847RFVDoi%2B%2Fi5YTFxcsbxfmGFJQ2pplM5iARpFCKHwZoCtyp0pJHRMwCQDCMVXYagW2T%2BsM5p9hhKUAZNo6wca8kRzlPtBLUA0yEpjHeDSr3V776rXj%2Fdm64hqz8PiUY9TURmMzhVt%2BDoqRNm720Y1mCaGL3kT72dSDNyrCgLnuAvb9iMqcZzs6f1RH%2BhVHkNFl%2BwL8ndgCLxQe7xJSt4s30jQb19d94sxuoIoL2M%2FNsFXAPuBe2W8Zm3HpeeqhHFqyZwEvsr9F8lDDUcyeqMiMkOEpEGczV0gjhl5%2BDqSaHfaD3mSMgB%2FpHLZ39dYxsZOFFCD%2FBaOH9bJSp3ujwn4uDwhkI3jnTsU1f8lyQaZT%2BnikC0YSQEILwMf22S5tvdMA6L9gLkjbp04quIqKVPnaQHO5CVlx9y6cbcnAfg1bbqJ6J4cj%2FrXSVr8xNqp00qyAGNuyUbGkZwFUzp%2BFcnSlhw1UPNXv2drh%2F9JTjlPggWAtGnZ%2BxXIhjvu4Z1cKgalgAWloTr01ARMGYmywloXfxVqgxPrAgtut9eKDmCafBFZ9lbgeGK2oTxouziKg76RJOR7FD%2BzaWVmB1tGEop0Kbm6d1Dt94hb6dEuCx5BY2isEHDEsjZbSw%2BO00gfcBmhCf8aCdu3VPGJQrVIEnH8pQjPknaGhsRHxC%2FDiH4NEmEjmySbvlO9I3rsrPNeC3WYskOG33v9D2OBbh%2FyJEZ6RRNe9867F0Yw3D0Uco2Sc%2FEWJzmWKTP3XyQ%2F9KZoOeQdX4QlMd6RoKde%2BIf%2BW7D,NA,NA,NA,NA,NA,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
539, Capa Capinha Case Flip Magnética iPhone 8 Plus ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1250
		
		 sem juros
		
	

	
		",50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-942375610-capa-capinha-iphone-8-plus-7-plus-caseology-coastline-case-_JM,NA,NA,NA,NA,NA,#942375610,Apple,Iphone 8 Plus / 7 Plus,Caseology,Coastline,NA,TPU/Policarbonato
540, Capa Capinha Air Anti Impacto iPhone 5s 6s 7 8 Plus X Xs Max ,69,NA,"
			
				Novo
			
			
		",(20 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 575
		
		 sem juros
		
	

	
		",75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAIMPORTSMIX,https://produto.mercadolivre.com.br/MLB-1237797412-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1237797412,iPhone,iPhone 8  plus,Apple,Magnètica Dupla,Magnètica Dupla,Aço e vidro
541, Capinha Case iPhone 8 Plus Roxa Com Pelicula De Vidro 5d ,25,NA,"
			
				Novo
			
			
		",(18887 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 500
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210142041-capa-capinha-air-anti-impacto-iphone-5s-6s-7-8-plus-x-xs-max-_JM?searchVariation=35221857681,NA,NA,NA,NA,NA,#1210142041,Apple,IPHONE,JK CAPAS,Air,CAPA PROTETOR,TPU/Policarbonato
542, Capa Case Capinha Personalizada iPhone 8 Plus ,43,NA,"
			
			
				
				2
				vendidos
			
		",(998 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 725
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1182584643-capinha-case-iphone-8-plus-roxa-com-pelicula-de-vidro-5d-_JM,NA,NA,NA,NA,NA,#1182584643,NA,NA,Cases e acessorios i.l,NA,NA,NA
543, Capa Capinha iPhone 8 Plus / 7 Plus Rosa Glitter Silicone ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/L.AELETRONICOS,https://produto.mercadolivre.com.br/MLB-1222817838-capa-case-capinha-personalizada-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1222817838,Apple,Iphone,Apple,8 Plus,TPU,Silicone
544, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				43
				vendidos
			
		",(3972 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 547
		
		 sem juros
		
	

	
		",47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=t3OIXRhwkrjjqVAkHjAa5kec9hkQqmLtTL30aBT77ghrYcLY30RNlxCXFSiDCVokEEqe4SbuxgWFcLwToDX7OnJ%2B7AVdJTTvWMdpxqJjRrXTa5YLXOGGACuvhxLjVJ0nKZ2KTVrx9rhatPJQqCyume1pUCRi3GWT2hecSMxRJCqm53aJgWLqrZMqptD2NJTx4z4CryiAb%2F1Yp4c5L69QrRtWBQr8w0sTjlJ%2F69r8l3cSnDHrexCpEAeNG6UKoGPDp2irDGVpXqc9OOxQ2jDwDePwbgV5LLoWnsdwOcAAkQYZM%2FJWbE%2FmjDyJcUvpkr88Q%2BU1SWa6M0JYbXOBUxbl5AlfEy1L%2Bf975gArFskYl3JHeCTrXIq%2BDsGHIVQlNtKsjutxXgKGwkc8kaUlX%2ByQX6fu0P20qp4Q1otJX7Y5AKgYEz9znO7EaoaLLDC2C%2BWJ4HLv%2FK4HPyjH9TGyB%2BGMWkrvz2TSeHkGIg9CdiqmPsIjDoDU5X3RPfHOIjiZp2F3QzeneLmXDUH%2F2rU63GCcTVHsABSo8JH5KJ25gEJWAWMlB1hu2ly6IBOLyGXh3Sx3u3c5MkkBEcVnY7%2FmtEyqrdKFaoW%2F4ICLp%2FeEFnpbd0%2FQBWWYdbg9H7p0fFt5j0Po14NgVvmxNAm%2Bi%2FOuK%2B4PbMxSj0vBVvwKVDPLfY%2FzlsYpLGaBmbYbHOjvxcmzbw6sAd0fRFWMw%2FmwZFLfwT4hJ8D%2FXGPFFh8PTP0VYVIv2mNLJ4hddaALeKt8ZINsCy%2FNgfStwObQwDZnw9ojeoE0pvRPFVbfacCrj%2BqQV%2FoTobeqwJ9M9JHQqnruJQvIPvvd2V%2BIBhUQUE%2F6DLbYYAeRp9zNl9JM9jTFcwk50ZY2pDhmedy9DCzTn7YrXROeeAH0qmeNN7%2BJSDLIltAOKT0jDvAyM7SRfuVqWeCjDg3%2FQ%2BPGXKwlvSVwwX7fYXkzJX6OTojjlo%2BN%2B%2FyDlLoZLyWmlowS%2BR70fsU%2BGywspelR9gAsiw5gDPBYAU%2BJXNdf%2F1e968FZTwWRoYbbwe08WVSSKaowVX6aeul6HURzRuS3714%2FCoZ%2BSK%2BZeVu3%2Fpjl7zK5z1LR5YubvA7%2FHAP5KJAdDoD9MibCBvKkWBVNshM4nDmjmf6marE0PhLQdA1KzE%2Fzh81xpXR3HAkYrO1DqF2NKff8ubwteWe0iPX2e1l5zZFm%2FgzujlHtEuLDQQiWsKNXFJZ8B5q44brFMKAznb2vVq2KZudnxBcOdiylzsnqGj%2F6RdHSVwlXrARu5jzrxVAZifsnQoFLuJsZS2pjsxn7GgQXUFOcdMcXpFj8EImElkpdW%2FaDk7skY7f%2BiOKPSbUxspB2ioq%2BwcX75TK2mCtJ6EogneVx2iehKZ2D8K3eu7FU%2FSRaazciKqJmqQ4tOCID2Bw%2FIm6xdA%2B6sLfcTuEf2%2BUvatCWwrNvmbEZV77ob9XXj%2F6hCrIs1bLc6tzscXf1kzil4P7vNFt273FIFQCo%2B2%2F%2FUzLpjLMbDIf3lm%2FsgBqYVd0%2FCmD7D78%3D,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado
545," Capinha A Prova Dágua Para Apple iPhone 8, 8 Plus, iPhone X ",29,NA,"
			
				Novo
			
			
		",(10 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPA-STORE,https://produto.mercadolivre.com.br/MLB-1253381246-capa-capinha-iphone-8-plus-7-plus-rosa-glitter-silicone-_JM,NA,NA,NA,NA,NA,#1253381246,Apple,iPhone 8 Plus / iPhone 7 Plus,Capa Store,Glitter Brilhante Silicone,Silicone,Silicone
546, Case Capinha Anti Impacto iPhone 5 5s Se 6 6s 7 8 Plus ,20,NA,"
			
				Novo
			
			
				
					 - 
				
				12
				vendidos
			
		",(988 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 540
		
		 sem juros
		
	

	
		",40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TNCAPAS,https://produto.mercadolivre.com.br/MLB-1019090585-capinha-a-prova-dagua-para-apple-iphone-8-8-plus-iphone-x-_JM,NA,NA,NA,NA,NA,#1019090585,Apple,Iphone X,TPU,prova dágua,NA,NA
547, Capinha Com Anti-shock - iPhone 8 Xs Xr X 7 6 5 E Plus ,69,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(495 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 668
		
		 sem juros
		
	

	
		",68,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-971259443-case-capinha-anti-impacto-iphone-5-5s-se-6-6s-7-8-plus-_JM?searchVariation=21797784047,NA,NA,NA,NA,NA,#971259443,Apple,iPhone,HA,Fibra Carbono,Anti-impacto,Silicone
548, Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr ,15,NA,"
			
				Novo
			
			
		",(500 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 530
		
		 sem juros
		
	

	
		",30,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SUPERCCOMBR,https://produto.mercadolivre.com.br/MLB-1188041991-capinha-com-anti-shock-iphone-8-xs-xr-x-7-6-5-e-plus-_JM,NA,NA,NA,NA,NA,#1188041991,iPhone,"Iphone X, XR, XS, 6,7,8 e 6,7,8 Plus",TPU,TPU Com Anti-sock,Capa Transparente Impressa,TPU
549, Capinha Auto Focus iPhone 6 6s 7 8 E Plus - Frete Grátis ,74,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",(594 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 716
		
		 sem juros
		
	

	
		",16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-959916319-capinha-auto-focus-iphone-6-6s-7-8-e-plus-frete-gratis-_JM?searchVariation=22323453382,NA,NA,NA,NA,NA,#959916319,Apple,iPhone,Auto Focus,NA,NA,Silicone
550, Capinha Flip Cover Couro Original Mofi iPhone 7 8 Plus X 10 ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(990 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Chegará hoje,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OLST2825962,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2UEAvIbSThA4BL2QiDhZlSX1y7HOa8fgRkM6Qv%2FER3G31yDk8OMLyrtBxnauRqBGSXH1uq0Xiu1Ah%2FcXu%2FmMXTqlR7S%2FOEhy8Ky%2FLyAOOWGaGB8aMHZhnw2GIsfcZbVpIi%2B6RG%2BABBk8TuOhfgWISmnsLw3Uh1VgSRSo7l2K0X8TpXcmGgqynB5eYuPnF2G5xHzz4VOd%2Be7jDfPDbdq7RF5B%2BkxCbUiVa%2FigiBqa17wMOBcRNaS6R8jUuT4Ng7VhY4dMQkY%2FdpeXYaLgDeXE9287FaZamOAOeZ%2BU6PFLksU0moUvItwB%2FqOHW8D9aUKWrzDWX%2FiC89U%2FLon0NzeMSoSw1GXZrUmnIqCcFQFc1J50wumcCnZJZlULnVzfUh9ORxKZitgFWrDvcmgJtElbpq4gIrUhlM6%2FD1lHXyDsPopljwULbu5Eglj9cXTCi%2BXsJ2gmd99JIDEYRvu7WtZ3DAV4B0bXvXoiyXx4vsk2o4C2BTM%2BWi03dbptAapxogMictx34mIGjQ69YPFM%2ByGaTAFp2arahH0UVTNThak6gVznd1sViVLNukOhW389X622EwBfFbw2ZuTGygPutySsprdYXCreY%2FWtb9fSMOn6CRJnOEkOfAidpolMEKp2PKTg90ceJ%2F5m%2FbwO4rXfjCEMXr4ENxPWKS8Rp%2Bm215tOQX3804kiUqDz%2F8uHYAQfQqShRTYBKH4MprCVqi%2F%2B7V0ZNnoKV0e7UsmJOK9T%2B3KR%2FrVyzNvQgFVGSTnMzxKqJLWfONrkOtRvqEwVdQwavEiNMOmbxh5UD528koqCG%2F6PpkLOZNfUsDPhfj%2FaHb4faZ21smpXTvzkKpBrH2IEYKlgLYIll2M7VWLfRgtrPCF1tJSWwt0O8njU6irWBgEU4AGCMEBtCFKf3PUYZB5ZmcHoW%2BwLszrhw41D%2Bp60pfoK71MLHapnXP%2Bcj9A8Axa2LttON13jK1XtdTnrknBMo9a17rC23edqTX%2BebRmWfNIzoH%2Fklw4%2FH8Rs0IQl5wxH2UUc9aN5BeiYvjZBA2eySNfUjWrdcXTIJjlG2MHH%2BmkWe496%2BBQm5q7sETf5dTTWVnFm08hnt%2Bpjy1eR5tQtiWUwKuQueuh63YLtj5dJnKzzZDnWSk1e%2FQcG6NGuVIgywDA8K3z4fJFPGoyif3ztVY7B1s%2Bvdy%2B0Uzqf56eyX1wP8Mo%2BpPbSEeKUb01uNNBhGeqyV5Vqeh%2BduyOnEXshbtAUzfYmdq8bl8gdSqKVQ7Q%2FOr%2BgqnxuPYE2tnM%2FYT%2BppU4g%2By%2BOc8a1UC0bDBLor1Wc0A6pJJzL%2Bdk7Ra94nq18V8JlVlpnYzfa6v7tqrQiEPe7xEoL4S6WF8ML7LjR0hp6c5BltHp4MFHiboRkXWtN%2FL7DYJQEK3HFw1HzgTwcSoHU9id9ntBORuDPwTMHClWh%2FNrjmcj3Wa%2Fp4HFLcJejzfWm9r9TNg0lSCy5ZXTGdYPP1xJUHBauPoI2lsF%2FcjhayQglniKoqc9o,NA,NA,NA,NA,NA,#1270824212,Apple,7 Plus / 8 Plus,Apple,Silicone,Original,Silicone
551, Capinha Fina P/ iPhone 5 6 6s 7 8 Plus 10 X * Promoção ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(296 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 549
		
		 sem juros
		
	

	
		",49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1077985269-capinha-flip-cover-couro-original-mofi-iphone-7-8-plus-x-10-_JM?searchVariation=26173614486,NA,NA,NA,NA,NA,#1077985269,Apple,iPhone,Mofi,Vintage Classical,Flip Cover,Couro
552, Capinha Flip Fechada Original Mofi iPhone 6 6s 7 8 Plus ,8,NA,"
			
				Novo
			
			
		",(7 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 899
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CELLMA912,https://produto.mercadolivre.com.br/MLB-1221181424-capinha-fina-p-iphone-5-6-6s-7-8-plus-10-x-promoco-_JM?searchVariation=36126183280,NA,NA,NA,NA,NA,#1221181424,Apple,Escolha antes de comprar.,HR,T,Capinha,Silicone
553, Capinha Capa Case De Celular Grey's Anatomy iPhone 8/ 8 Plus ,120,NA,"
			
				Novo
			
			
		",(396 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1147
		
		 sem juros
		
	

	
		",47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-983547503-capinha-flip-fechada-original-mofi-iphone-6-6s-7-8-plus-_JM?searchVariation=31278558631,NA,NA,NA,NA,NA,#983547503,Apple,iPhone,Mofi,Flip Cover,Flip Cover,Silicone
554, Capinha Tpu Tecido iPhone 7 7 Plus 8 8 Plus Cervos ,24,NA,"
			
				Novo
			
			
		",(990 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/TAMIRISLENHARO,https://produto.mercadolivre.com.br/MLB-1214500327-capinha-capa-case-de-celular-greys-anatomy-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1214500327,Samsung,Mais de 150 Modelos,Tudo Celular,Silicone,Silicone,Silicone
555, Capa Capinha Ultra Fina iPhone 8 Plus 5.5+pelicula De Vidro ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(396 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1157365059-capinha-tpu-tecido-iphone-7-7-plus-8-8-plus-cervos-_JM?searchVariation=31317286283,NA,NA,NA,NA,NA,#1157365059,Apple,iPhone,Deer,"Keep on going, never give up",Tecido,Silicone
556, Capa Capinha Anti Impacto Luxo iPhone 8 Plus 5.5+1 Pelicula ,50,NA,"
			
				Novo
			
			
		",(1111 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 500
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1198748788-capa-capinha-ultra-fina-iphone-8-plus-55pelicula-de-vidro-_JM,NA,NA,NA,NA,NA,#1198748788,Apple,IPHONE 8 PLUS TELA 5.5,JK CAPAS,ULTRA FINA,ULTRA FINA,TPU/Policarbonato
557, Capinha Capa Case Palmeiras iPhone 8/ 8 Plus/ X/ X S Max ,55,NA,"
			
				Novo
			
			
		",(1111 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1207757620-capa-capinha-anti-impacto-luxo-iphone-8-plus-551-pelicula-_JM,NA,NA,NA,NA,NA,#1207757620,Apple,iphone 7 plus/8 plus tela 5.5,jk capas,hibrido,capa protetor,TPU/Policarbonato
558, Capa Capinha iPhone 8 / 7 Ringke Onyx Original Anti Impacto ,24,NA,"
			
				Novo
			
			
		",(990 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/TAMIRISLENHARO,https://produto.mercadolivre.com.br/MLB-1215054976-capinha-capa-case-palmeiras-iphone-8-8-plus-x-x-s-max-_JM,NA,NA,NA,NA,NA,#1215054976,Samsung,Mais de 150 Modelos,Tudo Celular,Silicone,Silicone,Silicone
559, Capinha Case Snoopy Charlie Brown - iPhone 8 8 Plus ,120,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(14 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-946527409-capa-capinha-iphone-8-7-ringke-onyx-original-anti-impacto-_JM?searchVariation=28763555322,NA,NA,NA,NA,NA,#946527409,Apple,Iphone 8 / 8 Plus / 7 / 7 Plus,Ringke,Fusion,protetora,tpu
