search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
1265, Schick Quattro Ultra Smooth Value Pack Razor Blade Refills F ,848,NA,1,199,12 meses,83.78,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-593033871-schick-quattro-ultra-smooth-value-pack-razor-blade-refills-f-_JM#position=52&type=item&tracking_id=be198898-db96-42c2-ba85-412b21186beb,NA,NA,NA,NA,NA,#593033871,Conair,NA,NA,NA,NA,NA,NA,NA,NA
1266," Rastrillo Electrico Philips, Recortadora De Barba ","1,199",NA,1,9,12 meses,118.45,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+RIJAH,https://articulo.mercadolibre.com.mx/MLM-687228626-rastrillo-electrico-philips-recortadora-de-barba-_JM#position=53&type=item&tracking_id=be198898-db96-42c2-ba85-412b21186beb,NA,NA,NA,NA,NA,#687228626,Philips,OneBlade,QP2530,Planos,NA,NA,Recargable,NA,NA
1267, Afeitadora De Repuesto Cuchillas De Afeitar Para Braun 10b ,270,NA,1,998,18 meses,15.05,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMORROWTOPMX,https://articulo.mercadolibre.com.mx/MLM-707485291-afeitadora-de-repuesto-cuchillas-de-afeitar-para-braun-10b-_JM#position=1&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#707485291,No Brand,NA,no moedel,NA,NA,NA,NA,NA,NA
1268, Rasuradora Nova Recargable Mayoreo Somos Importadores ,139,NA,6,100,12 meses,13.83,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/THEBLACKPIGSTORE,https://articulo.mercadolibre.com.mx/MLM-659825679-rasuradora-nova-recargable-mayoreo-somos-importadores-_JM#position=2&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#659825679,Nova,Mini,nhc3780,Planos,1,Láminas,Recargable,2 horas,90 m
1269, Rasuradoras Braun ,"1,000",NA,5,NA,18 meses,55.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CLARDAG,https://articulo.mercadolibre.com.mx/MLM-618638835-rasuradoras-braun-_JM#position=3&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#618638835,Braun,NA,NA,NA,NA,NA,Recargable,5-40/45 min,NA
1270, Máquina De Afeitar Eléctrica Multifuncional 3 En 1 Cortadora ,244,NA,0,100,18 meses,13.58,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BANGBANGMX,https://articulo.mercadolibre.com.mx/MLM-706681646-maquina-de-afeitar-electrica-multifuncional-3-en-1-cortadora-_JM#position=4&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#706681646,Universal,NA,Universal,NA,NA,NA,NA,NA,NA
1271," Philips, Oneblade, Recortador Recargable De Barba, Perfila ","1,199",NA,3,8,12 meses,118.45,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALBA+HERNANZ,https://articulo.mercadolibre.com.mx/MLM-659937627-philips-oneblade-recortador-recargable-de-barba-perfila-_JM#position=5&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#659937627,Philips,Philips,OneBlade,Planos,1,Rotativo,Eléctrica,10,1 m
1272, Baili Double Edge Safety Razor Manual Shaver Gold + 5 Sharp ,810,NA,1,199,12 meses,80.02,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-642923967-baili-double-edge-safety-razor-manual-shaver-gold-5-sharp-_JM#position=6&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#642923967,Baili,NA,NA,NA,NA,NA,NA,NA,NA
1273, Braun Clean And Renew Cartridge Refills (cartridge Concentra ,824,NA,1,100,12 meses,81.42,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FOTOMEXIGANGA,https://articulo.mercadolibre.com.mx/MLM-624573041-braun-clean-and-renew-cartridge-refills-cartridge-concentra-_JM#position=7&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#624573041,Braun,NA,NA,NA,NA,NA,NA,NA,NA
1274, Rasuradora Electrica Recargable Navaja Doble Pm16 ,420,NA,0,100,18 meses,23.33,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/LIDERT,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Lj9hdMkAoJhQtbTi%2B4kwSgHjnWNAqRLC0pTjugorepWF0mVsn0TRng8S3KBcn9U6gZ%2B%2BEPHu%2FTOhVsYtWHh2x2THv0Lt9yI5OZB8wyJVGzaMB9QO%2FIvXhgJGU69OqK7JsX5%2Bc084GCFDDTqxGT6llRMsKdmoypj42AhqMrLWS6txcjcYUxAxnyZ9%2FImvJJLUHKMtSfuu0Tf8CVn45NGK89XwVpmG5MGSp7p5PiQrFaRRiPZrvK6CaYEvIXYAcy%2Bglbeh2sVFEeqt3nMNig20mGY9uZ19kcMmj6j1sOZdNYZYia1jaUx9Fo4pE7Pd2xcn8CAQUP4xj5iGOQW1ktKdYF6lsH%2FqIRVmIhGe%2BVRODBvxOLUBbV6%2FP6M2%2BMr3fuWIX3%2BmVq1Ymi4yDb9hikPg50RPxf2COoJaJeR0LB92PD99lCaPW6qfZKMWCvdWXLJMFiRY00cBR2PKIkO14BQq7GcaTz95WK4FgF6ijHjrjeJgFCGz8b%2B0I5QkNo1rPQZ3bBhWbfUA7YeCB4yNMGxSjrDyjq6niqlhmWOKzB6vbU%2Fb2qSzU92ypILEx8jU%2BvUbAIzENstm6ealTRzBz1jrrzkXDaNzZaQgCKZcvfifyu4of38CWKsfWIlYywx%2FKZRV%2BmRsiS%2BKuDrVykoKA1L16AcS028MnVOpvJWQR2qDgURJl9tb0VEnA3W0dfASuAHEm5mfAWXnLjcSUleL3gYj2awe%2BhH08fB9WJIXmImU00KuAn8km5QQxOqlSU8DYOAQhV99UatPG70OIPM9hMS98ZVm1BikteCncZEGtdqKl%2FaqkK5rY0PHjvZ1cQygbL1QSIxXD4TFEJROMrqiEiETG5n3HDpX9S4eg6B%2F1ETNKIwalnR2ZRhtJlSdl6K588wbDSWfVPiFLH9FBxEUiTaa7tewh07u1y4EW4yFVYg50A2%2BikSkwPdAtQRNJl%2Ba%2BEIzRMdtasrBALgoxOokHgYMOYJhOBJHb3A78lyEulXyZYBOio9ElN2mu0TS8UEA2B1OPXgGQ0aKNkxe4C3mNB2R59olhkiNz0pUyRbPvTTXGU508TT1AD1sGVx0%2F2iSrM9wqzv6BJh%2BTeuG0k49mxpqvRXK1sHEn7iDRnTfUwpXY6NBVlPNv4DScCu0maPL1si9mthzKK25%2BiYBn8hkVbvAvl9vNs9kagNkI7%2FtSwyvWvJUJR0OUg6%2BbfKGWFvp584dl3utF9eDsvoxBlDoGlYdvlaKeAunUs8Qui3IaXolHrwZUuT77a3s%2F36UlzFBiCfRc5ySVh6dULZlSlhrpFWbiujgEbHH3OSHuxe5w%2BNlGnz1lD15d66f9KsdqzrSYan8CyMztprktETsar9w30f72UFbyzNHQAS2ixba5j%2BXecrYwlb5dkPkzNmUMdn%2FMrpo43jjFHMhDkrJz2vFijmrXKrw9xsX2ef2a120UY6HoxFmv2MyXTokeJiSjtCNno3mOSwANDVYmLQpw33sB10xdpFcRCYqyOYb3ZmlbRo0U92dWtPCaYwdMe15HiQbOfSrCbz72Vd8pp0UHUdxTLB1cufGcl1RixshFuqOiKYj7XfrDVtSNr4D1hhESXYhsvGDsVcFcSbcRw4m51A0%2B0jzltJ%2Fa4dnbRi11Niu5PNo%2BRcXZgnVsKTzbqeoy6yi9ORFfB6lggv46IOiQbIQP99WbWKwcVdRCdMWsc98ZF3nyhYUxSDX7DtySGuHTtKsdpZGAFPKGmc8WtnFHBowWuEvq2lLvWZMVQbHj41FCMMI3vpOt83NBEJeT2KO%2FEvqbvybMNdiA2MoU02h6UZvXFAV6ci62J1v4Eqp6ldhY6QxHlUjYbIndGBH%2BFMVsjZ62uo3YssUKRWkfltXYixEHPra7B53iICNpWnLUrUilJyCwPcINM11lQZUJfyQ28djI%2Ba%2FqiOgIoa0YehhSkqa8bIBtDY16nc5yCfEeZWZKieTfgCnniRWY1nSv9spYtDWXzI00lpsKWVEgr7KZTAQ%2BZ02JoEHVp8E%2Bt9yXItJ,NA,NA,NA,NA,NA,#668126416,RCA,RASURADORA,PM22,Flexibles,NA,NA,Recargable,30 m,NA
1275, Bakblade 2.0 Back Hair & Body Shaver Refill Replacement Cart ,810,NA,1,200,12 meses,80.02,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-617587394-bakblade-20-back-hair-body-shaver-refill-replacement-cart-_JM#position=9&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#617587394,Bakblade,NA,NA,NA,NA,NA,NA,NA,NA
1276, Eléctrico Vibrisas Tijeras Fácil Uso Nasal Cabello Máquina D ,142,NA,1,199,18 meses,7.94,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SHOPPINGMALLMX,https://articulo.mercadolibre.com.mx/MLM-691147407-electrico-vibrisas-tijeras-facil-uso-nasal-cabello-maquina-d-_JM#position=10&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#691147407,No Brand,NA,other,NA,NA,NA,NA,NA,NA
1277, Remington Spf-pf Replacement Head And Cutter Assembly ,772,NA,1,499,18 meses,42.89,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-662795293-remington-spf-pf-replacement-head-and-cutter-assembly-_JM#position=11&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#662795293,Remington,SPF-PF,SPF-PF,NA,NA,NA,NA,NA,NA
1278, Headblade Atx All Terrain Head Razor ,705,NA,2,200,12 meses,69.65,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-587191769-headblade-atx-all-terrain-head-razor-_JM#position=12&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#587191769,"HeadBlade, Inc.",NA,NA,NA,NA,NA,NA,NA,NA
1279, 2 Terminadoras Y Cortadoras De Vello Nasal Nariz Y Oido Wahl ,732,NA,3,97,18 meses,40.67,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-587002467-2-terminadoras-y-cortadoras-de-vello-nasal-nariz-y-oido-wahl-_JM#position=13&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#587002467,Wahl,Home,5537-420  Wahl,Planos,1,Láminas,Baterias,NA,1 s
1280, Philips Norelco Mg375 Recortadora Barba Delineadora Nasal ,599,NA,1,24,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FERNANDEZGUTIERREZRAULAVELIN,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=vn62QU%2FxbAAWhRradOAj9dGTdSlLWbFVWUJedaXppIz1pLil1fWjJK9xkIT5LPc2IS67kkZAT7e8d8H%2F8PamSFl5l9a4io4l%2FwgzGnNLpDzZUbYMZpiHRNRkvb3SWspso9yAR67I598nKCy561mWQqPOOTo7C%2Fpfs0x9p4aMX5jWANVZ6njC1fWpzrNDMkNWzZB9BVzRdFDxt4SFI64M4CLLmgGRSW5teLtvV3FeRFM3P%2Be%2FBf%2BnRLOzo3eqYuK%2Fo5Qf6WNp6CcmMgyxu0%2FnCZakHsAYSY5vkTHY7yaGnVgosBximvMtP36dMcsSfNIpcAWaJ0oF26zLukueFA5ProSHV%2B3FdyYagmWHdcXDeNfGs2fnmfd%2F1S7iOlW26sEKndOy4YZaS40z5UTYCAdgQ9xZlFW%2FkTuOCNFmY%2BwDefcjSupE0169ymeiZj6jqFgvifqEz%2Fdign2KVjL6zcHUgIDks7ya5fHpRVOR182VfkVCGffwHH%2BZ54GqvC1tZIcWFOLyxTMmUUQlTj2L06zvpPmqK48XC4rnwKrgctaBVXRLb4ca9KNynclTTVhfg5C1WXwjc%2BJ2j07M%2Bn%2BXinuSqJSs6tT86J26qwzxjwaFtkCneYHlWG28%2FxbbfVTFNjm5tOv0cRDaak21DyOPGUfpeml83AxeyJ7iyXxEzq9uRMWbFlHMMT2kqNptES9bbDax1SmBGvMdhV%2FbiSm3zvs8dvwlAilG15G3gyNZ2rBhPgQN4TB1Mdrw44Rbz7WAlqNsUFrGGtBbRYlNoMYHfi0ioQkLhiFP9OM56ju9nbc113aJQhkBglgqU7LbfDMq0FnLb5hxU4J0onukYz4CRxHC7vAdkgxQ%2FYxfDdCYdReTNclf%2Bfqn85t933KpzOxzuyYfhcjUw1lG55fQpu3SJ3AGxAk7C2O9hh9KGj3N18hapdduk8W9IWA143ViA8GtJL7Qy3CRBDKz%2FCGrbRsykKa1ceVJjHF0l%2FAEOpv4mU9mXvywKkeGeo6t6K1czIeqAsfR5OEFvPJk7TMYWjFh7v3UEZfAtSHisX26%2ByIIds9CgMQ1arXpNCXqYgqnrLctKYXc7eqqEW5AZ7h9Tv9Sg7YDXwNpoR84LWmeDHKsnolG%2BByI1IIEdjJcc0P4y%2Bh%2B%2FLhJlj6AvcgDN2dZs64P8vypzjnz40qBIdirBFTJQxaRyAj29yUdAi%2BUMT0XGl95HK00fFQyc2TT3xgWBtFLhcTzYOERzWpxDQBhBrmsaEWhhdBOcXJuGZwz5JdaILUkDdkUdL3ES6zlRvuNwFcCrzR73GI%2B4mMuS0kojV1kQ3ss9YUV70kIz%2F1%2FdpjJElYAvc4A%2BqQ6rAhR6xqeVOsvrbtJk9iMmv0ordJ972oyDEYRQdmY%2FP6x7ehWqs5F49jb%2FJLNKcxCslc6JGq40j3o7hdkdJJBCD92c89vdlv2HmOybMd1QsBIhAPsGT9udN%2FRvLaRKPrxfXzUarvI8MJYGWuf9c17mjX%2B56YJ%2BWryScKhhx5q9mHvs%2FMHhdxidBK3p4bsr8aQmQCWCcvHFT47%2FVBqcSHlnnz4W3LuoF7gU4HLlo3dDBA5hItNUNReELA2HPLQJGgGE1JGsnxcP%2FYXCDvq3D0MTaPlZY8vPksr7vvrXOPqOBWccBSI4lPtZ9WMLN9aZfyZ0tKyrxTORCW%2Fdl3bXzB97ooyw9Sr4Ss9bralsf95XJt2FEY2unye68R%2Fc6C9yMdU0YlRX6AHRgBay8BBYgkgyc9n50JO7NVJz722womDNj0%2BdwYXx7mwrjDg24DcMVvmMIUguAk1DjNlY54jE3XPPnjvjd2nOS0P0j8O%2BbqUqYL%2BNQTYA2WTDpgQMcqbVB%2BO4QLJ6fGDZlJS1rcjqLQBuS7%2BtVXZK8uJVpFMyHnYzXRKWOWvErtpZUgdy1T0xIreLxJB6plIwmd43TzhEwcWsnRfBSBMMJazKk6wX1ULFbdGUl%2BjjoHrd%2Fj2%2FKJDXIGLh3KsqQSv3JXwHMZsePYAz4r7h5Coup8yKsRUG7C3dQ2djQ%3D%3D,NA,NA,NA,NA,NA,#687850499,Philips,NA,NA,NA,NA,NA,NA,NA,NA
1281, Philips Norelco Jc302/52 Smartclean Replacement Cartridge Fo ,734,NA,2,200,12 meses,72.51,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-595570955-philips-norelco-jc30252-smartclean-replacement-cartridge-fo-_JM#position=15&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#595570955,Philips,Norelco,NA,NA,NA,NA,NA,NA,NA
1282, Philips Norelco Jc302 / 52 Reemplazo Smartclean Cartucho De ,"1,029",NA,1,39,12 meses,101.72,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CHUPAPRECIOS,https://articulo.mercadolibre.com.mx/MLM-617768250-philips-norelco-jc302-52-reemplazo-smartclean-cartucho-de-_JM#position=16&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#617768250,Philips,Norelco,JC302/52,NA,NA,NA,NA,NA,NA
1283," Cortador De Bello De Nariz, Oido Y Cejas ",350,NA,15,15,18 meses,19.44,NA,Envío a todo el país,NA,NA,4,3,https://perfil.mercadolibre.com.mx/PACO1015,https://articulo.mercadolibre.com.mx/MLM-615052790-cortador-de-bello-de-nariz-oido-y-cejas-_JM#position=17&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,2,0,0,1,0,#615052790,Wahl,wahl,5560-2101,Removibles,2,Rotativo,NA,pilas,NA
1284, Rasuradora Profesional Wahl Five Stars Recarg. Shaver Shaper ,"1,449",NA,3,47,18 meses,80.50,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/RAFERGUT,https://articulo.mercadolibre.com.mx/MLM-680264630-rasuradora-profesional-wahl-five-stars-recarg-shaver-shaper-_JM#position=18&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,2,0,0,0,0,#680264630,Wahl,5-Star,Shaver Shaper,1,NA,NA,Batería,NA,NA
1285, Tyzest Charger For Philips-norelco-hq8505 Norelco 7000 5000 ,656,NA,2,199,12 meses,64.81,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-640301662-tyzest-charger-for-philips-norelco-hq8505-norelco-7000-5000-_JM#position=19&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#640301662,TYZEST,NA,NA,NA,NA,NA,NA,NA,NA
1286, Repuesto Casco Y Navaja De Shaver Rasuradora Roja Wahl ,535,NA,0,5,12 meses,52.85,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/PUNTA+BELLEZA,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=g3BP4XFZOIaFosJgybwKU78uXfbaKHq2oDvTr3ZmKcJYa6CmZ1q1juMjgVsvGh2VoZDZ32tb1SMBcyAIcRsXYYpeQu5qoa5TROc0CIvLuAcN2b7ju%2BoaW5fgbwg32dU87oTQO0jjrlr73AHUSOYJJV3j6%2BgCK6HydOl4uw874%2F98YdxMwSImz1Ezw5NoAdgG8sJ3Ys7FQhg7IFYomTEXnsw7KjDBd3%2B7cV%2BiD1r0sL3NEJhor%2BB0ldP8C9uh0McYULGaHyHQwf4bVV5GCUNxesW%2BsjbQHTqNbaUji9NMdx3o2EXGrSB89hxiyLzwTCDaygE24EgeR2ljKANurFrjez5ez0yahzxgCP%2FGnZdkUV8H1Pf6AmPoGMDrh6oMhzS7ZtlFmkc07vEciLDIF3eogYparyDufsufw03ad94h6aeZK%2B3hafbS2kggEHMWXhdQFELFqdSXSZOcMshQA6hZdR7MNIsql6nlWebyb%2BxvjTM39BaXCo8pFAd92Q%2B9xeC4DIZxGOxqiE69I6Ru4Rcb3jag%2FoWhspCyH0CU6BdV0RgXY9kh5LWJ6rT5YdVl%2B01ZFbjgBmcuNpzfJVvs%2F83OzcsLVJOxRInJK04G4N0Joi7URWV77PfYgle45Ut3zE%2BwoeScGim4dHuPC1qWYaFYJ6E40XStgLRq7HhdYxx%2B6ekvdTA%2BQvh8D212llA1q3a3xZacmleCH1OEercAmRvTcGF%2FZjQRGdm227onAo2SvAJRNBX6hAttDCuByF8kFbC8chyji%2FveSXp9YFi64t2az6kS8m0ApM6vl6T%2BFbOEC81MeoipiM%2B9TT4KSdVefoZB5U6seiI6u1IjYywElSVKVjLXqxvQ%2BCP6OSdP1N%2FFcTqSRSA%2BeVMToGUOH5djU9eC3byswDIPKxLRtxRRWzNsRWxrTIt7Mt3wmHY%2Btd7fJ25gCvf%2FCjOL8YKCb5XYMwNJdOTGAHfyJYFGxNLGa%2Fc%2BfXoF%2FOA6B81wqLwKLji6zv4b9bR0HcojHNFPKJTjf6Ziqlxi0%2FKG2yNzPtlmVToEjSRq3Zo%2Bh0jpqv2wvrVoorQvJgE8FSLSRWEx4qDXSztQ8jBLFHKfJEn9UFy6vCsQe5eZGgmD%2BL%2BHawfj4VcbisD3uKF4QkazaBsi%2BEBIZFEppS1h%2BlSwdODVcVQ8clQj7a64iQhu80TuMwzpGYGJ%2F2H6xlqG2izNrqiYJ42RjRIA76beV9eVlJFp2IjaNrH2uS0Qma59ytJ5tBNqFdGRvJvt%2B%2BrWU55TH7V7lgJr3nqQSIFISzDttG7%2FU5aibCF7pu1kNZ4z754dUOmbra5m%2F1awhnKnYV8DZp0RL%2BcynZ3AMLS%2FULMh68drI0nnH2%2Bs%2B9%2BEOoS25ebIDE31qitSitLXIAvcXoK0iGr5k53Rt9Ndv%2B%2BpH8Rr8xoPVXd4HiKnICXcktkFcoejYI32b0SHw3S2j3iCHdBcQiAIqkEV2OanejWCzSs1loZG2FdSkY00%2FHNisPWP1Z2wQftwSOc82AHsArxYeOWkaLvOTDE7VwZHvGWfzceS4qR1NXpgI%2FbtuGooUaQ2rEKmzgcMDMsnA06SxqWq2B22r5ls%2FKoq89Ggw7WQOFPPMCmv5FCCSW2kzoVs1UcgyFwSKAjUw3kOoGaD5R8CdXmHfxrFt%2FAbch%2Fx%2BCSxw16QRp%2FQz%2BgcMDqdFW%2FBZqc0CvfU1MaR8RPCiy47WUwD8avtyQCoXdo9IX9%2BoYcQfO7R6JYY7WRELewsnOmoIl5GsGxwSkF2IMqXIHfS04R4hppDD%2F3anq1AKlv%2FQxaOGFotuXpQPWm%2FdVwpsNflznTZ2MnJUNB86GP%2FcYhfqGlHqOOZudvt79rvMl6OLy%2B3OTOxQ5YMKd2kuLNxcOv1hqJxCLwVq4tJAJP3egxT28QzwdSz9Wo4qMbCbArYmBKDDKkibAk6kZO9E0JSSptDJtMsQHD4qxXgq9R7qjusMmtKzOtkaZ8HbIkCy0lpXiIRzNq6VHa3ICPKKQ6XYAvjsiQaO2UNZSfraeK6s0Km4Q%3D%3D,2,0,0,0,0,#679120213,Wahl,5-Star,7031-100,NA,2,NA,Recargable,1 h,NA
1287, 3- En -1 Eléctrico Barba Máquina De Afeitar Usb Recargable ,298,NA,4,10,18 meses,16.60,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TONGUELOVEMX,https://articulo.mercadolibre.com.mx/MLM-678488470-3-en-1-electrico-barba-maquina-de-afeitar-usb-recargable-_JM#position=21&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#678488470,TONGUE,NA,Tongue,NA,NA,NA,NA,NA,NA
1288, Máquina De Afeitar - Wet/dry - Braun - Series 9 / Crome ,"9,899",NA,5,2,12 meses,978.04,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BESTDEALSTJ,https://articulo.mercadolibre.com.mx/MLM-610418852-maquina-de-afeitar-wetdry-braun-series-9-crome-_JM#position=22&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#610418852,Braun,Series 9,9295CC,Pivotantes,NA,NA,NA,NA,NA
1289, Panasonic Eh2351ac Heated Eyelash Curler With Comb Design ,657,NA,2,100,12 meses,64.95,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ENKARGO_MX,https://articulo.mercadolibre.com.mx/MLM-623924417-panasonic-eh2351ac-heated-eyelash-curler-with-comb-design-_JM#position=23&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#623924417,Panasonic,NA,NA,NA,NA,NA,NA,NA,NA
1290, Recortadora De Barba Y Bigote Todo En Uno Gmt175rdes ,399,NA,1,9,12 meses,39.42,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CONAIR+M%C3%89XICO?brandId=1009,https://articulo.mercadolibre.com.mx/MLM-664079834-recortadora-de-barba-y-bigote-todo-en-uno-gmt175rdes-_JM#position=24&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#664079834,Conair,Conair man,Gmt175rdes,Removibles,NA,NA,Eléctrica,30,NA
1291, Rasuradora Recargable Tres Cabezales Taurus Baco ,542,NA,4,2,18 meses,30.11,NA,Envío gratis a todo el país,NA,NA,4.6,10,https://perfil.mercadolibre.com.mx/HOGAR+CONSENTIDO,https://articulo.mercadolibre.com.mx/MLM-623380922-rasuradora-recargable-tres-cabezales-taurus-baco-_JM#position=25&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,8,0,2,0,0,#623380922,Taurus,Rasuradora,Baco,Giratorios,3,Rotativo,Batería,NA,NA
1292, Rastrillo Mas 17 Cartuchos Schick Hydro 5 Sensitive ,599,NA,1,2,12 meses,59.18,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DE+MILA,https://articulo.mercadolibre.com.mx/MLM-688829908-rastrillo-mas-17-cartuchos-schick-hydro-5-sensitive-_JM#position=26&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#688829908,Schick,Hydro,647849,Planos,NA,NA,Recargable,NA,NA
1293, Máquina De Afeitar Eléctrica Braun - Series 5 / Black ,"6,269",NA,1,NA,12 meses,619.42,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BESTDEALSTJ,https://articulo.mercadolibre.com.mx/MLM-610419140-maquina-de-afeitar-electrica-braun-series-5-black-_JM#position=27&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#610419140,Braun,Series 5,5197CC,Flexibles,NA,NA,NA,NA,NA
1294," Braun 5s 5609, 370/575 Pocketgo Foil & Frame ",597,NA,4,100,12 meses,59.01,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://articulo.mercadolibre.com.mx/MLM-610357574-braun-5s-5609-370575-pocketgo-foil-frame-_JM#position=28&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#610357574,Braun,NA,NA,NA,NA,NA,NA,NA,NA
1295, Navaja De Acero Inoxidable Para Barbero Negro & Oro Combinac ,780,NA,1,149,18 meses,43.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HEREDIAALVARO2,https://articulo.mercadolibre.com.mx/MLM-661750980-navaja-de-acero-inoxidable-para-barbero-negro-oro-combinac-_JM#position=29&type=item&tracking_id=a00631aa-9bb7-4350-a41d-c560317669ca,NA,NA,NA,NA,NA,#661750980,Macs Products,Navajas,Acero Inoxidable,NA,NA,NA,NA,NA,NA
