search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato,Línea,Modelo alfanumérico
38, Auriculares Bluetooth Earphones Inalambricos Manos Libres ,880,NA,141,49,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,6,https://perfil.mercadolibre.com.ar/WHATSHOP,https://articulo.mercadolibre.com.ar/MLA-697481211-auriculares-bluetooth-earphones-inalambricos-manos-libres-_JM,3,3,0,0,0,#697481211,MD,TWS,In-ear,In Ear android,PN-428410
39, Auriculares Bluetooth Inalambricos Celular Deportivos Earpods Ios Android ,249,NA,230,163,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3,3,https://perfil.mercadolibre.com.ar/GROUPMHS,https://articulo.mercadolibre.com.ar/MLA-778446967-auriculares-bluetooth-inalambricos-celular-deportivos-earpods-ios-android-_JM,1,0,1,0,1,#778446967,Sowak,SS,In-ear,Sport,NA
40, Auriculares Inalámbricos Bluetooth In Ear Deportivos Imán Celular Teléfono Computadora Viajes Batería Recargable Oferta ,590,NA,234,114,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,16,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-711513976-auriculares-inalambricos-bluetooth-in-ear-deportivos-iman-celular-telefono-computadora-viajes-bateria-recargable-oferta-_JM,12,4,0,0,0,#711513976,BOROFONE,BE20,In-ear,BE,20
41, Auricular Inalambrico Bluetooth Motorola Pulse Escape ,2998,NA,597,48,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,666,https://perfil.mercadolibre.com.ar/CLICK+AR,https://articulo.mercadolibre.com.ar/MLA-685581571-auricular-inalambrico-bluetooth-motorola-pulse-escape-_JM,477,148,29,6,6,#685581571,Motorola,Pulse Escape,Over-ear,NA,NA
42, Auriculares Bluetooth Inalambricos Deportivos Recargables In Ear Running Sports ,549,NA,165,157,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.7,3,https://perfil.mercadolibre.com.ar/GROUPMHS,https://articulo.mercadolibre.com.ar/MLA-777783358-auriculares-bluetooth-inalambricos-deportivos-recargables-in-ear-running-sports-_JM,1,0,2,0,0,#777783358,Athlete,Sports,Deportivo,Bluetooth,NA
43, Auricular Motorola Bluetooth Pulse Escape Cuotas S/ Interes ,3799,NA,357,22,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,666,https://perfil.mercadolibre.com.ar/ITECOM+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-738311366-auricular-motorola-bluetooth-pulse-escape-cuotas-s-interes-_JM,477,148,29,6,6,#738311366,Motorola,SH012 BK,Over-ear,NA,NA
44, Auriculares Bluetooth Inalambricos Tws Deportivo Sin Cable True Wireless ,3850,NA,672,15,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,80,https://perfil.mercadolibre.com.ar/TECNO-DELTA,https://articulo.mercadolibre.com.ar/MLA-626922227-auriculares-bluetooth-inalambricos-tws-deportivo-sin-cable-true-wireless-_JM,44,26,7,2,1,#626922227,Avantree,109,In-ear,TWS,TWS109
45, Auriculares Bluetooth Instto Insun X In Ear iPhone Android- ,3194,NA,76,68,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,79,https://perfil.mercadolibre.com.ar/LACOBACHAINSUMOS,https://articulo.mercadolibre.com.ar/MLA-784065743-auriculares-bluetooth-instto-insun-x-in-ear-iphone-android--_JM,48,23,6,2,0,#784065743,Instto,InSun X,In-ear,INSUN,InSunX
46, Auricular Bluetooth Vincha Micro Sd Radio Fm Inalambrico P47 ,640,NA,254,13,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,4,https://perfil.mercadolibre.com.ar/WEISYS,https://articulo.mercadolibre.com.ar/MLA-761254052-auricular-bluetooth-vincha-micro-sd-radio-fm-inalambrico-p47-_JM,1,3,0,0,0,#761254052,P47,Wireless,Over-ear,NA,NA
47, Auriculares Bluetooth Control Táctil I10 Tws Inalambricos ,2799,NA,164,6,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,9,https://perfil.mercadolibre.com.ar/SYSIMPORTACIONESS,https://articulo.mercadolibre.com.ar/MLA-775514982-auriculares-bluetooth-control-tactil-i10-tws-inalambricos-_JM,7,2,0,0,0,#775514982,TWS,I10,In-ear,Earphone,I10
48, Auriculares Bluetooth Manos Libres Para iPhone Samsung Lg ,528,NA,818,2,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,55,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-711583420-auriculares-bluetooth-manos-libres-para-iphone-samsung-lg-_JM,37,11,4,3,0,#711583420,Norcel,B3300,In-ear,NA,NA
49, Auricular Vincha Deportivo Bluetooth 4.1 Correr Bicicleta Spinning 8 Hs Potente ,1899,NA,190,272,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/DASHABOX,https://articulo.mercadolibre.com.ar/MLA-760343193-auricular-vincha-deportivo-bluetooth-41-correr-bicicleta-spinning-8-hs-potente-_JM,50,9,1,0,2,#760343193,Unnic,Sport,Over-ear,Auricular Bluetooth,BT03
50, Auricular Bluetooth Redmi Xiaomi Airdots Manos Libres Tws ,3799,NA,183,984,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,157,https://perfil.mercadolibre.com.ar/NYT+SRL,https://articulo.mercadolibre.com.ar/MLA-784889871-auricular-bluetooth-redmi-xiaomi-airdots-manos-libres-tws-_JM,114,36,3,2,2,#784889871,Xiaomi,AirDots,In-ear,Redmi,AirDots
51, Auricular Bluetooth Samsung Original U Flex In Ear Microfono ,3299,NA,76,5,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-715654720-auricular-bluetooth-samsung-original-u-flex-in-ear-microfono-_JM,4,1,0,0,0,#715654720,Samsung,U Flex,Neckband,NA,EO-BG950
52, Auriculares Inalambricos Bluetooth Vincha Musica Bass Mic Celular ,2899,NA,228,36,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,54,https://perfil.mercadolibre.com.ar/PLANETAZENOK,https://articulo.mercadolibre.com.ar/MLA-757292841-auriculares-inalambricos-bluetooth-vincha-musica-bass-mic-celular-_JM,36,15,2,0,1,#757292841,Philips,SHB3075BK,Over-ear,BASS+,SHB3075/00
53, Auriculares Bluetooth Celular Inalambrico Deportivos In Ear ,899,NA,938,22,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,77,https://perfil.mercadolibre.com.ar/MONSTECH,https://articulo.mercadolibre.com.ar/MLA-701847898-auriculares-bluetooth-celular-inalambrico-deportivos-in-ear-_JM,47,23,6,1,0,#701847898,Sowak,S4,Over-ear,NA,NA
54, Auricular Bluetooth Moto Manos Libres Enova Motochat V6 ,3669,NA,218,18,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,23,https://perfil.mercadolibre.com.ar/NOVATECH.STORE,https://articulo.mercadolibre.com.ar/MLA-764602137-auricular-bluetooth-moto-manos-libres-enova-motochat-v6-_JM,18,4,1,0,0,#764602137,eNova,Motochat,NA,NA,NA
55, Auriculares Qcy T2c Original 2019 In Ear Bluetooth + Cuotas ,3700,NA,433,491,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,29,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-719369870-auriculares-qcy-t2c-original-2019-in-ear-bluetooth-cuotas-_JM,22,5,2,0,0,#719369870,QCY,T2C,In-ear,In-Ear,In1852
56, Auriculares Targus Bluetooth Vincha Receptor Llamadas Cuotas Sin Interes! ,1599,NA,222,8,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,7,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-762300839-auriculares-targus-bluetooth-vincha-receptor-llamadas-cuotas-sin-interes-_JM,5,2,0,0,0,#762300839,Targus,auricular,Over-ear,bluetooth headphones,TA-45HP
57, Edifier W800 Bt Auriculares Bluetooth Inalámbrico Cable ,4690,NA,105,18,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,13,https://perfil.mercadolibre.com.ar/TIENDAS+STADIO?brandId=58,https://articulo.mercadolibre.com.ar/MLA-664089766-edifier-w800-bt-auriculares-bluetooth-inalambrico-cable-_JM,7,6,0,0,0,#664089766,Edifier,W800BT,Over-ear,Over Ear Bluetooth,W800BT
58, Auriculares Bluetooth Inalambrico iPhone Moto Samsung Huawei ,589,NA,374,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4,14,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-700267452-auriculares-bluetooth-inalambrico-iphone-moto-samsung-huawei-_JM,6,4,2,2,0,#700267452,Quiero eso ya,QUIERO ESO YA,Ear-Buds,Bluetooth,NA
59, Auricular Soul Bluetooth Inalambrico Vincha Mp3 Fm M Libres ,1299,NA,393,78,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,128,https://perfil.mercadolibre.com.ar/CLUBDELCELUOFICIAL,https://articulo.mercadolibre.com.ar/MLA-709507869-auricular-soul-bluetooth-inalambrico-vincha-mp3-fm-m-libres-_JM,85,34,8,1,0,#709507869,Soul,Sport S600,Over-ear,Soul,s800
60, Auricular Bluetooth Samsung Original Galaxy Buds Akg Smr170 Garantia Oficial ,10699,NA,56,37,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,56,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-773427222-auricular-bluetooth-samsung-original-galaxy-buds-akg-smr170-garantia-oficial-_JM,43,11,1,0,1,#773427222,Samsung,Buds,In-ear,Galaxy Buds 2019,SM-R170
61, Edifier W800 Bt Auriculares Bluetooth Inalámbrico Cable ,4690,NA,105,18,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,13,https://perfil.mercadolibre.com.ar/TIENDAS+STADIO?brandId=58,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=EU6UiQTKcmquSnayxupnB4KFCOo47VC14ungaCudBfl%2BdoiP5yEv0EwNLLkNvGHHzEvFv0nOxIXZmvkxWcUboJSSj0H%2FgBPYkLk%2BC5wK2RKZCXJOoTwdsuH2TiEjj3bfT7BxQBSA%2FNwGX1Hw2KQiEvNq29pjD47WyMkX0Tlmai7ygZDbJOPNqSiOwNivDsYdzGyuXzn3nkwPEShXkswoGGbMBe7As8cmGdB0e2QVNaoFQrQIdaifn9OzvmxPRZNwfSXGNiuZ8q91xTJQNF3dBdoEJf2Ef8p0%2Bijk%2BOpVjiWsQFQwBDcWFaSz9FDEmNNPSF6kNlMxvM5V6SIv%2F0sxaYbPKpV6wg8qL%2FSCnVIBr8pnSyed5M28sh6ZrNCgnoZUr%2BzJDg%2BVG6q6oCl5I8dOY8VneWR9RX4Nsd5juhk%2F5XMqq9LGDJyLfDmkf9h00SuOm1ao8Qe%2BpU7diX38IK5bIUTPf9bkGJPTZRamzh416ZpGPmgq5%2F7BSGHdcOeFLzFNpinKhfInaOrrxFYHeutf5WjDHtRgFTo6uB7NiRRFbLqtCNlWdw6s%2FWDmIQPtHL4SFWNeqrZJULy%2FV3swA%2BkAZGlGMUMMO4xPr3YVY2tcus17EdFFXImUFzqyJNYISYiceiZSZd%2Fu%2F%2F9B0iN0hSyiRU3riorO1zFs%2FnBsZhjdurs0h%2F7ontXSnGNW9M%2FlYz169APMtgKhLnNf%2FI1WxXDy3gnK523l4dlMQ3jXM1DwB48aatVO5QKl7Qj9TtJ6GU1DEMT0oJdry%2Bk7W3g5%2BoAoRPqWYqXzKrnp%2F8KskgvdU3P4diiD3WiN86M395hIycw5pED7Uod71%2F3Kg%2Botu%2F5KJ8v%2FlIvCjDf6oobNQv4zJ835fszvgMnRUFq8p2UjAjEUAkA1y6g3qzPGziP9eilhkTC9xHBHhCViTmhs7E2IEe8ecLEoYZf5v%2FW5RS%2FRN49spzL5C6O398sdsYNtJeiqH2ARXmUgBBkPh6FMNj0CClRn90DlYqRulnjDllC9vjA8BRQn8xC225JfMDWvhWzXzmoLGvxyLWtWh1IYFJ2zIJ45BIktr2zY6UDLZOddAcMqQP%2FFNzOgjEshIGHvv8JGr4TgLM%2BowGzjFYaqtQ8cpfk5qZR29Jcgo1LkzBsqCy7KniSWFjkrJqwtZ0%2F0hctPguXe3u%2B3e2bYMWJtw90hVlwyk%2BFoxXvXbI1tefjujujS0Zk18Eo5%2BQ8qJGIglnAmOlRMwdmI9N3vnf2i8gVYueNLd9B9vub6hxwSGpFOgdDSs6BtuG0wLhBVwB62DNy556EVJ7a3MkEU2gAEn3X%2FWCn6CML9GnFpO7AGQ8VJZYMFi96cblGwLzDV7XZZJSBO58AhH7ydmkWGVZVPn4sK96wjZ%2BKie9x86k%2FxI57LqPQPr%2BDIBSJbyBrKiWq0aKHhpKnqcX6YybrQT9yDYBmcVdn2AqvddBzi7Cv8IaJ0LPXiT58Xe31vTwmp%2FuvExb9PwutyUJti5o%2FCaV%2FuH5qCGeTL3tYwxydrfV6zYMRlOQ2JcuM9Zz%2FdGM3aD0ztVzKYrwf4ybjbHXgZiSyptYPJe2uT6E%2FNVycrsGs3Zty%2FujcA8nNLBNNsyRJrDbV%2BbtBvdr7mQb8WT6g%2FwrPQY3UPO0TBQKbZ7BpnLV4dvCqaMX%2FwJj%2BQzQ0E%2Bnk%3D,7,6,0,0,0,#664089766,Edifier,W800BT,Over-ear,Over Ear Bluetooth,W800BT
62, Auriculares Inalambricos Bluetooth 5.0 I7s Tws In Ear ,1299,NA,473,49,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,16,https://perfil.mercadolibre.com.ar/SYSIMPORTACIONESS,https://articulo.mercadolibre.com.ar/MLA-735692766-auriculares-inalambricos-bluetooth-50-i7s-tws-in-ear-_JM,13,1,1,0,1,#735692766,TWS,I7S,In-ear,earphone,I7s
63, Auricular Bluetooth I7s Air Earbuds Pod Stereo Inalambrico ,700,NA,193,9792,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4,3,https://perfil.mercadolibre.com.ar/ELECTRO+KAMALEON,https://articulo.mercadolibre.com.ar/MLA-773139854-auricular-bluetooth-i7s-air-earbuds-pod-stereo-inalambrico-_JM,2,0,0,1,0,#773139854,TWS/GENERIC,I7S,In-ear,INALAMBRICO BLUETOOTH,NA
64, Auricular Mini Bluetooth Auto Android iPhone Pc X1 ,359,NA,388,1033,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,8,https://perfil.mercadolibre.com.ar/NEWCELL+ACCESORIOS,https://articulo.mercadolibre.com.ar/MLA-755877587-auricular-mini-bluetooth-auto-android-iphone-pc-x1-_JM,5,3,0,0,0,#755877587,376-AST,AST-376,In-ear,NA,NA
65, Auriculares Sony Ps4 Gold Wireless Headset 7.1 Nuevo Full ,7999,8999,165,23,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,310,https://perfil.mercadolibre.com.ar/PHI-DIGITAL,https://articulo.mercadolibre.com.ar/MLA-695128541-auriculares-sony-ps4-gold-wireless-headset-71-nuevo-full-_JM,258,41,5,3,3,#695128541,Sony,CECHYA-0080,Headset 7.1 Wireless,PlayStation,NA
66, Auricular Inalambrico Bluetooth Motorola Pulse Escape ,3749,NA,2040,24,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,666,https://perfil.mercadolibre.com.ar/CLICK+AR,https://articulo.mercadolibre.com.ar/MLA-685583117-auricular-inalambrico-bluetooth-motorola-pulse-escape-_JM,477,148,29,6,6,#685583117,Motorola,SH012 BK,Over-ear,NA,NA
67, Auriculares Bluetooth Inalambricos In Ear Con Base Recargable Earpods ,989,NA,410,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,20,https://perfil.mercadolibre.com.ar/GROUPMHS,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=CcTgqPOz%2F2kQsTD5NaIbgqLVz6VeWG39px5Vx45LuOjAOtHowDwhA3sMnb8nVlLH6va5%2FCU8JmfvrlhM%2F85uzrE%2B0EQKyhu%2BEtaqqkvupJyLfmQPGBd21mo77iPE5zlHu3DBgStkepc12QRi1vtlf47LkIuoqgvN1wN00N7t05PM7DGb4ndDsIP2kuXAIxydt7h5xQs7wFK2pClHg48For8m6JP3nqHJ1lEs7e56U%2FcoxGaxTusvEq%2FewdUC4uGnSXMIB6gf%2BwV4l%2Ft8IZ0XfPh75rgueweh9SeTiL9BW%2FEpHBrlybbOYax%2Fkt5%2FvNuo5eH%2Bae9qHCGY6qs9o3rW13kAr%2Ffb9ETgRccBOcGZ91LNKibG0ePKiocjUhGlhW3Rr87KHFzp%2FclGrpo1axJRufTyWIJt22A91sPxK1wDRjejFxt0CWquC4mlYsP5o%2F5nTQJ6%2FuQg0WugNhJbHMnVtjFqR9A%2FzZ%2FOzYqHRcnWaPPzogr0sqD74oPpO6MEoWSkqtBf%2F9BQZebBcyK2Ty9kPnHJuyuqauzNqpoQh2nBsPsqEHFHKoNvNKYmNSCTxY7Cu0PAKluXcUidAR188GUJsQiAcWGTfVQQdyfStZ%2BHWS%2BkS5kbXMTJTecjSSQOVcavE%2Bxejv0WV9nGodR7tdWNLLHBIISNGiO4OVYtahn9qOurVBvakgb%2B0gzDZ2AW6VZl8O4E4Mqnx6Tet2vaWA2KH7FcDsUVDu3qrKXGWG7dLL0SkyTJH0qfNoYVCdtgjyv2hneNoyaW2hVzcUT4Sneb%2BG8ssK1aTtrqqe9qR6dRLThoyoaEmQ%2FENjd4ltD84rbg92rZ1eemzASrgtkJ6HlmM6FO3BEiJyQIpblV4wKpe11S3WVm%2B2PEy8oBdSfcqBV6DXtF8bZRb0HPhsxYkcxrFlxFVCjKQWfXZvDpBUoa9m74oZyYMofK52G97sa85asuwABw02cOaRY236%2BEmGj%2FhxQbzrV9gNqoGt5iEbDKNWjlikwBp6tsX3GqCPkL5zrRarHtVA3ZTqcRCfaoKwAxYNUm0W57%2Fy4xOZQR4OIZgHTdiy3QxAznkd2OBJhj0R383p1Cm4%2FeUKQCywaOlvDHfu0KINRiD1z%2Fw9zi%2BPoc4uyxRsp3M34yRc1hlHdXyoZGQTO1SFtWc8fa6DkLOGagnWrKDrxLDoNDGogMCyoT094c85R8EuCLKJXczdabAgsjtcfpR8ZN9iBXxzSBB%2FkHEuMs30Bt8jUSMfZYNbTc8JY3wNMfOLC3xLf4Rumswo6O7Ieov7Ifrta0xHGtR4E7wtlKcAS0609XiqvrscqxGM4aIHYYUeaEOP8A%2F1mBn03HqjeZ%2Bry%2F8Tkmm9We9FUo3BJgX5NbMkEB49bI1q57%2FUhka0YLAK54Z1vwexliRMZfznS5pEQzQ7CC%2FVjI8E0e7dgUeqdDRiIslJ%2BhoW5LG3AArZtVTcQXXCV%2FnWP8uxLPaJjtdAvteR5kFPma2RPEHFakoIVhIzmkpNeVtqgkrPRS4I41Un3mM3WfQinO7BlhU7yNqi9NRXnBfIPvF1rclu4LHBUJIG%2FfheZxHtmqYStOVMCGCz%2BUXo55h6w%2BXT6%2F7FTUBo0NpNQMDhznbhlnTBjbWqfxPWinR9sAERMOVzfNKOChvOleYpTD6pJuHxS9cxbWHvVpQsQsMndq1Vu8x6X9Ez5b2Q4%3D,15,2,1,2,0,#777789122,TWS,I7s,In-ear,Pro,NA
68, Auriculares Bluetooth Noga Bt469 Inalambrico Manos Libres ,749,NA,1649,14,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,171,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-670915233-auriculares-bluetooth-noga-bt469-inalambrico-manos-libres-_JM,92,52,17,5,5,#670915233,Noganet,NG-BT469,Over-ear,Aris,NG-BT469
69, Auriculares Inalambricos Vincha Bluetooth Samsung iPhone Mp3 ,838,NA,390,7,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.1,27,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-729372092-auriculares-inalambricos-vincha-bluetooth-samsung-iphone-mp3-_JM,7,4,7,3,6,#729372092,Pro Runner,Bluetooth,Over-ear,Sport,BS19C
70, Auriculares Bluetooth Super Bajos Vincha - Garantía Gamer24hs ,1151,NA,220,29,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,19,https://perfil.mercadolibre.com.ar/GAMER24HS,https://articulo.mercadolibre.com.ar/MLA-786872579-auriculares-bluetooth-super-bajos-vincha-garantia-gamer24hs-_JM,14,3,2,0,0,#786872579,950BT,950BT,Over-ear,NA,NA
71, Auriculares Bluetooth Inalambricos In Ear Con Base Recargable Earpods Celular ,789,NA,167,62,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.5,2,https://perfil.mercadolibre.com.ar/GROUPMHS,https://articulo.mercadolibre.com.ar/MLA-777785348-auriculares-bluetooth-inalambricos-in-ear-con-base-recargable-earpods-celular-_JM,0,1,1,0,0,#777785348,TWS,I7s,In-ear,Pro,NA
72, Auricular Bluetooth Inalambrico Mini Mono Manos Libres Auto Moto Celular ,289,NA,231,89,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/GROUPMHS,https://articulo.mercadolibre.com.ar/MLA-779677017-auricular-bluetooth-inalambrico-mini-mono-manos-libres-auto-moto-celular-_JM,1,1,0,0,0,#779677017,SBH,Mini Bluetooth,In-ear,Moño,NA
73, Auriculares Bluetooth +5.0 Inalambricos I7s Pro In Ear ,699,NA,218,168,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAGALAXY,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=IvYAwNBJsn3o39mt23pLCW0oxxXa6MYuikvRN1%2BmGwMy7VQaGvxUck0zPhddN9nObtRWB0LMt4yc2pk%2BCYlrBF9ZNZIP0q5uu1B9MOXEE0tNYI1O1BOWmnpX5K7K6wiL4Ww0zocOJJv5c9VmDKry8%2FirqQzg6nYokIxga0zfYD9GokmxaTuq1pScWkZ6hLL3VAdal1qBgSAs%2FxaEv%2FwBnTcQIydAYQ%2Bk0lN2rWDUeBQBMXIKbWPCaSK5d9RaWKJsbaLxy6GWFpxRFbimByMkTkNO7qdfCrsEOND5Lg%2BV1senWTwga6PusW%2F20XyKyUOkGpIxDiltqJIk%2BrxMD2%2F1CWSsoEVUgYsid%2B62pJL2KOhcAWrg6jfLjXT%2FwgWUbgXFJ%2BkLrcf%2BQLEeg3QMZJmMcXUfMTHude9E6IN%2F3gWJhoLL444NiTBJJPvSCZIvk3mSPShDHrZYHbZbRUE%2FveOlwv89T04%2Bd%2Fwjuk9S%2B3hTmGiBWEQ7GY%2FJKscdzeM0mMM5ulbZXxG1DrsI7k4H7GBkNS5AcGEzpyGMG6DvRodgjaJZdilZ5PmoW8PwhE4Bb9mahRpX6Bz3pV3Sc4ABeGiIxEMCCFj5fiLgq1Cv3u2DsFhklqfHP%2BQG%2FaaRmUQJXgmL%2FieSiOWW%2B%2BYDWg7N8i75qajbeqp8WO80Wwyr%2FHZ%2BjVnJu0QRy%2FNOPFJahkyL%2B%2FjZfy65HacSJM69RMEOY3UF2L0gNAVnc3Jo%2F2ikO0jkC7EnQiepGDNi%2BFQVncFNqEbABcXMJh4ZWcRbbxeELBykghcY8fvxaNsdXlj5m%2BiH7jkoVnyqQX%2FkzkRvp9B6BjMeDl3WIgaaXwdrR8taCFHeoZTz4gjnzx9L29TUb%2F%2FIsBiMXUPF5i91zlGkYnvoTJg79jdLsfH7d%2Boat0M6cU73gCgcD9UEGI8W9LbwdbASwXtnRVATNk7X1YIR1sxucrk1NT6KQhBXkbnjEsPFuIHoYYoZaN6DmMa6g8AoObZtK899Kgzhzjf%2B0u32wGD%2FwMPEfRQexDpkuvEXn%2FwKz0goai0MmG%2Fr4zaMa1qCJA1cvkTO0dd3DcHxvytZQtbyQH3v%2FYdPCE3b7Itq9rjZ11BSkWV41lcf%2BEEwq%2Fbde6wa9LQT0W8YzaaD5DDygtLlS5oiRaazfpnPEFPWoCFnYb7%2B%2FSwyvC02dltdTJD923rRwNB9KI8uOhHEYzR6G4BE5aOwziPknpquZiUue8%2B%2BBVV4ZIxWwM5D%2BgSAxOOna2bInTVQ6fzEpOe8KuBhDOlOkWxamvxaNh2C48Vj1Kp80yMGwKT8Z32JuiW5lJnDTdMJ60x%2FPCgI7ujh%2BRmBBPw6x%2BY62oy5ZKL28Dy4eR%2BdDbjmTV51Ux1LGbjTXqs96PEUrVEFmsRyqf1wR6ak1e%2BY5glsH%2BcyevmnnY%2FRdm9%2FidNIPMwkEu%2B6hrT7jmAzmtfnWAe35wbU%2Bvde14nG2JfwX%2FAeVvwgwP2Mt4JnoxVwy8S9JvtxK9Ucgqi9I2dmDGFD4u3u34OIROkF2pd9%2BJ8wG5kNR7%2FbTokuoK3jfxmuIPx3gGyywtHpvlUc3pCXoiJI26UZqyZkQlrCfH%2BDpaCfXMPhftbIFNW4eK8DfAMRZcbLb%2BEDsPh6LvVhj%2Ba6YU3K6Tv6HwMXSTUTwbW%2FE6W%2BWyr6V7ue2N3%2F,NA,NA,NA,NA,NA,#803432284,TWS,i7S TWS,In-ear,In-ear,i7S TWS
74, Auricular Bluetooth Sony New Wh-ch500- Original Linea 2018 ,4700,NA,177,8,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,54,https://perfil.mercadolibre.com.ar/AURICULARESCOM,https://articulo.mercadolibre.com.ar/MLA-729051366-auricular-bluetooth-sony-new-wh-ch500-original-linea-2018-_JM,45,8,1,0,0,#729051366,Sony,WH-C500,Over-ear,NA,NA
