search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
36, Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula ,14,NA,66,15,2x,7.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205102371-capinha-casca-de-ovo-ultra-fina-iphone-7-8-plus-x-pelicula-_JM?searchVariation=34807626231,1,0,0,0,0,#1205102371,Apple,"Iphone 7, 8, 7Plus, 8Plus e X",Ipremium,Slim Transparente,Slim Transparente,TPU/Policarbonato
37, Capa Capinha Case iPhone 8 Plus Spigen Rugged Armor Original ,139,NA,6,3,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1145765448-capa-capinha-case-iphone-8-plus-spigen-rugged-armor-original-_JM,NA,NA,NA,NA,NA,#1145765448,Apple,iPhone 8 Plus,Spigen,Rugged Armor,Emborrachada,Emborrachada
38, Capinha Capa Case iPhone 4 5 6 6s 7 8 X Plus +pelicula Vidro ,15,NA,1094,14631,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,40,https://perfil.mercadolivre.com.br/UNICOFAST,https://produto.mercadolivre.com.br/MLB-835682036-capinha-capa-case-iphone-4-5-6-6s-7-8-x-plus-pelicula-vidro-_JM?searchVariation=22841688614,35,2,2,1,0,#835682036,Apple,Iphone,Unico Fast,Silicone,Silicone,Silicone
39, Capinha Case Ultra-fina Transp Tpu iPhone 6 7 8 Plus X Xr ,12,NA,4378,4637,2x,6.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,181,https://perfil.mercadolivre.com.br/CORONITASCOMERCIOLTDA,https://produto.mercadolivre.com.br/MLB-734551043-capinha-case-ultra-fina-transp-tpu-iphone-6-7-8-plus-x-xr-_JM?searchVariation=25221217923,150,22,9,0,0,#734551043,Apple,iPhone,Apple,Silicone,Lisa,Silicone
40, Capa Capinha Anti Impacto iPhone 5 6 6s 7 8 Plus X Xs Max Xr ,9,NA,71,5,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911217,NA,NA,NA,NA,NA,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone
41, Capinha Ultra Fina iPhone 8 Plus Nillkin Nature Tpu Original ,64,NA,NA,3,12x,5.41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132500213-capinha-ultra-fina-iphone-8-plus-nillkin-nature-tpu-original-_JM,NA,NA,NA,NA,NA,#1132500213,Apple,iPhone 8 Plus,Nillkin,Nature TPU,Emborrachada,Silicone
42, Capa Capinha Unicornios iPhone 4s 5 5s Se 5c 6 6s 7 8 7 Plus ,25,NA,648,35675,5x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,72,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684761484-capa-capinha-unicornios-iphone-4s-5-5s-se-5c-6-6s-7-8-7-plus-_JM?searchVariation=18043675713,68,2,2,0,0,#684761484,Apple,iPhone,Extreme.Deal,Emborrachada,Emborrachada,Silicone
43, Capinha Magnética Case Top Para iPhone 7 Plus 8 Plus ,47,NA,47,1,6x,7.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANTONIOROBERTOA2005,https://produto.mercadolivre.com.br/MLB-1172587102-capinha-magnetica-case-top-para-iphone-7-plus-8-plus-_JM?searchVariation=32468603650,NA,NA,NA,NA,NA,#1172587102,Apple,IPhone 7 PLUS e IPhone 8 PLUS,Chapolin Store,Case Magnética,Magnética,Alumínio
44, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,85,920,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
45, Capa Capinha Tpu Ultra Fina Iphone7/7plus/5/se/5s/6 8 Barata ,20,NA,355,78,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,11,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828661397-capa-capinha-tpu-ultra-fina-iphone77plus5se5s6-8-barata-_JM?searchVariation=39632579712,7,2,1,0,1,#828661397,Apple,Iphone 7 plus/ 8plus,Importado,Flexível,traseira,TPU
46, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,14,NA,27,498,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1130081482-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=29616456882,2,0,0,0,0,#1130081482,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
47, Capinha Dissipação De Calor Respirável iPhone 5 6 7 8 Plus X ,29,NA,92,100,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,4,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,https://produto.mercadolivre.com.br/MLB-1107863226-capinha-dissipaco-de-calor-respiravel-iphone-5-6-7-8-plus-x-_JM?searchVariation=27895472141,2,0,2,0,0,#1107863226,Apple,Todos os modelos Apple Iphone,Apple,DISSIPAÇÃO CREATE,Dissipação de Calor,Silicone
48, Capa Capinha Ultra Fina Tpu Transparente iPhone 7 8 Plus ,14,NA,14,6,2x,7.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BARRETTOMEGASTORE,https://produto.mercadolivre.com.br/MLB-1142483999-capa-capinha-ultra-fina-tpu-transparente-iphone-7-8-plus-_JM?searchVariation=32765613489,NA,NA,NA,NA,NA,#1142483999,Apple,7 Plus e 8 Plus,Chapolinstore,Case Transparente,Ultra Fina,Silicone
49, Capinha Case Ultra-fina Transp Tpu iPhone 6 7 8 Plus X Xr ,18,NA,18,482,3x,6.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157072187-capinha-case-ultra-fina-transp-tpu-iphone-6-7-8-plus-x-xr-_JM?searchVariation=31302177202,NA,NA,NA,NA,NA,#1157072187,Apple,iPhone,MAISVARIEDADESHOP,Silicone,Lisa,Silicone
50, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Preto ,29,NA,24,476,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542688-capa-case-capinha-silicone-aveludado-iphone-8-plus-preto-_JM,1,0,0,0,0,#1165542688,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
51, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,14,NA,2604,491,2x,7.52,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,99,https://perfil.mercadolivre.com.br/CORONITASCOMERCIOLTDA,https://produto.mercadolivre.com.br/MLB-804273735-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=25221276107,73,12,6,2,6,#804273735,Apple,iPhone 7 8 X XR XS XS Max,Apple,Anti Impacto,Anti Shock,Silicone
52, Capinha Boss Prova De Água iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,32,NA,109,491,6x,6.09,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,7,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-820984646-capinha-boss-prova-de-agua-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=21675459951,5,1,0,0,1,#820984646,Apple,iPhone,Boss,À prova de água,360° À prova d'água,Emborrachada
53, Capinha Couro iPhone 6 6s 7 8 Plus X Xs Porta Cartões Apple ,59,NA,82,197,10x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1137307341-capinha-couro-iphone-6-6s-7-8-plus-x-xs-porta-cartoes-apple-_JM?searchVariation=30080973459,2,0,0,0,0,#1137307341,Apple,iPhone,Suteri,Porta Cartões,Comum,Couro
54, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,11,NA,202,16,2x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817,2,1,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
55, Capinha iPhone 5se 6s 7 8 X Xr Max Plus Fume Preta + Vidro ,19,NA,753,760,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,41,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-688816881-capinha-iphone-5se-6s-7-8-x-xr-max-plus-fume-preta-vidro-_JM?searchVariation=33234442904,28,8,3,2,0,#688816881,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
56, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,43,NA,63,5,6x,7.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://produto.mercadolivre.com.br/MLB-959015003-capinha-iphone-8-plus-apple-55-poleg-silicone-case-lacrada-_JM,1,0,0,0,0,#959015003,Apple,iPhone 8 Plus,Apple Inc.,Silicone Case,Silicone,Silicone
57, Capinha Casca De Ovo Ultra Fina iPhone 5 6 7 8 Plus +p Vidro ,20,NA,20,4541,4x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162451466-capinha-casca-de-ovo-ultra-fina-iphone-5-6-7-8-plus-p-vidro-_JM?searchVariation=31697152100,NA,NA,NA,NA,NA,#1162451466,Apple,Iphone,MAISVARIEDADESHOP,Silicone,Silicone,Silicone
58, 3 Capinha Capa Case Anti Impacto Queda Todos Iphones ,26,NA,67,540,5x,5.91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-695953433-3-capinha-capa-case-anti-impacto-queda-todos-iphones-_JM?searchVariation=35517432727,3,0,0,0,0,#695953433,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
59, Capa Capinha iPhone 7 / 7 Plus Caseology Legion Original ,9,NA,16,6,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230666766-capa-capinha-fina-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37057646865,NA,NA,NA,NA,NA,#1230666766,Apple,Escolher no anúncio. 5 6 6s 7 8 Plus X XS XR MAX,H+,TPU,Capinha,Silicone
60, Capa Capinha Fina P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,19,NA,1953,80010,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,88,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-706962558-capa-capinha-flexivel-iphone-6-7-8-plus-xs-x-xr-max-vidro-_JM?searchVariation=18057256084,65,14,6,3,0,#706962558,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
61, Capa Capinha Flexivel iPhone 6 7 8 Plus Xs X Xr Max + Vidro ,49,NA,13,66,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=0ss3KCPpwYSpk9avodiYOqvPirm5PD2yntiFczinYWsSHajdAhtxZNq2jBXtPDgx%2Bw6OLKKHfTmosWzJ8oVxYtnwEDc3bJZE6gcx091VjaYC%2BwA9Cqa177%2FNQqRxVDb%2BRcI3SP9Vk2pryN%2BiLHnCRqQlNm3v5WMYmrKoBK7VRaBAgu86dE524OJOBqyDWs7YWgz0W6oy%2FNVeXa9btjLHDtf174jztAFQ4eS7phz4pJmMnvo5bq8Q9wQMuAmKvNmDk67HACm7gZ9s3R9McnQTGO1xC9MlLPyeCOFsE2tb%2BGcTWJ5dxjw6eCQvC6%2BM4By7eUtOExW%2Brao6xmlnQGmphrlVwPJIXSafpbUwetBZZQ4JaVyUmt6raMH92SzPy%2Fty0i6GTfIYncxnTk%2BJCctM%2BDMQuf4xG9qJjUdPX%2FIJPLYt6l3aZBQyyfkx4rMSsDiJi0yXrOGkOo6wndE5O53zWdMwufwrR0JaPc1pDpMcRclibbB0g9gO8gD7RtPGncuWmN4RT4hbaH2XMAralZnEY%2FJwucTkLwVN0JMLPeK8Sc%2Bubnk8YdOTRf7yyWoFr0e%2B4%2FESvFYg9kKuMOife3FytCe5aBd50fnDimit1CV2X7Z7wg4iSAgxft2tV3sRN5ZdxJoJx4oby%2BTXKAM%2FYR76mc2XjM%2BTRw73PBJk5UXPcUt4p5MNT8DVrXT495fyj1jn%2FCoUE44GyIUtsvKcFM8%2B10HFW%2Fb7xQbODpg3y%2Bf2gMAy0AR2QxAXKyidAUmt252N5prqKpyM%2B6FoZZkrJNmroBg8aV7ri3kgR0aZOL9zp9AhrCPVG6kZ9PfREpkiL2ZMcrw2VR2Rqg77zIhcA%2BlfVKJ%2BxDCq0%2FVDfsi%2FNivBZmZigUdvboXdVVNxf2%2FJNQuKImVOFfMFwhjcixZVpTrZbjAZ6c4R4QLNLsQzyCTqkkbxlmG6BPWgfORXiz227%2FljMEMf1omrjoqXT2CH1Y4FUlkT%2B0cRL2TEBjfnHLaW5wxvaDiXx%2Bb%2B6AV71tOMoEa53gEyDiUfn8z%2BOot%2BZDi4106ls8bROoo5Ea5PhqPPSSfaAgVy2KUrm7Dj5IYcsY1B5WHR3T2n7JbDjSyvOogI8VzoxbtZ2uo%2FeoG0aNfWIEC4CvnucTDJakOnRRBD8dkYpHj4n0g0qz3hAwcw9F9ikP%2Fg3uX%2FuyhYY0WXDWWq7%2BfLVba7rKoSJVCkz4K%2Bj4WEDbzYScCxadsofRTxXF7o0BygXjNPUT6vAqquvng4LgL3HbcaKUGSjYwHoX4qceAnFE6HcaS%2BgXR8RVLItDrcH6XtvGSWsO87k5GAMxLi%2FjvtMStnBUH2UCnt6PPjCjaBpez456QTKxCDtAl1yGpa0QkEbcyUHzcLTVdAhHH%2FoDmmUjhU8E%2Bm3dkc96kL5yEvEEzHwU2RS%2BvKVD8TIFwGMHKzoCDoENAcGuVR94cuwLyN8EVUvRq7bFf%2F7qgH679RBTYk3ra%2Fu2w2vNlMtq8Ge0LNQBf%2Ftu2dI4A9S6aWPLie,NA,NA,NA,NA,NA,#1085186592,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,caseology,Legion,protetora,TPU/Policarbonato
62, Capinha Com Foto Personalizada iPhone 8 Plus ,29,NA,52,48,5x,5.98,NA,Envio para todo o país,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,3,1,0,0,0,#925200208,Apple,iPHone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone
63, Capinha Boss Prova D'água iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,29,NA,120,493,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-907668100-capinha-boss-prova-dagua-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=21675595521,2,0,0,0,0,#907668100,Apple,iPhone,Boss,Waterproof,Impermeável,Emborrachada
64, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,18,NA,8,4997,3x,6.30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162443702-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=31696920223,NA,NA,NA,NA,NA,#1162443702,Apple,Iphone,Outros,Silicone,Anti impacto,Silicone
65, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Vault Case ,32,NA,436,838,6x,5.36,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,23,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-809060509-capa-capinha-iphone-6-6s-7-5-8-frente-verso-rose-bronze-360-_JM?searchVariation=18105209440,16,2,3,0,2,#809060509,Apple,iPhone 6 6s 7 8 Plus,Extreme.Deal,Acrílico,frente e verso,Silicone
66, Capa Capinha iPhone 6 6s 7 5 8 Frente Verso Rose Bronze 360 ,14,NA,100,895,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-693133989-capinha-capa-case-iphone-5-6-6s-x-7-8-plus-unicornios-nuvem-_JM?searchVariation=22551484067,3,1,0,0,0,#693133989,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
67, Capinha Capa Case iPhone 5 6 6s X 7 8 Plus Unicornios Nuvem ,49,NA,3,79,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=LIDuat0graQzhEfNp6KIplLbFi%2FTRvjMc8tAchrmMC0LhUaJ4U62WgMZfV0xUDVK0a6z6Ay%2BvnW3yeDbrKhPETBehvzXvqKOTw02bQrtDV2UnT5Zp6lKvm21h37QPHOF33l7%2FtSUZKLZklCqxPqhRRxqwvyeDKbIjbIG1v%2BqthIrbxljHXLJ7F4FtSvSfy2kQBxJs1v5%2BEXSIsjZy3TqrLgZyFG9BG1fTMpM%2FL9vkZVBHVXgXwRPAzVUZjbxW%2FGXp2ighMWcgvK%2FKa317U8ofQVq2yyd2R9ySlb1fqDr59yhOwTkK1mA%2FPkwWiBw7Oqpvol6hgMtBS80tNCJoD3pbQVGcRwtV8tLupfRMQHiPzbHd%2B6WbHif%2F6aKp0of1FyheLSGscBuPZdbC5k3dozm9ZtlR23Rx9sfA%2Bw5m0JVrau8ACdww0WT8JnNaqA10DqfWzGY7VIVAwUT0lMeonQuXGu%2F6WY2xgiDXxBQYLSAGfdJy9CSzQiutnziQtoZhXJoUGzPyVgaxj%2BLBqFpPkFFHg5EeqFggSWG46j0SbmJofhvkgNdxVA7lykyRLmjzlbEBEsp%2FVc2NAMt1jM7QdcQPs7XnUpROZ0GyClBL52o6tVWMKBN3Q%2BWavhCzyvDZmvtyaec%2FsmNDbNFURTxm9lx1cfiFr45w7ETthBRX1bs7LA2L58NmgX%2Fd0kxxef8fFyO9gnQu5bKm8S%2F%2BVvC9B3TCXx%2Fi4X3BH1OXPEqyHt207HHrYvblHwdp%2B3HEv6HG1nbRjDeejEPp8sCH%2FzqeLCr%2BYOVqfMgqjTe%2Bk548wDesskQdQukTPeixybbA4y6Jp%2FbvktTVd%2B3Y4qdVWSRWTdeqwYtl9A4yDVYQG4gcR3R9aeNg%2FZ5p%2BB3C2xPBtkdY%2BPo25z9uKJyHM%2BniTMlLbZ4XT330DCemIXfPL9LCVMF2ygMw%2BkzYnwWFXu%2Fj9Eu4%2BTAIb3815rGXFkO5kZGOdNz26TPKwNVLZljmtnhNSJF6%2BK97CPQMQUjFNFYWFh7blEJY0l3nxLPA09TcB5bT9HTi4JqQgJ1VAgj2J%2BfhEMi6EnMoLnZ69t8CDZS1z6NKsegeNrCyDCSocmamNqgB%2FUO0va4MDMRraAZS9Svizrmp%2Bx0q4CW1TDvguL0MhxsxYFUzkW58RVnDLP1l8Biuc0is9JCV9Lm3w4rqobM4N353fu7Ryi0JuIqoX367jYAersxCXgo2xlmLrkE1Rk1IcAF5m0Vw6Qup5WMkGd6jEcPlmyxoKuV0%2Bu90Q6BgR5mfawMAX5p%2BasL2xsX8qMecMH4CVGY%2BQNCL13XHf5WCLdUuRbn0FRwP%2FBTUR7WGifbHM9q2V72bepzJSucEI%2Ffm1Bpkv0b6ostSDKyOi2ugMiOYfpmJ4i27qs8qyqFaQZGYwRHtZTHqNZBtJezq8f3S6Ww9%2BfqiSc6Flb0tQMt5IPq6j8sTGmJcf85mjt5TCMVUnnHXX7T%2FZj%2BKeFVQAjPye4BALT%2BqmDDx9f1IZ1gEi9D47k%3D,NA,NA,NA,NA,NA,#942285220,Apple,Iphone 8 Plus / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
68, Capinha Case iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,63,295,5x,6.54,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908244248-capinha-case-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530911133,0,2,0,0,0,#908244248,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico
69, Capinha Capa Fina P/ iPhone 5 5s Se 6 6s 7 8 Plus 10 X Xs Xr ,8,NA,186,6,1x,8.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,9,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047619650-capinha-capa-fina-p-iphone-5-5s-se-6-6s-7-8-plus-10-x-xs-xr-_JM?searchVariation=26822190720,6,1,0,1,1,#1047619650,iPhone,Escolha o modelo,H+,"6, 7, 8, 9, X",Capinha,Silicone
70, Capa Capinha Case Bumper Alumínio Espelhada iPhone 8 Plus ,34,NA,68,1,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-909671219-capa-capinha-case-bumper-aluminio-espelhada-iphone-8-plus-_JM,3,0,0,0,0,#909671219,Apple,Iphone,Espelhada,Case Bumper,Bumper,Metal
71, Capa Capinha iPhone 7 / 8 4.7 Caseology Vault ,30,NA,394,376,6x,5.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,24,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-722236175-capa-case-capinha-iphone-7-plus-ou-8-plus-emborrachada-3d-_JM?searchVariation=17812322803,16,3,3,1,1,#722236175,Apple,Iphone 7 Plus ou 8 Plus,Extreme.Deal,Emborrachada 3D,Emborrachada,Silicone
72, Capa Case Capinha iPhone 7 Plus Ou 8 Plus Emborrachada 3d ,54,NA,41,549,10x,5.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://produto.mercadolivre.com.br/MLB-1241682514-capinha-magnetica-do-iphone-6-7-8-7-plus-8-plus-x-xs-max-xr-_JM?searchVariation=38648604303,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado
