search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
45, iPhone 7 8 Plus Carcasa Silicona Antigolpe Brillos | Kyrios ,8.99,NA,13,3,12,749,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-446510146-iphone-7-8-plus-carcasa-silicona-antigolpe-brillos-kyrios-_JM?searchVariation=37740180343,NA,NA,NA,NA,NA,#446510146,Apple,ESR,Carcasa
46, Carcasa Supreme iPhone 6/6 Plus/7/8/ 7plus / 8 Plus /x ,6,NA,2,18,12,500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/STMA9082314,https://articulo.mercadolibre.cl/MLC-489419502-carcasa-supreme-iphone-66-plus78-7plus-8-plus-x-_JM,NA,NA,NA,NA,NA,#489419502,Apple,NA,Carcasa
47, iPhone 6 6s 7 8 Plus Carcasa Bumper Luphie Dragon | Kyrios ,12.99,NA,35,4,12,1.082,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-434865120-iphone-6-6s-7-8-plus-carcasa-bumper-luphie-dragon-kyrios-_JM?searchVariation=35206792229,2,0,0,0,0,#434865120,Apple,LUPHIE,Bumper
48, Carcasa Funda De Silicona iPhone 7 Plus Y 8 Plus Denim Blue ,19.99,NA,1,899,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-469561437-carcasa-funda-de-silicona-iphone-7-plus-y-8-plus-denim-blue-_JM,NA,NA,NA,NA,NA,#469561437,Apple,NA,Carcasa
49, Carcasa 360 Grados iPhone 7 / 8 Plus Ipaky Azul ,10.99,NA,2,NA,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FACTORY-TECH,https://articulo.mercadolibre.cl/MLC-446901283-carcasa-360-grados-iphone-7-8-plus-ipaky-azul-_JM,NA,NA,NA,NA,NA,#446901283,Apple,NA,Carcasa
50, Carcasa Funda De Silicona iPhone 7 Plus Y 8 Plus Naranja ,19.99,NA,1,899,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-469564197-carcasa-funda-de-silicona-iphone-7-plus-y-8-plus-naranja-_JM,NA,NA,NA,NA,NA,#469564197,Apple,NA,Carcasa
51, Carcasa Funda De Silicona iPhone 7 Plus Y 8 Plus Azul Cosmo ,19.99,NA,1,899,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-469562163-carcasa-funda-de-silicona-iphone-7-plus-y-8-plus-azul-cosmo-_JM,NA,NA,NA,NA,NA,#469562163,Apple,NA,Carcasa
52, Carcasa iPhone X 6 7 8 Plus Tela Real Camuflaje Táctica ,7.99,NA,1,2,12,666,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-472989513-carcasa-iphone-x-6-7-8-plus-tela-real-camuflaje-tactica-_JM,NA,NA,NA,NA,NA,#472989513,Apple,NA,Carcasa
53, Carcasa iPhone X 6 7 8 Xr Max Plus Avengers Dc Cómics 2019 ,5.99,NA,0,2,12,499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-493694535-carcasa-iphone-x-6-7-8-xr-max-plus-avengers-dc-comics-2019-_JM,NA,NA,NA,NA,NA,#493694535,Apple,NA,Carcasa
54, Carcasa Apple Silicona iPhone 6 6s 7 8 X Xs / Plus Colores ,8.99,NA,227,265,12,749,NA,Envío a todo el país,NA,NA,4.5,23,https://perfil.mercadolibre.cl/SMARTBUYCHILE,https://articulo.mercadolibre.cl/MLC-451591061-carcasa-apple-silicona-iphone-6-6s-7-8-x-xs-plus-colores-_JM?searchVariation=35097510409,19,1,1,0,2,#451591061,Apple,Apple,Carcasa
55, Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Azul 3 En 1 ,9.995,NA,15,2,6,1.666,NA,Envío gratis a todo el país,NA,NA,4,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825207-carcasa-360-iphone-8-plus-7-plus-lamina-azul-3-en-1-_JM,0,1,0,0,0,#452825207,Apple,NA,Carcasa
56, Carcasas Mickey Minnie Mouse iPhone X Xs 6 7 8 Plus ,7.99,NA,16,4,12,666,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-473804686-carcasas-mickey-minnie-mouse-iphone-x-xs-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#473804686,Apple,NA,Carcasa
57, Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik ,23.99,NA,20,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452411101-carcasa-metalica-iphone-8-7-plus-negro-lunatik-taktik-_JM,1,1,0,0,0,#452411101,Apple,NA,Carcasa
58," Carcasa iPhone 5s, Se, 6, 7, 7 Plus, 8, 8 Plus E iPhone X ",9,NA,30,25,6,1.500,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/CRISTIANCURIQUEO,https://articulo.mercadolibre.cl/MLC-459998430-carcasa-iphone-5s-se-6-7-7-plus-8-8-plus-e-iphone-x-_JM,1,0,0,0,0,#459998430,Apple,NA,Carcasa
59, Carcasa Silicona Apple iPhone 7/7plus/8/8plus - We ,14.99,NA,79,21,12,1.249,NA,Envío a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/WE.-,https://articulo.mercadolibre.cl/MLC-461069458-carcasa-silicona-apple-iphone-77plus88plus-we-_JM,4,0,0,0,0,#461069458,Apple,Apple,Carcasa
60, Carcasa Con Batería Externa Para iPhone 6 Plus 6sp 7p Y 8p ,20.9,NA,8,92,6,3.483,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALSTORE_,https://articulo.mercadolibre.cl/MLC-468019780-carcasa-con-bateria-externa-para-iphone-6-plus-6sp-7p-y-8p-_JM?searchVariation=28569455520,NA,NA,NA,NA,NA,#468019780,Apple,Carcasa con Batería Externa Recargable,Carcasa
61, Carcasa iPhone 7 / 8 Plus Camuflaje Táctico Militar ,5.99,NA,3,2,6,998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-466466763-carcasa-iphone-7-8-plus-camuflaje-tactico-militar-_JM,NA,NA,NA,NA,NA,#466466763,Apple,NA,Carcasa
62, Carcasa Apple Silicona iPhone 6 6 Plus 7 7 Plus 8 8 Plus X ,9.99,NA,5,5,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BEXTECHNOLOGIES,https://articulo.mercadolibre.cl/MLC-461979345-carcasa-apple-silicona-iphone-6-6-plus-7-7-plus-8-8-plus-x-_JM,NA,NA,NA,NA,NA,#461979345,Apple,Apple,Carcasa
63, Carcasa 360° Magnética iPhone 8 Plus 7 Plus + Vidrio Frontal ,15.99,NA,13,1,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-466054141-carcasa-360-magnetica-iphone-8-plus-7-plus-vidrio-frontal-_JM,NA,NA,NA,NA,NA,#466054141,Apple,Apple,Carcasa
64," Pack Carcasa Madera + Lamina iPhone 6, 6s, 7 , 8 & Plus ",10.99,NA,1,999,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SAPEAR,https://articulo.mercadolibre.cl/MLC-490347472-pack-carcasa-madera-lamina-iphone-6-6s-7-8-plus-_JM?searchVariation=37581455451,NA,NA,NA,NA,NA,#490347472,Apple,NA,Carcasa
65, Tapa Trasera iPhone 8 Plus ,11.99,NA,4,NA,6,1.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDATRANSPARENCIA,https://articulo.mercadolibre.cl/MLC-460227967-tapa-trasera-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#460227967,Apple,NA,Carcasa
66, Carcasa Silicone Case iPhone 8 Plus + Lamina ,5.99,NA,1,2,6,998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDATRANSPARENCIA,https://articulo.mercadolibre.cl/MLC-487703759-carcasa-silicone-case-iphone-8-plus-lamina-_JM,NA,NA,NA,NA,NA,#487703759,Apple,Silicone,Carcasa
67, Carcasa Rock Ultra Delgada iPhone 6/7/8/x/xs/plus ,8.99,NA,353,166,12,749,NA,Envío a todo el país,NA,NA,4.7,30,https://perfil.mercadolibre.cl/BANANATIENDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=rTuDIybBauvQvg0GtkAAW9bP2oqd9aBYaMgFiLPYf1FlN8zJqCLmhRL6tUoS8CZlaKL4QPVufOm7BNDrby7%2BeZ9zLUR9OgU89ettOpyvbNDE3axeMmlLHQaHFazlB6rrfgOdj5oyOxQ5%2FIdVhZYDg6MoPurDFx191pWsc4RsFxuFqQkW1ibkSIhc8Csq3qO80i%2B7IS7oQWGaM0fAE7Ea0jbg2AhXj6By45uo%2Fk7BZ0PVo3HKhWxZB%2F4LrJJj8reNBQ1EgKtNsCZNOM8HYdJM1xsAcu7eHb%2B6OeQjyDKmGkJ1dzdLAnd6vZvqWRi9T9zDH%2FbwcDcdgBqPzOAWHQgkipuCSrptGANV8St1JvNC93XJx3%2F%2F8ufocBCQeJpSzGB4ZcT1R3tR5gKY3oW3Q6A3csQdcM1fwbZmeGlh5wqWVnvHGAtrptIKYFM0boNcUrMwx4vkPDwFFrAXR6Vzwq8CuB12C4r5Xxn%2BSYbZ2RjkbtcQDTXjvUIGIIuClfB7Vt2TLbB50NEgRdvzXYrVzWLwgGn90yWkavJz1uaZFdCRQMsG4ZKOUl1210DB5kk5IDqXY22DrlsNFBNq8yQpdY0etGnljjqJ6Ty%2FIfpIWoMTzaviUSa2MsqoxKBoSfNI3oKHx9yHf8C4xXHg%2FDuNYUUx%2BIQ6kbAx62dqCF8A3G40NWuSiu7ttGhVJM8J6VhVQVLTnntQLCedT12A5lnzFL1z6XAOaVM%2BOePLtt3OocNbk8RG6yMgLdCrjRzN5UoGTF14UJaKC0eka1rwqKxKEukMXm0pGjRyjcTje8Ed0CtIbfqszf7Dnz50JGRZ2ts3atvDcbKWtTWxtqICkrlubYqel353ZtQ%2B%2BbBtvrV%2BPpiOsMbtizDUpBOCRGg3CzO7pxD4jRjaCQxvZuBFK%2BZ6PRzVDwhCkuy8FYb1EJBhjcHJH8%2FYsKQ2QyU8DAQ3SVyMGwt2XCBXvbR5EZogiMS6QP%2FtR9fKyJtnCvVU8uxKXWe2VAg4g3dZjx26%2Bl1TRPvpbSCAuP2cTX%2BAxAoybc65%2F1U5Ytry9PKVP%2FiqHxGdybkbjXKH0gHzF%2FVPHBV02K3ySb9VOllq5Tpps6cX5aqsdKWt%2B8QYwvq1O2V0KqOH832ri4TQRb1j6%2FbPsOI6IBcy2l0stkwAD0UiwAKpb8FIIGMfhwbvCptZ89C6nq%2B%2FxhMq1f3rrkCjO1w1YpssxQDLIq5jd2OTh7DKf%2FSnO5aYkecQnes%2F%2B8ZhdnHeTNJJL3U3YPx6rp3K1W7x1%2FCMXN6TYf9tbjmzn7g65giP9PXQJlah55ZBSR13IAOFbyqjDsF8zq25QU6RJOJlt0s4pYb9FoAcWu8%2FAyaWtdbfWiyVDnLzO8lqLgCUSQHlUQbmnX0aeuvju8v0ED0ncQExgseDwgWKJlhTAyD7ZkEApOj2LOk0AnA0%2BHWv57YCM52NvBrz%2B0XvLdGw%2F3erRlBKi4h6L%2BjB81BZL9fd0MdmVjGsJXW%2BWvJm0WdZmoxm8%2FeArB%2FkhI9%2B39NOMLu3CsvhYkAjELnxPCqVPr0cmtLGO0ODj7CrVvteNI%2BhNlU4HNA7AAVxtdN9kEtDYRJPZ%2BShfT3%2FIvk%3D,27,1,0,1,1,#452176797,Apple,Rock,Carcasa
68, Carcasa iPhone 7 Plus I 8 Plus Ultrafina I Diseño Original ,1.99,NA,26,NA,6,332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-459100381-carcasa-iphone-7-plus-i-8-plus-ultrafina-i-diseno-original-_JM,NA,NA,NA,NA,NA,#459100381,Apple,NA,Carcasa
69, Carcasas El Principito iPhone 7 Plus / 8 Plus ,7.99,NA,7,NA,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/KABRA74,https://articulo.mercadolibre.cl/MLC-464590618-carcasas-el-principito-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#464590618,Apple,NA,Carcasa
70, Carcasa Funda De Silicona Para iPhone 7 Plus Y 8 Plus Rojo ,19.99,NA,2,898,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-469561072-carcasa-funda-de-silicona-para-iphone-7-plus-y-8-plus-rojo-_JM,NA,NA,NA,NA,NA,#469561072,Apple,NA,Carcasa
71, Carcasa Magnética iPhone 6 6s 6 Plus 7 8 8 Plus X | Digitek ,9.99,NA,29,71,6,1.665,NA,Envío a todo el país,NA,NA,4,1,https://perfil.mercadolibre.cl/DIGITEK.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=JR4RWemtWBDk45X06rVXTjG4ITQiht60xawDyt%2BjgMtOnR6J%2BlGowprk7GIf3tBuvPxhwNlBXIbhQyp9ol4fM67CosA0YQ7aAi98skB7yaH7enp1L0YNY51Iml64iLONR0pC5RM7B2kSFhJukxQ6Gal%2F5dfkD%2Bs8%2BOvhfdH%2BfXe8ttNW347dmrFEkMfeQ0BGNaOeaLysCzKAgMLvyOZOLf324qNiMcBqsewDt7pmKxF8umrcUNbc9DNz7%2Bm2Rt1xLoqVm3VIyICxDYaobsys13Nnd1GswhXare13ZqNb3uBULJPtSsbsS7EtIB7WwSGV9cnlhS4in5JUYMOCXlyMw5DkzMdUK%2FtJrPUWAsHNwMe1eNFQdGmNBsHW7shHwGEHWBTxLParZ9EVqASLoW7m060jQJzSFn3kFLuAWBOIjdFT%2BAEocouVP%2FpHAibZBVmO8CDnGkVADIR7RBW0jAGHeVKzdymPTuxbCnYuP32RVUtA4n0QtMHI0rl3pVaG8Zx1Y%2B5%2B1TIu5ZHcFoadEYnvVqAEq7BpzhgWwq6m%2Brf6KYYRJbJwPJHubmSMlAc5fCMvCduQb4cFIv3A30pIwb%2F3lL6RlffxpjbycONAg4PnfEk6m9lFbmhmNCYwjjdJgDunGPtuWi0Zn6OQ166aYfcLUlH5arcxQFMgk5abcepXPXO1kOlYglQovfYCgU5X9FFg9uCH3NbUkdO7dGlLVtvhf8Z%2F67x%2Frncsr5gOPIsDrZVj%2FrU%2FHyxSN9xRocOuGEHF%2BJB4FshBjSzDPJcIocVpr77KxsQt1IChdYms2%2Bbp5%2BJSxdjQvVawglwMBS65JKyfSWjQCZrkpAof6YmKtLSU7woHERawfW%2FqQyQ08pfws5HEaNOLBbogrLvpYzafWy%2BUq7yevLe5NwxhomscI5NzTcRS2FWutV4aXUsDcRttYsbolIPht3C7pbPzxOrsR49X%2B81CVQjmmBgtjU3OoVPgr1MVg77rNd1Jmi4z2SODIeoffweTGF%2BtOdNR3f91f9HKzTp1EDP3wcysbURiBmAa4FXv8tLPAKCtynbIFTSGHF1Sj9yc6yNKr9CZIP1N4rR6BzsaHBd7lwWRD%2BCb%2FEvNqoK1IR98A7dpiSooyVHZP4D56sef7pLslIzsWWehGPAa5uCRzbipkTsetbbc9piC%2FZo7U3pEerBwexqzYgx93gop01HbisgNwWmPvTbjQgt4mTePeZIAISpYxxghM64Wvi1BnjPaZ9KQ8O2ayWPTzWVxeLTuLda2agdijW3e1WxOVPxqO5T5apmphhS4z5K1VJqLk24Gba9wQrhdLukOansR%2FQyujQRSg9uePkMDukIDu4N%2Bi3NMmYDn3h3qElcvNFHszyHK7uxvSo7zNkWUns%2BLNHw4bb6LfEriBWUE3VmLTtJb8ThWCu4BZ0m5xtpi7ScfNDBPOPD3%2BiHF3nyJATffSZ8OT1eWxuK3N5SYR5jv7jMaiarbVABeKvKEqa64PsUnCjqI%2BeEgpCqLjGVkF%2B7ZQahQUpt%2BbaBa%2B5Rf0sHxLvVdhWB1B6PeAU%2BL7GaODT8WOAD3BwA%2FYrCx%2BmYQDXczSaA1q8b0XVr%2Bv6vztGPC5JzsYBayJxPYN%2F6q,0,1,0,0,0,#489124640,Apple,NA,Carcasa
72, Carcasa Magnética Para iPhone Tconect Providencia. ,7.99,NA,20,2,12,666,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/T-CONECT,https://articulo.mercadolibre.cl/MLC-461485391-carcasa-magnetica-para-iphone-tconect-providencia-_JM?searchVariation=39398747757,0,0,0,0,1,#461485391,Apple,NA,Carcasa
73, Pack Carcasa Blanda iPhone 7 / 8 Plus+ Vidrio Templado ,3.99,NA,2,NA,12,332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUPERJUEGOS04,https://articulo.mercadolibre.cl/MLC-441888052-pack-carcasa-blanda-iphone-7-8-plus-vidrio-templado-_JM,NA,NA,NA,NA,NA,#441888052,Apple,NA,Carcasa
74," Carcasa Gameboy Tetris ,carreras, Apple Iphone7 Y 8 Plus ",4.95,NA,7,97,12,412,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SELFICL,https://articulo.mercadolibre.cl/MLC-477814757-carcasa-gameboy-tetris-carreras-apple-iphone7-y-8-plus-_JM,NA,NA,NA,NA,NA,#477814757,Apple,Apple,Carcasa
75," Carcasa Silicona iPhone: X , 6 - 6s , 7, 8 Y 7 Plus, 8 Plus ",5.99,NA,1,4,6,998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VAPORISLANDCHILE,https://articulo.mercadolibre.cl/MLC-460742715-carcasa-silicona-iphone-x-6-6s-7-8-y-7-plus-8-plus-_JM?searchVariation=39103183138,NA,NA,NA,NA,NA,#460742715,Apple,NA,Carcasa
76, Lote De 12 Fundas De Cuero Para iPhone 6 / 7 / Plus / 8 / X ,89.99,NA,2,98,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELLBOX.CL,https://articulo.mercadolibre.cl/MLC-459600680-lote-de-12-fundas-de-cuero-para-iphone-6-7-plus-8-x-_JM,NA,NA,NA,NA,NA,#459600680,Apple,NA,Carcasa
77, Mophie Funda Bateria Juice Pack Para iPhone 8/7 Plus Negro ,47.99,69.990,NA,3,6,7.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-475910245-mophie-funda-bateria-juice-pack-para-iphone-87-plus-negro-_JM,NA,NA,NA,NA,NA,#475910245,NA,Mophie,NA
78, Carcasa 360 iPhone 7 Plus Y iPhone 8 Plus - Tecnostrike ,15,NA,3,17,6,2.500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://articulo.mercadolibre.cl/MLC-470876449-carcasa-360-iphone-7-plus-y-iphone-8-plus-tecnostrike-_JM,NA,NA,NA,NA,NA,#470876449,Apple,NA,Carcasa
79, Carcasa iPhone 7/8 Plus Original Lsr Tpu Rosada Baseus ,9.99,NA,1,1,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BERRIAKLTDA,https://articulo.mercadolibre.cl/MLC-482991082-carcasa-iphone-78-plus-original-lsr-tpu-rosada-baseus-_JM,NA,NA,NA,NA,NA,#482991082,Apple,Baseus,Carcasa
80, Carcasa iPhone 7/8 Plus Original Lsr Tpu Negra Baseus ,9.99,NA,1,1,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BERRIAKLTDA,https://articulo.mercadolibre.cl/MLC-482984892-carcasa-iphone-78-plus-original-lsr-tpu-negra-baseus-_JM,NA,NA,NA,NA,NA,#482984892,Apple,Baseus,Carcasa
81, iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360 ,10.99,NA,0,33,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM,NA,NA,NA,NA,NA,#492274577,Apple,GKK,Carcasa
82," Carcasa Silicona Colores Para iPhone X,xs,xr,7/8plus ",15,NA,2,8,12,1.250,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ARAGUISS,https://articulo.mercadolibre.cl/MLC-489637669-carcasa-silicona-colores-para-iphone-xxsxr78plus-_JM,NA,NA,NA,NA,NA,#489637669,Apple,Apple,Carcasa
83, iPhone 8 Plus / 7 Plus - Carcasa Funda Original Resistente ,10.99,NA,0,33,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492182036-iphone-8-plus-7-plus-carcasa-funda-original-resistente-_JM,NA,NA,NA,NA,NA,#492182036,Apple,OEM /Apple,Carcasa
84, Carcasa Slim Colores iPhone 8 Plus Miaustore ,3,NA,8,2,12,250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-454538872-carcasa-slim-colores-iphone-8-plus-miaustore-_JM,NA,NA,NA,NA,NA,#454538872,Apple,Fullpro,Carcasa
85, Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro ,3.99,NA,14,86,12,332,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM,0,0,0,0,1,#454559641,Apple,Genérico,Carcasa
86, Carcasa Metálica iPhone 8 7 Plus + Plata Lunatik Taktik ,23.99,NA,5,4,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452411177-carcasa-metalica-iphone-8-7-plus-plata-lunatik-taktik-_JM,NA,NA,NA,NA,NA,#452411177,Apple,NA,Carcasa
87, Carcasas Mafalda iPhone 7 Plus/8 Plus Silicona ,7.99,NA,2,NA,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/KABRA74,https://articulo.mercadolibre.cl/MLC-465996742-carcasas-mafalda-iphone-7-plus8-plus-silicona-_JM,NA,NA,NA,NA,NA,#465996742,Apple,NA,Carcasa
88, Carcasas Colores iPhone Silicona 6/7/8/x/xs/xr/plus ,6.99,NA,61,222,12,582,NA,Envío a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/BANANATIENDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=1pWRlj1FZSlBBjiE51HBfPNloVQdQ4kN36hW3TAk0h12OTOwWuDgp1CYJvLQ%2FBClOCsRlX6uQB30xT%2BxuDko9MksyihJGngwG5xJ%2BOv2QlnLnYH3NN1BkDadsLNZ7bnyUFNM5CwrzZI8%2BO2E2OXpUwLejdxrBnes0gNGIdFCtaqKzn2vvaHCJuGlXQJh5hWzeZQmdWGEeOlq26ETJDfOWXM0dyYl5vjsuj5zlJhFQIV0BlzDwDnKg1c722tMvToX%2BXO3spbMScC3rKHfaM8I6vc9GZ5R3v3oF8ppgCf%2B%2BWAZammnAd5vCTCWExUmzuTX9rA2caw11QgDKIxpZmVcsqY88lBQ9dtdneCIDUAFiOoPDcZ1Dh3yrr7C5zgygk7sUL73H0rg8YaFegxacgMml8EAYCyZMIdjbOR%2F5AeshQy67hfcekMmaz5%2FLVy9NovTwpPPmqvIonRT39eRXa2fzCVxPObrYL5k58jpGzYehPAoT322m6K9ZjdwVTv1rle4JutI0cAlubmSrqF972%2BfLGzeGvzAstNaAZWvpTe21qGYkb0zAdG9C6cugjoNw8lMKY1xk%2BiEMcRuOuyv90JeVHiJ8OFpmWqShcWd2s27a5k6TbzagNXuD6fDF0%2FyWv7QC%2B1IkGgsxal%2BjAdnnQ6wdwroRVd6cgaOrrwpqPqXMNdxy519SyczToLWTVdMo6BR%2BxC5FK8TObUgSjHB7zzejMeSoXVlUnQjOPtFYIomVq1CQtGNau2Rv%2BMqgjnPSDP%2Fy%2F2ctfklF5A%2Bd%2FqxBQ%2BDDKCZiKhqpmv3e8i%2Fd%2BhODi5cyXDB%2B6VKhn7rc08kno3u0lLuy2g8GPG%2F9OuZ8RRkixCYZ5WWMXu9R3oo%2F6YsPrDw%2BNh2pkGft7yy5EpKmAaVPk83a%2Bp3321PnuTo80CyuyuGlj0Dws%2FizeVI7J7qlUvuFDk4u6QJNEn%2FDhkCcJvjOV2h2PbpRpbQtChIEC%2B%2B67Y6F86g7OQ98Fx%2FbZYKxviOCJ%2Bi0Apv%2FJ4r0mMWFy1pptDyNXq%2BAVOUPVHcrKKjvxl7l6HCFvR57HmOHu1dNUJdce8ED3o8FDltF%2FaGB85ZPLSeozIxCy8cyh%2FDnt6OOUj6FI%2FHkuypEHTTWw5QZNuT01o2ch%2FOuJu2YLVTP%2BNXDamL6M2NOjApgVzAuaTQWV9lsni2GpTero%2FmqCT5BQ0ECsH5ppq1BYI6dUkwxaoKAo%2BY0HTjNX6ffPXn%2B8zxzN6TTswN224lXUGmy7tSOmayQYmjABDA4Ey2VxqMmUkLgKJAlTfyCeCbzUib6xcvsdG%2B658PsWjpAHp7d3%2FvY5YVBBOM218mSoTgzQ8HeY%2BxQiuK%2BR0BV8WsLmn4lhEksjup3eVcAq%2B%2FYcaDbST7WbSHOiP3RkiX8Fp9CzSlS%2BbRwwhMgcE7kZ3XnrlpdqHs1epNApRnmVujbM2FgtTpVJv5034xfn4f1BkPp6C3EM3d75YY5ngVZIsn1E2kInV386jf1fWmxNRW2Z%2F0ItMQEkTtDIsKFioWvT7zKIrR4xMEuVOvdKccIvuhvfT2wq%2F48w3jvZ5f8G9sPtx645P6pmvoEto%2FS6R%2Fh1xFkJuEy26r,4,0,0,0,0,#492059051,Apple,Silicone,Carcasa
89, Carcasa iPhone 7 8 Plus Spigen Rugged Armor ,18.99,NA,13,3,12,1.582,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SMARTBUYCHILE,https://articulo.mercadolibre.cl/MLC-440010207-carcasa-iphone-7-8-plus-spigen-rugged-armor-_JM,NA,NA,NA,NA,NA,#440010207,Apple,Spigen,Carcasa
