search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Conectores de entrada,Peso,Color
40, Bafle Parlante Cabina De Musica Usb Bluetooth Portatil Envio ,54.99,NA,55,45,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3.5,2,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-481130845-bafle-parlante-cabina-de-musica-usb-bluetooth-portatil-envio-_JM,0,1,1,0,0,#481130845,NA,NA,NA,NA,NA,NA,NA,Roja
41, Micrófono Portátil Parlante Karaoke Bluetooth Ws858 ,71.9,NA,97,20,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.3,3,https://perfil.mercadolibre.com.co/PRACTIHOGARTV.COM.CO,https://articulo.mercadolibre.com.co/MCO-496280690-microfono-portatil-parlante-karaoke-bluetooth-ws858-_JM,2,0,1,0,0,#496280690,NA,NA,NA,NA,NA,NA,NA,NA
42, Parlante Sony Inalámbrico Extra Bass Waterproof - Srs-xb41 ,499.9,629.9,40,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,18,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-474168562-parlante-sony-inalambrico-extra-bass-waterproof-srs-xb41-_JM,16,2,0,0,0,#474168562,Sony,EXTRA BASS,SRS-XB41,25 W,Activo,USB,1500 g,NA
43, Sistema De Sonido Multimedia 5.1 Logitech Z607 Bluetooth Fm ,319.9,NA,189,6,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,18,https://perfil.mercadolibre.com.co/JD+MARKET,https://articulo.mercadolibre.com.co/MCO-445461483-sistema-de-sonido-multimedia-51-logitech-z607-bluetooth-fm-_JM,17,1,0,0,0,#445461483,Logitech,NA,Z607,80 W,NA,RCA,NA,NA
44, Bombillo Luz Led Multicolor Bluetooth Parlante Control ,33.9,NA,32,8,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPER+EXPRESS,https://articulo.mercadolibre.com.co/MCO-502914376-bombillo-luz-led-multicolor-bluetooth-parlante-control-_JM,NA,NA,NA,NA,NA,#502914376,NA,NA,NA,NA,NA,NA,NA,Blanco
45, Parlante Para Bicicleta Con Bluetooth Linterna Power Bank ,59.9,NA,76,78,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,10,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,https://articulo.mercadolibre.com.co/MCO-460990959-parlante-para-bicicleta-con-bluetooth-linterna-power-bank-_JM,8,2,0,0,0,#460990959,Mymobile,NA,S1,5 W,NA,NA,260 g,NA
46, Parlante Bluetooth Portatil Karaoke Bafle Microfono Bowmann ,159,NA,30,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/COMERCIALLACABRERASAS?brandId=791,https://articulo.mercadolibre.com.co/MCO-513096160-parlante-bluetooth-portatil-karaoke-bafle-microfono-bowmann-_JM,2,0,0,0,0,#513096160,NA,NA,NA,NA,NA,Auxiliar,NA,NA
47," Barra Sonido Bluetooth 40cm Parlante 12w, Usb, Sd ",59.9,NA,175,599,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,13,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-453077096-barra-sonido-bluetooth-40cm-parlante-12w-usb-sd-_JM,11,0,1,1,0,#453077096,NA,NA,NA,12 W,NA,NA,NA,NA
48, Radio Fm/am/sw 6 Bandas/usb/tf/sd Linterna Bluetooth ,36,NA,45,8,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TITAN+ELECTRONIC,https://articulo.mercadolibre.com.co/MCO-488371240-radio-fmamsw-6-bandasusbtfsd-linterna-bluetooth-_JM,4,0,0,0,0,#488371240,Altavoz,NA,FM,5 W,Pasivo,NA,NA,NA
49, Altavoz Xtreme Bluetooth Recarcable + Regalo ,75,NA,34,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/TITAN+ELECTRONIC,https://articulo.mercadolibre.com.co/MCO-454798605-altavoz-xtreme-bluetooth-recarcable-regalo-_JM,2,0,0,0,0,#454798605,Altavoz,NA,Xtreme,20 W,Pasivo,NA,NA,NA
50, Receptor Bluetooth Audio Portatil D Bateria Recargable 3.5mm ,10.9,NA,45,855,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.7,3,https://perfil.mercadolibre.com.co/BETHMARC,https://articulo.mercadolibre.com.co/MCO-458987560-receptor-bluetooth-audio-portatil-d-bateria-recargable-35mm-_JM,2,1,0,0,0,#458987560,JBL,NA,NA,NA,NA,NA,NA,NA
51, Parlante Bluetooth Recargable Portable Radio Usb Sd Rf 996c ,59.9,NA,41,59,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/COMPRALOENCASA.COM,https://articulo.mercadolibre.com.co/MCO-496101880-parlante-bluetooth-recargable-portable-radio-usb-sd-rf-996c-_JM,4,1,0,0,0,#496101880,NA,NA,NA,NA,NA,NA,805 g,NA
52, Parlante Portatil Jbl Go 2 Go2 Bluetooth A Prueba Agua ,103.9,NA,35,15,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,112,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-488066787-parlante-portatil-jbl-go-2-go2-bluetooth-a-prueba-agua-_JM,105,5,0,2,0,#488066787,JBL,NA,GO 2,3 W,NA,Auxiliar,184 g,NA
53, Parlante Jbl Xtreme 2 Bluetooth Sumergible Original Camuflad ,909.9,NA,10,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,9,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-491820268-parlante-jbl-xtreme-2-bluetooth-sumergible-original-camuflad-_JM,3,3,0,2,1,#491820268,JBL,NA,Xtreme,40 W,Pasivo,NA,2393 g,Agua
54, Barra De Sonido Sony Hi-res Dolby Atmos 7.1.2 - Ht-st5000 ,3199,3999,12,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-461137144-barra-de-sonido-sony-hi-res-dolby-atmos-712-ht-st5000-_JM,0,2,0,0,0,#461137144,Sony,NA,NA,NA,NA,USB,8.2 kg,NA
55, Parlante Jbl Link 10 Con Google Assistant + Chromecast ,284.9,NA,11,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHCOMCO,https://articulo.mercadolibre.com.co/MCO-524646309-parlante-jbl-link-10-con-google-assistant-chromecast-_JM,NA,NA,NA,NA,NA,#524646309,JBL,Link Series,Link 10,16 W,Activo,NA,NA,NA
56, Parlante Bafle Para Ducha Bluetooth Resiste Agua ,19.5,NA,127,185,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,9,https://perfil.mercadolibre.com.co/IMPORTACIONESTELLEZ,https://articulo.mercadolibre.com.co/MCO-458233213-parlante-bafle-para-ducha-bluetooth-resiste-agua-_JM,6,1,0,0,2,#458233213,NA,NA,NA,NA,NA,Plug,NA,Azul/Verde
57, Bafle Parlante Cabina De Musica Usb Bluetooth Portatil Karao ,169.9,289.9,99,51,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,28,https://perfil.mercadolibre.com.co/GRANSHOPPINGCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-455694993-bafle-parlante-cabina-de-musica-usb-bluetooth-portatil-karao-_JM,22,3,1,0,2,#455694993,NA,NA,NA,NA,NA,NA,NA,NA
58, Parlante Bluetooth Impermeable Antigolpes Buena Bateria ,54.99,NA,23,4,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-504765971-parlante-bluetooth-impermeable-antigolpes-buena-bateria-_JM,5,0,0,0,0,#504765971,DDesign,NA,Blurtooth,NA,NA,Auxiliar,240 g,NA
59, Micrófono Karaoke Bluetooth Parlante Para Niños ,41.99,NA,28,20,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MERKAPI,https://articulo.mercadolibre.com.co/MCO-468202403-microfono-karaoke-bluetooth-parlante-para-ninos-_JM,NA,NA,NA,NA,NA,#468202403,NA,NA,NA,NA,NA,NA,NA,NA
60," Parlante Altavoz Xtreme2 Inalámbrico Tipo-jbl , Bluetooth Fm ",169.9,NA,17,7,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YEKARS,https://articulo.mercadolibre.com.co/MCO-487406665-parlante-altavoz-xtreme2-inalambrico-tipo-jbl-bluetooth-fm-_JM,NA,NA,NA,NA,NA,#487406665,JBL,NA,NA,NA,NA,NA,750 g,NA
61," Ultimate Ears Boom 2, Parlante Altavoz Impermeable Bluetooth ",349.9,499.9,21,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA.OFICIAL?brandId=672,https://articulo.mercadolibre.com.co/MCO-447922102-ultimate-ears-boom-2-parlante-altavoz-impermeable-bluetooth-_JM,NA,NA,NA,NA,NA,#447922102,Logitech,NA,NA,NA,NA,NA,548 g,NA
62, Parlante Portable Jbl Go Bluetooth Negro ,99,129,149,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,25,https://perfil.mercadolibre.com.co/HARMAN+COLOMBIA?brandId=81,https://articulo.mercadolibre.com.co/MCO-452093918-parlante-portable-jbl-go-bluetooth-negro-_JM,21,3,0,0,0,#452093918,JBL,NA,GO,3 W,Pasivo,NA,NA,NA
63, Barra De Sonido Parlante Altavoz Bluetooth Hopestar A3 20w ,104.999,NA,21,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/OFERTA+USA,https://articulo.mercadolibre.com.co/MCO-489751898-barra-de-sonido-parlante-altavoz-bluetooth-hopestar-a3-20w-_JM,1,0,0,0,0,#489751898,NA,NA,NA,NA,NA,NA,NA,NA
64," Parlante Jbl Charge 4 Rojo,negro Nuevo Sellado!! ",456.99,NA,10,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,81,https://perfil.mercadolibre.com.co/PACA3259141,https://articulo.mercadolibre.com.co/MCO-514485029-parlante-jbl-charge-4-rojonegro-nuevo-sellado-_JM,72,6,2,0,0,#514485029,JBL,NA,Charge 4,30 W,Activo,NA,NA,NA
65, Parlante Ducha Bluetooth Resiste Agua Manos Libres Celulares ,17.9,NA,30,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/GARZONJL,https://articulo.mercadolibre.com.co/MCO-486464451-parlante-ducha-bluetooth-resiste-agua-manos-libres-celulares-_JM,1,0,0,0,0,#486464451,NA,NA,NA,NA,NA,Plug,NA,NA
66, Altavoz Inalámbrico Portátil Bluetooth Parlante Rf 416 ,39.9,NA,24,76,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,3,https://perfil.mercadolibre.com.co/COMPRALOENCASA.COM,https://articulo.mercadolibre.com.co/MCO-504963346-altavoz-inalambrico-portatil-bluetooth-parlante-rf-416-_JM,1,1,1,0,0,#504963346,NA,NA,NA,NA,NA,NA,NA,NA
67, Barra De Sonido Parlante Altavoz Bluetooth Hopestar A3 20w ,104.999,NA,21,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/OFERTA+USA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=tQJ1FCSjmn5lFFNAieTrB78glFgyp8lvLnO7dSWlHZ3%2FLnFW69BCklG0OCeSXgknw3BJaeNM6tsn9gvzTGZQwHFyx5mnmL7%2BfO2Az8nb4XnhPMAyZkIEXvq%2Blg232gBkQhGPvDPVJ7FOoL522YTIxG4xebfBCKVSE%2F4f9E0FrZawoIOEQE7UoZ3UaCXv5KFSEvG0LoPlqwr4Bhd%2FoVbaAUih53CWqYq5lCoGDsLn9SQVze3sttQxeEnPM4PM%2BWPlXKLpJGOTOCi1dEsFN5voIRNQEPc9rp%2Bvvp%2F9Fh9eeNtYHlNQOXJY2yxhMwB3ygU123EOmu0pJPw0qN0ydw0f6jks8nRWhXjFHpvN4Jtn0Z6PDIwryoki2abhmESlsrfJ0qeXCi53qC8pH4o3i1sii%2FE8nFE99H%2FFktDt%2BvlUq1hTrm8CmwAzEzY1nNgAuxQ7N%2BpDA9DlKYes7O98ioJSBS1%2FrmIw%2BMxu3zKOBN9IEg%2Fz%2B1hVDPunYNyTteccA7JEdstDSoSxMmAWjDUgbS1bEhbj8SsKwM%2B1pntK3yumhr54%2FrYBNB2gw759gdQ00S%2FpXGAdy5O5E4cAM6eReWXQqOMym6eZloCB0%2BxWCJj0eE7mTLfs2UccR3eNQzR8kZ4wozYqlGD%2BefRjYjanupQ5U5AqCD14yf3IutxdM%2FdFwx%2FSVY9SsUEK5gzD2R7IcWvCDrIeml2%2Bude8en10K5eryYg2eyYfnahMTf9mwZWzxhBOCRplcr3%2Br5Drub%2F9%2BPjJJ4djs9%2FfvYIfh7aAgWClN%2BkEQSY%2Fy9b%2By1ag%2BtLiSo58gVwAF3TKkIst9vBmXtjM6dzew68hL%2FclDWpxy1%2FpVHc%2FjqwKqa3W5b6FRF9p7ZMmSJy4%2BbtEiR1w0XfPAp3n12Yqihdt0kNiqfo0NgULjlNU2YQ9BIoX%2BrJ2lLlGd1AeG0kses%2BHU1payj%2FoP7s9hTdkGy2CuRxofpITe5D0oEDhOjE9LnEeXNNLHiNvroWfHJ8Hxo3JI8sCaNKpe%2BBZZEVKtCTR2BM%2FjXLFVuj0YOZtgjSM4PXtRgLhAMe56RCTI2npihqUrhkDfIbOxVCo%2FTyMPOdxD0PU0%2BXlD%2FNey4cbr8Lpoburg8SOPVDIj%2B8CgNOxw5O%2BXIJ1DQIaCvIIQLt8RryL12PMRimAwnq%2FGV2ZkrZA8RPVmiz1URDsspv1VLEcwUlKDw%2BiGwWI30ro1f%2F8Rku8SnKR6qKfR1WUOJYmghceWTFPKh0W97Ii2s4OxqRh9XpLESDw5%2Fyh%2BYRxynbgcWDtiLxs6LCShoD7OxF%2FTHrlIbGepAM%2FbbqctdpKpcFATouH%2BuWD0UjwtjzP7XIQL45iM8bK4F2kVuW4TAYVHDN%2F6fOOCYXzRjIZb4FAenSufZRvM8GpQtgN%2FKnKp61g%2B%2BQFDk3M9pQHY6OkwQHW%2FuVTDA1DgIkNCk8giwB6ciHcb2DnaDTdb%2FchJ8nto78U3iuTqVXA3Ub0hFYa3yQ%2FEtd0feKxPvuGlhTAQR5TPeav8WSjyfOYTw4pmhCyAgnxl%2FELgqN2cJS840%2FHhtOdcP2eUNfDEoJtHWX1o7BswgH1evzIRQknJQV%2BRNKW2Fb2aLDaVEvQWIQtwKP0%2BMdAbxVHQ6yPlgsfy3dq%2BjYu2H4Zz8WH3FiO6rCuOXOdkDWMRvTBhmEXP2ZY3Q%3D%3D,1,0,0,0,0,#489751898,NA,NA,NA,NA,NA,NA,NA,NA
68, Parlante Recargable Ducha Bluetooth Resistente Al Agua ,22.9,69.9,61,438,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,7,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-455630543-parlante-recargable-ducha-bluetooth-resistente-al-agua-_JM,2,3,0,1,1,#455630543,NA,NA,NA,NA,NA,Plug,NA,NA
69, Parlante Bose Soundlink Revolve Plus Portable Bluetooh Negro ,1250,NA,7,20,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,8,https://perfil.mercadolibre.com.co/MARILYNPATRICIADELAROSALOPEZ,https://articulo.mercadolibre.com.co/MCO-471947531-parlante-bose-soundlink-revolve-plus-portable-bluetooh-negro-_JM,7,0,0,0,1,#471947531,Bose,SoundLink,Revolve+,NA,Activo,Auxiliar,NA,NA
70, Parlante Alta Voz Bluetooth Perro Bulldog Ch-m10 Grande ,57.9,NA,91,947,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-455600612-parlante-alta-voz-bluetooth-perro-bulldog-ch-m10-grande-_JM,3,1,0,0,0,#455600612,NA,NA,NA,NA,NA,NA,NA,Roja
71, Parlante Bluetooth Resistente Al Agua Jbl Ch4 Original ,499,NA,0,77,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/REP.GALAXIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=UwBjsAXmonVYb47CeA6kRQ3iC0MAyrysymFhgh9Gqj42pv5yR%2BzZOaCJsuFG66L9%2BTmVbXOOZ%2BefRniJhgVJ5j3YgWtcki%2BN22Pix4i83fpVSYDiYQeLkMDb3Rbmz98V6m6Kd4GVHG3PMd4NOWb%2Bf2zXUurIM1UTRqMPaQGPrF48%2BU1NQRRU%2BEZcZf0lDBYFgdi33pl%2FqdPbRpNT%2BxyxSaTAcoQxydOncaDs7iAAVGjGbusIFT042euBsEmIyPWEvisyji3KMmBGzfLH%2FiZ8JDTf%2FVzbiW%2FANpn%2BeBNwPgP%2FVOr7rpqwd2%2FXU5%2FAuDpV5wCdMVzXWWm47cZFItxCfRA4%2FSqj72i2gtLgcrRRMQMNuhh0lyEnieJOS55Su70YhLzqRMORuXsi98c4Lp8V1%2BDiBv2AzMYYRq2BUOdDWzacsazCIWrVz6KbkCsb0qtjd50d%2B6Zn5cIwUkgonTMBPdsJsYiTBfqaqs6wzXUA48Vk0jUO9K7w2YQBbJXn0m0znlSCjFJ4RixzM4IftFd%2FEipmmPGO3HmyYqG7PRDvLU62tITy9IiTWPfnGnQss4J13DNFyj1ODVd63GCg%2FKa6ctCgGsKW%2FtWi7rU3jrZ7PeN6Qkm%2FG7XRWh9iCeBSah%2Faor53qoM86Mr4%2FthCd1rJairGOLYxGTmRQXhVYE62%2FJ3To6kBUOH%2BVrFYfszkYuWefcrrNW6VapdjCmR6pv2GQNgdqwboouLAbX9HkuLrFv22g4Nlr0GvstDXhBk5bWjvcKZY4scF%2BFthfmd%2FS%2BQaFdUFZhKEGK9iJhI0POypD2uVpVr%2BgUN6TGY0mkkmEJe2KZ%2FgoXpZ%2BtAhHkXt99UuNyPNO9Ht5v1ps9LcxfYIjI1NIQb8t9invtBfYZHjC2%2FuV6MJLiG2wZ0JOtbnGVRLB8yUK4L80NGQhWq2mwKMGp0V0yN8Sy6AjKJpn%2Bt8rwIF0qPy1LQcMbgG4jzWy8T9c5fdq%2BvlyVBkJppyni%2FcaM8pi7V%2BYIK4KZeBAKf5pmn3Mjfi1dNRZHT1o3NkRCkbKMt6lU7SPaHP9btk2nfg4yYFLdMFW1A72jjxlt6QIUbdcdT5N9SD0M4WyLlrfTrgkMUp7w29G6q7TzJjnnl3NM4OMpaKdcftFQRWUEjyuy9GzkO2Cibb9yvxentoJNbLsu7anHCjkEwI3L24O4%2BsKKxJKU%2FT6NKarmdRomftF3t8NDW0Gtk2dvKg2VEHTSeNDDPjVWzOWHLVkCbTEHLyUAM3m1DHx%2FSIW6bNvmVlpcfbag5s3EMzg8zoWw99xD%2BjAbnmcti%2FkhLFKXAK3y%2FH9vXmZCV0dI7HAqfIf4iCmO7ZTH6h9bk33wAPAuPSY9mibBCj%2B68fnTZuumxp%2FvnacuJTmhpR8KCSseUoTN3Y%2Blu5qv3KBwt2SlFrVqf3khxyt9Rddq%2FcehjcVgtIUPrDY3uKl2Kdq%2B9IhdjO%2FN96easof6vPbEEov93dZ%2FDzdnGY2Z%2BaosPu%2F%2FRoHHvgQVcdbThSPnJNU4ck%2F43w3U0eAyFyhsJ1b9SgSbzKlweMu8D1WgxODqYTCe40pTeP1gmvCje21F44cC5sMCoRzDH7%2Fy6oDvnm0TG%2F764yfCZKvW8ukc5%2BRcXoZStzy6c8iORN3YwQ1PcxqqePbONaaqvrawWsEgwFaNE6WLpR,NA,NA,NA,NA,NA,#525046682,JBL,NA,CH-4,30 W,Pasivo,NA,965 g,NA
72," Barra Sonido Bluetooth Led 10w Usb, Fm, Sd 40cm Pantalla ",59.99,NA,108,100,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,13,https://perfil.mercadolibre.com.co/VENTASBOGOTAOFICIAL,https://articulo.mercadolibre.com.co/MCO-463493504-barra-sonido-bluetooth-led-10w-usb-fm-sd-40cm-pantalla-_JM,8,3,1,1,0,#463493504,NA,NA,NA,10 W,NA,NA,NA,NA
73, Barra De Sonido B28s Lcd Bluetooth Usb Micro Sd Fm Stereo ,70,NA,187,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,27,https://perfil.mercadolibre.com.co/SHOPPING--WEB,https://articulo.mercadolibre.com.co/MCO-459356860-barra-de-sonido-b28s-lcd-bluetooth-usb-micro-sd-fm-stereo-_JM,22,4,0,0,1,#459356860,NA,NA,NA,NA,NA,USB,NA,NA
74, Parlante Recargable Bluetooth Usb Radio Fm Garantia ,14.9,NA,178,921,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,10,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-454317713-parlante-recargable-bluetooth-usb-radio-fm-garantia-_JM,7,0,0,2,1,#454317713,NA,NA,NA,NA,NA,NA,NA,NA
75, Mini Parlante Altavoz Music Bluetooth ,14.85,NA,74,463,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/CAPRICORNONLINESUPERSTORE,https://articulo.mercadolibre.com.co/MCO-446279514-mini-parlante-altavoz-music-bluetooth-_JM,1,1,0,0,0,#446279514,NA,NA,NA,NA,NA,NA,NA,NA
76, Parlante Bluetooth Portatil Altavoz Radio Usb Sd Recargable ,29.9,100,43,100,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.3,3,https://perfil.mercadolibre.com.co/SMARTBUY.STORE,https://articulo.mercadolibre.com.co/MCO-451770043-parlante-bluetooth-portatil-altavoz-radio-usb-sd-recargable-_JM,2,0,1,0,0,#451770043,NA,NA,NA,NA,NA,NA,NA,NA
77, Parlante Bluetooth Para Ducha Resistente Al Agua ,15.9,NA,39,22,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/EASYSHOPBOGOTA,https://articulo.mercadolibre.com.co/MCO-506248821-parlante-bluetooth-para-ducha-resistente-al-agua-_JM,0,2,0,0,0,#506248821,NA,NA,NA,NA,NA,NA,NA,Azul/Verde
78," Parlante Activo Pl1600x De 2 Vías Fm, Bluetooth, Usb ",339.9,399,19,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/SONOMARCASVENTO?brandId=505,https://articulo.mercadolibre.com.co/MCO-488373206-parlante-activo-pl1600x-de-2-vias-fm-bluetooth-usb-_JM,1,0,0,0,0,#488373206,NA,NA,NA,NA,NA,NA,NA,NA
79, Micrófono Portátil Parlante Karaoke Bluetooth Ws858 ,48.9,NA,22,78,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LOSNOVEDOSOS1,https://articulo.mercadolibre.com.co/MCO-509877576-microfono-portatil-parlante-karaoke-bluetooth-ws858-_JM,NA,NA,NA,NA,NA,#509877576,NA,NA,NA,NA,NA,NA,NA,NA
80, Logitech Adaptador Bluetooth Audio Inalambrico Para Parlante ,85,NA,142,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,29,https://perfil.mercadolibre.com.co/PROVEELONLINE,https://articulo.mercadolibre.com.co/MCO-447868772-logitech-adaptador-bluetooth-audio-inalambrico-para-parlante-_JM,22,7,0,0,0,#447868772,NA,NA,NA,NA,NA,NA,NA,NA
81, Parlante Bluetooth Portatil Jbl Flip 5 Sumergible Ipx7 Azul ,350.5,NA,8,19,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.7,3,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-523559409-parlante-bluetooth-portatil-jbl-flip-5-sumergible-ipx7-azul-_JM,2,0,0,0,1,#523559409,JBL,Flip Series,Flip 5,20 W,Activo,NA,NA,NA
82," Ultimate Ears Megaboom, Parlante Impermeable Bluetooth ",499.9,799.9,16,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TIENDA.OFICIAL?brandId=672,https://articulo.mercadolibre.com.co/MCO-447922963-ultimate-ears-megaboom-parlante-impermeable-bluetooth-_JM,4,0,0,0,0,#447922963,Logitech,NA,NA,NA,NA,NA,877 g,NA
83," Parlante Portatil Hyundai 200wts/ Rms, Bluetooth, Usb Hyspbt ",339.9,399.9,51,44,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,14,https://perfil.mercadolibre.com.co/HYUNDAI+LATINOAMERICA?brandId=260,https://articulo.mercadolibre.com.co/MCO-459619136-parlante-portatil-hyundai-200wts-rms-bluetooth-usb-hyspbt-_JM,11,2,1,0,0,#459619136,NA,NA,NA,NA,NA,Auxiliar,NA,NA
84, Parlante Harman Kardon Onix Studio 4 Bateria 8 Horas Jbl New ,529.9,NA,6,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-507399646-parlante-harman-kardon-onix-studio-4-bateria-8-horas-jbl-new-_JM,5,0,0,0,0,#507399646,Harman Kardon,NA,Onyx Studio 4,60 W,Activo,NA,2 kg,NA
85, Parlante Jbl Xtreme 2 Bluetooth Sumergible Original Rojo ,909.9,NA,5,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-491819588-parlante-jbl-xtreme-2-bluetooth-sumergible-original-rojo-_JM,NA,NA,NA,NA,NA,#491819588,JBL,NA,Xtreme,40 W,Pasivo,NA,2393 g,Agua
86, Bombillo Luz Led Multicolor Bluetooth Parlante Control Usb ,39.9,NA,47,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,1,1,https://perfil.mercadolibre.com.co/MUNDONOVEDAD.CO,https://articulo.mercadolibre.com.co/MCO-494907658-bombillo-luz-led-multicolor-bluetooth-parlante-control-usb-_JM,0,0,0,0,1,#494907658,NA,NA,NA,NA,NA,NA,NA,Blanco
87, Speaker Bluetooth Xiaomi Portatil Nuevo En Caja ,138.9,NA,41,29,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/PACA3259141,https://articulo.mercadolibre.com.co/MCO-485195049-speaker-bluetooth-xiaomi-portatil-nuevo-en-caja-_JM,8,1,0,0,0,#485195049,Xiaomi,NA,NA,NA,NA,USB,270 g,NA
